,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity
2020-11-30,"$8,339","$11,417",$587,$922,-,"$21,265","$34,610",-,"$6,702","$3,734","$59,891","$81,156","$12,115","$23,221","$3,213","$48,002","$60,117",$32,"$27,208",$-898,-,"$21,039","$81,156"
2020-08-31,"$6,954","$10,508",$593,$848,-,"$18,903","$34,262",-,"$6,633","$3,354","$58,745","$77,648","$11,195","$23,204","$2,866","$46,991","$58,186",$32,"$26,108","$-1,020",-,"$19,462","$77,648"
2020-05-31,"$4,881","$10,102",$572,$828,-,"$16,383","$33,608",-,"$6,372","$3,257","$57,154","$73,537","$10,344","$21,952","$2,570","$44,898","$55,242",$32,"$25,216","$-1,147",-,"$18,295","$73,537"
2020-02-29,"$1,766","$9,323",$568,$884,-,"$12,541","$33,306",-,"$6,814","$3,372","$57,473","$70,014","$10,325","$18,973","$2,387","$40,858","$51,183",$32,"$25,569",$-887,-,"$18,831","$70,014"
2019-11-30,"$2,031","$9,709",$576,$882,-,"$13,198","$32,408",-,"$6,861","$3,390","$56,756","$69,954","$10,547","$18,691","$2,397","$40,748","$51,295",$32,"$25,431",$-866,-,"$18,659","$69,954"
2019-08-31,"$2,389","$9,312",$574,$742,-,"$13,017","$31,610",-,"$6,821","$3,185","$55,435","$68,452","$9,935","$18,726","$2,403","$40,351","$50,286",$32,"$25,048",$-918,-,"$18,166","$68,452"
2019-05-31,"$2,319","$9,116",$553,"$1,098",-,"$13,086","$30,429",-,"$6,884","$4,004","$41,317","$54,403","$9,013","$16,617","$2,569","$27,633","$36,646",$32,"$24,648",$-865,-,"$17,757","$54,403"
2019-02-28,"$2,872","$9,037",$546,"$1,045",-,"$13,500","$29,768",-,"$6,916","$4,280","$40,964","$54,464","$9,256","$17,218","$2,408","$25,314","$34,570",$32,"$26,650",$-737,-,"$19,894","$54,464"
2018-11-30,"$2,123","$9,573",$522,"$1,220",-,"$13,438","$29,387",-,"$6,908","$3,556","$39,851","$53,289","$9,496","$16,399","$2,370","$24,499","$33,995",$32,"$26,080",$-817,-,"$19,294","$53,289"
2018-08-31,"$2,369","$8,716",$523,"$1,033",-,"$12,641","$28,779",-,"$6,869","$3,612","$39,260","$51,901","$9,606","$15,241","$2,257","$23,122","$32,728",$32,"$25,315",$-763,-,"$19,173","$51,901"
