,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity
2020-12-31,$147.762,$221.596,-,$98.54,-,$518.484,$257.883,-,"$1,154.461",$233.865,"$1,768.225","$2,286.709",$350.973,$0.149,$68.285,$390.557,$741.53,$1.037,"$2,332.509",-,-,"$1,545.179","$2,286.709"
2020-09-30,$195.32,$223.013,-,$103.098,-,$574.539,$263.71,-,"$1,154.679",$225.154,"$1,760.537","$2,335.076",$407.377,$0.169,$69.644,$383.949,$791.326,$1.037,"$2,293.228",-,-,"$1,543.75","$2,335.076"
2020-06-30,$213.345,$321.996,-,$95.525,-,$669.101,$273.432,-,"$1,151.825",$220.591,"$1,759.373","$2,428.474",$494.845,$0.208,$68.274,$383.941,$878.786,$1.036,"$2,235.32",-,-,"$1,549.688","$2,428.474"
2020-03-31,$109.514,$219.123,-,$109.449,-,$479.65,$277.091,-,"$1,153.178",$213.11,"$1,749.769","$2,229.419",$298.408,$55.166,$67.187,$417.148,$715.556,$1.036,"$2,206.91",-,-,"$1,513.863","$2,229.419"
2019-12-31,$72.513,$204.703,-,$99.298,$6.355,$427.731,$278.695,-,"$1,161.145",$218.564,"$1,759.708","$2,187.439",$343.154,-,$72.223,$357.539,$700.693,$1.036,"$2,166.039",-,-,"$1,486.746","$2,187.439"
2019-09-30,$96.679,$234.362,-,$102.189,$6.546,$484.123,$274.531,-,"$1,158.258",$212.253,"$1,741.855","$2,225.978",$393.078,-,$75.555,$356.24,$749.318,$1.035,"$2,124.672",-,-,"$1,476.66","$2,225.978"
2019-06-30,$93.628,$327.897,-,$106.466,$6.355,$569.448,$272.474,-,"$1,118.08",$134.743,"$1,615.381","$2,184.829",$469.962,-,$14.29,$285.854,$755.816,$1.035,"$2,066.073",-,-,"$1,429.013","$2,184.829"
2019-03-31,$35.398,$207.983,-,$106.032,-,$388.556,$279.948,-,"$1,115.531",$133.639,"$1,614.323","$2,002.879",$330.865,-,$14.494,$246.011,$576.876,$1.035,"$2,035.855",-,-,"$1,426.003","$2,002.879"
2018-12-31,$26.156,$194.225,-,$99.053,-,$362.639,$283.454,-,"$1,113.794",$129.562,"$1,609.138","$1,971.777",$340.074,-,$14.486,$239.748,$579.822,$1.034,"$2,007.469",-,-,"$1,391.955","$1,971.777"
2018-09-30,$114.872,$202.706,-,$102.425,-,$457.839,$286.497,-,"$1,091.727",$119.5,"$1,575.263","$2,033.102",$420.226,-,$14.19,$244.312,$664.538,$1.034,"$1,967.921",-,-,"$1,368.564","$2,033.102"
2018-06-30,$31.44,$318.942,-,$96.069,$1.3,$470.742,$285.55,-,"$1,091.602",$110.299,"$1,562.316","$2,033.058",$448.055,-,$12.872,$262.159,$710.214,$1.033,"$1,912.933",-,-,"$1,322.844","$2,033.058"
2018-03-31,$57.402,$182.315,-,$76.306,-,$362.03,$261.22,-,"$1,088.493",$99.891,"$1,543.338","$1,905.368",$289.238,$105,$12.301,$393.045,$682.283,$1.032,"$1,800.229",-,-,"$1,223.085","$1,905.368"
2017-12-31,$57.719,$190.457,-,$71.427,-,$369.6,$272.086,-,"$1,090.311",$90.641,"$1,547.476","$1,917.076",$353.754,$100,$12.067,$389.322,$743.076,$1.032,"$1,756.419",-,-,"$1,174","$1,917.076"
2017-09-30,$104.04,$175.457,-,$70.809,-,$403.871,$273.834,-,$940.148,$84.699,"$1,392.474","$1,796.345",$414.74,-,$7.843,$343.792,$758.532,$1.032,"$1,624.785",-,-,"$1,037.813","$1,796.345"
2017-06-30,$114.765,$297.058,-,$66.894,-,$520.031,$282.934,-,$926.608,$82.525,"$1,388.914","$1,908.945",$471.192,$50,$7.554,$405.702,$876.894,$1.031,"$1,585.278",-,-,"$1,032.051","$1,908.945"
2017-03-31,$42.916,$148.096,-,$65.228,-,$299.154,$285.018,-,$926.754,$76.983,"$1,387.829","$1,686.983",$269.876,$50,$7.634,$404.995,$674.871,$1.031,"$1,544.653",-,-,"$1,012.112","$1,686.983"
2016-12-31,$64.188,$155.905,-,$60.845,-,$323.737,$289.273,-,$924.158,$76.773,"$1,394.358","$1,718.095",$328.588,$50,$8.478,$418.095,$746.683,$1.03,"$1,508.668",-,-,$971.412,"$1,718.095"
