,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity
2020-10-31,"$14,325","$5,770","$51,842","$1,665",-,"$73,602","$102,232",-,"$30,236","$22,736","$177,261","$250,863","$88,121","$45,599",-,"$75,238","$163,359",$283,"$92,279","$-14,616",-,"$87,504","$250,863"
2020-07-31,"$16,906","$5,111","$41,084","$1,895",-,"$64,996","$101,182",-,"$29,542","$19,950","$172,386","$237,382","$81,957","$45,632",-,"$74,228","$156,185",$283,"$87,614","$-15,784",-,"$81,197","$237,382"
2020-04-30,"$14,930","$5,029","$41,217","$2,152",-,"$63,328","$101,872",-,"$29,416","$16,770","$169,564","$232,892","$82,647","$47,480",-,"$76,135","$158,782",$284,"$81,141","$-16,168",-,"$74,110","$232,892"
2020-01-31,"$9,465","$6,284","$44,435","$1,622",-,"$61,806","$105,208",-,"$31,073","$16,567","$174,689","$236,495","$77,790","$48,021",-,"$77,153","$154,943",$284,"$83,943","$-12,805",-,"$81,552","$236,495"
2019-10-31,"$8,606","$5,612","$51,546","$2,148",-,"$67,912","$104,326",-,"$30,716","$15,777","$171,918","$239,830","$83,784","$48,980",-,"$77,739","$161,523",$284,"$80,656","$-12,382",-,"$78,307","$239,830"
2019-07-31,"$9,283","$5,382","$44,134","$2,572",-,"$61,371","$104,674",-,"$31,454","$16,174","$173,490","$234,861","$80,283","$48,319",-,"$77,447","$157,730",$285,"$78,432","$-11,270",-,"$77,131","$234,861"
2019-04-30,"$9,255","$5,342","$44,751","$2,391",-,"$61,739","$104,604",-,"$31,416","$16,148","$172,805","$234,544","$79,888","$51,235",-,"$79,746","$159,634",$286,"$76,276","$-11,091",-,"$74,910","$234,544"
2019-01-31,"$7,722","$6,283","$44,269","$3,623",-,"$61,897","$104,317",-,"$31,181","$14,822","$157,398","$219,295","$77,477","$50,203",-,"$62,184","$139,661",$288,"$80,785","$-11,542",-,"$79,634","$219,295"
2018-10-31,"$9,174","$5,785","$50,380","$4,107",-,"$69,446","$104,358",-,"$31,044","$14,744","$157,137","$226,583","$85,751","$49,896",-,"$61,363","$147,114",$291,"$80,287","$-11,469",-,"$79,469","$226,583"
2018-07-31,"$15,840","$5,002","$41,985","$3,543",-,"$66,370","$104,019",-,"$17,840","$10,835","$139,692","$206,062","$71,683","$51,568",-,"$60,567","$132,250",$294,"$80,810","$-12,629",-,"$73,812","$206,062"
2018-04-30,"$7,885","$4,568","$43,303","$3,486",-,"$59,242","$107,622",-,"$18,850","$12,035","$145,685","$204,927","$80,757","$36,305",-,"$45,846","$126,603",$294,"$82,982","$-10,281",-,"$78,324","$204,927"
2018-01-31,"$6,756","$5,614","$43,783","$3,511",-,"$59,664","$107,675",-,"$18,242","$11,798","$144,858","$204,522","$78,521","$36,825",-,"$45,179","$123,700",$295,"$85,107","$-10,181",-,"$80,822","$204,522"
2017-10-31,"$7,026","$5,865","$50,147","$2,330",-,"$65,368","$108,155",-,"$18,204","$10,543","$144,046","$209,414","$80,435","$40,906",-,"$50,073","$130,508",$297,"$84,480","$-11,133",-,"$78,906","$209,414"
2017-07-31,"$6,469","$5,395","$43,442","$1,457",-,"$56,763","$108,170",-,"$18,037","$11,413","$144,803","$201,566","$72,811","$40,469",-,"$49,709","$122,520",$299,"$84,838","$-11,100",-,"$79,046","$201,566"
2017-04-30,"$6,545","$5,252","$43,361","$2,178",-,"$57,336","$107,450",-,"$17,575","$10,638","$142,382","$199,718","$74,193","$40,025",-,"$49,411","$123,604",$302,"$84,120","$-12,954",-,"$76,114","$199,718"
2017-01-31,"$6,867","$5,835","$43,046","$1,941",-,"$57,689","$107,710",-,"$17,037","$9,921","$141,136","$198,825","$66,928","$42,018",-,"$51,362","$118,290",$305,"$89,354","$-14,232",-,"$80,535","$198,825"
2016-10-31,"$5,939","$5,344","$49,822","$2,296",-,"$63,401","$108,676",-,"$17,792","$10,576","$143,456","$206,857","$74,130","$42,108",-,"$52,252","$126,382",$308,"$87,636","$-12,335",-,"$80,475","$206,857"
2016-07-31,"$7,676","$5,275","$43,453","$1,828",-,"$58,232","$108,867",-,"$16,339","$7,905","$139,654","$197,886","$68,122","$42,743",-,"$50,620","$118,742",$310,"$85,972","$-11,672",-,"$79,144","$197,886"
2016-04-30,"$7,597","$5,187","$44,513","$1,800",-,"$59,097","$109,787",-,"$16,751","$6,363","$139,608","$198,705","$70,282","$43,393",-,"$50,665","$120,947",$313,"$84,145","$-10,995",-,"$77,758","$198,705"
2016-01-31,"$8,705","$5,624","$44,469","$1,441",-,"$60,239","$110,171",-,"$16,695","$6,131","$139,342","$199,581","$64,619","$44,030",-,"$51,351","$115,970",$317,"$90,021","$-11,597",-,"$83,611","$199,581"
2015-10-31,"$6,990","$5,012","$50,706","$2,404",-,"$65,112","$110,835",-,"$17,051","$6,025","$140,032","$205,144","$70,492","$44,198",-,"$52,022","$122,514",$321,"$87,903","$-10,659",-,"$82,630","$205,144"
2015-07-31,"$5,751","$5,275","$45,007","$2,099",-,"$58,132","$112,824",-,"$17,799","$6,178","$140,488","$198,620","$65,262","$42,843",-,"$51,234","$116,496",$321,"$84,959","$-8,388",-,"$82,124","$198,620"
2015-04-30,"$7,759","$5,813","$46,310","$2,251",-,"$62,133","$112,151",-,"$17,531","$5,398","$138,614","$200,747","$69,624","$42,964",-,"$51,133","$120,757",$323,"$82,492","$-8,595",-,"$79,990","$200,747"
2015-01-31,"$9,135","$6,778","$45,141","$2,224",-,"$63,278","$114,280",-,"$18,102","$5,455","$140,212","$203,490","$65,253","$43,495",-,"$52,300","$117,553",$323,"$85,777","$-7,168",-,"$85,937","$203,490"
2014-10-31,"$6,718","$6,091","$51,501","$1,531",-,"$65,841","$114,975",-,"$18,888","$5,447","$141,827","$207,668","$71,540","$44,286",-,"$52,075","$123,615",$323,"$80,814","$-4,251",-,"$84,053","$207,668"
2014-07-31,"$6,184","$6,146","$45,451","$1,851",-,"$59,632","$116,266",-,"$19,758","$5,649","$144,130","$203,762","$67,132","$45,496",-,"$53,807","$120,939",$323,"$77,172","$-1,957",-,"$82,823","$203,762"
2014-04-30,"$6,012","$6,096","$45,315","$1,811",-,"$59,687","$115,146",-,"$19,515","$5,672","$142,830","$202,517","$67,921","$48,233",-,"$56,397","$124,318",$323,"$73,366","$-2,712",-,"$78,199","$202,517"
2014-01-31,"$7,281","$6,677","$44,858","$1,909",-,"$61,185","$115,364",-,"$19,510","$6,149","$143,566","$204,751","$69,345","$44,559",-,"$54,067","$123,412",$323,"$76,566","$-2,996",-,"$81,339","$204,751"
2013-10-31,"$8,736","$6,206","$49,673","$2,160",-,"$67,142","$114,654",-,"$19,729","$5,778","$142,734","$209,876","$77,021","$44,543",-,"$54,333","$131,354",$324,"$72,888","$-2,183",-,"$78,522","$209,876"
2013-07-31,"$9,016","$5,996","$42,793","$2,197",-,"$60,002","$113,362",-,"$19,280","$5,693","$140,967","$200,969","$72,214","$43,585",-,"$52,069","$124,283",$327,"$70,791","$-2,889",-,"$76,686","$200,969"
2013-04-30,"$8,855","$6,191","$43,138","$1,992",-,"$60,176","$113,692",-,"$19,734","$5,846","$142,011","$202,187","$73,552","$44,551",-,"$52,794","$126,346",$329,"$68,489","$-1,968",-,"$75,841","$202,187"
2013-01-31,"$7,781","$6,768","$43,803","$1,551",-,"$59,940","$113,929",-,"$20,497","$5,987","$143,165","$203,105","$71,818","$41,417",-,"$49,549","$121,367",$332,"$72,978",$-587,-,"$81,738","$203,105"
2012-10-31,"$8,643","$5,567","$47,487","$1,654",-,"$63,431","$112,561",-,"$20,572","$6,562","$142,387","$205,818","$76,845","$41,836",-,"$50,372","$127,217",$336,"$70,256",$-562,-,"$78,601","$205,818"
2012-07-31,"$7,935","$5,365","$40,558","$2,401",-,"$56,259","$110,958",-,"$20,081","$5,674","$139,402","$195,661","$68,315","$44,177",-,"$52,645","$120,960",$338,"$67,732","$-1,531",-,"$74,701","$195,661"
2012-04-30,"$8,117","$5,574","$41,284","$2,301",-,"$57,276","$110,729",-,"$21,003","$5,349","$139,824","$197,100","$68,978","$45,996",-,"$54,187","$123,165",$339,"$65,463",$-463,-,"$73,935","$197,100"
2012-01-31,"$6,550","$5,937","$40,714","$1,774",-,"$54,975","$109,603",-,"$20,651","$5,456","$138,431","$193,406","$62,300","$47,079",-,"$55,345","$117,645",$342,"$68,691","$-1,410",-,"$75,761","$193,406"
2011-10-31,"$7,063","$4,757","$44,340","$3,227",-,"$59,476","$107,729",-,"$20,409","$4,967","$135,768","$195,244","$67,544","$47,851",-,"$56,309","$123,853",$344,"$64,769","$-1,375",-,"$71,391","$195,244"
