,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity
2020-12-31,"$1,065","$2,663","$2,028",$276,"$2,585","$8,617","$87,634","$2,316","$5,767",-,"$112,516","$122,935","$12,079","$45,073","$13,257","$78,331","$90,410","$5,268","$11,311",$-395,-,"$32,525","$122,935"
2020-09-30,"$3,379","$2,513","$2,028",$299,"$2,355","$10,574","$86,397","$2,414","$5,779",-,"$110,793","$123,158","$11,750","$45,581","$13,357","$78,617","$90,367","$5,267","$11,600",$-344,-,"$32,791","$123,158"
2020-06-30,"$1,879","$2,346","$2,099",$502,"$2,243","$9,069","$85,029","$2,389","$5,791",-,"$108,886","$119,731","$9,334","$45,138","$13,178","$78,145","$87,479","$5,266","$11,024",$-363,-,"$32,252","$119,731"
2020-03-31,"$2,164","$2,401","$1,982",$667,"$2,216","$9,430","$83,965","$2,588","$5,803",-,"$107,652","$118,852","$9,553","$44,235","$12,846","$77,092","$86,645","$5,266","$11,088",$-367,-,"$32,207","$118,852"
2019-12-31,"$1,975","$2,810","$1,909",$314,"$2,809","$9,817","$83,080","$2,482","$5,816",$601,"$107,083","$118,700","$12,546","$41,798","$12,620","$74,104","$86,650","$5,257","$10,877",$-321,-,"$32,050","$118,700"
2019-09-30,"$2,931","$2,794","$1,849",$279,"$2,064","$9,917","$81,713","$2,733","$5,830",$631,"$105,856","$117,591","$10,534","$42,098","$12,878","$74,975","$85,509","$5,234","$11,087",$-279,-,"$32,082","$117,591"
2019-06-30,"$1,383","$2,721","$1,875",$543,"$1,830","$8,352","$81,174","$2,875","$5,832",$685,"$104,653","$114,867","$10,999","$39,682","$12,607","$72,446","$83,445","$5,217","$10,420",$-238,-,"$31,422","$114,867"
2019-03-31,"$1,361","$3,061","$1,904",$786,"$1,597","$8,709","$81,637","$2,767","$5,869",$763,"$103,506","$114,096","$9,919","$40,457","$12,231","$73,199","$83,118","$5,192","$10,167",$-203,-,"$30,978","$114,096"
2018-12-31,"$1,396","$3,290","$1,870",$432,"$2,595","$9,583","$80,797","$2,647","$5,928","$5,350","$107,331","$116,914","$14,286","$40,736","$15,025","$73,298","$87,584","$5,164","$8,706",$-203,-,"$29,330","$116,914"
2018-09-30,"$1,847","$2,885","$1,808",$354,"$2,490","$9,384","$78,432","$2,621","$5,989","$4,667","$102,333","$111,717","$12,965","$41,425","$11,858","$70,363","$83,328","$5,140","$9,048",$-177,-,"$28,389","$111,717"
2018-06-30,"$1,980","$2,758","$1,859",$398,"$4,624","$11,619","$77,192","$2,581","$6,017","$4,618","$101,158","$112,777","$14,366","$42,483","$11,962","$71,395","$85,761","$5,066","$8,494",$-188,-,"$27,016","$112,777"
2018-03-31,"$2,284","$2,780","$1,995",$432,"$2,033","$9,524","$80,947","$2,573","$7,074",-,"$102,043","$111,567","$13,630","$44,446","$8,465","$71,588","$85,218","$5,054","$9,257",$-200,-,"$26,349","$111,567"
2017-12-31,"$2,130","$3,067","$2,032",$452,"$2,391","$10,072","$79,872","$2,537","$7,141",-,"$100,933","$111,005","$13,594","$44,462","$8,476","$71,559","$85,153","$5,038","$8,885",$-189,-,"$25,852","$111,005"
2017-09-30,"$1,841","$2,844","$2,070",$365,"$2,082","$9,202","$79,741","$2,661","$7,169",-,"$101,113","$110,315","$12,603","$44,042","$8,561","$71,412","$84,015","$5,018","$8,981",$-182,-,"$26,300","$110,315"
2017-06-30,"$1,433","$3,087","$2,085",$361,"$1,871","$8,837","$78,686","$2,644","$7,200",-,"$99,847","$108,684","$12,751","$43,885","$8,440","$70,574","$83,325","$4,997","$8,494",$-191,-,"$25,359","$108,684"
2017-03-31,"$1,094","$2,977","$2,164",$401,"$1,791","$8,427","$79,811","$2,688","$7,186",-,"$101,333","$109,760","$12,284","$42,786","$8,392","$70,362","$82,646","$4,973","$10,459",$-189,-,"$27,114","$109,760"
2016-12-31,"$1,975","$3,084","$2,151",$364,"$2,148","$9,722","$78,446","$2,593","$7,221",-,"$99,975","$109,697","$12,917","$42,629","$8,419","$70,050","$82,967","$4,952","$10,356",$-180,-,"$26,730","$109,697"
2016-09-30,"$2,669","$2,518","$1,932",$459,"$1,902","$9,658","$75,554","$2,559","$7,165",-,"$96,704","$106,362","$10,567","$41,550","$8,733","$69,497","$80,064","$4,900","$10,685",$-225,-,"$26,298","$106,362"
2016-06-30,"$9,860","$1,514","$2,008",$563,"$1,023","$15,149","$63,893",$993,$754,-,"$75,724","$90,873","$8,514","$35,368","$6,722","$58,795","$67,309","$4,708","$10,085",$-247,-,"$23,564","$90,873"
2016-03-31,$754,"$1,211","$1,922",$486,$907,"$5,461","$62,552","$1,249",-,-,"$73,274","$78,735","$7,856","$26,091","$6,087","$48,577","$56,433","$4,604","$9,999",$-244,-,"$22,302","$78,735"
2015-12-31,"$1,404","$1,587","$1,929",$495,"$1,111","$6,526","$61,114",$921,$319,-,"$71,792","$78,318","$9,129","$24,688","$6,048","$47,089","$56,218","$4,572","$10,010",$-130,-,"$22,100","$78,318"
2015-09-30,"$1,109","$1,661","$1,737",$248,"$1,080","$6,270","$58,243","$1,241",-,-,"$68,945","$75,215","$9,689","$22,326","$5,533","$43,485","$53,174","$4,558","$10,233",$-136,-,"$22,041","$75,215"
2015-06-30,$813,"$1,504","$1,838",$564,"$1,210","$6,605","$57,007",$983,-,-,"$67,576","$74,181","$8,694","$22,674","$5,470","$44,223","$52,917","$4,555","$9,767",$-121,-,"$21,264","$74,181"
2015-03-31,"$1,112","$1,339","$1,905",$299,$961,"$6,372","$55,475",$953,-,-,"$65,238","$71,610","$9,185","$21,093","$4,418","$41,056","$50,241","$4,555","$9,639",$-143,-,"$21,369","$71,610"
2014-12-31,$710,"$1,379","$1,969",$665,$964,"$5,864","$54,868",$946,-,-,"$64,369","$70,233","$8,961","$20,644","$4,374","$39,971","$48,932","$4,539","$9,609",$-128,-,"$21,301","$70,233"
2014-09-30,"$1,414","$1,678","$1,835",$387,$774,"$6,258","$53,167",$925,-,-,"$61,396","$67,654","$6,890","$21,699","$4,589","$39,776","$46,666","$4,500","$9,800",$-70,-,"$20,988","$67,654"
2014-06-30,$583,"$1,501","$1,901",$422,$798,"$5,376","$52,764",$905,-,-,"$61,024","$66,400","$5,974","$22,121","$4,468","$39,869","$45,843","$4,480","$9,553",$-71,-,"$20,557","$66,400"
2014-03-31,$590,"$1,352","$1,861",$525,$641,"$5,140","$51,573",$894,-,-,"$59,698","$64,838","$4,835","$22,288","$4,351","$39,802","$44,637","$4,467","$9,410",$-73,-,"$20,201","$64,838"
2013-12-31,$659,"$1,313","$2,298",$278,$752,"$5,614","$51,208",$883,-,-,"$58,932","$64,546","$5,525","$21,344","$4,345","$38,882","$44,407","$4,461","$9,510",$-75,-,"$20,139","$64,546"
2013-09-30,$682,"$1,542","$2,308",$418,$671,"$5,785","$50,200",$878,-,-,"$58,912","$64,697","$5,704","$21,053","$4,170","$39,084","$44,788","$4,447","$9,543",$-111,-,"$19,909","$64,697"
2013-06-30,$431,"$1,399","$2,573",$700,$732,"$6,001","$49,317",$872,-,-,"$57,960","$63,961","$7,346","$19,943","$3,911","$37,444","$44,790","$4,417","$9,135",$-114,-,"$19,171","$63,961"
