,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity
2020-12-31,"$11,941","$4,819","$5,957","$1,938",-,"$24,655","$21,416",-,"$65,245","$8,796","$95,457","$120,112","$31,744","$22,514","$11,241","$39,828","$71,572","$4,009","$104,361","$-15,091","$-1,072","$48,540","$120,112"
2020-09-30,"$13,392","$5,043","$5,707","$1,884",-,"$26,026","$20,876",-,"$64,383","$8,614","$93,873","$119,899","$30,008","$23,948","$11,073","$41,315","$71,323","$4,009","$102,539","$-15,881","$-1,046","$48,576","$119,899"
2020-06-30,"$16,181","$4,178","$5,498","$2,130",-,"$27,987","$20,692",-,"$63,693","$8,328","$92,713","$120,700","$32,976","$23,537","$11,110","$40,846","$73,822","$4,009","$100,239","$-16,165","$-1,080","$46,878","$120,700"
2020-03-31,"$15,393","$4,640","$5,330","$1,777",-,"$27,140","$20,459",-,"$63,451","$7,510","$91,420","$118,560","$32,896","$23,310","$10,104","$39,723","$72,619","$4,009","$99,474","$-15,916","$-1,080","$45,941","$118,560"
2019-12-31,"$6,279","$5,196","$5,521","$1,921",-,"$18,917","$21,250",-,"$63,978","$7,578","$92,806","$111,723","$30,164","$18,985","$10,424","$35,651","$65,815","$4,009","$98,414","$-14,942","$-1,112","$45,908","$111,723"
2019-09-30,"$9,304","$5,143","$5,465","$2,013",-,"$21,925","$20,901",-,"$63,607","$7,625","$92,133","$114,058","$30,253","$20,161","$10,335","$36,821","$67,074","$4,009","$96,625","$-15,298","$-1,112","$46,984","$114,058"
2019-06-30,"$10,287","$4,951","$5,017","$2,218",-,"$22,473","$21,271",-,"$64,488","$6,863","$92,622","$115,095","$30,011","$20,395","$10,211","$37,505","$67,516","$4,009","$94,918","$-14,936","$-1,146","$47,579","$115,095"
2019-03-31,"$9,823","$5,198","$5,358","$1,933",-,"$22,312","$20,993",-,"$72,589","$5,779","$99,361","$121,673","$28,370","$21,359","$9,441","$37,751","$66,121","$4,009","$102,103","$-14,968","$-1,145","$55,552","$121,673"
2018-12-31,"$12,117","$5,055","$5,281","$1,978",-,"$24,431","$20,822",-,"$72,879","$5,555","$99,256","$123,687","$31,247","$21,514","$9,611","$37,997","$69,244","$4,009","$101,170","$-15,156","$-1,178","$54,443","$123,687"
2018-09-30,"$11,253","$5,035","$5,182","$1,876",-,"$23,346","$20,590",-,"$69,144","$5,360","$95,094","$118,440","$29,220","$20,779","$9,758","$36,716","$65,936","$4,009","$99,831","$-15,133","$-1,177","$52,504","$118,440"
2018-06-30,"$11,850","$4,686","$4,738","$2,046",-,"$23,320","$20,600",-,"$69,077","$5,313","$94,990","$118,310","$28,237","$20,863","$10,164","$37,190","$65,427","$4,009","$98,641","$-14,749","$-1,204","$52,883","$118,310"
2018-03-31,"$15,534","$5,149","$5,207","$2,070",-,"$27,960","$20,925",-,"$70,304","$5,180","$96,409","$124,369","$30,711","$22,437","$10,192","$38,712","$69,423","$4,009","$98,623","$-13,891","$-1,203","$54,946","$124,369"
