,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity
2020-12-31,"$10,325","$5,741","$4,029",-,"$1,862","$21,957","$5,912",-,"$38,726","$2,457","$47,095","$69,052","$10,304","$19,107","$3,340","$24,241","$34,545",$437,"$28,116","$-2,807",-,"$34,507","$69,052"
2020-09-30,"$7,540","$5,186","$3,829",-,"$1,679","$18,234","$5,180",-,"$38,652","$1,995","$45,827","$64,061","$6,228","$21,091","$3,390","$26,009","$32,237",$437,"$25,705","$-2,970",-,"$31,824","$64,061"
2020-06-30,"$5,818","$4,478","$3,648",-,"$1,831","$15,775","$4,887",-,"$38,870","$2,061","$45,818","$61,593","$6,013","$20,638","$3,317","$25,705","$31,718",$436,"$23,860","$-2,989",-,"$29,875","$61,593"
2020-03-31,"$2,981","$4,508","$3,454",-,"$1,795","$12,738","$4,736",-,"$39,157","$2,057","$45,950","$58,688","$5,500","$19,231","$3,261","$24,629","$30,129",$435,"$22,791","$-3,088",-,"$28,559","$58,688"
2019-12-31,"$2,399","$4,349","$3,370",-,"$1,775","$11,893","$4,749",-,"$39,728","$2,011","$46,488","$58,381","$6,197","$17,076","$3,241","$22,509","$28,706",$434,"$22,092","$-2,679",-,"$29,675","$58,381"
2019-09-30,"$1,273","$4,384","$3,308",-,"$1,549","$10,514","$4,420",-,"$39,935","$1,860","$46,215","$56,729","$5,844","$16,392","$3,137","$21,530","$27,374",$434,"$21,165","$-2,722",-,"$29,355","$56,729"
2019-06-30,"$2,288","$4,129","$3,209",-,"$1,597","$11,223","$4,394",-,"$40,620","$1,733","$46,747","$57,970","$7,509","$16,663","$3,133","$21,732","$29,241",$433,"$20,482","$-2,630",-,"$28,729","$57,970"
2019-03-31,"$1,106","$4,155","$3,124",-,"$1,554","$9,939","$4,192",-,"$39,725","$1,740","$45,657","$55,596","$5,898","$16,812","$3,048","$22,005","$27,903",$433,"$19,439","$-2,509",-,"$27,693","$55,596"
2018-12-31,"$2,103","$4,136","$3,005",-,"$1,381","$10,625","$4,165",-,"$40,325","$1,117","$45,607","$56,232","$6,147","$17,719","$2,515","$22,499","$28,646",$432,"$18,696","$-2,498",-,"$27,586","$56,232"
2018-09-30,"$1,098","$4,257","$2,982",-,"$1,229","$9,566","$3,978",-,"$40,361","$1,173","$45,512","$55,078","$5,196","$17,760","$2,682","$22,992","$28,188",$431,"$17,866","$-2,519",-,"$26,890","$55,078"
2018-06-30,$937,"$4,441","$2,866",-,"$1,230","$9,474","$3,952",-,"$40,800","$1,177","$45,929","$55,403","$5,980","$17,709","$2,670","$22,978","$28,958",$430,"$17,226","$-2,491",-,"$26,445","$55,403"
2018-03-31,$950,"$4,530","$2,891",-,"$1,217","$9,588","$4,059",-,"$41,755","$1,178","$46,992","$56,580","$7,072","$18,122","$2,657","$23,385","$30,457",$429,"$16,542","$-2,042",-,"$26,123","$56,580"
2017-12-31,"$1,335","$3,879","$2,971",-,"$1,236","$9,421","$4,047",-,"$41,974","$1,227","$47,248","$56,669","$7,048","$18,873","$2,569","$24,208","$31,256",$428,"$15,914","$-2,003",-,"$25,413","$56,669"
2017-09-30,$741.1,"$4,209.1","$3,125.5",-,$768.3,"$8,844","$3,931.6",-,"$42,158.5","$1,051.2","$47,141.3","$55,985.3","$7,031.3","$21,117.6",-,"$24,252.2","$31,283.5",$428,"$15,445.8","$-2,182.9",-,"$24,701.8","$55,985.3"
2017-06-30,$611,"$3,673.2","$2,422.2",-,$746.1,"$7,452.5","$2,599.7",-,"$35,421.1","$1,040.4","$39,061.2","$46,513.7","$5,075.8","$15,255.7","$1,470.2","$19,046.3","$24,122.1",$416.9,"$14,972.3","$-2,256.1",-,"$22,391.6","$46,513.7"
2017-03-31,$713.3,"$3,523.5","$2,327.1",-,$684.2,"$7,248.1","$2,563.3",-,"$35,382","$1,020.2","$38,965.5","$46,213.6","$5,302.9","$15,188.4","$1,463.7","$19,115.5","$24,418.4",$416.4,"$14,419.4","$-2,473.5",-,"$21,795.2","$46,213.6"
2016-12-31,$786,"$3,427","$2,213",-,$595,"$7,021","$2,578",-,"$35,297","$1,012","$38,887","$45,908","$4,866","$15,372","$1,573","$19,502","$24,368",$415,"$13,927","$-2,636",-,"$21,540","$45,908"
2016-09-30,"$1,970","$2,895.1","$2,390.9",-,$948.4,"$8,204.4","$2,599.3",-,"$36,102.4","$1,104.6","$39,806.3","$48,010.7","$5,259.9","$16,940.4","$1,436.8","$21,092.2","$26,352.1",$415,"$13,356.5","$-2,154.7",-,"$21,658.6","$48,010.7"
2016-06-30,$663.1,"$2,709.1","$2,086.3",-,$872.5,"$6,331","$2,451.6",-,"$32,389","$1,081.8","$35,922.4","$42,253.4","$5,528.2","$11,631.9","$1,347.9","$15,461.3","$20,989.5",$414,"$12,942.5","$-2,082.1",-,"$21,263.9","$42,253.4"
2016-03-31,$826.8,"$2,668.3","$2,154.9",-,$889,"$6,539","$2,483.1",-,"$32,870.3","$1,060.3","$36,413.7","$42,952.7","$6,322.8","$11,653","$1,358.5","$15,705.5","$22,028.3",$413.3,"$12,485.2","$-1,866.7",-,"$20,924.4","$42,952.7"
2015-12-31,$452.1,"$2,763","$1,991.7",-,$534.4,"$5,741.2","$2,448.8",-,"$31,585.9","$1,058.4","$35,093.1","$40,834.3","$4,146.3","$11,420.2","$1,295","$15,337.8","$19,484.1",$411.9,"$12,142.3","$-1,997.3",-,"$21,350.2","$40,834.3"
2015-09-30,$503.4,"$2,543.9","$1,987.2",-,$728.1,"$6,025.9","$2,392.2",-,"$31,761.4",$967.6,"$35,121.2","$41,147.1","$5,735.1","$10,277.9","$1,252.2","$14,561.8","$20,296.9",$411.4,"$11,599.7","$-1,886.4",-,"$20,850.2","$41,147.1"
