,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity
2020-12-31,"$1,254","$1,390",$508,-,"$1,175","$4,327","$1,022",$158,"$3,453",$482,"$6,549","$10,876","$3,489","$5,163","$2,363","$7,928","$11,417",$2,"$1,127","$-2,446",-,$-541,"$10,876"
2020-09-30,"$1,007","$1,155",$489,-,"$1,320","$3,971",$976,$154,"$3,475",$437,"$6,390","$10,361","$3,312","$5,162","$2,226","$7,789","$11,101",$2,"$1,008","$-2,433",-,$-740,"$10,361"
2020-06-30,"$1,341","$1,134",$449,-,"$1,162","$4,086",$965,$157,"$3,365",$417,"$6,288","$10,374","$3,480","$5,111","$2,213","$7,709","$11,189",$2,"$1,017","$-2,475",-,$-815,"$10,374"
2020-03-31,"$1,672","$1,122",$442,-,"$1,245","$4,481",$932,$154,"$3,317",$393,"$6,235","$10,716","$3,879","$5,111","$2,198","$7,767","$11,646",$2,"$1,074","$-2,566",-,$-930,"$10,716"
2019-12-31,"$1,001","$1,412",$447,-,"$1,318","$4,178",$992,$159,"$3,394",$422,"$6,464","$10,642","$3,439","$5,113","$2,276","$7,886","$11,325",$2,"$1,239","$-2,440",-,$-683,"$10,642"
2019-09-30,"$1,140","$1,295",$460,-,"$1,259","$4,154",$963,$159,"$3,337",$333,"$6,219","$10,373","$3,656","$5,112","$2,190","$7,801","$11,457",$2,"$1,220","$-2,759",-,"$-1,084","$10,373"
2019-06-30,$964,"$1,206",$424,-,"$1,237","$3,831",$940,$175,"$3,184",$364,"$6,143","$9,974","$2,876","$5,315","$2,233","$8,052","$10,928",$2,"$1,051","$-2,737",-,$-954,"$9,974"
2019-03-31,$897,"$1,150",$425,-,"$1,242","$3,714",$937,$163,"$3,276",$357,"$6,279","$9,993","$2,979","$5,287","$2,264","$8,104","$11,083",$2,$963,"$-2,724",-,"$-1,090","$9,993"
2018-12-31,"$1,257","$1,293",$356,-,"$1,366","$4,272",$895,$169,"$2,744",$344,"$5,137","$9,409","$3,096","$5,289","$2,300","$7,589","$10,685",$2,"$1,051","$-2,765",-,"$-1,276","$9,409"
2018-09-30,$851,"$1,179",$367,-,"$1,267","$3,664",$892,$176,"$2,838",$444,"$5,299","$8,963","$3,088","$5,095","$2,175","$7,270","$10,358",$2,$788,"$-2,571",-,"$-1,395","$8,963"
2018-06-30,$941,"$1,159",$391,-,"$1,090","$3,581",$895,$172,"$2,868",$420,"$5,300","$8,881","$2,922","$5,298","$2,153","$7,451","$10,373",$2,$627,"$-2,580",-,"$-1,492","$8,881"
2018-03-31,$858,"$1,179",$441,-,"$1,143","$3,621",$900,$174,"$2,971",$412,"$5,430","$9,051","$3,096","$5,304","$2,190","$7,494","$10,590",$2,$531,"$-2,508",-,"$-1,539","$9,051"
2017-12-31,"$1,268","$1,523",$327,-,$832,"$3,950",$856,$247,"$1,799",$333,"$4,258","$8,208","$2,931","$4,419","$2,585","$7,004","$9,935",$2,$467,"$-2,562",-,"$-1,727","$8,208"
2017-09-30,$717,"$1,382",$364,-,$873,"$3,336",$889,$249,"$1,828",$201,"$5,282","$8,618","$2,563","$4,423","$2,450","$6,873","$9,436",$2,$981,"$-2,126",-,$-818,"$8,618"
2017-06-30,$805,"$1,211",$391,-,$804,"$3,211",$859,$248,"$1,617",$200,"$5,084","$8,295","$2,410","$4,421","$2,440","$6,861","$9,271",$2,$945,"$-2,199",-,$-976,"$8,295"
2017-03-31,$829,"$1,070",$345,-,$829,"$3,073",$820,$237,"$1,615",$197,"$5,067","$8,140","$2,385","$4,414","$2,378","$6,792","$9,177",$2,$970,"$-2,264",-,"$-1,037","$8,140"
2016-12-31,"$1,030","$1,410",$273,-,$755,"$3,468",$789,$238,"$1,549",$200,"$4,995","$8,463","$2,668","$4,392","$2,355","$6,747","$9,415",$2,"$1,148","$-2,317",-,$-952,"$8,463"
2016-09-30,"$1,687","$1,164",$283,-,$670,"$3,804",$780,$238,$597,"$1,013","$4,815","$8,619","$2,161","$5,044","$2,062","$7,106","$9,267",$2,"$1,096","$-1,931",-,$-648,"$8,619"
2016-06-30,"$1,545","$1,083",$284,-,$635,"$3,547",$778,$223,$597,"$1,061","$4,920","$8,467","$2,045","$5,028","$2,072","$7,100","$9,145",$2,"$1,080","$-1,888",-,$-678,"$8,467"
2016-03-31,"$1,940","$1,148",$287,-,$626,"$4,001",$997,$228,$590,$903,"$5,048","$9,049","$2,032","$5,023","$2,131","$7,154","$9,186",$2,"$1,597","$-1,845",-,$-137,"$9,049"
2015-12-31,"$1,980","$1,362",$296,-,$981,"$4,619",$487,$231,$420,$311,"$3,727","$8,346","$2,193","$4,345","$1,904","$6,249","$8,442",$2,"$1,716","$-1,866",-,$-96,"$8,346"
2015-09-30,"$2,200","$1,222",$334,-,$601,"$4,787",$467,$292,$423,$228,"$3,299","$8,086","$2,029","$4,386","$1,969","$6,355","$8,384",$2,"$1,689","$-2,006",-,$-298,"$8,086"
2015-06-30,"$3,112","$1,141",$364,-,$593,"$5,632",$542,$285,$423,$160,"$3,528","$9,160","$1,971","$3,393","$1,973","$5,366","$7,337",$2,"$3,485","$-1,985",-,"$1,823","$9,160"
2015-03-31,"$3,353","$1,084",$381,-,$650,"$5,884",$530,$285,$390,$157,"$3,541","$9,425","$1,977","$3,392","$1,962","$5,354","$7,331",$2,"$3,412","$-1,913",-,"$2,094","$9,425"
2014-12-31,"$3,954","$1,409",$345,-,$740,"$6,879",$549,$316,$383,$145,"$3,544","$10,423","$2,250","$3,396","$2,011","$5,407","$7,657",$2,"$3,410","$-1,855",-,"$2,766","$10,423"
2014-09-30,"$2,845","$1,162",$331,-,"$1,638","$7,168",$664,$240,$383,"$1,599","$5,027","$12,195","$3,024","$3,401","$2,528","$5,929","$8,953",$2,"$3,284","$-2,625",-,"$3,242","$12,195"
2014-06-30,"$2,876","$1,185",$330,-,"$1,470","$7,066",$682,$236,$383,"$1,592","$4,802","$11,868","$2,924","$2,446","$2,329","$4,775","$7,699",$3,"$3,219","$-2,245",-,"$4,169","$11,868"
2014-03-31,"$3,141","$1,727",$576,-,$713,"$6,781",$795,$260,"$1,531",$244,"$4,834","$11,615","$3,026","$2,462","$2,380","$4,842","$7,868",$3,"$2,473","$-2,270",-,"$3,747","$11,615"
2013-12-31,"$3,225","$1,369",$347,-,"$1,628","$7,020",$610,$232,$361,"$1,638","$4,831","$11,851","$3,220","$2,457","$2,485","$4,942","$8,162",$3,"$2,425","$-2,287",-,"$3,689","$11,851"
2013-09-30,"$2,890","$1,823",$521,-,$760,"$6,580",$841,$259,"$1,507",$203,"$5,478","$12,058","$2,840","$2,458","$4,055","$6,513","$9,353",$3,"$2,162","$-3,272",-,"$2,705","$12,058"
2013-06-30,"$3,216","$1,707",$498,-,$779,"$6,841",$830,$142,"$1,502",$315,"$5,319","$12,160","$2,794","$2,452","$4,095","$6,547","$9,341",$3,"$1,935","$-3,309",-,"$2,819","$12,160"
2013-03-31,"$3,718","$1,644",$515,-,$868,"$7,366",$825,$148,"$1,505",$331,"$5,231","$12,597","$2,889","$2,450","$4,136","$6,586","$9,475",$3,"$1,746","$-3,319",-,"$3,122","$12,597"
2012-12-31,"$3,603","$1,881",$513,-,$800,"$7,401",$839,$240,"$1,510",$273,"$5,278","$12,679","$3,335","$1,859","$4,195","$6,054","$9,389",$3,"$1,625","$-3,300",-,"$3,290","$12,679"
2012-09-30,"$3,539","$1,704",$538,-,$828,"$7,271",$860,$162,"$1,430",$280,"$4,749","$12,020","$3,125","$1,860","$3,138","$4,998","$8,123",$3,"$1,361","$-2,653",-,"$3,897","$12,020"
2012-06-30,"$3,705","$1,590",$488,-,$761,"$7,223",$857,$200,"$1,430",$293,"$4,970","$12,193","$2,990","$1,861","$3,469","$5,330","$8,320",$3,"$1,228","$-2,793",-,"$3,873","$12,193"
2012-03-31,"$3,767","$1,717",$471,-,$782,"$7,377",$874,$168,"$1,430",$276,"$5,066","$12,443","$3,583","$1,126","$3,624","$4,750","$8,333",$3,"$1,109","$-2,827",-,"$4,110","$12,443"
2011-12-31,"$5,091","$1,866",$512,-,$686,"$8,768",$896,$166,"$1,428",$296,"$5,161","$13,929","$3,815","$1,130","$3,710","$4,840","$8,655",$3,"$1,016","$-2,876",-,"$5,274","$13,929"
2011-09-30,"$6,250","$1,535",$548,-,$753,"$9,715",$889,$193,"$1,449",$451,"$5,056","$14,771","$4,169","$1,538","$2,906","$4,444","$8,613",$3,$902,"$-2,154",-,"$6,158","$14,771"
2011-06-30,"$6,627","$1,546",$522,-,$845,"$10,269",$899,$203,"$1,429",$734,"$5,328","$15,597","$4,131","$1,548","$3,094","$4,642","$8,773",$3,$846,"$-2,140",-,"$6,824","$15,597"
2011-03-31,"$6,219","$1,406",$521,-,"$1,804","$10,861",$915,$195,"$1,429","$1,176","$5,699","$16,560","$4,904","$2,093","$3,157","$5,250","$10,154",$3,$497,"$-2,140",-,"$6,406","$16,560"
2010-12-31,"$8,863","$1,547",$521,-,"$5,352","$17,154",$922,$242,"$1,429","$3,910","$8,423","$25,577","$8,710","$2,098","$3,782","$5,880","$14,590",$3,"$4,460","$-2,222",-,"$10,987","$25,577"
2010-09-30,"$8,894","$3,236","$1,354",-,"$2,659","$17,373","$1,768",$409,"$2,752","$1,861","$8,552","$25,925","$8,709","$2,864","$3,806","$6,670","$15,379",$24,"$4,167","$-2,315",-,"$10,546","$25,925"
