,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity
2020-11-30,"$9,513",$273,$335,$443,-,"$10,563","$38,073",-,"$1,993","$1,594","$43,030","$53,593","$8,686","$22,130",$949,"$24,352","$33,038",$372,"$16,075","$-1,436",-,"$20,555","$53,593"
2020-08-31,"$8,176",$376,$349,$367,-,"$9,268","$36,926",-,"$1,993","$1,252","$41,550","$50,818","$10,184","$18,916",$934,"$21,131","$31,315",$369,"$18,297","$-1,439",-,"$19,503","$50,818"
2020-05-31,"$6,881",$604,$362,$374,-,"$8,222","$37,139",-,"$1,958","$1,086","$41,596","$49,817","$11,858","$14,870",$956,"$17,118","$28,977",$367,"$21,155","$-1,962",-,"$20,840","$49,817"
2020-02-29,"$1,354",$405,$440,$687,-,"$2,885","$38,023",-,"$3,349","$1,216","$44,057","$46,943","$10,716","$9,738",$887,"$11,937","$22,653",$366,"$25,527","$-2,028",-,"$24,290","$46,943"
2019-11-30,$518,$444,$427,$671,-,"$2,059","$38,131",-,"$4,086",$783,"$43,000","$45,058","$9,127","$9,675",$890,"$10,565","$19,693",$365,"$26,653","$-2,066",-,"$25,365","$45,058"
2019-08-31,"$1,153",$441,$482,$635,-,"$2,712","$36,466",-,"$4,052",$771,"$41,289","$44,001","$8,932","$8,893",$882,"$9,775","$18,706",$365,"$26,576","$-2,183",-,"$25,295","$44,001"
2019-05-31,"$1,202",$405,$501,$727,-,"$2,835","$36,814",-,"$4,079",$785,"$41,678","$44,512","$10,377","$9,080",$948,"$10,028","$20,404",$365,"$25,138","$-2,076",-,"$24,108","$44,512"
2019-02-28,$649,$406,$444,$603,-,"$2,101","$37,005",-,"$4,124",$700,"$41,829","$43,930","$9,642","$9,134",$912,"$10,046","$19,689",$365,"$25,033","$-1,869",-,"$24,241","$43,930"
2018-11-30,$982,$358,$450,$436,-,"$2,225","$35,336",-,"$4,101",$738,"$40,175","$42,401","$9,204","$7,897",$856,"$8,753","$17,958",$365,"$25,066","$-1,949",-,"$24,443","$42,401"
2018-08-31,$526,$366,$405,$458,-,"$1,755","$35,178",-,"$4,131",$689,"$39,998","$41,753","$8,020","$8,297",$783,"$9,080","$17,099",$365,"$24,921","$-1,840",-,"$24,654","$41,753"
2018-05-31,"$1,053",$342,$402,$481,-,"$2,278","$35,227",-,"$4,133",$546,"$39,906","$42,184","$9,308","$8,172",$771,"$8,943","$18,251",$365,"$23,564","$-1,855",-,"$23,933","$42,184"
2018-02-28,$453,$345,$394,$475,-,"$1,667","$35,027",-,"$4,212",$535,"$39,774","$41,441","$8,851","$7,445",$764,"$8,209","$17,059",$365,"$23,360","$-1,486",-,"$24,382","$41,441"
2017-11-30,$395,$312,$387,$502,-,"$1,596","$34,430",-,"$4,167",$585,"$39,182","$40,778","$8,800","$6,993",$769,"$7,762","$16,562",$365,"$23,292","$-1,782",-,"$24,216","$40,778"
2017-08-31,$489,$324,$357,$491,-,"$1,661","$34,172",-,"$4,204",$606,"$38,982","$40,643","$7,969","$7,723",$779,"$8,502","$16,471",$365,"$23,066","$-1,845",-,"$24,172","$40,643"
2017-05-31,$597,$319,$351,$507,-,"$1,774","$33,823",-,"$4,239",$615,"$38,677","$40,451","$9,058","$7,635",$794,"$8,429","$17,487",$365,"$22,026","$-2,154",-,"$22,964","$40,451"
2017-02-28,$437,$307,$361,$492,-,"$1,597","$32,328",-,"$4,190",$588,"$37,106","$38,703","$7,465","$7,796",$782,"$8,578","$16,043",$365,"$21,939","$-2,440",-,"$22,660","$38,703"
