,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity
2020-12-31,"$4,364",-,"$18,850",-,"$1,098","$44,893","$227,553","$43,515",-,"$16,789","$287,857","$332,750","$56,363","$47,182","$24,495","$112,257","$168,620","$15,688","$383,943","$-16,705",-,"$164,130","$332,750"
2020-09-30,"$8,832",-,"$17,885",-,"$2,002","$48,693","$250,496","$43,609",-,"$15,245","$309,350","$358,043","$56,468","$46,888","$23,511","$116,963","$173,431","$15,997","$407,728","$-20,189",-,"$184,612","$358,043"
2020-06-30,"$12,576",-,"$19,657",-,"$1,747","$53,016","$250,524","$43,192",-,"$14,763","$308,479","$361,495","$57,270","$46,563","$23,443","$117,072","$174,342","$15,812","$412,124","$-21,617",-,"$187,153","$361,495"
2020-03-31,"$11,412",-,"$16,501",-,"$1,465","$50,249","$248,409","$42,981",-,"$14,165","$305,555","$355,804","$64,773","$31,857","$23,655","$102,288","$167,061","$15,636","$416,919","$-24,339",-,"$188,743","$355,804"
2019-12-31,"$3,089",-,"$18,528",-,"$1,469","$50,052","$253,018","$43,164",-,"$16,363","$312,545","$362,597","$63,989","$26,342","$25,404","$99,670","$163,659","$15,637","$421,341","$-19,493",-,"$198,938","$362,597"
2019-09-30,"$5,351",-,"$17,590",-,"$1,759","$50,008","$250,512","$42,920",-,"$15,921","$309,353","$359,361","$64,195","$25,950","$26,229","$98,057","$162,252","$15,795","$419,367","$-19,277",-,"$197,109","$359,361"
2019-06-30,"$4,213",-,"$18,835",-,"$1,563","$51,743","$250,853","$42,533",-,"$15,600","$308,986","$360,729","$70,287","$19,001","$26,308","$91,977","$162,264","$15,639","$419,913","$-18,205",-,"$198,465","$360,729"
2019-03-31,"$4,586",-,"$18,332",-,"$1,553","$51,576","$248,563","$42,068",-,"$13,982","$304,613","$356,189","$66,632","$19,031","$25,167","$91,536","$158,168","$15,476","$420,498","$-18,782",-,"$198,021","$356,189"
2018-12-31,"$3,042",-,"$18,958",-,"$1,272","$47,973","$247,101","$40,790",-,"$10,332","$298,223","$346,196","$57,138","$20,538","$22,476","$90,530","$147,668","$15,258","$421,653","$-19,564",-,"$198,528","$346,196"
2018-09-30,"$5,669",-,"$18,761",-,"$1,665","$53,975","$249,153","$40,427",-,"$11,073","$300,653","$354,628","$65,288","$20,624","$23,353","$92,509","$157,797","$15,254","$419,155","$-18,370",-,"$196,831","$354,628"
2018-06-30,"$3,430",-,"$18,483",-,"$1,649","$50,555","$248,209","$39,691",-,"$10,335","$298,235","$348,790","$62,447","$20,720","$23,803","$92,810","$155,257","$15,086","$416,418","$-18,609",-,"$193,533","$348,790"
2018-03-31,"$4,125",-,"$18,048",-,"$1,456","$48,315","$250,352","$40,350",-,"$9,809","$300,511","$348,826","$60,306","$20,781","$24,372","$93,609","$153,915","$14,888","$415,970","$-16,992",-,"$194,911","$348,826"
2017-12-31,"$3,177",-,"$16,992",-,"$1,368","$47,134","$252,630","$39,160",-,"$9,767","$301,557","$348,691","$57,771","$24,406","$23,989","$96,420","$154,191","$14,656","$414,540","$-16,262",-,"$194,500","$348,691"
2017-09-30,"$4,266",-,"$16,743",-,"$1,480","$45,752","$255,556","$37,649",-,"$10,470","$303,675","$349,427","$53,777","$24,869","$26,279","$106,452","$160,229","$14,783","$409,449","$-16,651",-,"$189,198","$349,427"
2017-06-30,"$4,042",-,"$15,305",-,"$1,544","$42,180","$252,987","$37,719",-,"$10,126","$300,832","$343,012","$50,949","$24,750","$26,112","$106,225","$157,174","$14,617","$408,768","$-18,902",-,"$185,838","$343,012"
2017-03-31,"$4,897",-,"$14,873",-,"$1,519","$43,131","$253,147","$38,268",-,"$9,663","$301,078","$344,209","$53,374","$25,124","$26,584","$107,064","$160,438","$14,415","$408,707","$-20,679",-,"$183,771","$344,209"
2016-12-31,"$3,657",-,"$15,080",-,"$1,285","$41,416","$244,224","$35,102",-,"$9,572","$288,898","$330,314","$47,638","$28,932","$25,193","$108,846","$156,484","$12,157","$407,831","$-22,239",-,"$173,830","$330,314"
2016-09-30,"$5,093",-,"$15,342",-,"$2,122","$42,945","$251,923","$35,553",-,"$8,965","$296,441","$339,386","$50,021","$28,916","$27,563","$112,355","$162,376","$12,228","$409,284","$-20,466",-,"$177,010","$339,386"
2016-06-30,"$4,358",-,"$15,875",-,"$3,768","$45,828","$254,062","$34,182",-,"$8,401","$296,645","$342,473","$51,504","$29,499","$27,000","$114,094","$165,598","$12,019","$409,767","$-20,744",-,"$176,875","$342,473"
2016-03-31,"$4,846",-,"$16,223",-,"$3,368","$44,251","$255,257","$34,915",-,"$8,366","$298,538","$342,789","$48,726","$29,568","$27,303","$115,565","$164,291","$11,825","$411,200","$-20,384",-,"$178,498","$342,789"
2015-12-31,"$3,705",-,"$16,245",-,"$2,798","$42,623","$251,605","$34,245",-,"$8,285","$294,135","$336,758","$53,976","$19,925","$26,582","$105,972","$159,948","$11,612","$412,444","$-23,511",-,"$176,810","$336,758"
2015-09-30,"$4,296",-,"$16,584",-,"$4,197","$47,234","$250,583","$34,315",-,"$8,530","$293,428","$340,662","$54,828","$19,839","$26,524","$108,995","$163,823","$11,443","$412,718","$-24,336",-,"$176,839","$340,662"
2015-06-30,"$4,378",-,"$16,663",-,"$4,649","$51,647","$253,653","$34,162",-,"$8,798","$296,613","$348,260","$58,372","$19,431","$27,001","$110,890","$169,262","$11,224","$411,538","$-21,493",-,"$178,998","$348,260"
2015-03-31,"$5,227",-,"$16,102",-,"$4,298","$50,658","$249,497","$34,471",-,"$8,335","$292,303","$342,961","$55,933","$19,494","$26,521","$109,582","$165,515","$11,006","$410,414","$-22,595",-,"$177,446","$342,961"
2014-12-31,"$4,658",-,"$16,678",-,"$3,565","$52,910","$252,668","$35,239",-,"$8,676","$296,583","$349,493","$64,633","$11,653","$27,111","$103,796","$168,429","$10,792","$408,384","$-18,957",-,"$181,064","$349,493"
2014-09-30,"$5,014",-,"$17,761",-,"$4,857","$58,595","$251,406","$35,012",-,"$7,751","$294,169","$352,764","$65,984","$11,591","$27,294","$99,285","$165,269","$10,681","$404,738","$-12,196",-,"$187,495","$352,764"
2014-06-30,"$6,281",-,"$18,177",-,"$5,373","$64,013","$251,353","$35,110",-,"$8,110","$294,573","$358,586","$69,529","$11,817","$27,948","$100,926","$170,455","$10,487","$399,614","$-9,311",-,"$188,131","$358,586"
2014-03-31,"$5,805",-,"$18,568",-,"$5,011","$61,864","$245,897","$37,169",-,"$8,103","$291,169","$353,033","$70,108","$12,144","$26,892","$100,034","$170,142","$10,276","$393,800","$-11,040",-,"$182,891","$353,033"
2013-12-31,"$4,913",-,"$16,135",-,"$5,108","$59,308","$243,650","$36,328",-,"$7,522","$287,500","$346,808","$71,724","$6,891","$26,522","$94,589","$166,313","$10,077","$387,432","$-10,725",-,"$180,495","$346,808"
2013-09-30,"$5,749",-,"$16,867",-,"$5,457","$61,303","$240,981","$37,048",-,"$8,232","$286,261","$347,564","$72,749","$7,404","$27,108","$99,337","$172,086","$10,062","$381,832","$-13,051",-,"$175,478","$347,564"
2013-06-30,"$5,012",-,"$17,197",-,"$5,295","$62,844","$235,240","$35,643",-,"$7,888","$278,771","$341,615","$72,688","$7,496","$25,615","$97,339","$170,027","$9,882","$376,732","$-14,381",-,"$171,588","$341,615"
2013-03-31,"$6,590",-,"$16,231",-,"$5,482","$62,594","$233,728","$35,641",-,"$7,676","$277,045","$339,639","$70,084","$7,475","$25,005","$96,478","$166,562","$9,665","$372,666","$-12,767",-,"$173,077","$339,639"
2012-12-31,"$9,923",-,"$14,542",-,"$5,008","$64,460","$226,949","$34,718",-,"$7,668","$269,335","$333,795","$64,139","$7,928","$27,231","$97,996","$162,135","$9,653","$365,727","$-12,184",-,"$171,660","$333,795"
2012-09-30,"$13,261",-,"$16,575",-,"$5,667","$72,138","$220,330","$35,105",-,"$7,618","$263,053","$335,191","$70,061","$8,928","$24,553","$92,775","$162,836","$9,645","$358,369","$-9,113",-,"$172,355","$335,191"
2012-06-30,"$18,017",-,"$15,158",-,"$5,881","$72,797","$214,940","$33,921",-,"$7,987","$256,848","$329,645","$70,136","$8,877","$23,679","$91,524","$161,660","$9,221","$351,421","$-10,659",-,"$167,985","$329,645"
2012-03-31,"$19,147",-,"$14,749",-,"$6,420","$76,160","$214,602","$34,527",-,"$19,863","$268,992","$345,152","$79,994","$9,231","$31,965","$101,041","$181,035","$9,007","$338,168","$-7,998",-,"$164,117","$345,152"
2011-12-31,"$13,068",-,"$15,024",-,"$6,229","$72,963","$214,664","$34,333",-,"$9,092","$258,089","$331,052","$77,505","$9,322","$21,869","$92,803","$170,308","$9,512","$330,939","$-9,123",-,"$160,744","$331,052"
2011-09-30,"$11,255",-,"$16,730",-,"$7,023","$69,376","$209,194","$35,342",-,"$9,315","$253,851","$323,227","$74,971","$9,331","$20,265","$86,044","$161,015","$9,506","$323,786","$-5,328",-,"$162,212","$323,227"
2011-06-30,"$10,287",-,"$19,048",-,"$7,639","$72,305","$209,807","$35,241",-,"$8,851","$253,899","$326,204","$74,533","$12,123","$20,263","$89,836","$164,369","$9,352","$315,733","$-2,799",-,"$161,835","$326,204"
2011-03-31,"$13,234",-,"$16,262",-,"$7,380","$72,022","$203,726","$35,207",-,"$8,578","$247,511","$319,533","$73,576","$12,316","$19,913","$88,426","$162,002","$9,156","$307,361","$-3,656",-,"$157,531","$319,533"
2010-12-31,"$8,453",-,"$12,976",-,"$5,271","$58,984","$199,548","$35,338",-,"$8,640","$243,526","$302,510","$62,633","$12,227","$20,454","$87,198","$149,831","$9,371","$298,899","$-4,823",-,"$152,679","$302,510"
2010-09-30,"$12,259",-,"$14,302",-,"$5,828","$62,633","$195,440","$33,173",-,"$8,748","$237,361","$299,994","$61,740","$15,248","$19,090","$87,654","$149,394","$9,341","$291,861","$-4,339",-,"$150,600","$299,994"
2010-06-30,"$13,267",-,"$13,439",-,"$6,304","$62,216","$188,069","$32,642",-,"$8,141","$228,852","$291,068","$57,821","$17,486","$18,968","$87,880","$145,701","$9,002","$286,745","$-6,755",-,"$145,367","$291,068"
2010-03-31,"$13,827",-,"$13,488",-,"$5,329","$61,696","$140,819","$32,541",-,"$7,692","$181,052","$242,748","$57,744","$7,054","$19,035","$67,338","$125,082","$5,300","$281,251","$-5,537",-,"$117,666","$242,748"
2009-12-31,"$10,862",-,"$11,553",-,"$5,175","$55,235","$139,116","$31,665",-,"$7,307","$178,088","$233,323","$52,061","$7,129","$17,651","$65,870","$117,931","$5,503","$276,937","$-5,461",-,"$115,392","$233,323"
2009-09-30,"$12,623",-,"$12,585",-,"$5,179","$57,324","$132,874","$32,064",-,"$7,045","$171,983","$229,307","$52,933","$7,185","$15,214","$64,269","$117,202","$5,445","$272,879","$-6,380",-,"$112,105","$229,307"
2009-06-30,"$15,729",-,"$12,441",-,"$4,464","$59,496","$127,861","$30,358",-,"$6,946","$165,165","$224,661","$51,614","$7,117","$14,610","$61,894","$113,508","$5,260","$270,160","$-8,249",-,"$111,153","$224,661"
2009-03-31,"$25,140",-,"$12,717",-,"$4,019","$64,818","$122,224","$29,105",-,"$6,344","$157,673","$222,491","$49,505","$7,041","$14,053","$61,608","$111,113","$5,066","$268,249","$-10,900",-,"$111,378","$222,491"
2008-12-31,"$32,007",-,"$11,646",-,"$3,911","$72,266","$121,346","$28,556",-,"$5,884","$155,786","$228,052","$49,100","$7,025","$13,949","$61,429","$110,529","$5,314","$265,680","$-9,931",-,"$117,523","$228,052"
2008-09-30,"$38,434",-,"$15,940","$6,396",-,"$96,021","$123,258","$36,939",-,-,"$160,197","$256,218","$67,631","$7,383","$32,653","$63,301","$130,932","$5,105","$259,878",$-61,-,"$125,286","$256,218"
2008-06-30,"$39,700",-,"$15,861","$6,601",-,"$103,982","$124,925","$37,851",-,-,"$162,776","$266,758","$77,233","$7,327","$33,073","$64,699","$141,932","$4,904","$247,111","$3,847",-,"$124,826","$266,758"
2008-03-31,"$41,393",-,"$15,378","$4,559",-,"$97,758","$122,935","$37,509",-,-,"$160,444","$258,202","$70,983","$7,235","$32,837","$64,080","$135,063","$4,745","$237,529","$3,504",-,"$123,139","$258,202"
