,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity
2021-01-31,"$2,783","$1,781","$7,063",$876,-,"$12,503","$22,386",-,"$4,073","$2,904","$36,159","$48,662","$15,366","$12,502","$2,660","$23,746","$39,112","$1,918","$23,018",$-630,-,"$9,550","$48,662"
2020-10-31,"$3,282","$1,610","$7,478",$576,-,"$12,946","$21,902",-,"$4,088","$2,686","$35,519","$48,465","$15,517","$11,925","$2,272","$22,904","$38,421","$1,918","$23,234",$-621,-,"$10,044","$48,465"
2020-07-31,"$3,878","$1,526","$6,344",$538,-,"$12,286","$21,881",-,"$4,105","$2,449","$35,257","$47,543","$14,578","$12,386","$2,096","$23,172","$37,750","$1,918","$22,744",$-651,-,"$9,793","$47,543"
2020-04-30,"$3,868","$1,552","$6,297",$458,-,"$12,175","$21,790",-,"$4,120","$2,026","$34,767","$46,942","$14,671","$12,376","$1,941","$22,943","$37,614","$1,918","$22,062",$-658,-,"$9,328","$46,942"
2020-01-31,"$1,578","$1,706","$7,084",$522,-,"$10,890","$21,871",-,"$4,142","$1,539","$34,366","$45,256","$14,243","$12,111","$1,750","$22,440","$36,683","$1,918","$20,978",$-640,-,"$8,573","$45,256"
2019-10-31,"$1,579","$1,600","$7,412",$434,-,"$11,025","$21,801",-,"$4,162","$1,558","$34,368","$45,393","$14,118","$12,227","$1,883","$22,547","$36,665","$1,918","$20,781",$-495,-,"$8,728","$45,393"
2019-07-31,"$1,612","$1,567","$6,526",$435,-,"$10,140","$21,820",-,"$4,198","$1,443","$34,322","$44,462","$13,350","$12,130","$1,882","$22,459","$35,809","$1,918","$20,647",$-537,-,"$8,653","$44,462"
2019-04-30,"$1,475","$1,560","$6,707",$420,-,"$10,162","$21,661",-,"$4,210","$1,467","$34,157","$44,319","$13,575","$12,016","$1,807","$22,212","$35,787","$1,918","$20,481",$-492,-,"$8,532","$44,319"
2019-01-31,"$1,610","$1,589","$6,846",$592,$166,"$10,803","$21,635",-,"$4,345","$1,335","$27,315","$38,118","$14,274","$12,072","$1,881","$16,009","$30,283","$1,918","$19,681",$-346,-,"$7,835","$38,118"
2018-10-31,"$1,527","$1,510","$7,083",$461,$172,"$10,753","$21,515",-,"$4,288","$1,585","$27,388","$38,141","$14,796","$11,647","$1,749","$15,735","$30,531","$1,918","$19,535",$-402,-,"$7,610","$38,141"
2018-07-31,"$1,378","$1,488","$6,241",$460,$179,"$9,746","$21,316",-,"$4,305","$1,590","$27,211","$36,957","$13,349","$12,121","$1,695","$16,270","$29,619","$1,918","$19,331",$-450,-,"$7,338","$36,957"
2018-04-30,"$1,744","$1,583","$6,387",$530,$42,"$10,286","$21,195",-,"$4,025","$1,055","$26,275","$36,561","$13,476","$12,059","$1,706","$16,144","$29,620","$1,918","$18,924",$-455,-,"$6,941","$36,561"
2018-01-31,"$1,508","$1,637","$6,533",$835,$604,"$11,117","$21,071",-,"$4,025",$984,"$26,080","$37,197","$14,197","$12,029","$1,706","$16,095","$30,292","$1,918","$17,007",$-471,-,"$6,905","$37,197"
2017-10-31,"$1,515","$1,452","$6,917",$437,$604,"$10,925","$20,966",-,"$4,148",$989,"$26,103","$37,028","$12,890","$13,118","$1,835","$17,927","$30,817","$1,918","$16,263",$-706,-,"$6,211","$37,028"
2017-07-31,"$1,796","$1,536","$6,363",$452,-,"$10,147","$21,308",-,"$4,183",$962,"$26,453","$36,600","$11,618","$13,100","$1,825","$18,838","$30,456","$1,918","$15,978",$-726,-,"$6,144","$36,600"
2017-04-30,"$1,308","$1,394","$6,359",$477,-,"$9,538","$21,133",-,"$4,172",$956,"$26,261","$35,799","$12,515","$11,590","$1,826","$17,149","$29,664","$1,918","$15,735",$-738,-,"$6,135","$35,799"
2017-01-31,"$1,232","$1,649","$6,561",$898,-,"$10,340","$21,016",-,"$4,184",$965,"$26,165","$36,505","$12,860","$11,825","$1,659","$16,935","$29,795","$1,918","$15,543",$-715,-,"$6,710","$36,505"
2016-10-31,"$1,417","$1,488","$6,976",$522,-,"$10,403","$20,966",-,"$4,199",$939,"$26,104","$36,507","$14,124","$10,817","$1,796","$15,753","$29,877","$1,918","$15,150",$-728,-,"$6,630","$36,507"
2016-07-31,"$1,278","$1,316","$6,120",$530,-,"$9,244","$20,687",-,"$3,788",$943,"$25,418","$34,662","$13,521","$9,641","$1,866","$14,540","$28,061","$1,918","$14,874",$-782,-,"$6,601","$34,662"
2016-04-30,"$1,283","$1,314","$6,066",$553,-,"$9,216","$20,161",-,"$3,787",$637,"$24,585","$33,801","$13,145","$9,710","$1,364","$14,208","$27,353","$1,918","$14,589",$-703,-,"$6,448","$33,801"
2016-01-31,"$1,200","$1,734","$6,168",$790,-,"$9,892","$19,619",-,"$3,777",$609,"$24,005","$33,897","$12,971","$9,709","$1,287","$14,128","$27,099","$1,918","$14,011",$-680,-,"$6,798","$33,897"
2015-10-31,"$1,236","$1,253","$6,324",$464,-,"$9,277","$18,926",-,"$3,044",$660,"$22,630","$31,907","$12,952","$8,964","$1,192","$12,710","$25,662","$1,918","$13,554",$-749,-,"$6,245","$31,907"
2015-07-31,"$1,202","$1,319","$5,548",$457,-,"$8,526","$18,573",-,"$3,043",$639,"$22,255","$30,781","$11,363","$9,743","$1,176","$13,536","$24,899","$1,918","$13,228",$-759,-,"$5,882","$30,781"
2015-04-30,"$1,214","$1,218","$5,722",$429,-,"$8,583","$18,212",-,"$3,047",$626,"$21,885","$30,468","$11,318","$9,716","$1,260","$13,614","$24,932",$959,"$12,895",$-773,-,"$5,536","$30,468"
2015-01-31,"$1,256","$1,266","$5,688",$701,-,"$8,911","$17,912",-,"$3,061",$613,"$21,586","$30,497","$11,392","$9,723","$1,268","$13,663","$25,055","$1,918","$12,367",$-812,-,"$5,442","$30,497"
2014-10-31,"$1,206","$1,154","$6,130",$396,-,"$8,886","$17,586",-,"$3,061",$689,"$21,336","$30,222","$11,680","$9,735","$1,304","$13,198","$24,878",$959,"$11,940",$-435,-,"$5,344","$30,222"
2014-07-31,"$1,204","$1,174","$5,495",$422,-,"$8,295","$17,263",-,"$2,830",$691,"$20,784","$29,079","$10,840","$9,706","$1,332","$13,217","$24,057",$959,"$11,667",$-449,-,"$5,022","$29,079"
2014-04-30,"$1,202","$1,108","$5,648",$410,-,"$8,368","$17,030",-,"$2,833",$682,"$20,545","$28,913","$10,924","$9,664","$1,330","$13,219","$24,143",$959,"$11,398",$-457,-,"$4,770","$28,913"
2014-01-31,"$1,359","$1,116","$5,651",$704,-,"$8,830","$16,893",-,"$2,837",$721,"$20,451","$29,281","$10,705","$9,653","$1,246","$13,181","$23,886",$959,"$10,981",$-464,-,"$5,395","$29,281"
2013-10-31,"$1,225","$1,044","$5,628",$315,-,"$8,212","$15,456",-,"$1,234",$578,"$17,268","$25,480","$10,193","$7,148","$1,126","$10,297","$20,490",$959,"$10,651",$-713,-,"$4,990","$25,480"
2013-07-31,"$1,290",$942,"$4,954",$332,-,"$7,518","$15,084",-,"$1,234",$636,"$16,954","$24,472","$9,354","$7,158","$1,125","$10,270","$19,624",$959,"$10,430",$-724,-,"$4,848","$24,472"
