,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity
2020-12-31,"$14,678","$4,112",$386,-,-,"$41,133",$534,"$9,231",$834,"$1,663","$12,524","$53,657","$43,002","$3,217",-,"$3,217","$46,219",$2,"$6,702",$17,-,"$7,438","$53,657"
2020-09-30,"$10,056","$4,374",$513,-,-,"$36,138",$535,"$8,422",$600,"$1,525","$11,344","$47,482","$36,980","$3,326",-,"$3,326","$40,306",$2,"$6,484",$11,-,"$7,176","$47,482"
2020-06-30,"$9,330","$4,426",$361,-,-,"$35,340",$537,"$6,409",$602,"$1,572","$9,342","$44,682","$34,339","$3,328",-,"$3,328","$37,667",$2,"$6,326",$1,-,"$7,015","$44,682"
2020-03-31,"$15,073","$4,764",$445,-,-,"$42,070",$543,"$5,028",$603,"$1,341","$7,739","$49,809","$39,613","$3,362",-,"$3,362","$42,975",$2,"$6,205",$-11,-,"$6,834","$49,809"
2019-12-31,"$7,227","$4,279",$632,-,-,"$33,434",$536,"$3,873",$609,"$1,485","$6,720","$40,154","$30,496","$2,755",-,"$2,755","$33,251",$2,"$6,086",$-5,-,"$6,903","$40,154"
2019-09-30,"$6,562","$4,484",$708,-,-,"$32,645",$527,"$3,796",$611,"$1,020","$6,185","$38,830","$29,430","$2,757",-,"$2,757","$32,187",$2,"$5,874",$-23,-,"$6,643","$38,830"
2019-06-30,"$6,669","$4,454",$803,-,-,"$32,617",$518,"$3,732",$635,$965,"$6,060","$38,677","$29,343","$2,770",-,"$2,770","$32,113",$2,"$5,659",$-14,-,"$6,564","$38,677"
2019-03-31,"$6,790","$4,516",$819,-,-,"$32,260",$498,"$3,634",$630,$966,"$5,916","$38,176","$29,048","$2,693",-,"$2,693","$31,741",$2,"$5,448",$-25,-,"$6,435","$38,176"
2018-12-31,"$7,643","$4,648",$691,-,-,"$32,869",$490,"$3,423",$633,$943,"$5,675","$38,544","$29,339","$2,980",-,"$2,980","$32,319",$2,"$5,236",$-39,-,"$6,225","$38,544"
2018-09-30,"$6,569","$5,117",$702,-,-,"$31,906",$486,"$3,225",$639,$954,"$5,507","$37,413","$28,265","$2,696",-,"$2,696","$30,961",$2,"$5,032",$-27,-,"$6,452","$37,413"
2018-06-30,"$6,374.424","$4,736.795",$670.35,-,-,"$30,769.38",$471.603,"$3,364.163",$641.787,$885.365,"$5,594.733","$36,364.11","$27,372.01","$2,449.819",$292.225,"$2,742.044","$30,114.06",$1.561,"$4,814.603",$-26.593,-,"$6,250.051","$36,364.11"
2018-03-31,"$6,831.876","$4,671.858",$824.886,-,-,"$30,479.53",$468.347,"$3,261.364",$646.809,$955.724,"$5,551.338","$36,030.87","$27,236.97","$2,450.716",$300.959,"$2,751.675","$29,988.65",$1.559,"$4,626.064",$-22.523,-,"$6,042.222","$36,030.87"
2017-12-31,"$7,959.657","$4,417.918",$597.579,-,-,"$30,672.45",$454.115,"$3,250.326",$651.339,$857.161,"$5,412.448","$36,084.9","$26,843.64","$3,081.801",$356.505,"$3,438.306","$30,281.94",$1.555,"$4,420.368",$-20.454,-,"$5,802.955","$36,084.9"
2017-09-30,"$7,688.538","$4,560.833",$564.263,-,-,"$29,820.43",$437.374,"$3,038.559",$493.183,$780.425,"$5,063.027","$34,883.46","$25,770.29","$3,419.815",-,"$3,419.815","$29,190.11",$1.542,"$4,340.054",$-15.199,-,"$5,693.351","$34,883.46"
2017-06-30,"$6,612.344","$4,418.935",$699.3,$768.474,-,"$29,129.25",$421.174,"$2,793.693",$495.116,$211.446,"$4,304.182","$33,433.43","$24,987.5","$2,653.219",$291.955,"$2,945.174","$27,932.68",$1.54,"$4,178.883",$-22.01,-,"$5,500.75","$33,433.43"
2017-03-31,"$7,133.206","$4,321.739",$736.782,$787.588,-,"$28,974",$409.543,"$2,483.997",$496.222,$199.096,"$3,954.727","$32,928.73","$25,218.67","$2,095.949",$285.898,"$2,381.847","$27,600.51",$1.536,"$4,027.927",$-27.434,-,"$5,328.217","$32,928.73"
