,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity
2020-12-31,$252.502,$556.117,$294.132,$73.324,-,"$1,176.075","$1,226.895",-,"$3,970.455",$57.614,"$5,404.705","$6,580.78",$505.867,"$1,713.199",$89.264,"$2,196.721","$2,702.588","$1,996.843","$1,872.533",$-2.386,-,"$3,878.192","$6,580.78"
2020-09-30,$312.028,$503.724,$278.593,$55.965,-,"$1,150.31","$1,176.066",-,"$2,967.978",$55.172,"$4,342.257","$5,492.567",$435.418,"$1,020.554",$85.076,"$1,394.694","$1,830.112","$1,990.88","$1,786.878",$-130.613,-,"$3,662.455","$5,492.567"
2020-06-30,$255.627,$503.172,$276.97,$61.359,-,"$1,097.128","$1,148.052",-,"$2,923.315",$51.969,"$4,266.799","$5,363.927",$479.549,"$1,022.156",$86.386,"$1,394.665","$1,874.214","$1,983.047","$1,699.971",$-208.354,-,"$3,489.713","$5,363.927"
2020-03-31,$319.581,$586.481,$248.259,$54.43,-,"$1,208.751","$1,111.855",-,"$2,921.558",$51.581,"$4,216.831","$5,425.582",$503.607,"$1,150.521",$90.346,"$1,515.251","$2,018.858","$1,982.164","$1,647.175",$-235.463,-,"$3,406.724","$5,425.582"
2019-12-31,$199.23,$544.405,$252.046,$57.19,-,"$1,052.871","$1,102.604",-,"$2,997.67",$59.356,"$4,282.71","$5,335.581",$450.806,"$1,136.964",$91.348,"$1,488.709","$1,939.515","$1,987.107","$1,544.495",$-148.922,-,"$3,396.066","$5,335.581"
2019-09-30,$225.536,$513.353,$236.837,$56.228,-,"$1,031.954","$1,066.223",-,"$2,895.441",$76.174,"$4,153.763","$5,185.717",$428.023,"$1,187.195",$82.196,"$1,520.049","$1,948.072","$1,981.66",-,$-225.717,-,"$3,237.645","$5,185.717"
2019-06-30,$238.067,$509.655,$233.587,$62.973,-,"$1,044.282","$1,054.217",-,"$2,949.508",$59.195,"$4,185.441","$5,229.723",$432.774,"$1,210.003",$85.071,"$1,551.947","$1,984.721","$1,996.354","$1,397.39",$-156.844,-,"$3,245.002","$5,229.723"
2019-03-31,$220.633,$564.83,$208.243,$60.029,-,"$1,053.735","$1,031.582",-,"$2,927.542",$60.212,"$4,019.336","$5,073.071",$465.196,"$1,183.227",$87.812,"$1,422.077","$1,887.273","$1,998.564","$1,339.024",$-159.778,-,"$3,185.798","$5,073.071"
2018-12-31,$224.906,$509.859,$227.626,$58.132,-,"$1,020.523",$989.044,-,"$2,945.214",$51.609,"$3,985.867","$5,006.39",$398.019,"$1,246.308",$96.598,"$1,496.064","$1,894.083","$2,018.045","$1,253.501",$-167.025,-,"$3,112.307","$5,006.39"
2018-09-30,$209.921,$490.952,$230.828,$47.819,-,$979.52,$986.213,-,"$3,008.866",$46.691,"$4,041.77","$5,021.29",$372.592,"$1,267.723",$101.9,"$1,523.721","$1,896.313","$2,012.566","$1,232.062",$-126.78,-,"$3,124.977","$5,021.29"
2018-06-30,$218.524,$481.482,$233.876,$55.007,-,$988.889,$984.235,-,"$3,032.408",$46.282,"$4,062.925","$5,051.814",$373.842,"$1,320.064",$103.871,"$1,578.784","$1,952.626","$2,027.004","$1,181.517",$-121.096,-,"$3,099.188","$5,051.814"
2018-03-31,$201.534,$528.066,$205.731,$54.326,-,$989.657,"$1,010.524",-,"$3,160.764",$39.389,"$4,210.677","$5,200.334",$398.462,"$1,316.001",$108.6,"$1,584.572","$1,983.034","$2,048.037","$1,146.223",$11.685,-,"$3,217.3","$5,200.334"
2017-12-31,$283.844,$472.06,$219.495,$57.528,-,"$1,032.927",$983.841,-,"$3,102.361",$37.875,"$4,124.077","$5,157.004",$366.616,"$1,420.049",$96.439,"$1,672.6","$2,039.216","$2,063.87","$1,097.726",$-54.983,-,"$3,117.788","$5,157.004"
2017-09-30,$295.628,$449.371,$224.795,$57.441,-,"$1,027.235",$962.515,-,"$3,091.095",$39.431,"$4,093.041","$5,120.276",$367.47,"$1,445.297",$87.978,"$1,712.001","$2,079.471","$2,081.494","$1,028.543",$-80.059,-,"$3,040.805","$5,120.276"
2017-06-30,$294.84,$455.627,$217.434,$62.082,-,"$1,029.983",$942.023,-,"$3,048.431",$35.71,"$4,026.164","$5,056.147",$353.623,"$1,496.467",$91.084,"$1,763.069","$2,116.692","$2,086.647",$988.581,$-147.577,-,"$2,939.455","$5,056.147"
2017-03-31,$282.918,$483.451,$197.837,$53.596,-,"$1,017.802",$915.908,-,"$2,956.19",$34.555,"$3,906.653","$4,924.455",$381.583,"$1,478.361",$82.673,"$1,732.839","$2,114.422","$2,085.134",$954.155,$-240.702,-,"$2,810.033","$4,924.455"
2016-12-31,$264.857,$443.661,$209.714,$52.109,-,$970.341,$939.59,-,"$2,941.933",$35.082,"$3,916.605","$4,886.946",$350.053,"$1,507.039",$73.208,"$1,766.783","$2,116.836","$2,082.921",$950.3,$-274.558,-,"$2,770.11","$4,886.946"
2016-09-30,$254.351,$441.294,$209.935,$50.616,-,$956.196,"$1,039.783",-,"$3,181.463",$33.183,"$4,254.429","$5,210.625",$370.346,"$1,504.192",$78.811,"$1,830.716","$2,201.062","$2,112.834",$979.711,$-94.028,-,"$3,009.563","$5,210.625"
2016-06-30,$242.423,$439.845,$209.645,$53.972,-,$945.885,"$1,055.706",-,"$3,258.546",$33.034,"$4,347.286","$5,293.171",$359.46,"$1,551.838",$82.456,"$1,885.226","$2,244.686","$2,161.05",$961.924,$-85.718,-,"$3,048.485","$5,293.171"
2016-03-31,$248.841,$471.523,$192.792,$59.369,-,$972.525,"$1,064.319",-,"$3,279.942",$29.63,"$4,373.891","$5,346.416",$400.606,"$1,567.796",$84.298,"$1,906.918","$2,307.524","$2,151.719",$939.459,$-68.159,-,"$3,038.892","$5,346.416"
2015-12-31,$231.36,$440.858,$208.306,$54.822,-,$965.708,"$1,053.132",-,"$3,309.177",$22.266,"$4,384.575","$5,350.283",$359.97,"$1,639.461",$84.693,"$2,000.49","$2,360.46","$1,846.7","$1,203.086",$-74.422,-,"$2,989.823","$5,350.283"
2015-09-30,$162.187,$301.39,$183.951,$36.34,-,$713.008,$505.355,-,"$1,075.028",$15.687,"$1,596.07","$2,309.078",$257.487,$829.818,$52.836,$959.8,"$1,217.287",$272.2,"$1,198.03",$-59.463,-,"$1,091.791","$2,309.078"
2015-06-30,$196.193,$291.392,$183.753,$34.755,-,$737.743,$503.085,-,$921,$19.606,"$1,443.691","$2,181.434",$264.463,$686.166,$53.465,$817.37,"$1,081.833",$267.913,"$1,204.324",$-53.872,-,"$1,099.601","$2,181.434"
2015-03-31,$167.689,$325.289,$160.818,$35.007,-,$720.432,$493.053,-,$860.645,$23.161,"$1,376.859","$2,097.291",$283.331,$621.075,$47.334,$740.314,"$1,023.645",$264.853,"$1,193.791",$-66.669,-,"$1,073.646","$2,097.291"
2014-12-31,$144.512,$297.015,$183.456,$31.091,-,$671.551,$475.485,-,$861.438,$19.334,"$1,356.257","$2,027.808",$244.441,$610.68,$36.852,$707.269,$951.71,$257.76,"$1,166.116",$-32.191,-,"$1,076.098","$2,027.808"
2014-09-30,$147.413,$288.587,$184.447,$37.049,-,$673.535,$474.967,-,$869.022,$9.883,"$1,353.872","$2,027.407",$244.88,$619.95,$36.068,$714.667,$959.547,$250.277,"$1,141.663",$-12.594,-,"$1,067.86","$2,027.407"
2014-06-30,$157.936,$284.194,$179.593,$39.054,-,$676.897,$475.222,-,$890.089,$10.258,"$1,375.569","$2,052.466",$231.35,$658.74,$37.272,$755.112,$986.462,$246.121,"$1,124.317",$9.033,-,"$1,066.004","$2,052.466"
2014-03-31,$152.802,$313.686,$155.146,$37.027,-,$674.745,$454.41,-,$747.715,$10.292,"$1,212.417","$1,887.162",$254.506,$493.48,$38.877,$591.41,$845.916,$246.186,"$1,112.24",$4.481,-,"$1,041.246","$1,887.162"
2013-12-31,$157.337,$267.721,$159.899,$18.275,-,$620.913,$444.946,-,$700.487,$11.46,"$1,156.893","$1,777.806",$201.385,$474.74,$46.055,$566.676,$768.061,$243.559,"$1,085.74",$3.989,-,"$1,009.745","$1,777.806"
2013-09-30,$163.794,$260.379,$155.661,$30.46,-,$630.698,$448.199,-,$698.996,$10.609,"$1,157.804","$1,788.502",$197.483,$508.52,$46.603,$599.738,$797.221,$241.206,"$1,069.599",$3.027,-,$991.281,"$1,788.502"
