,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity
2020-12-31,"$2,984","$7,017","$1,757",$622,$769,"$13,779","$1,994",-,"$19,438","$3,685","$38,884","$52,663","$8,296","$19,717","$3,915","$28,311","$36,607",$1,"$10,375","$-1,832",-,"$16,056","$52,663"
2020-09-30,"$3,086","$6,946","$1,869","$1,256",-,"$13,157","$1,994",-,"$19,827","$4,280","$38,268","$51,425","$7,763","$19,703","$4,084","$28,417","$36,180",$1,"$9,704","$-1,910",-,"$15,245","$51,425"
2020-06-30,"$2,288","$7,139","$1,837","$1,175",-,"$12,439","$1,995",-,"$2,948","$4,241","$38,749","$51,188","$7,985","$19,704","$4,355","$28,653","$36,638",$1,"$9,150","$-1,999",-,"$14,550","$51,188"
2020-03-31,$589,"$7,199","$1,431","$1,187",-,"$10,406","$2,028",-,"$19,918","$3,905","$38,639","$49,045","$8,531","$18,005","$4,416","$26,993","$35,524",$1,"$8,827","$-2,054",-,"$13,521","$49,045"
2019-12-31,$632,"$6,837","$2,813",$399,$677,"$11,902","$2,045",-,"$19,535","$3,978","$37,683","$49,585","$9,048","$18,002","$4,592","$27,248","$36,296",$1,"$8,494","$-1,970",-,"$13,289","$49,585"
2019-09-30,$196,"$3,685","$1,964",$218,$210,"$6,273","$1,171",-,"$7,719","$2,672","$18,203","$24,476","$4,122","$9,359","$3,089","$15,302","$19,424",$1,"$-14,683",$-918,-,"$5,052","$24,476"
2019-06-30,$216,"$3,795","$1,945",$158,$222,"$6,336","$1,177",-,"$7,722","$2,624","$17,499","$23,835","$3,843","$9,359","$3,121","$15,239","$19,082",$1,"$-15,002",$-922,-,"$4,753","$23,835"
2019-03-31,$500,"$4,147","$1,533",$152,$400,"$6,732","$1,194",-,"$7,727","$2,360","$17,343","$24,075","$4,492","$9,358","$3,095","$15,234","$19,726",$1,"$-15,442",$-934,-,"$4,349","$24,075"
2018-12-31,$856,"$7,199","$2,785",$372,$668,"$11,880","$2,079",-,"$19,469","$3,505","$32,617","$44,497","$8,321","$18,100","$5,009","$25,673","$33,994",$1,"$5,569","$-1,608",-,"$10,503","$44,497"
2018-09-30,$182,"$3,697","$1,828",$137,$196,"$6,040","$1,222",-,"$7,571","$2,367","$15,028","$21,068","$3,993","$9,465","$3,307","$14,561","$18,554",$1,"$-17,762",$-634,-,"$2,514","$21,068"
2018-06-30,$252,"$3,597","$1,876",$117,$206,"$6,048","$1,237",-,"$7,576","$2,327","$14,337","$20,385","$3,784","$9,464","$3,227","$14,434","$18,218",$1,"$-18,250",$-646,-,"$2,167","$20,385"
2018-03-31,$147,"$3,872","$1,593",$164,$415,"$6,191","$1,259",-,"$7,552","$2,337","$14,400","$20,591","$4,069","$9,470","$3,267","$14,539","$18,608",$1,"$-18,650",$-653,-,"$1,983","$20,591"
2017-12-31,$285,"$3,775","$1,828",$194,$191,"$6,273","$1,246",-,"$7,557","$2,886","$14,570","$20,843","$3,972","$9,464","$3,621","$14,893","$18,865",$1,"$-18,900",$-662,-,"$1,978","$20,843"
2017-09-30,$144,"$3,598","$1,830",$182,$185,"$6,294","$1,208",-,"$7,508","$2,745","$17,600","$23,894","$4,052","$9,080","$3,038","$16,848","$20,900",$1,"$-18,859",$-726,-,"$2,994","$23,894"
2017-06-30,$170,"$3,340","$1,560",$132,$185,"$5,686","$1,214",-,"$7,518","$2,558","$16,967","$22,653","$3,230","$8,898","$3,149","$16,796","$20,026",$1,"$-19,451",$-741,-,"$2,627","$22,653"
2017-03-31,$163,"$3,478","$1,201",$165,$355,"$5,620","$1,220",-,"$7,520","$2,539","$17,402","$23,022","$3,424","$8,900","$3,080","$16,713","$20,137",$1,"$-19,509",$-753,-,"$2,885","$23,022"
2016-12-31,$598,"$3,344","$1,427",$185,$204,"$6,063","$1,241",-,"$7,497","$2,707","$18,175","$24,238","$3,708","$8,902","$3,129","$16,841","$20,549",$1,"$-19,257",$-767,-,"$3,689","$24,238"
2016-09-30,$179,"$3,387","$1,459",$204,$228,"$5,457","$1,345",-,"$12,030","$2,779","$18,391","$23,848","$3,098","$8,902","$3,240","$15,402","$18,500",$1,"$-19,144",$-739,-,"$5,348","$23,848"
2016-06-30,$176,"$3,282","$1,224",$174,$240,"$5,096","$1,356",-,"$12,035","$2,582","$18,042","$23,138","$3,087","$8,223","$3,253","$14,663","$17,750",$1,"$-19,622",$-750,-,"$5,388","$23,138"
2016-03-31,$411,"$3,678",$822,$189,$434,"$5,534","$1,376",-,"$12,042","$2,526","$17,967","$23,501","$3,384","$8,226","$3,220","$14,634","$18,018",$1,"$-20,045",$-759,-,"$5,483","$23,501"
