,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity
2020-09-30,"$6,507","$3,706",-,-,-,"$10,213",$693,"$6,307","$32,844","$115,061","$154,905","$165,118","$10,062","$15,137","$100,161","$121,124","$131,186",$2,"$23,340",$-601,-,"$33,932","$165,118"
2020-06-30,"$5,466","$2,990",-,-,-,"$8,456",$697,"$5,171","$32,873","$110,145","$148,886","$157,342","$2,103","$21,557","$95,984","$122,453","$124,556",$2,"$22,532",$-781,-,"$32,786","$157,342"
2020-03-31,"$4,406","$3,095",-,-,-,"$7,501",$714,"$5,240","$32,903","$102,662","$141,519","$149,020","$1,840","$20,710","$88,350","$114,110","$115,950",$2,"$21,872",$-810,-,"$33,070","$149,020"
2019-12-31,"$4,829","$3,179",-,-,-,"$8,008",$715,"$5,489","$32,931","$121,479","$160,614","$168,622","$3,224","$20,421","$106,314","$131,785","$135,009",$2,"$21,662",$-571,-,"$33,613","$168,622"
2019-09-30,"$4,607","$3,026",-,-,-,"$7,633",$669,"$5,015","$32,959","$117,596","$156,239","$163,872","$3,282","$24,817","$98,377","$128,123","$131,405",$2,"$20,873",$-784,-,"$32,467","$163,872"
2019-06-30,"$4,023","$2,863",-,-,-,"$6,886",$659,"$4,420","$32,988","$118,394","$156,461","$163,347","$2,355","$24,552","$99,955","$129,042","$131,397",$2,"$20,267",$-664,-,"$31,950","$163,347"
2019-03-31,"$4,061","$2,771",-,-,-,"$6,832",$656,"$4,509","$31,348","$121,663","$158,176","$165,008","$1,955","$25,891","$101,137","$131,691","$133,646",$2,"$19,779",$-623,-,"$31,362","$165,008"
2018-12-31,"$6,488","$2,657",-,-,-,"$9,145",$643,"$4,476","$31,365","$113,944","$150,428","$159,573","$3,280","$25,634","$93,548","$123,860","$127,140",$2,"$19,282",$-691,-,"$32,433","$159,573"
2018-09-30,"$6,580","$2,682",-,-,-,"$9,262",$588,"$3,977","$31,380","$129,655","$165,600","$174,862","$3,014","$24,610","$110,610","$139,378","$142,392",$2,"$18,852",$-616,-,"$32,470","$174,862"
2018-06-30,"$6,724","$2,567",-,-,-,"$9,291",$581,"$3,696","$30,582","$151,399","$186,258","$195,549","$2,401","$28,421","$128,346","$160,964","$163,365",$2,"$18,138",$-575,-,"$32,184","$195,549"
2018-03-31,"$6,081","$2,677",-,-,-,"$8,758",$589,"$3,687","$30,595","$172,388","$207,259","$216,017","$2,209","$32,708","$145,001","$181,786","$183,995",$2,"$17,529",$-301,-,"$32,022","$216,017"
2017-12-31,"$7,038","$2,699",-,-,-,"$9,737",$592,"$3,474","$30,609","$175,829","$210,504","$220,241","$8,328","$24,190","$151,932","$180,065","$188,393",$2,"$16,939",$-432,-,"$31,848","$220,241"
2017-09-30,"$6,247","$3,183",-,-,-,"$9,430",$571,"$3,214","$30,626","$176,726","$211,137","$220,567","$3,266","$32,750","$149,168","$187,204","$190,470",$2,"$15,065",$-473,-,"$30,097","$220,567"
2017-06-30,"$5,582","$2,984",-,-,-,"$8,566",$549,"$3,136","$30,622","$174,615","$208,922","$217,488","$2,660","$31,534","$148,426","$185,212","$187,872",$2,"$14,523",$-575,-,"$29,616","$217,488"
2017-03-31,"$5,814","$3,227",-,-,-,"$9,041",$546,"$2,954","$30,451","$187,594","$221,545","$230,586","$2,769","$35,864","$157,408","$198,611","$201,380",$2,"$14,073",$-677,-,"$29,206","$230,586"
2016-12-31,"$6,175","$2,115",-,-,-,"$8,290",$559,"$2,603","$30,481","$178,244","$211,887","$220,177","$2,760","$32,923","$150,310","$188,267","$191,027",$2,"$13,660",$-716,-,"$29,150","$220,177"
2016-09-30,"$5,615","$2,601",-,-,-,"$8,216",$564,"$3,142","$30,511","$184,306","$218,523","$226,739","$2,835","$35,072","$154,439","$194,943","$197,778",$2,"$13,183",$-598,-,"$28,961","$226,739"
2016-06-30,"$5,237","$2,885",-,-,-,"$8,122",$576,"$2,660","$30,540","$180,157","$213,933","$222,055","$2,679","$35,858","$149,464","$190,741","$193,420",$2,"$12,684",$-560,-,"$28,635","$222,055"
2016-03-31,"$5,084","$2,526",-,-,-,"$7,610",$581,"$2,760","$30,466","$181,541","$215,348","$222,958","$2,057","$35,544","$151,434","$192,432","$194,489",$2,"$12,271",$-474,-,"$28,469","$222,958"
2015-12-31,"$6,231","$2,237",-,-,-,"$8,468",$581,"$2,608","$30,495","$183,109","$216,793","$225,261","$3,039","$36,266","$152,061","$193,642","$196,681",$2,"$12,033",$-448,-,"$28,580","$225,261"
