,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity
2020-12-31,$521.891,"$2,438.821",$111.625,$76.387,-,"$3,148.724","$3,521.824",$289.684,"$7,085.694",$79.501,"$13,839.79","$16,988.52","$2,476.143","$7,917.263",$150.06,"$12,945.62","$15,421.76",$0.11,$852.537,$-66.154,-,"$1,566.752","$16,988.52"
2020-09-30,$836.697,"$2,428.212",$106.254,$58.512,-,"$3,429.675","$3,417.919",$282.35,"$6,986.455",$96.11,"$13,617","$17,046.67","$2,499.241","$7,866.545",$147.371,"$12,794.09","$15,293.33",$0.126,"$2,031.607",$-122.53,-,"$1,753.34","$17,046.67"
2020-06-30,"$3,189.834","$2,428.828",$97.902,$63.266,-,"$5,779.83","$3,417.918",$283.829,"$6,903.985",$92.909,"$13,525.26","$19,305.09","$4,274.563","$7,894.674",$144.121,"$12,696.71","$16,971.27",$0.126,"$1,872.933",$-135.107,-,"$2,333.817","$19,305.09"
2020-03-31,"$1,497.864","$2,370.537",$95.685,$59.853,-,"$4,023.939","$3,445.423",$289.156,"$6,895.976",$94.03,"$13,572.36","$17,596.3","$2,220.746","$8,442.136",$161.94,"$13,242.21","$15,462.96",$0.126,"$1,671.331",$-140.525,-,"$2,133.344","$17,596.3"
2019-12-31,"$1,220.29","$2,305.065",$97.949,$66.866,-,"$3,690.17","$3,473.384",$278.502,"$6,923.319",$115.972,"$13,621.22","$17,311.39","$2,372.098","$7,977.526",$160.809,"$12,620.05","$14,992.15",$0.126,"$1,431.738",$-47.498,-,"$2,319.242","$17,311.39"
2019-09-30,"$1,457.854","$2,391.606",$98.641,$50.617,-,"$3,998.718","$3,419.238",$254.427,"$6,883.325",$114.834,"$13,453.11","$17,451.83","$2,206.64","$8,014.475",$135.087,"$12,732.67","$14,939.31",$0.167,"$3,349.18",$-77.604,-,"$2,512.523","$17,451.83"
2019-06-30,"$3,687.623","$2,551.588",$96.819,$54.599,-,"$6,390.629","$3,405.315",$260.728,"$6,985.96",$97.443,"$13,540.33","$19,930.96","$5,706.944","$5,377.798",$134.605,"$9,980.947","$15,687.89",$0.167,"$3,205.91",$-33.611,-,"$4,243.069","$19,930.96"
2019-03-31,$565.469,"$2,485.653",$104.236,$64.77,"$6,004.948","$9,225.076","$3,392.266",$260.723,"$6,917.692",$73.651,"$13,380.87","$22,605.94","$8,230.877","$5,787.013",$143.756,"$10,288.39","$18,519.27",$0.166,"$2,932.359",$-47.551,-,"$4,086.673","$22,605.94"
2018-12-31,$418.355,"$2,397.018",$107.381,$111.84,"$5,389.565","$8,424.159","$3,393.669",$260.035,"$6,960.806",$71.583,"$10,686.09","$19,110.25","$4,891.161","$8,172.847",$450.669,"$10,310.69","$15,201.85",$0.166,"$2,743.194",$-34.924,-,"$3,908.398","$19,110.25"
2018-09-30,$544.885,"$2,256.871",$91.102,$88.857,"$5,947.786","$8,929.501","$3,275.636",$275.867,"$6,800.268",$76.517,"$10,428.29","$19,357.79","$4,855.104","$8,440.673",$452.445,"$10,473.42","$15,328.53",$0.183,"$3,951.247",$-29.109,-,"$4,029.262","$19,357.79"
2018-06-30,$484.676,"$2,337.45",$112.729,$97.426,"$6,053.081","$9,085.362","$3,229.098",$283.22,"$6,778.814",$59.07,"$10,350.2","$19,435.56","$4,783.778","$8,175.573",$418.123,"$10,167.28","$14,951.05",$0.183,"$4,088.043",$-21.925,-,"$4,484.507","$19,435.56"
2018-03-31,$452.22,"$2,265.164",$125.555,$106.351,"$5,724.265","$8,673.555","$3,185.223",$279.908,"$6,751.958",$51.728,"$10,268.82","$18,942.37","$2,947.523","$9,279.885",$391.156,"$11,212.77","$14,160.29",$0.183,"$3,820.767",$27.335,-,"$4,782.081","$18,942.37"
2017-12-31,$551.75,"$2,163.452",$181.799,$112.058,"$5,761.642","$8,770.701","$3,149.213",$283.229,"$6,724.106",$47.287,"$10,203.83","$18,974.54","$3,067.52","$9,158.018",$365.325,"$11,020.95","$14,088.47",$0.182,"$3,633.713",$13.235,-,"$4,886.066","$18,974.54"
2017-09-30,$983.468,"$2,690.448",$154.422,-,$205.211,"$4,033.549","$3,386.056",$665.182,"$10,866.91",$61.642,"$14,979.79","$19,013.34","$2,874.793","$8,908.703",$548.226,"$11,169.42","$14,044.21",$0.195,"$4,070.535",$3.476,-,"$4,969.129","$19,013.34"
2017-06-30,$923.433,"$2,698.567",$199.304,-,$202.464,"$4,023.768","$3,248.03",$657.161,"$11,352.69",$60.14,"$15,318.02","$19,341.78","$2,773.325","$8,910.814",$520.886,"$11,296.56","$14,069.89",$0.195,"$4,285.011",$-27.308,-,"$5,271.896","$19,341.78"
