,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity
2020-12-31,"$1,738.1","$1,951.6","$1,462.2",$338.9,-,"$5,490.8","$1,054.6",-,"$5,429.6",$352.3,"$6,836.5","$12,327.3","$2,304.3","$3,636.2",$407.2,"$4,571.1","$6,875.4",$0.3,"$3,705.4",$-278.1,-,"$5,451.9","$12,327.3"
2020-09-30,"$1,456.2","$1,880.3","$1,391",$309.5,-,"$5,037","$1,036.9",-,"$5,363.7",$316.3,"$6,716.9","$11,753.9","$2,215","$3,586",$404.8,"$4,433.7","$6,648.7",$0.3,"$3,587.1",$-388.4,-,"$5,105.2","$11,753.9"
2020-06-30,"$1,314","$1,658.3","$1,361.9",$283.8,-,"$4,618","$1,001.7",-,"$5,283.2",$301,"$6,585.9","$11,203.9","$1,785.2","$3,763.8",$396.6,"$4,618.4","$6,403.6",$0.3,"$3,419.4",$-494.6,-,"$4,800.3","$11,203.9"
2020-03-31,"$2,383.6","$1,540.5","$1,325",-,$268.4,"$5,517.5",$982.4,-,"$5,274.4",$303.4,"$6,560.2","$12,077.7","$2,170.2","$4,591.5",$411,"$5,461.8","$7,632",$0.3,"$3,248.5",$-525.1,-,"$4,445.7","$12,077.7"
2019-12-31,$908.6,"$1,736.4","$1,310.1",$256.1,-,"$4,211.2",$999,-,"$5,309.1",$296.2,"$6,604.3","$10,815.5","$2,132.7","$3,203.4",$424,"$4,086.6","$6,219.3",$0.3,"$3,348.4",$-430.9,-,"$4,596.2","$10,815.5"
2019-09-30,$986.7,"$1,689.1","$1,273.5",-,$282.9,"$4,232.2",$965.2,-,"$5,486.2",-,"$6,451.4","$10,683.6","$2,122.6","$3,545.4",$397.3,"$4,349.9","$6,472.5",$0.3,"$3,158.7",$-493.7,-,"$4,211.1","$10,683.6"
2019-06-30,$997.3,"$1,685","$1,275.3",-,$264.5,"$4,222.1",$970,-,"$5,441.9",-,"$6,411.9","$10,634","$2,052.9","$3,569.4",$386.2,"$4,377.9","$6,430.8",$0.3,"$3,104.6",$-396.9,-,"$4,203.2","$10,634"
2019-03-31,$987.6,"$1,661.9","$1,224.4",-,$253.6,"$4,127.5",$932,-,"$5,148.6",-,"$6,080.6","$10,208.1","$1,649.2","$3,554.8",$391.8,"$4,388.5","$6,037.7",$0.3,"$3,142.1",$-384.8,-,"$4,170.4","$10,208.1"
2018-12-31,"$1,291.7","$1,791.8","$1,233.8",$254.3,-,"$4,571.6",$875.8,-,"$4,501.1",$96.4,"$5,473.3","$10,044.9","$2,451.3","$2,806.4",$277.2,"$3,529.4","$5,980.7",$0.3,"$3,028.7",$-390.2,-,"$4,064.2","$10,044.9"
2018-09-30,"$1,019.8","$1,737.6","$1,245.5",-,$278.6,"$4,281.5",$886.4,-,"$4,574.7",-,"$5,461.1","$9,742.6","$2,543.2","$2,468.3",$303.7,"$3,146.1","$5,689.3",$0.3,"$2,935.8",$-337.3,-,"$4,053.3","$9,742.6"
2018-06-30,$991.1,"$1,627.3","$1,159.8",-,$243.2,"$4,021.4",$888.2,-,"$4,600.7",-,"$5,488.9","$9,510.3","$2,340.8","$2,668.2",$306.9,"$3,356.9","$5,697.7",$0.3,"$2,723.3",$-288.7,-,"$3,812.6","$9,510.3"
2018-03-31,"$1,024.3","$1,515.8","$1,166.8",-,$230.2,"$3,937.1",$839.3,-,"$4,627.3",-,"$5,466.6","$9,403.7","$2,184.7","$2,489.4",$327.9,"$3,251.1","$5,435.8",$0.3,"$2,770.9",$-139.7,-,"$3,967.9","$9,403.7"
2017-12-31,"$1,753.7","$1,598.6","$1,106.9",-,$196.8,"$4,656",$816.8,-,"$4,531.1",-,"$5,347.9","$10,003.9","$1,579.4","$3,541.5",$326.4,"$4,381.1","$5,960.5",$0.3,"$2,941.5",$-201,-,"$4,043.4","$10,003.9"
2017-09-30,"$1,489.6","$1,575.5","$1,098.2",-,$189.6,"$4,352.9",$790.1,-,"$4,465.8",-,"$5,255.9","$9,608.8","$1,433.7","$3,559.7",$221.1,"$4,065.8","$5,499.5",$0.3,"$3,165.3",$-286.2,-,"$4,109.3","$9,608.8"
2017-06-30,"$1,360.1","$1,407.3","$1,059.2",-,$165.8,"$3,992.4",$769.4,-,"$4,411.1",-,"$5,180.5","$9,172.9","$1,713.9","$3,020.6",$226,"$3,543.1","$5,257",$0.3,"$3,101.4",$-341,-,"$3,915.9","$9,172.9"
2017-03-31,"$1,279.7","$1,318.3",$962.3,-,$162.1,"$3,722.4",$726.9,-,"$4,258.1",-,"$4,985","$8,707.4","$1,583.3","$2,862.1",$222.1,"$3,373","$4,956.3",$0.3,"$3,049.5",$-402.3,-,"$3,751.1","$8,707.4"
