,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity
2020-12-31,"$19,795","$17,870",-,-,-,"$37,665",-,"$511,907","$10,112","$211,655","$757,481","$795,146","$436,035","$15,448","$257,709","$284,294","$720,329",$12,"$36,491","$18,072",-,"$74,817","$795,146"
2020-09-30,"$24,405","$20,712",-,-,-,"$45,117",-,"$509,669","$9,360","$200,167","$735,375","$780,492","$428,926","$15,463","$251,057","$277,997","$706,923",$12,"$36,782","$16,036",-,"$73,569","$780,492"
2020-06-30,"$24,289","$20,848",-,-,-,"$45,137",-,"$498,332","$9,245","$198,516","$722,446","$767,583","$418,461","$15,481","$245,439","$273,182","$691,643",$12,"$36,568","$18,563",-,"$75,940","$767,583"
2020-03-31,"$24,094","$21,224",-,-,-,"$45,318",-,"$486,939","$9,159","$179,071","$692,423","$737,741","$409,516","$14,510","$232,535","$257,762","$667,278",$12,"$36,919","$12,757",-,"$70,463","$737,741"
2019-12-31,"$16,598","$20,443",-,-,-,"$37,041",-,"$477,318","$9,308","$198,963","$703,422","$740,463","$410,793","$14,459","$239,369","$263,288","$674,081",$12,"$33,078","$13,052",-,"$66,382","$740,463"
2019-09-30,"$19,452","$20,723",-,-,-,"$40,175",-,"$475,454","$9,278","$200,523","$702,637","$742,812","$405,683","$14,456","$243,870","$268,510","$674,193",$12,"$32,948","$15,197",-,"$68,619","$742,812"
2019-06-30,"$18,435","$20,522",-,-,-,"$38,957",-,"$464,629","$9,408","$201,293","$693,210","$732,167","$403,817","$14,372","$241,166","$264,304","$668,121",$12,"$31,209","$11,631",-,"$64,046","$732,167"
2019-03-31,"$14,506","$20,615",-,-,-,"$35,121",-,"$454,435","$9,418","$195,865","$678,067","$713,188","$397,032","$13,898","$235,940","$257,418","$654,450",$12,"$29,944","$6,911",-,"$58,738","$713,188"
2018-12-31,"$15,821","$19,644",-,-,-,"$35,465",-,"$439,792","$9,422","$183,964","$652,073","$687,538","$391,522","$13,889","$223,314","$243,058","$634,580",$12,"$28,926","$1,722",-,"$52,958","$687,538"
2018-09-30,"$12,490","$19,820",-,-,-,"$32,310",-,"$443,632","$9,440","$193,909","$666,141","$698,451","$390,378","$14,481","$236,693","$256,264","$646,642",$12,"$27,331","$1,000",-,"$51,809","$698,451"
2018-06-30,"$16,312","$19,608",-,-,-,"$35,920",-,"$442,324","$9,499","$199,577","$670,413","$706,333","$387,974","$15,621","$243,307","$264,527","$652,501",$12,"$26,870","$2,854",-,"$53,832","$706,333"
2018-03-31,"$13,927","$19,368",-,-,-,"$33,295",-,"$445,481","$9,733","$204,745","$679,289","$712,584","$386,280","$16,815","$246,522","$269,796","$656,076",$12,"$26,453","$5,634",-,"$56,508","$712,584"
2017-12-31,"$12,701","$18,423",-,-,-,"$31,124",-,"$447,591","$9,590","$213,168","$688,768","$719,892","$382,431","$16,807","$254,706","$278,591","$661,022",$12,"$26,527","$7,427",-,"$58,870","$719,892"
2017-09-30,"$13,023","$18,591",-,-,-,"$31,614",-,"$449,398","$9,556","$211,548","$688,901","$720,515","$379,833","$17,908","$257,276","$283,738","$663,571",$12,"$24,410","$7,005",-,"$56,944","$720,515"
2017-06-30,"$17,319","$26,553",-,-,-,"$43,872",-,"$518,006","$9,385","$328,528","$881,327","$925,199","$443,164","$20,743","$381,240","$412,366","$855,530",$12,"$35,270","$8,436",-,"$69,669","$925,199"
2017-03-31,"$17,411","$25,941",-,-,-,"$43,352",-,"$510,862","$9,350","$325,576","$871,335","$914,687","$438,807","$20,570","$377,652","$407,772","$846,579",$12,"$34,863","$6,396",-,"$68,108","$914,687"
2016-12-31,"$12,651","$15,465",-,-,-,"$28,116",-,"$424,219","$9,220","$202,636","$870,648","$898,764","$358,562","$17,715","$447,893","$472,500","$831,062",$12,"$34,683","$5,366",-,"$67,702","$898,764"
2016-09-30,"$15,883","$26,178",-,-,-,"$42,061",-,"$552,988","$9,592","$323,515","$910,843","$952,904","$447,094","$20,637","$392,197","$427,344","$874,438",$12,"$37,054","$13,595",-,"$78,466","$952,904"
2016-06-30,"$17,067","$26,086",-,-,-,"$43,153",-,"$547,395","$9,852","$317,419","$899,414","$942,567","$439,782","$20,699","$387,747","$423,412","$863,194",$12,"$36,924","$14,632",-,"$79,373","$942,567"
2016-03-31,"$13,290","$27,968",-,-,-,"$41,258",-,"$528,925","$9,729","$313,543","$876,170","$917,428","$425,555","$22,042","$380,090","$415,908","$841,463",$12,"$37,301","$10,865",-,"$75,965","$917,428"
2015-12-31,"$12,752","$22,863",-,-,-,"$35,615",-,"$499,447","$9,477","$309,264","$842,318","$877,933","$414,653","$22,162","$362,030","$394,861","$809,514",$12,"$35,519","$4,771",-,"$68,419","$877,933"
2015-09-30,"$10,216","$25,808",-,-,-,"$36,024",-,"$505,764","$9,546","$307,130","$846,436","$882,460","$413,885","$20,907","$365,217","$397,587","$811,472",$12,"$35,153","$6,891",-,"$70,988","$882,460"
2015-06-30,"$8,074","$24,872",-,-,-,"$32,946",-,"$504,374","$9,644","$327,066","$865,463","$898,409","$413,903","$20,934","$382,750","$414,609","$828,512",$12,"$34,376","$6,443",-,"$69,897","$898,409"
2015-03-31,"$8,127","$24,190",-,-,-,"$32,317",-,"$521,049","$9,717","$332,704","$887,473","$919,790","$419,847","$21,910","$390,076","$425,629","$845,476",$12,"$33,754","$11,529",-,"$74,314","$919,790"
2014-12-31,"$10,808","$22,244",-,-,-,"$33,052",-,"$510,115","$9,872","$324,856","$869,285","$902,337","$420,434","$20,482","$376,757","$409,343","$829,777",$12,"$32,020","$10,649",-,"$72,560","$902,337"
2014-09-30,"$8,783","$23,814",-,-,-,"$32,597",-,"$511,931","$10,216","$328,380","$876,030","$908,627","$426,362","$20,585","$378,629","$410,966","$837,328",$11,"$30,928","$10,992",-,"$71,299","$908,627"
2014-06-30,"$7,393","$23,730",-,-,-,"$31,123",-,"$509,539","$10,430","$334,113","$879,997","$911,120","$425,796","$20,979","$383,378","$415,150","$840,946",$11,"$29,259","$11,058",-,"$70,174","$911,120"
2014-03-31,"$8,573","$23,031",-,-,-,"$31,604",-,"$497,693","$10,433","$324,821","$859,299","$890,903","$421,249","$20,989","$373,081","$403,322","$824,571",$11,"$28,319","$8,215",-,"$66,332","$890,903"
2013-12-31,"$7,585","$21,859",-,-,-,"$29,444",-,"$493,034","$10,542","$325,570","$855,852","$885,296","$421,855","$22,849","$370,780","$401,345","$823,200",$11,"$27,332","$5,104",-,"$62,096","$885,296"
2013-09-30,"$11,376","$23,473",-,-,-,"$34,849",-,"$489,444","$9,509","$263,202","$787,794","$822,643","$422,645","$22,448","$310,018","$338,730","$761,375",$11,"$26,766","$5,100",-,"$61,268","$822,643"
2013-06-30,"$9,184","$23,283",-,-,-,"$32,467",-,"$495,563","$9,447","$253,403","$783,195","$815,662","$421,487","$22,773","$304,151","$333,767","$755,254",$11,"$25,824","$6,202",-,"$60,408","$815,662"
2013-03-31,"$9,983","$23,052",-,-,-,"$33,035",-,"$517,027","$9,696","$257,282","$808,650","$841,685","$437,175","$22,917","$307,695","$339,638","$776,813",$11,"$25,958","$10,580",-,"$64,872","$841,685"
2012-12-31,"$15,738","$21,634",-,-,-,"$37,372",-,"$521,426","$9,953","$243,269","$799,409","$836,781","$447,899","$23,258","$291,572","$324,045","$771,944",$11,"$25,205","$11,397",-,"$64,837","$836,781"
2012-09-30,"$16,950","$22,939",-,-,-,"$39,889",-,"$526,272","$10,024","$245,496","$806,396","$846,285","$448,319","$23,817","$299,873","$333,568","$781,887",$11,"$25,920","$11,325",-,"$64,398","$846,285"
2012-06-30,"$16,035","$23,974",-,-,-,"$40,009",-,"$520,823","$11,823","$228,028","$785,179","$825,188","$444,362","$23,075","$286,014","$318,097","$762,459",$11,"$26,904","$8,735",-,"$62,729","$825,188"
2012-03-31,"$18,667","$23,759",-,-,-,"$42,426",-,"$508,548","$11,903","$231,622","$777,178","$819,604","$438,215","$28,036","$287,615","$322,379","$760,594",$11,"$24,640","$7,266",-,"$59,010","$819,604"
2011-12-31,"$10,461","$22,481",-,-,-,"$32,942",-,"$515,723","$11,935","$211,007","$763,284","$796,226","$435,652","$28,339","$267,653","$302,685","$738,337",$11,"$24,814","$6,083",-,"$57,889","$796,226"
2011-09-30,"$10,001","$23,137",-,-,-,"$33,138",-,"$509,203","$12,006","$199,839","$752,092","$785,230","$433,932","$30,050","$252,774","$290,553","$724,485",$11,"$26,951","$6,813",-,"$60,745","$785,230"
2011-06-30,"$9,628","$21,070",-,-,-,"$30,698",-,"$486,511","$12,036","$210,628","$740,785","$771,483","$424,856","$33,566","$255,331","$292,918","$717,774",$11,"$23,399","$3,356",-,"$53,709","$771,483"
2011-03-31,"$10,692","$20,315",-,-,-,"$31,007",-,"$471,761","$11,946","$205,235","$720,334","$751,341","$417,958","$32,901","$247,782","$283,162","$701,120",$11,"$22,193","$1,115",-,"$50,221","$751,341"
2010-12-31,"$12,957","$19,799",-,-,-,"$32,756",-,"$464,634","$11,781","$191,312","$698,150","$730,906","$412,938","$32,883","$233,819","$268,972","$681,910",$10,"$21,363","$1,000",-,"$48,996","$730,906"
2010-09-30,"$14,557","$18,832",-,-,-,"$33,389",-,"$382,152","$4,966","$179,285","$583,866","$617,255","$315,416","$29,809","$221,718","$255,070","$570,486",$9,"$22,096","$4,030",-,"$46,769","$617,255"
2010-06-30,"$10,702","$18,420",-,-,-,"$29,122",-,"$361,954","$5,037","$160,074","$544,785","$573,907","$307,436","$25,944","$198,753","$226,747","$534,183",$8,"$21,820",$822,-,"$39,724","$573,907"
