,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity
2020-12-31,"$12,221","$7,930","$8,046",-,"$3,438","$35,067","$13,900","$20,262","$78,048","$4,569","$119,162","$154,229","$25,920","$37,133","$18,229","$64,836","$90,756",$470,"$96,770","$-11,688",-,"$63,473","$154,229"
2020-09-30,"$21,912","$10,012","$9,295",-,"$6,519","$47,739","$14,403","$19,008","$90,829","$4,355","$131,244","$178,983","$34,154","$49,785","$18,571","$79,335","$113,487",$470,"$100,284","$-12,676",-,"$65,495","$178,983"
2020-06-30,"$22,794","$9,128","$8,564",-,"$2,513","$46,424","$14,113","$18,720","$91,990","$4,327","$131,510","$177,934","$32,723","$50,529","$18,280","$80,648","$113,370",$470,"$100,203","$-13,246",-,"$64,564","$177,934"
2020-03-31,"$10,350","$9,881","$8,423",-,"$2,737","$34,738","$14,040","$18,220","$92,966","$4,166","$131,599","$166,336","$33,890","$36,281","$19,024","$67,108","$100,998",$470,"$101,000","$-13,131",-,"$65,338","$166,336"
2019-12-31,"$9,646","$6,772","$7,068",-,"$2,357","$32,803","$12,969","$20,147","$82,138","$4,199","$134,791","$167,594","$37,304","$35,955","$19,020","$66,844","$104,148",$468,"$97,670","$-11,640",-,"$63,447","$167,594"
2019-09-30,"$9,087","$9,439","$8,222",-,"$6,713","$33,459","$13,701","$18,722","$97,660","$4,920","$136,987","$170,446","$36,974","$36,044","$18,885","$68,077","$105,051",$468,"$100,113","$-11,801",-,"$65,396","$170,446"
2019-06-30,"$12,912","$9,793","$8,233",-,"$12,412","$47,073","$13,521","$2,905","$86,376","$4,388","$109,125","$156,199","$32,030","$36,168","$18,604","$64,244","$96,274",$468,"$94,440","$-11,535",-,"$59,924","$156,199"
2019-03-31,"$11,619","$9,599","$8,029",-,"$12,444","$45,290","$13,467","$2,859","$87,526","$4,333","$110,131","$155,421","$29,423","$35,733","$21,058","$66,839","$96,263",$468,"$93,388","$-10,923",-,"$59,158","$155,421"
2018-12-31,"$18,833","$8,025","$7,508",-,"$12,186","$49,926","$13,385","$2,767","$88,622","$2,799","$109,497","$159,422","$31,858","$32,909","$20,587","$63,806","$95,664",$467,"$89,554","$-11,275",-,"$63,758","$159,422"
2018-09-30,"$17,239","$10,024","$8,184",-,"$2,450","$41,583","$14,036","$6,444","$100,920","$2,980","$126,255","$167,838","$29,013","$33,652","$21,656","$67,161","$96,174",$466,"$91,995","$-10,417",-,"$71,664","$167,838"
