,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity
2020-12-31,$438,$673,$466,$214,-,"$1,791",$791,-,"$6,490",$94,"$7,551","$9,342","$1,317","$1,978",$554,"$3,055","$4,372",$3,"$1,233",$-464,-,"$4,970","$9,342"
2020-09-30,"$1,272",$628.1,$489.1,$190.4,-,"$2,579.6",$772.4,-,"$5,340.8",$59,"$6,316.3","$8,895.9","$1,178.2","$1,930",$496.9,"$2,955.4","$4,133.6",$2.6,"$1,156.2",$-577.6,-,"$4,762.3","$8,895.9"
2020-06-30,"$1,109.1",$500.2,$548.9,$204.7,-,"$2,362.9",$771.7,-,"$5,266.8",$64,"$6,241.3","$8,604.2",$763,"$2,182.7",$472.9,"$3,195.8","$3,958.8",$2.6,"$1,124.7",$-644.7,-,"$4,645.4","$8,604.2"
2020-03-31,$235.9,$709.1,$590.5,$269.7,-,"$1,805.2",$776.6,-,"$5,237.2",$92.5,"$6,253.2","$8,058.4",$891.5,"$1,421.2",$482.5,"$2,476.7","$3,368.2",$2.6,"$1,242.2",$-712.2,-,"$4,690.2","$8,058.4"
2019-12-31,$405,$782,$562,$251,-,"$2,000",$802,-,"$5,573",$69,"$6,603","$8,603",$995,"$1,433",$480,"$2,513","$3,508",$3,"$1,404",$-600,-,"$5,095","$8,603"
2019-09-30,$226.1,$698.4,$605.1,$281.7,-,"$1,811.3",$782.5,-,"$5,523.4",$92.9,"$6,555.5","$8,366.8",$868.9,"$1,403.9",$415.7,"$2,438.8","$3,307.7",$2.6,"$1,324.3",$-609.1,-,"$5,059.1","$8,366.8"
2019-06-30,$250.1,$700.1,$608.3,$269.8,-,"$1,828.3",$819.6,-,"$5,708.6",$63,"$6,747","$8,575.3",$880.8,"$1,441.3",$431.2,"$2,511.6","$3,392.4",$2.6,"$1,261.8",$-502.6,-,"$5,182.9","$8,575.3"
2019-03-31,$225.4,$658.5,$618.2,$293.5,-,"$1,795.6",$853.9,-,"$5,723.9",$67.2,"$6,808.9","$8,604.5",$870.6,"$1,545.1",$418.7,"$2,624.4","$3,495",$2.6,"$1,245",$-537.4,-,"$5,109.5","$8,604.5"
2018-12-31,$309.6,$701.9,$598.9,$277.6,-,"$1,888",$870.6,-,"$5,851.6",$76.8,"$6,799","$8,687","$1,013.3","$1,564.9",$423,"$2,540.7","$3,554",$2.6,"$1,225.9",$-478.7,-,"$5,133","$8,687"
2018-09-30,$233.1,$702,$672,$295.7,-,"$1,902.8",$865.7,-,"$5,931.6",$69.1,"$6,866.4","$8,769.2","$1,080.1","$1,574.8",$446.3,"$2,534.8","$3,614.9",$2.6,"$1,243.6",$-466.5,-,"$5,154.3","$8,769.2"
