,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity
2020-12-31,"$5,627","$11,471","$5,676","$3,304",-,"$26,078","$156,618","$39,052","$4,402","$1,101","$213,712","$239,790","$22,183","$42,767",-,"$84,881","$107,064","$1,832","$160,377","$-5,612",-,"$132,726","$239,790"
2020-09-30,"$6,894","$9,722","$5,681","$2,506",-,"$24,803","$142,383","$37,655","$4,416","$1,799","$198,260","$223,063","$19,664","$34,280",-,"$71,361","$91,025","$1,832","$163,509","$-4,507",-,"$132,038","$223,063"
2020-06-30,"$6,914","$8,570","$5,511","$2,737",-,"$23,732","$143,850","$37,290","$4,416","$1,792","$199,671","$223,403","$20,825","$30,302",-,"$68,192","$89,017","$1,832","$166,122","$-4,750",-,"$134,386","$223,403"
2020-03-31,"$8,542","$10,167","$6,574","$3,279",-,"$28,562","$149,220","$39,693","$4,454","$2,989","$208,115","$236,677","$28,235","$23,663",-,"$63,528","$91,763","$1,832","$176,113","$-4,884",-,"$144,914","$236,677"
2019-12-31,"$5,749","$13,325","$5,848","$3,407",-,"$28,329","$150,494","$38,688","$4,463","$3,411","$209,099","$237,428","$26,530","$23,691",-,"$65,690","$92,220","$1,832","$174,945","$-4,990",-,"$145,208","$237,428"
2019-09-30,"$11,755","$12,966","$5,951","$3,316",-,"$33,988","$164,363","$38,327","$4,507","$3,052","$222,549","$256,537","$30,233","$25,056",-,"$69,412","$99,645","$1,832","$183,783","$-3,269",-,"$156,892","$256,537"
2019-06-30,"$8,571","$14,383","$6,809","$3,324",-,"$33,087","$165,411","$37,417","$4,507","$2,985","$222,791","$255,878","$28,829","$25,061",-,"$69,598","$98,427","$1,832","$183,442","$-3,357",-,"$157,451","$255,878"
2019-03-31,"$8,755","$14,928","$6,723","$3,265",-,"$33,671","$166,732","$36,360","$4,507","$2,654","$223,138","$256,809","$29,951","$26,064",-,"$70,740","$100,691","$1,832","$181,387","$-3,459",-,"$156,118","$256,809"
2018-12-31,"$10,345","$15,050","$5,704","$2,922",-,"$34,021","$169,207","$35,546","$4,518","$1,863","$219,842","$253,863","$27,171","$28,733",-,"$71,050","$98,221","$1,832","$180,987","$-3,544",-,"$155,642","$253,863"
2018-09-30,"$9,746","$16,788","$6,029","$3,020",-,"$35,583","$171,645","$34,672","$4,518",$983,"$221,023","$256,606","$29,183","$29,989",-,"$72,750","$101,933","$1,832","$178,816","$-3,265",-,"$154,673","$256,606"
2018-06-30,"$7,686","$16,672","$6,644","$3,254",-,"$34,256","$174,242","$34,242","$4,518","$1,239","$223,673","$257,929","$31,862","$29,919",-,"$72,687","$104,549","$1,832","$176,899","$-3,368",-,"$153,380","$257,929"
2018-03-31,"$6,504","$15,771","$6,128","$3,323",-,"$31,726","$175,846","$33,470","$4,531","$1,200","$224,716","$256,442","$30,630","$31,144",-,"$74,246","$104,876","$1,832","$175,619","$-3,459",-,"$151,566","$256,442"
2017-12-31,"$4,822","$15,353","$5,585","$2,800",-,"$28,560","$177,712","$32,497","$4,531",$640,"$225,246","$253,806","$27,737","$33,571",-,"$76,750","$104,487","$1,832","$174,106","$-3,589",-,"$149,319","$253,806"
2017-09-30,"$6,654","$14,124","$5,761","$2,859",-,"$29,398","$178,436","$32,402","$4,531",$584,"$225,762","$255,160","$28,223","$34,075",-,"$79,026","$107,249","$1,832","$173,035","$-3,422",-,"$147,911","$255,160"
2017-06-30,"$4,775","$13,168","$6,075","$2,608",-,"$26,626","$178,176","$31,706","$4,543","$3,793","$227,973","$254,599","$27,956","$34,082",-,"$79,255","$107,211","$1,832","$173,116","$-3,604",-,"$147,388","$254,599"
2017-03-31,"$6,994","$13,754","$5,921","$2,899",-,"$29,568","$180,296","$30,915","$4,543","$4,352","$229,543","$259,111","$28,426","$36,959",-,"$82,895","$111,321","$1,832","$173,698","$-3,726",-,"$147,790","$259,111"
