,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity
2020-12-31,"$1,875",$923,$558,$167,-,"$3,523",$657,-,"$3,947",$623,"$5,227","$8,750","$1,956","$2,484",$573,"$3,818","$5,774",$2,"$1,930",$-413,-,"$2,976","$8,750"
2020-09-30,"$1,602",$968,$582,$159,-,"$3,311",$633,-,"$3,885",$619,"$5,137","$8,448","$1,280","$3,053",$502,"$4,293","$5,573",$2,"$1,828",$-396,-,"$2,875","$8,448"
2020-06-30,"$1,577",$956,$595,$173,-,"$3,301",$635,-,"$3,928",$580,"$5,143","$8,444","$1,373","$3,031",$425,"$4,206","$5,579",$2,"$1,838",$-409,-,"$2,865","$8,444"
2020-03-31,$739,$975,$573,$175,-,"$2,462",$628,-,"$3,931",$570,"$5,129","$7,591","$1,584","$2,031",$407,"$3,186","$4,770",$2,"$1,854",$-461,-,"$2,821","$7,591"
2019-12-31,$724,"$1,036",$539,$151,-,"$2,450",$658,-,"$4,013",$589,"$5,260","$7,710","$1,501","$2,040",$447,"$3,242","$4,743",$2,"$1,866",$-375,-,"$2,967","$7,710"
2019-09-30,$453,"$1,078",$580,$152,-,"$2,263",$641,-,"$3,991",$620,"$5,252","$7,515","$1,461","$2,030",$434,"$3,159","$4,620",$2,"$1,791",$-364,-,"$2,895","$7,515"
2019-06-30,$383,"$1,096",$604,$175,-,"$2,258",$661,-,"$4,210",$545,"$5,416","$7,674","$1,537","$2,051",$479,"$3,231","$4,768",$2,"$1,770",$-327,-,"$2,906","$7,674"
2019-03-31,$275,"$1,020",$617,$169,-,"$2,081",$653,-,"$4,207",$527,"$5,387","$7,468","$1,441","$2,044",$469,"$3,219","$4,660",$2,"$1,674",$-316,-,"$2,808","$7,468"
2018-12-31,$296,"$1,031",$595,$172,-,"$2,094",$656,-,"$4,208",$264,"$5,128","$7,222","$1,389","$2,051",$297,"$3,051","$4,440",$2,"$1,639",$-336,-,"$2,782","$7,222"
2018-09-30,$404,"$1,017",$622,$161,-,"$2,204",$636,-,"$4,267",$219,"$5,122","$7,326","$1,483","$2,189",$330,"$3,212","$4,695",$2,"$1,452",$-293,-,"$2,631","$7,326"
2018-06-30,$321,"$1,019",$598,$168,-,"$2,106",$643,-,"$4,265",$218,"$5,126","$7,232","$1,477","$2,179",$333,"$3,226","$4,703",$2,"$1,359",$-294,-,"$2,529","$7,232"
2018-03-31,$297,$999,$578,$192,-,"$2,066",$666,-,"$4,385",$233,"$5,284","$7,350","$1,460","$2,228",$374,"$3,333","$4,793",$2,"$1,282",$-207,-,"$2,557","$7,350"
2017-12-31,$414,$956,$524,$177,-,"$2,071",$643,-,"$3,936",$210,"$4,789","$6,860","$1,100","$2,200",$347,"$3,241","$4,341",$2,"$1,227",$-210,-,"$2,519","$6,860"
2017-09-30,$283,$990,$562,$160,-,"$1,995",$637,-,"$3,915",$236,"$4,788","$6,783","$1,136","$2,189",$225,"$3,167","$4,303",$2,"$1,188",$-199,-,"$2,480","$6,783"
2017-06-30,$288,$944,$554,$175,-,"$1,961",$627,-,"$3,901",$218,"$4,746","$6,707","$1,200","$2,168",$201,"$3,125","$4,325",$2,"$1,117",$-220,-,"$2,382","$6,707"
2017-03-31,$287,$868,$540,$168,-,"$1,863",$612,-,"$3,848",$204,"$4,664","$6,527","$1,191","$2,126",$178,"$3,068","$4,259",$2,"$1,050",$-276,-,"$2,268","$6,527"
2016-12-31,$308,$843,$522,$166,-,"$1,839",$616,-,"$3,833",$186,"$4,635","$6,474","$1,238","$2,108",$161,"$3,029","$4,267",$2,"$1,033",$-318,-,"$2,207","$6,474"
2016-09-30,$659,$792,$488,$153,-,"$2,092",$440,-,"$2,065",$181,"$2,686","$4,778",$841,"$1,148",$113,"$1,710","$2,551",$2,"$1,011",$-255,-,"$2,227","$4,778"
2016-06-30,$586,$784,$483,$154,-,"$2,007",$438,-,"$2,069",$180,"$2,687","$4,694",$820,"$1,143",$104,"$1,700","$2,520",$2,$966,$-252,-,"$2,174","$4,694"
2016-03-31,"$1,193",$752,$482,$148,-,"$2,575",$446,-,"$2,096",$187,"$2,729","$5,304","$1,432","$1,153",$114,"$1,713","$3,145",$2,$923,$-212,-,"$2,159","$5,304"
2015-12-31,$680,$749,$433,$143,-,"$2,005",$439,-,"$2,019",$194,"$2,652","$4,657",$823,"$1,196",$101,"$1,750","$2,573",$2,$885,$-238,-,"$2,084","$4,657"
2015-09-30,$611,$762,$477,$132,-,"$2,017",$418,-,"$2,018",$192,"$2,628","$4,645",$815,"$1,196",$76,"$1,787","$2,602",$2,$796,$-229,-,"$2,043","$4,645"
2015-06-30,$600,$772,$498,$149,-,"$2,056",$431,-,"$2,034",$198,"$2,663","$4,719",$837,"$1,196",$77,"$1,802","$2,639",$2,$734,$-198,-,"$2,080","$4,719"
2015-03-31,$554,$738,$502,$141,-,"$1,973",$434,-,"$2,028",$185,"$2,647","$4,620",$833,"$1,195",$77,"$1,798","$2,631",$2,$686,$-233,-,"$1,989","$4,620"
2014-12-31,$663,$771,$486,$144,-,"$2,064",$461,-,"$2,105",$203,"$2,769","$4,833",$903,"$1,195",$84,"$1,803","$2,706",$2,$648,$-99,-,"$2,127","$4,833"
2014-09-30,$529,$804,$516,$141,-,"$2,025",$454,-,"$2,115",$220,"$2,789","$4,814",$850,"$1,199",$70,"$1,771","$2,621",$2,$575,$49,-,"$2,193","$4,814"
