,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity
2020-09-30,"$7,331","$2,119","$1,034",$575,-,"$11,059","$41,269","$8,295",-,"$2,420","$52,098","$63,157","$4,640","$14,905","$7,314","$27,734","$32,374",$18,"$36,448","$-5,666",-,"$30,783","$63,157"
2020-06-30,"$7,863","$1,532",$982,$676,-,"$11,053","$41,120","$8,334",-,"$2,372","$51,993","$63,046","$4,105","$14,852","$7,109","$27,448","$31,553",$18,"$37,351","$-5,825",-,"$31,493","$63,046"
2020-03-31,"$8,194","$2,264",$726,"$1,960",-,"$13,144","$40,645","$8,707",-,"$2,370","$51,889","$65,033","$6,075","$14,847","$7,020","$27,571","$33,646",$18,"$37,545","$-6,145",-,"$31,387","$65,033"
2019-12-31,"$10,227","$3,401","$1,026","$2,259",-,"$16,913","$42,269","$8,687",-,"$2,426","$53,601","$70,514","$7,043","$14,790","$7,216","$28,421","$35,464",$18,"$39,742","$-5,357",-,"$35,050","$70,514"
2019-09-30,"$10,052","$3,616",$955,$594,-,"$15,217","$43,814","$8,916",-,"$2,174","$55,123","$70,340","$5,942","$14,799","$7,881","$29,159","$35,101",$18,"$39,484","$-5,654",-,"$35,239","$70,340"
2019-06-30,"$8,508","$3,651","$1,089","$2,552",-,"$15,800","$44,334","$8,748",-,"$2,111","$55,461","$71,261","$8,996","$14,809","$7,868","$29,191","$38,187",$18,"$36,769","$-5,827",-,"$33,074","$71,261"
2019-03-31,"$8,272","$3,869","$1,014",$528,-,"$13,683","$45,942","$9,302",-,"$2,303","$57,815","$71,498","$7,370","$14,832","$9,568","$31,147","$38,517",$18,"$35,534","$-5,914",-,"$32,981","$71,498"
2018-12-31,"$7,625","$4,067","$1,007",$575,-,"$13,274","$45,698","$9,329",-,"$1,344","$56,706","$69,980","$7,395","$14,856","$8,880","$30,521","$37,916",$18,"$34,010","$-6,063",-,"$32,064","$69,980"
2018-09-30,"$6,677","$4,499","$1,239","$2,308",-,"$14,723","$44,736","$9,553",-,"$1,209","$55,833","$70,556","$7,401","$14,902","$8,884","$31,076","$38,477",$18,"$32,495","$-5,442",-,"$32,079","$70,556"
2018-06-30,"$6,005","$3,930","$1,093",$580,-,"$11,608","$46,306","$9,435",-,"$1,188","$57,328","$68,936","$6,638","$14,885","$8,883","$31,076","$37,714",$18,"$30,967","$-5,637",-,"$31,222","$68,936"
2018-03-31,"$7,048","$4,192","$1,053",$894,-,"$13,187","$45,997","$9,572",-,"$1,572","$57,540","$70,727","$7,109","$16,709","$8,950","$32,900","$40,009",$18,"$29,663","$-5,371",-,"$30,718","$70,727"
2017-12-31,"$10,097","$4,320","$1,060","$1,035",-,"$16,512","$45,683","$9,599",-,"$1,107","$56,850","$73,362","$9,397","$17,128","$8,900","$33,164","$42,561",$18,"$29,391","$-5,518",-,"$30,801","$73,362"
2017-09-30,"$11,691","$3,364","$1,023",$876,-,"$16,954","$46,669","$9,696",-,"$1,081","$57,907","$74,861","$7,131","$19,673","$9,180","$37,018","$44,149",$18,"$28,130","$-5,292",-,"$30,712","$74,861"
2017-06-30,"$11,800","$3,163","$1,019","$3,897",-,"$19,879","$46,846","$9,681",-,"$1,076","$58,125","$78,004","$9,926","$19,670","$9,075","$37,579","$47,505",$18,"$28,033","$-6,342",-,"$30,499","$78,004"
2017-03-31,"$3,361","$3,359","$1,097","$2,911",-,"$10,728","$54,440","$21,153",-,"$1,130","$77,245","$87,973","$7,526","$25,340","$9,404","$44,846","$52,372",$18,"$31,804","$-5,961",-,"$35,601","$87,973"
2016-12-31,"$3,660","$3,414","$1,018",$517,-,"$8,609","$58,331","$21,091",-,"$1,160","$81,163","$89,772","$6,909","$26,186","$9,950","$47,637","$54,546",$18,"$31,548","$-6,193",-,"$35,226","$89,772"
2016-09-30,"$4,324","$3,320","$1,108",$889,-,"$9,641","$61,649","$21,283",-,"$1,130","$84,643","$94,284","$7,537","$27,353","$11,433","$50,291","$57,828",$18,"$31,896","$-5,444",-,"$36,456","$94,284"
2016-06-30,"$4,152","$3,316","$1,150",$641,-,"$9,259","$63,685","$21,385",-,"$1,086","$86,795","$96,054","$7,348","$27,346","$11,341","$50,875","$58,223",$18,"$33,248","$-5,371",-,"$37,831","$96,054"
2016-03-31,"$5,173","$3,954","$1,072",$735,-,"$10,934","$66,000","$21,167",-,"$1,094","$88,900","$99,834","$8,825","$27,376","$11,401","$51,602","$60,427",$18,"$34,632","$-5,146",-,"$39,407","$99,834"
2015-12-31,"$2,368","$4,514","$1,124",$783,-,"$8,789","$66,446","$20,490",-,"$1,063","$88,695","$97,484","$9,256","$23,453","$11,408","$48,146","$57,402",$18,"$36,414","$-6,247",-,"$40,082","$97,484"
2015-09-30,"$2,413","$4,464","$1,143","$1,644",-,"$9,664","$71,828","$22,806",-,$955,"$96,285","$105,949","$8,287","$24,716","$12,210","$53,107","$61,394",$18,"$40,786","$-6,125",-,"$44,555","$105,949"
2015-06-30,"$3,813","$5,179","$1,277","$1,675",-,"$11,944","$74,387","$23,902",-,"$1,020","$100,059","$112,003","$8,734","$24,787","$12,291","$54,300","$63,034",$18,"$42,779","$-3,641",-,"$48,969","$112,003"
