,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity
2020-12-31,$675.81,$403.917,-,$30.864,$2.479,"$1,113.07",$168.004,$82.64,"$1,169.617",$33.792,"$1,494.204","$2,607.274",$564.277,-,-,$56.886,$621.163,$0.481,"$1,112.156",$-0.046,-,"$1,986.111","$2,607.274"
2020-09-30,$574.28,$383.419,-,$29.743,$3.157,$990.599,$170.833,$75.278,"$1,182.027",$33.646,"$1,501.564","$2,492.163",$535.045,-,-,$58.973,$594.018,$0.481,"$1,058.062",$-0.046,-,"$1,898.145","$2,492.163"
2020-06-30,$403.688,$433.666,-,$33.343,$3.245,$873.942,$174.967,$101.764,"$1,194.143",-,"$1,508.654","$2,382.596",$494.262,-,-,$59.006,$553.268,$0.481,"$1,018.778",$-0.046,-,"$1,829.328","$2,382.596"
2020-03-31,$340.235,$334.801,-,$33.964,$3.22,$712.22,$175.46,$85.776,"$1,206.534",-,"$1,507.156","$2,219.376",$445.055,-,-,$61.489,$506.544,$0.481,$964.886,$-0.046,-,"$1,712.832","$2,219.376"
2019-12-31,$272.081,$380.571,-,$24.717,$2.328,$679.697,$171.861,$42.235,"$1,219.031",$37.366,"$1,511.917","$2,191.614",$509.093,-,-,$65.463,$574.556,$0.481,$917.336,$-0.046,-,"$1,617.058","$2,191.614"
2019-09-30,$194.369,$347.986,-,$24.544,$2.907,$569.806,$169.95,$71.104,"$1,203.62",-,"$1,485.283","$2,055.089",$476.814,-,-,$58.678,$535.492,$0.481,$870.546,$-0.046,-,"$1,519.597","$2,055.089"
2019-06-30,$42.371,$381.379,-,$26.881,$2.939,$453.57,$170.15,$71.462,"$1,213.389",-,"$1,495.861","$1,949.431",$453.732,$15,-,$74.069,$527.801,$0.481,$830.156,$-0.046,-,"$1,421.63","$1,949.431"
2019-03-31,$76.395,$298.98,-,$23.839,$3.06,$402.274,$164.617,$75.318,"$1,224.205",-,"$1,507.028","$1,909.302",$403.38,$85,-,$147.177,$550.557,$0.481,$798.157,$-0.046,-,"$1,358.745","$1,909.302"
2018-12-31,$178.585,$303.609,-,$33.258,$3.406,$518.858,$155.177,$70.338,"$1,030.57",-,"$1,272.105","$1,790.963",$423.902,-,-,$42.215,$466.117,$0.481,$771.925,$-0.046,-,"$1,324.846","$1,790.963"
2018-09-30,$271.801,$294.804,-,$32.79,$2.299,$601.694,$156.498,$61.156,"$1,032.308",-,"$1,262.928","$1,864.622",$397.038,-,-,$45.458,$442.496,$0.481,$740.373,$-0.046,-,"$1,422.126","$1,864.622"
2018-06-30,$152.706,$312.353,-,$34.985,$1.944,$501.988,$154.464,$57.58,"$1,033.34",-,"$1,257.771","$1,759.759",$373.882,-,-,$45.588,$419.47,$0.481,$701.449,$-0.046,-,"$1,340.289","$1,759.759"
2018-03-31,$276.474,$223.802,-,$30.262,$2.098,$532.636,$154.254,$48.388,$878.796,-,"$1,092.988","$1,625.624",$319.549,-,-,$44.861,$364.41,$0.481,$662.288,$-0.046,-,"$1,261.214","$1,625.624"
2017-12-31,$229.085,$257.527,-,$32.206,$1.997,$520.815,$152.315,$38.51,$887.604,-,"$1,090.536","$1,611.351",$371.462,-,-,$48.153,$419.615,$0.481,$624.463,$-0.046,-,"$1,191.736","$1,611.351"
2017-09-30,$164.514,$209.806,-,$23.219,$2.182,$399.721,$149.142,$39.8,$900.588,-,"$1,093.397","$1,493.118",$359.309,-,-,$56.031,$415.34,$0.481,$538.023,$-0.046,-,"$1,077.778","$1,493.118"
2017-06-30,$79.781,$246.037,-,$23.676,$2.784,$352.278,$147.956,$31.347,$904.595,-,"$1,086.231","$1,438.509",$359.582,-,-,$61.325,$420.907,$0.481,$499.76,$-0.046,-,"$1,017.602","$1,438.509"
2017-03-31,$83.787,$163.723,-,$21.445,$2.62,$271.575,$142.109,$30.903,$908.517,-,"$1,084.106","$1,355.681",$322.245,-,-,$66.599,$388.844,$0.481,$468.182,$-0.046,-,$966.837,"$1,355.681"
2016-12-31,$56.424,$203.229,-,$21.039,$2.268,$282.96,$124.268,$30.741,$917.496,-,"$1,074.985","$1,357.945",$361.501,$10,-,$80.919,$442.42,$0.481,$435.876,$-0.046,-,$915.525,"$1,357.945"
2016-09-30,$47.078,$206.109,-,$21.384,$2.756,$277.327,$120.963,$27.881,$923.851,-,"$1,075.439","$1,352.766",$348.492,$34,-,$122.019,$470.511,$0.481,$384.234,$-0.046,-,$882.255,"$1,352.766"
2016-06-30,$63.969,$233.477,-,$22.976,$3.529,$323.951,$115.886,$29.752,$940.884,-,"$1,089.101","$1,413.052",$352.93,$135,-,$230.814,$583.744,$0.481,$361.97,$-0.046,-,$829.308,"$1,413.052"
2016-03-31,$53.673,$149.13,-,$20.984,$1.749,$225.536,$114.291,$33.442,$941.642,-,"$1,092.473","$1,318.009",$289.684,$140,-,$236.336,$526.02,$0.481,$343.098,$-0.046,-,$791.989,"$1,318.009"
2015-12-31,$46.51,$197.44,-,$22.334,$1.931,$268.215,$101.112,$35.422,$949.044,-,"$1,088.355","$1,356.57",$337.572,$66,-,$160.141,$497.713,$0.481,$326.019,$-0.046,-,$858.857,"$1,356.57"
2015-09-30,$247.738,$129.228,-,$18.044,$6.821,$411.505,$68.092,$15,$161.633,$21.08,$266.877,$678.382,$242.474,-,-,$4.813,$247.287,$0.481,$317.401,$-0.046,-,$431.095,$678.382
2015-06-30,$204.103,$152.178,-,$18.979,$10.59,$395.524,$67.908,$15,$163.467,$3.744,$250.51,$646.034,$240.744,-,-,$4.673,$245.417,$0.481,$297.259,$-0.046,-,$400.617,$646.034
2015-03-31,$194.721,$105.79,-,$17.352,$0.238,$327.775,$67.301,-,$157.257,$15.738,$240.607,$568.382,$197.654,-,-,$4.34,$201.994,$0.481,$278.423,$-0.046,-,$366.388,$568.382
2014-12-31,$206.167,$112.679,-,$17.851,$0.339,$337.036,$65.91,-,$158.864,$0.737,$232.776,$569.812,$232.839,-,-,-,$232.839,$0.481,$261.15,$-0.046,-,$336.973,$569.812
2014-09-30,$157.431,$111.803,-,$15.561,$0.446,$293,$66.694,-,$160.376,$0.739,$229.263,$522.263,$221.361,-,-,$4.911,$226.272,$0.481,$245.833,$-0.046,-,$295.991,$522.263
2014-06-30,$88.892,$147.945,-,$15.838,$0.598,$261.032,$67.16,-,$156.815,$0.683,$225.785,$486.817,$215.764,-,-,$4.574,$220.338,$0.481,$228.833,$-0.046,-,$266.479,$486.817
2014-03-31,$97.145,$86.624,-,$15.158,$0.933,$207.619,$66.222,$1.28,$158.387,$0.207,$226.622,$434.241,$161.382,-,-,$6.155,$167.537,$0.481,$214.093,$-0.046,-,$266.704,$434.241
2013-12-31,$78.876,$116.291,-,$13.522,$0.787,$217.235,$64.844,-,$159.997,$1.824,$227.253,$444.488,$192.11,-,-,$6.059,$198.169,$0.481,$202.21,$-0.046,-,$246.319,$444.488
2013-09-30,$52.121,$90.503,-,$12.107,$4.522,$164.765,$63.145,$2.078,$161.639,$0.69,$228.65,$393.415,$181.646,-,-,$4.141,$185.787,$0.481,$191.698,$-0.209,-,$207.628,$393.415
2013-06-30,$3.068,$121.256,-,$11.811,$4.905,$146.552,$55.378,$2.103,$163.3,$0.795,$222.376,$368.928,$183.262,-,-,$5.511,$188.773,$0.481,$180.649,$-0.209,-,$180.155,$368.928
2013-03-31,$4.495,$76.22,-,$10.255,$1.035,$97.549,$48.17,$2.012,$165.042,$0.98,$217.825,$315.374,$149.813,-,-,$5.363,$155.176,$0.481,$171.602,$-0.268,-,$160.198,$315.374
2012-12-31,$6.406,$99.618,-,$9,$1.074,$122.053,$45.381,$2.037,$166.811,$1.197,$216.613,$338.666,$169.735,$18,-,$23.632,$193.367,$0.481,$163.109,$-0.268,-,$145.299,$338.666
2012-09-30,$0.103,$78.218,-,$8.171,$2.521,$94.064,$43.017,$2.029,$155.069,$1.234,$202.03,$296.094,$144.654,$28,-,$33.431,$178.085,$0.481,$153.733,$-0.273,-,$118.009,$296.094
2012-06-30,$0.362,$100.46,-,$8.159,$3.184,$117.26,$42.5,$1.903,$156.74,$1.467,$203.186,$320.446,$150.012,$65.7,-,$70.827,$220.839,$0.481,$142.901,$-0.355,-,$99.607,$320.446
2012-03-31,$9.932,$58.888,-,$8.361,$1.403,$83.679,$40.721,$1.953,$148.525,$1.485,$194.084,$277.763,$129.022,$56,-,$60.994,$190.016,$0.481,$135.796,$-0.355,-,$87.747,$277.763
2011-12-31,$1.351,$90.012,-,$8.348,$2.286,$107.092,$40.915,$1.953,$141.722,$1.614,$188.299,$295.391,$151.64,$60.7,-,$65.641,$217.281,$0.481,$130.115,$-0.355,-,$78.11,$295.391
2011-09-30,$5.28,$75.456,-,$8.008,$2.483,$94.333,$40.78,$2.101,$121.643,$1.667,$167.403,$261.736,$133.052,$58,-,$63.972,$197.024,$0.481,$121.416,$-0.275,-,$64.712,$261.736
2011-06-30,$1.437,$90.486,-,$8.238,$4.067,$107.334,$40.511,$2.101,$122.789,$1.788,$167.82,$275.154,$133.252,$31.5,-,$37.452,$170.704,$0.481,$113.91,$-0.275,-,$104.45,$275.154
2011-03-31,$2.248,$66.474,-,$7.915,$1.896,$81.639,$41.386,$2.126,$123.937,$1.912,$170.764,$252.403,$115.594,$22.5,-,$28.411,$144.005,$0.481,$108.286,$-0.275,-,$108.398,$252.403
2010-12-31,$2.139,$81.86,-,$7.801,$3.543,$98.449,$34.851,$2.126,$125.138,$2.237,$165.583,$264.032,$124.649,$26.5,-,$32.411,$157.06,$0.481,$102.558,$-0.275,-,$106.972,$264.032
2010-09-30,$6.449,$77.139,-,$7.642,$2.019,$97.361,$35.321,$2.149,$126.463,$2.179,$167.399,$264.76,$141.107,$16.5,-,$23.737,$164.844,$0.481,$95.348,$-0.277,-,$99.916,$264.76
2010-06-30,$6.217,$89.503,-,$7.47,$3.886,$110.364,$35.695,$2.094,$127.863,$0.209,$166.635,$276.999,$132.383,-,-,$7.137,$139.52,$0.481,$88.625,$-0.312,-,$137.479,$276.999
