,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity
2020-12-31,$376,$431,-,$95,$202,"$1,104","$15,162",-,"$14,511",$119,"$37,664","$38,768","$1,969","$19,151","$2,379","$27,338","$29,307",$4,"$-8,472",$-4,-,"$9,461","$38,768"
2020-09-30,$416,$455,-,$112,$201,"$1,184","$15,092",-,"$14,613",$120,"$37,602","$38,786","$1,925","$19,190","$2,456","$27,359","$29,284",$4,"$-8,402",$-4,-,"$9,502","$38,786"
2020-06-30,"$2,668",$439,-,$137,$192,"$3,436","$14,963",-,"$14,704",$119,"$37,465","$40,901","$1,964","$21,014","$2,482","$29,111","$31,075",$4,"$-8,044",$-6,-,"$9,826","$40,901"
2020-03-31,$467,$495,-,$107,$178,"$1,247","$14,815",-,"$14,812",$116,"$37,369","$38,616","$2,669","$17,746","$2,513","$25,826","$28,495",$4,"$-7,712",$-6,-,"$10,121","$38,616"
2019-12-31,$333,$596,-,$107,$168,"$1,204","$14,666",-,"$14,914",$116,"$37,253","$38,457","$1,920","$18,021","$2,516","$26,048","$27,968",$4,"$-7,365",$-5,-,"$10,489","$38,457"
2019-09-30,$320,$667,-,$99,$167,"$1,253","$14,416",-,"$15,046",$104,"$37,091","$38,344","$1,734","$17,750","$2,055","$25,285","$27,019",$4,"$-6,503",$-5,-,"$11,325","$38,344"
2019-06-30,$424,$591,-,$111,$168,"$1,294","$14,151",-,"$15,152",$106,"$36,853","$38,147","$1,698","$17,471","$2,028","$24,926","$26,624",$4,"$-6,277",$-5,-,"$11,523","$38,147"
2019-03-31,$403,$545,-,$85,$160,"$1,193","$13,883",-,"$15,256",$104,"$36,585","$37,778","$1,565","$17,120","$2,009","$24,467","$26,032",$4,"$-6,022",$-5,-,"$11,746","$37,778"
2018-12-31,$408,$501,-,$172,$148,"$1,229","$13,653",-,"$15,594",$920,"$31,533","$32,762","$1,506","$16,575","$3,110","$19,685","$21,191",$4,"$-6,195",$-5,-,"$11,571","$32,762"
2018-09-30,$448,$471,-,$182,$148,"$1,249","$13,433",-,"$15,694",$911,"$31,395","$32,644","$1,304","$16,313","$2,732","$19,045","$20,349",$4,"$-5,447",$-5,-,"$12,295","$32,644"
2018-06-30,$331,$455,-,$197,$181,"$1,164","$13,218",-,"$15,804",$885,"$31,210","$32,374","$1,286","$15,844","$2,678","$18,522","$19,808",$4,"$-5,144",$-5,-,"$12,566","$32,374"
2018-03-31,$340,$402,-,$175,$157,"$1,074","$13,051",-,"$15,929",$892,"$31,176","$32,250","$1,187","$15,616","$2,615","$18,231","$19,418",$4,"$-4,858",$-4,-,"$12,832","$32,250"
2017-12-31,$435,$398,-,$162,$139,"$1,134","$12,933",-,"$15,983",$879,"$31,095","$32,229","$1,292","$16,044","$2,554","$18,598","$19,890",$4,"$-4,505",$-4,-,"$12,339","$32,229"
2017-09-30,"$6,834.864",$317.856,-,$167.235,$154.6,"$7,474.555","$10,599.6",-,"$10,791.23",$860.817,"$23,537.2","$31,011.76","$1,048.871","$15,090.22","$2,200.336","$17,290.55","$18,339.42",$4.063,"$-4,145.527",$-4.959,-,"$12,672.33","$31,011.76"
2017-06-30,$317.576,$305.982,-,$175.976,$151.801,$951.335,"$10,507.74",-,"$10,873.17",$851.943,"$23,532.29","$24,483.62",$997.912,"$13,726.33","$2,169.07","$15,895.4","$16,893.31",$3.661,"$-3,841.187",$-5.183,-,"$7,590.309","$24,483.62"
