,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity
2020-12-31,"$2,091","$2,537",-,$970,$532,"$6,130","$1,206",$507,"$20,710","$5,534","$27,957","$34,087","$3,082","$15,069","$2,019","$19,005","$22,087",$7,"$8,543",$-651,-,"$12,000","$34,087"
2020-09-30,"$1,893","$2,444",-,$752,$389,"$5,478","$1,125",$536,"$20,916","$5,383","$27,960","$33,438","$2,756","$14,981","$2,158","$19,085","$21,841",$7,"$8,278",$-898,-,"$11,597","$33,438"
2020-06-30,"$1,683","$2,473",-,$448,$113,"$4,717","$1,088",$530,"$21,078","$5,676","$28,372","$33,089","$2,576","$14,944","$2,306","$19,155","$21,731",$7,"$7,980","$-1,021",-,"$11,358","$33,089"
2020-03-31,"$1,453","$2,564",-,$520,$89,"$4,626","$1,040",$542,"$21,298","$5,884","$28,764","$33,390","$2,875","$15,267","$2,294","$19,553","$22,428",$7,"$7,712","$-1,122",-,"$10,962","$33,390"
2019-12-31,"$1,552","$2,633",-,$453,$579,"$5,217",$951,$568,"$21,717","$5,282","$28,518","$33,735","$3,239","$14,810","$2,029","$18,972","$22,211",$7,"$7,333",$-822,-,"$11,524","$33,735"
2019-09-30,$813,"$2,695",-,$363,$442,"$4,313",$856,$529,"$21,857","$5,270","$28,512","$32,825","$2,837","$14,757","$2,028","$18,855","$21,692",$7,"$6,859","$-1,029",-,"$11,133","$32,825"
2019-06-30,"$1,321","$2,854",-,$427,$330,"$4,932",$828,$542,"$22,394","$5,149","$28,913","$33,845","$3,874","$14,823","$1,827","$18,750","$22,624",$7,"$6,616",$-913,-,"$11,221","$33,845"
2019-03-31,$745,"$2,625",-,$291,$364,"$4,025",$802,$955,"$22,403","$4,259","$28,419","$32,444","$3,475","$14,956","$1,573","$18,669","$22,144",$7,"$5,663",$-895,-,"$10,300","$32,444"
2018-12-31,$986,"$2,620",-,$312,$313,"$4,231",$800,$935,"$22,680","$3,904","$28,319","$32,550","$3,997","$14,974","$1,251","$18,451","$22,448",$7,"$5,254",$-785,-,"$10,102","$32,550"
2018-09-30,$531,"$2,578",-,$456,$349,"$3,914",$810,"$1,015","$23,179","$3,994","$28,998","$32,912","$3,860","$15,829","$1,089","$19,233","$23,093",$6,"$4,984",$-764,-,"$9,819","$32,912"
2018-06-30,$392,"$2,747",-,$409,$358,"$3,906",$784,"$1,023","$23,487","$4,292","$29,586","$33,492","$2,696","$17,683","$1,109","$21,170","$23,866",$6,"$4,867",$-790,-,"$9,626","$33,492"
2018-03-31,$812,"$2,654",-,$636,$419,"$4,521",$928,"$1,231","$23,927","$4,051","$30,137","$34,658","$2,465","$19,214",$972,"$22,599","$25,064",$6,"$4,657",$-613,-,"$9,594","$34,658"
2017-12-31,"$7,309","$1,838",-,$434,$410,"$9,991",$597,$335,"$8,843","$2,789","$12,564","$22,555","$1,871","$14,755",$587,"$16,074","$17,945",$5,"$4,632",$-585,-,"$4,610","$22,555"
