,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity
2020-12-31,"$13,083","$33,995",-,"$1,148",-,"$50,995","$1,807","$6,089","$10,183","$1,305","$19,384","$70,379","$38,447","$8,939",-,"$11,869","$50,316",-,"$12,366",$-484,-,"$20,063","$70,379"
2020-09-30,"$14,158","$31,012",-,$937,-,"$48,704","$1,757","$3,439","$10,265","$1,417","$16,878","$65,582","$35,246","$8,937",-,"$11,809","$47,055",-,"$10,809",$-332,-,"$18,527","$65,582"
2020-06-30,"$13,048","$29,477",-,$840,-,"$46,500","$1,717","$3,175","$10,372","$1,402","$16,666","$63,166","$33,729","$8,934",-,"$11,753","$45,482",-,"$9,788",$-170,-,"$17,684","$63,166"
2020-03-31,"$10,186","$23,229",-,"$1,057",-,"$38,184","$1,646","$2,366","$10,493","$1,577","$16,082","$54,266","$27,449","$7,967",-,"$10,806","$38,255",-,"$8,258",$-120,-,"$16,011","$54,266"
2019-12-31,"$10,761","$22,962",-,$800,-,"$38,495","$1,693","$2,863","$6,990","$1,292","$12,838","$51,333","$26,919","$4,965",-,"$7,485","$34,404",-,"$8,342",$-173,-,"$16,929","$51,333"
2019-09-30,"$10,462","$22,928",-,$881,-,"$37,748","$1,701","$2,771","$6,807","$1,196","$12,475","$50,223","$26,340","$4,964",-,"$7,400","$33,740",-,"$7,835",$-52,-,"$16,483","$50,223"
2019-06-30,"$8,415","$23,952",-,$902,-,"$36,435","$1,720","$2,278","$6,935","$1,023","$11,956","$48,391","$29,847",-,-,"$2,405","$32,252",-,"$7,373",$-28,-,"$16,139","$48,391"
2019-03-31,"$7,849","$23,147",-,"$1,039",-,"$34,891","$1,731","$1,695","$6,984",$979,"$11,389","$46,280","$28,635",-,-,"$2,488","$31,123",-,"$6,550",$-25,-,"$15,157","$46,280"
2018-12-31,"$9,109","$20,375",-,$947,-,"$32,963","$1,724",$971,"$7,109",$565,"$10,369","$43,332","$25,904",-,-,"$2,042","$27,946",-,"$5,880",$78,-,"$15,386","$43,332"
2018-09-30,"$9,587","$21,363",-,$928,-,"$33,990","$1,646",$946,"$6,738",$404,"$9,734","$43,724","$26,640",-,-,"$1,969","$28,609",-,"$5,296",$66,-,"$15,115","$43,724"
2018-06-30,"$4,965","$19,471",-,"$1,075",-,"$34,184","$1,567","$1,369","$4,456",$101,"$7,493","$41,677","$24,809",-,-,"$1,849","$26,658",-,"$4,860",$36,-,"$15,019","$41,677"
2018-03-31,"$6,306","$19,420",-,$900,-,"$34,742","$1,523","$1,487","$4,476",$94,"$7,580","$42,322","$25,714",-,-,"$1,967","$27,681",-,"$4,334",$-169,-,"$14,641","$42,322"
2017-12-31,"$5,695","$18,525",-,$713,-,"$32,645","$1,528","$1,961","$4,507",$133,"$8,129","$40,774","$22,863",-,-,"$1,917","$24,780",-,"$3,823",$-142,-,"$15,994","$40,774"
2017-09-30,"$4,921","$17,476",-,$719,-,"$29,437","$1,485","$2,217","$4,552",$70,"$8,324","$37,761","$20,703",-,-,"$1,626","$22,329",-,"$3,204",$-142,-,"$15,432","$37,761"
2017-06-30,"$4,091","$16,354",-,$838,-,"$27,035","$1,479","$2,511","$4,205",$60,"$8,255","$35,290","$18,641",-,-,"$1,651","$20,292",-,"$2,824",$-98,-,"$14,998","$35,290"
2017-03-31,"$4,055","$15,119",-,$897,-,"$25,425","$1,448","$2,325","$4,244",$51,"$8,068","$33,493","$17,286",-,-,"$1,581","$18,867",-,"$2,412",$2,-,"$14,626","$33,493"
2016-12-31,"$4,975","$14,577",-,$833,-,"$25,733","$1,482","$1,539","$4,270",$79,"$7,370","$33,103","$16,878",-,-,"$1,513","$18,391",-,"$2,069",$59,-,"$14,712","$33,103"
2016-09-30,"$5,088","$13,507",-,$751,-,"$24,161","$1,451","$1,339","$4,313",$92,"$7,195","$31,356","$15,616",-,-,"$1,548","$17,164",-,"$1,679",$39,-,"$14,192","$31,356"
2016-06-30,"$4,957","$13,201",-,$792,-,"$23,457","$1,412","$1,315","$4,350",$97,"$7,174","$30,631","$15,223",-,-,"$1,591","$16,814",-,"$1,356",$52,-,"$13,817","$30,631"
2016-03-31,"$4,767","$12,391",-,$586,-,"$21,968","$1,345","$1,661","$4,391",$105,"$7,502","$29,470","$14,362",-,-,"$1,510","$15,872",-,"$1,033",$-27,-,"$13,598","$29,470"
2015-12-31,"$3,411","$12,398",-,$655,-,"$20,648","$1,344","$2,348","$4,427",$114,"$8,233","$28,881","$13,617",-,-,"$1,505","$15,122",-,$668,$-9,-,"$13,759","$28,881"
2015-09-30,"$4,299","$11,975",-,-,$678,"$20,554","$1,298","$2,392","$3,589",$63,"$7,342","$27,896","$13,072",-,"$1,610","$1,610","$14,682",-,$301,$3,-,"$13,214","$27,896"
2015-06-30,"$4,408","$11,467",-,-,$583,"$19,713","$1,291","$2,258","$3,595",$54,"$7,198","$26,911","$12,584",-,"$1,587","$1,587","$14,171",-,-,$24,"$12,716","$12,740","$26,911"
2015-03-31,"$2,375","$10,998",-,-,$480,"$18,207",$989,$31,"$3,322",$30,"$4,372","$22,579","$13,549",-,$390,$390,"$13,939",-,-,$142,"$8,498","$8,640","$22,579"
2014-12-31,"$2,230","$10,677",-,$378,-,"$17,565",$922,$31,"$3,345",$54,"$4,352","$21,917","$13,283",-,-,$386,"$13,669",-,-,$110,"$8,138","$8,248","$21,917"
2014-09-30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2014-06-30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2014-03-31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2013-12-31,"$1,925","$9,329",-,-,$267,"$14,620",-,$196,"$3,445",$41,"$3,682","$19,160","$11,261",-,$509,$509,"$11,770",-,-,-,"$7,390","$7,390","$19,160"
2012-12-31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
