,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity
2020-12-31,$981,"$1,678","$1,638",$331,-,"$4,628","$1,176",-,"$7,117",$411,"$10,072","$14,700","$3,621","$5,141","$1,152","$7,179","$10,800",$448,"$-3,174",$-880,-,"$3,900","$14,700"
2020-09-30,$858,"$1,814","$1,718",$314,-,"$4,704","$1,115",-,"$7,090",$386,"$10,016","$14,720","$3,108","$5,794","$1,120","$7,862","$10,970",$448,"$-3,301",$-988,-,"$3,750","$14,720"
2020-06-30,$619,"$1,641","$1,714",$312,-,"$4,286","$1,118",-,"$7,057",$383,"$9,971","$14,257","$2,917","$5,781","$1,078","$7,824","$10,741",$448,"$-3,605","$-1,006",-,"$3,516","$14,257"
2020-03-31,$476,"$1,398","$1,700",$343,-,"$3,917","$1,123",-,"$7,050",$379,"$9,986","$13,903","$2,951","$5,375","$1,097","$7,473","$10,424",$448,"$-3,683","$-1,055",-,"$3,479","$13,903"
2019-12-31,$349,"$1,842","$1,606",$313,-,"$4,110","$1,155",-,"$8,625",$361,"$11,532","$15,642","$2,978","$5,391","$1,111","$7,668","$10,646",$447,"$-2,404",$-920,-,"$4,996","$15,642"
2019-09-30,$465.4,"$1,872.8","$1,877.2",$286.3,$966.7,"$5,468.4","$1,057.1",-,"$8,289.3",$333.3,"$10,541.8","$16,010.2","$3,684.2","$5,691.7","$1,151.3","$8,157.5","$11,841.7",$446.9,"$-3,198","$-1,038.1",-,"$4,168.5","$16,010.2"
2019-06-30,$624.5,"$1,769","$1,845.2",$277.3,"$2,545.7","$7,061.7",$923.1,-,"$8,462.3",$339.1,"$10,604.6","$17,666.3","$3,135.8","$6,707.8","$1,220.5","$9,525.899","$12,661.7",$446.9,"$-2,572.2",$-921.3,-,"$5,004.6","$17,666.3"
2019-03-31,$364.1,"$1,606.1","$1,799",$290.8,"$3,456.1","$7,516.1",$930.7,-,"$8,494.7",$329.3,"$10,590","$18,106.1","$3,551.6","$6,694.6","$1,328.5","$9,571.4","$13,123",$446.5,"$-2,662",$-936.5,-,"$4,983.1","$18,106.1"
2018-12-31,$495.7,"$2,163.5","$1,760.7",$294.8,"$1,243.8","$5,958.5","$1,226.1",-,"$10,024.5",$330,"$11,763.9","$17,722.4","$3,303.5","$6,696.3","$1,379.4","$9,165.7","$12,469.2",$446.1,"$-2,511.3",$-912.8,-,"$5,253.2","$17,722.4"
2018-09-30,"$1,443.6","$2,015.4","$1,857.5",$279.6,"$6,612.4","$12,208.5",$916.9,-,"$8,745",$321.6,"$10,189.6","$22,398.1","$4,096.7","$9,296.8","$1,414.7","$12,275.2","$16,371.9",$490.1,"$-2,694.8","$-1,037.1",-,"$6,026.2","$22,398.1"
