,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity
2020-12-31,"$3,024","$2,701","$3,494",$488,-,"$9,707","$2,752",-,"$18,332","$2,009","$24,623","$34,330","$5,041","$13,230","$1,985","$16,205","$21,246",$38,"$12,462","$-1,157",-,"$13,084","$34,330"
2020-09-30,"$7,161","$2,426","$3,459",$499,-,"$13,545","$2,529",-,"$13,045","$1,540","$18,741","$32,286","$4,689","$12,008","$1,604","$14,611","$19,300",$38,"$12,129",$-917,-,"$12,986","$32,286"
2020-06-30,"$6,619","$2,203","$3,442",$537,-,"$12,801","$2,527",-,"$13,086","$1,499","$18,682","$31,483","$4,405","$11,811","$1,523","$14,324","$18,729",$38,"$11,725",$-715,-,"$12,754","$31,483"
2020-03-31,"$4,048","$2,646","$3,359",$683,-,"$10,736","$2,607",-,"$13,132","$1,428","$18,704","$29,440","$4,162","$9,404","$1,733","$12,163","$16,325",$38,"$12,024",$-623,-,"$13,115","$29,440"
2019-12-31,"$4,425","$2,893","$2,980",$760,-,"$11,058","$2,567",-,"$13,296","$1,671","$19,109","$30,167","$4,400","$10,231","$1,661","$12,960","$17,360",$37,"$11,748",$-606,-,"$12,807","$30,167"
2019-09-30,"$2,036","$2,438","$3,269",$823,-,"$8,566","$2,460",-,"$12,760","$1,287","$18,093","$26,659","$3,921","$7,889","$1,439","$10,423","$14,344",$37,"$11,238",$-553,-,"$12,315","$26,659"
2019-06-30,"$1,839","$2,408","$3,198",$740,-,"$8,185","$2,387",-,"$12,946","$1,223","$18,169","$26,354","$3,946","$7,974","$1,385","$10,465","$14,411",$37,"$10,967",$-630,-,"$11,943","$26,354"
2019-03-31,"$1,758","$2,284","$3,064",$782,-,"$7,888","$2,297",-,"$12,950","$1,171","$18,049","$25,937","$3,713","$7,950","$1,363","$10,531","$14,244",$37,"$10,683",$-565,-,"$11,693","$25,937"
2018-12-31,"$3,699","$2,332","$2,955",$747,-,"$9,733","$2,291",-,"$12,726",$801,"$17,496","$27,229","$4,807","$8,486",$978,"$10,692","$15,499",$37,"$10,765",$-631,-,"$11,730","$27,229"
2018-09-30,"$2,210","$2,076","$2,893",$739,-,"$7,918","$2,178",-,"$11,097",$891,"$14,166","$22,084","$4,153","$5,928",$892,"$8,071","$12,224",$37,"$8,892",$-604,-,"$9,860","$22,084"
2018-06-30,"$1,920","$2,089","$2,740",$664,-,"$7,413","$2,101",-,"$11,203",$853,"$14,157","$21,570","$4,046","$5,925",$877,"$8,064","$12,110",$37,"$8,477",$-557,-,"$9,460","$21,570"
2018-03-31,"$2,455","$2,108","$2,664",$624,-,"$7,851","$2,054",-,"$11,412",$816,"$14,282","$22,133","$4,800","$5,920",$912,"$8,110","$12,910",$37,"$8,201",$-510,-,"$9,223","$22,133"
2017-12-31,"$2,793","$2,198","$2,465",$537,-,"$7,993","$1,975",-,"$10,645","$1,301","$14,204","$22,197","$3,485","$6,590",$881,"$8,732","$12,217",$37,"$8,986",$-553,-,"$9,980","$22,197"
2017-09-30,"$2,689","$1,965","$2,454",$602,-,"$7,710","$1,852",-,"$10,496","$1,427","$13,775","$21,485","$3,258","$6,593","$1,209","$7,802","$11,060",$37,"$9,411",$-498,-,"$10,425","$21,485"
2017-06-30,"$3,747","$1,905","$2,279",$547,-,"$8,478","$1,758",-,"$9,853","$1,203","$12,814","$21,292","$3,552","$6,592","$1,113","$7,705","$11,257",$37,"$9,136",$-590,-,"$10,035","$21,292"
2017-03-31,"$3,279","$1,875","$2,172",$563,-,"$7,889","$1,655",-,"$9,839","$1,134","$12,628","$20,517","$2,554","$7,184","$1,075","$8,259","$10,813",$37,"$8,903",$-675,-,"$9,704","$20,517"
2016-12-31,"$3,384","$1,967","$2,030",$480,-,"$7,861","$1,569",-,"$9,864","$1,141","$12,574","$20,435","$3,148","$6,686",$764,"$7,737","$10,885",$37,"$8,842",$-761,-,"$9,550","$20,435"
2016-09-30,"$3,022","$1,803","$2,092",$449,-,"$7,366","$1,505",-,"$10,083","$1,233","$12,821","$20,187","$3,026","$6,713","$1,116","$7,829","$10,855",$37,"$8,491",$-600,-,"$9,332","$20,187"
2016-06-30,"$3,656","$1,758","$1,989",$421,-,"$7,824","$1,446",-,"$10,100","$1,150","$12,696","$20,520","$3,605","$6,717","$1,100","$7,817","$11,422",$37,"$8,278",$-595,-,"$9,098","$20,520"
2016-03-31,"$7,483","$1,591","$1,768",$483,-,"$11,325","$1,224",-,"$5,945","$1,174","$8,343","$19,668","$3,186","$6,706",$968,"$7,674","$10,860",$37,"$8,040",$-622,-,"$8,808","$19,668"
2015-12-31,"$4,079","$1,662","$1,639",$563,-,"$7,943","$1,199",-,"$5,930","$1,151","$8,280","$16,223","$3,502","$3,230",$980,"$4,210","$7,712",$37,"$7,792",$-639,-,"$8,511","$16,223"
2015-09-30,"$3,372","$1,496","$1,665",$567,-,"$8,033","$1,128",-,"$6,021",$735,"$7,884","$15,917","$3,553","$2,511","$1,369","$3,880","$7,433",$38,"$7,656",$-529,-,"$8,484","$15,917"
2015-06-30,"$4,277","$1,500","$1,619",$585,-,"$8,936","$1,102",-,"$6,050",$731,"$7,883","$16,819","$3,723","$3,242","$1,349","$4,591","$8,314",$38,"$7,600",$-431,-,"$8,505","$16,819"
2015-03-31,"$4,263","$1,521","$1,582",$467,-,"$8,727","$1,069",-,"$6,059",$725,"$7,853","$16,580","$3,695","$3,257","$1,307","$4,564","$8,259",$38,"$7,527",$-521,-,"$8,321","$16,580"
2014-12-31,"$5,000","$1,572","$1,588",$524,-,"$8,684","$1,098",-,"$6,204","$1,293","$8,595","$17,279","$4,461","$3,246",$977,"$4,223","$8,684",$38,"$7,559",$-254,-,"$8,595","$17,279"
2014-09-30,"$4,677","$1,529","$1,666",$467,-,"$9,326","$1,104",-,"$6,365",$720,"$8,189","$17,515","$4,211","$3,231","$1,449","$4,680","$8,891",$38,"$7,430",$-74,-,"$8,624","$17,515"
2014-06-30,"$4,745","$1,503","$1,587",$605,-,"$9,381","$1,127",-,"$6,191",$530,"$7,848","$17,229","$3,713","$3,237","$1,277","$4,514","$8,227",$38,"$7,525",$231,-,"$9,002","$17,229"
2014-03-31,"$4,047","$1,430","$1,498",$553,-,"$8,446","$1,117",-,"$6,082",$514,"$7,713","$16,159","$3,558","$2,244","$1,294","$3,538","$7,096",$38,"$7,571",$268,-,"$9,063","$16,159"
2013-12-31,"$3,980","$1,518","$1,422",$535,-,"$8,335","$1,081",-,"$5,833",$494,"$7,408","$15,743","$2,657","$2,739","$1,300","$4,039","$6,696",$38,"$7,617",$232,-,"$9,047","$15,743"
2013-09-30,"$5,138","$1,370","$1,404",$518,-,"$9,187","$1,036",-,"$4,142",$518,"$5,696","$14,883","$2,324","$2,743","$1,079","$3,822","$6,146",$38,"$7,411",$146,-,"$8,737","$14,883"
2013-06-30,"$4,652","$1,413","$1,345",$498,-,"$8,689","$1,021",-,"$4,118",$554,"$5,693","$14,382","$1,971","$2,742","$1,066","$3,808","$5,779",$38,"$7,410",$31,-,"$8,603","$14,382"
2013-03-31,"$4,487","$1,408","$1,323",$412,-,"$8,421","$1,002",-,"$4,112",$554,"$5,668","$14,089","$1,808","$2,738","$1,087","$3,825","$5,633",$38,"$7,296",$17,-,"$8,456","$14,089"
2012-12-31,"$4,285","$1,430","$1,265",$357,-,"$8,148",$948,-,"$3,566",$544,"$5,058","$13,206","$1,876","$1,746",$987,"$2,733","$4,609",$38,"$7,332",$129,-,"$8,597","$13,206"
2012-09-30,"$3,863","$1,356","$1,315",$246,-,"$7,640",$929,-,"$3,402",$169,"$5,137","$12,777","$1,576","$1,751","$1,089","$2,840","$4,416",$38,"$7,162",$78,-,"$8,361","$12,777"
2012-06-30,"$3,460","$1,368","$1,289",$290,-,"$7,198",$898,-,"$3,377",$158,"$5,064","$12,262","$1,489","$1,750","$1,071","$2,821","$4,310",$38,"$6,908",$-60,-,"$7,952","$12,262"
2012-03-31,"$3,297","$1,472","$1,318",$336,-,"$7,229",$909,-,"$3,507",$161,"$5,230","$12,459","$1,549","$1,751","$1,137","$2,888","$4,437",$38,"$6,701",$235,-,"$8,022","$12,459"
2011-12-31,"$3,418","$1,417","$1,283",$312,-,"$7,207",$888,-,"$3,514",$537,"$4,939","$12,146","$1,840","$1,751",$872,"$2,623","$4,463",$38,"$6,479",$144,-,"$7,683","$12,146"
2011-09-30,"$3,213","$1,319","$1,297",$327,-,"$6,931",$888,-,"$3,496",$161,"$5,152","$12,083","$1,562","$1,755","$1,209","$2,964","$4,526",$38,"$6,240",$272,-,"$7,557","$12,083"
2011-06-30,"$2,675","$1,348.2","$1,284.4",$416.5,-,"$6,502.7",$886,-,"$3,425.7",$161.9,"$5,093.7","$11,596.4","$1,603.5",$996.7,"$1,218.2","$2,214.9","$3,818.4",$38.8,"$6,254.1",$484.3,-,"$7,778","$11,596.4"
2011-03-31,"$2,885.9","$1,310.3","$1,220.5",$343.5,-,"$6,501.2",$845,-,"$3,165.5",$160,"$4,729.8","$11,231","$1,586.8",$996.6,"$1,195.2","$2,191.8","$3,778.6",$38.8,"$6,014.8",$416.3,-,"$7,452.4","$11,231"
2010-12-31,"$4,380","$1,252","$1,057",$290,-,"$7,632",$798,-,"$1,775",$151,"$3,263","$10,895","$1,605",$996,"$1,120","$2,116","$3,721",$39,"$6,017",$154,-,"$7,174","$10,895"
2010-09-30,"$4,514.6","$1,158.6","$1,035.3",$218,-,"$7,543.7",$931.6,-,"$1,604.5",$144.4,"$3,228.2","$10,771.9","$1,406",$996.4,"$1,063.5","$2,059.9","$3,465.9",$39.7,"$6,091.2",$209.8,-,"$7,306","$10,771.9"
2010-06-30,"$4,028.5","$1,108.2",$968.2,$195.4,-,"$6,899.8",$898.7,-,"$1,586.9",$136.4,"$3,160.3","$10,060.1","$1,295.1",$996.3,"$1,023.2","$2,019.5","$3,314.6",$39.7,"$5,813.1",$-51.8,-,"$6,745.5","$10,060.1"
2010-03-31,"$3,937.6","$1,120.6",$961,$239.4,-,"$6,875.4",$925,-,"$1,617.5",$135.8,"$3,223","$10,098.4","$1,404.8",$996.2,"$1,026.6","$2,022.8","$3,427.6",$39.7,"$5,553.7",$152,-,"$6,670.8","$10,098.4"
2009-12-31,"$2,954.8","$1,147.1",$943,$204.1,-,"$5,851.2",$947.6,-,"$1,591.5",$136.7,"$3,220.1","$9,071.3","$1,441",-,"$1,035.2","$1,035.2","$2,476.2",$39.8,"$5,397.4",$258,-,"$6,595.1","$9,071.3"
2009-09-30,"$2,929.4","$1,113.5",$977.3,$146.3,-,"$5,761.8",$954.1,-,$954.9,$296.4,"$2,697.4","$8,459.2","$1,198",-,$820.3,$820.3,"$2,018.3",$39.8,"$5,190.9",$326.6,-,"$6,440.9","$8,459.2"
2009-06-30,"$2,427.9","$1,097.3",$991.7,$152.8,-,"$5,240.3",$950.3,-,$942,$299.5,"$2,683.2","$7,923.5","$1,075.1",-,$790.9,$790.9,"$1,866",$39.7,"$4,961.9",$189,-,"$6,057.5","$7,923.5"
2009-03-31,"$2,245.1","$1,054.8",$990.2,$157.1,-,"$4,999.9",$944.3,-,$909.5,$237,"$2,585.3","$7,585.2","$1,181.8",-,$778.3,$778.3,"$1,960.1",$39.7,"$4,670.6",$69.3,-,"$5,625.1","$7,585.2"
2008-12-31,"$2,195.6","$1,129.5",$952.7,$179.6,-,"$4,979.3",$963.8,-,$935.5,$237.3,"$2,624","$7,603.3","$1,462.1",-,$734.5,$734.5,"$2,196.6",$39.6,"$4,389.5",$164.8,-,"$5,406.7","$7,603.3"
2008-09-30,"$2,207.5","$1,105.1",$981.2,$136.2,-,"$4,991.2",$992.8,-,$909.2,$225.4,"$2,583.4","$7,574.6","$1,143.4",-,$686.1,$686.1,"$1,829.5",$40.4,"$4,657.2",$259.1,-,"$5,745.1","$7,574.6"
2008-06-30,"$2,562.7","$1,132",$953.2,$146.9,-,"$5,354.9","$1,017.8",-,$942.6,$230.9,"$2,670.4","$8,025.3","$1,124",-,$682.2,$682.2,"$1,806.2",$41.2,"$4,961",$432,-,"$6,219.1","$8,025.3"
2008-03-31,"$2,362.8","$1,094.6",$894.6,$149.9,-,"$5,063.9","$1,023.4",-,$957.6,$225.8,"$2,690.2","$7,754.1","$1,149.2",-,$672.1,$672.1,"$1,821.3",$41.2,"$4,655.2",$480.2,-,"$5,932.8","$7,754.1"
2007-12-31,"$2,410.8","$1,030.7",$796.2,$132.8,-,"$4,904.9",$991.6,-,$925.5,$67.1,"$2,449.1","$7,354","$1,333",-,$642.5,$642.5,"$1,975.5",$41.1,"$4,364.7",$260.8,-,"$5,378.5","$7,354"
2007-09-30,"$2,073.4",$954.3,$785.1,$137.7,-,"$4,439.1",$957.4,-,$922,$58.6,"$2,419.6","$6,858.7","$1,087.1",-,$610.3,$610.3,"$1,697.4",$41,"$4,224.2",$214,-,"$5,161.3","$6,858.7"
2007-06-30,"$1,780.2",$940.5,$733.4,$132.2,-,"$4,062.3",$932.7,-,$905.3,$54.7,"$2,357.6","$6,419.9","$1,039.9",-,$578.6,$578.6,"$1,618.5",$41,"$3,995.5",$113.6,-,"$4,801.4","$6,419.9"
2007-03-31,"$1,466.2",$936.6,$710.2,$132.6,-,"$3,698.1",$962.3,-,$933,$46.8,"$2,378.6","$6,076.7","$1,061.4",$0.1,$527.2,$527.3,"$1,588.7",$40.9,"$3,726.4",$105.9,-,"$4,488","$6,076.7"
2006-12-31,"$1,414.8",$867.2,$677.6,$113.3,-,"$3,534.3",$914.9,-,$914.8,$44.5,"$2,339.5","$5,873.8","$1,351.5",-,$325.7,$331.3,"$1,682.8",$40.8,"$3,490.5",$90.6,-,"$4,191","$5,873.8"
2006-09-30,"$1,085.4",$844.9,$675.1,$113,-,"$3,115.3",$910.7,-,$927.4,$40.7,"$2,283.8","$5,399.1","$1,112",$0.6,$296,$296.6,"$1,408.6",$40.7,"$3,352.3",$63.5,-,"$3,990.5","$5,399.1"
2006-06-30,$867.7,$842.1,$644.1,$110,-,"$2,862.2",$892.1,-,$928.8,$36.3,"$2,246.8","$5,109","$1,058",$0.7,$281.2,$281.9,"$1,339.9",$40.6,"$3,163.9",$53.2,-,"$3,769.1","$5,109"
2006-03-31,$874.1,$841.8,$595.6,$117,-,"$2,821.4",$857.6,-,$917.5,$35.7,"$2,172.8","$4,994.2","$1,133.4",$99.6,$272.6,$372.2,"$1,505.6",$40.6,"$2,950",$8.6,-,"$3,488.6","$4,994.2"
2005-12-31,"$1,056.5",$770.3,$563.5,$96.7,-,"$2,870.1",$831,-,$922.9,$31.8,"$2,122.4","$4,992.5","$1,248.8",$184.2,$259.3,$443.5,"$1,692.3",$40.5,"$2,802.5",$5.2,-,"$3,300.2","$4,992.5"
2005-09-30,$532.6,$736.2,$587.6,$93.3,-,"$2,365.2",$778.5,-,$939.6,$31.2,"$2,031.6","$4,396.8","$1,035.6",$0.9,$246.6,$247.5,"$1,283.1",$40.4,"$2,787.1",$36,-,"$3,113.7","$4,396.8"
2005-06-30,$330.4,$749.6,$576.3,$96.6,-,"$2,171.4",$738.5,-,$954.2,$29.9,"$1,996.4","$4,167.8",$951.7,$0.7,$226.6,$227.3,"$1,179",$40.4,"$2,655",$51.2,-,"$2,988.8","$4,167.8"
2005-03-31,$244.7,$766.2,$557.1,$100.6,-,"$2,081.8",$709.8,-,$987.6,$30.3,"$1,986.4","$4,068.2",$950.4,$0.7,$221.2,$221.9,"$1,172.3",$40.3,"$2,470.7",$149.9,-,"$2,895.9","$4,068.2"
