,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity
2020-09-30,$787,$548,$411,$101,$199,"$2,046","$1,945",-,$271,$466,"$14,310","$16,356",$832,"$5,974",$358,"$6,997","$7,829",$933,$246,$-830,-,"$8,527","$16,356"
2020-06-30,$643,$468,$409,$131,-,"$1,651","$1,958",-,$275,$415,"$14,603","$16,254",$724,"$6,299",$359,"$7,328","$8,052",$933,$-37,$-860,-,"$8,202","$16,254"
2020-03-31,"$1,458",$414,$480,$141,-,"$2,493","$1,911",-,$278,$399,"$14,735","$17,228","$1,816","$6,299",$352,"$7,330","$9,146",$933,$-109,$-901,-,"$8,082","$17,228"
2019-12-31,$139,$407,$416,$147,$502,"$1,611","$1,969",-,$281,$414,"$14,795","$16,406","$1,006","$6,147",$377,"$7,223","$8,229",$932,$-3,$-904,-,"$8,177","$16,406"
2019-09-30,$153,$517,$393,$141,$613,"$1,817","$1,860",-,$284,$461,"$15,015","$16,832","$1,169","$6,150",$383,"$7,064","$8,233",$931,$264,$-736,-,"$8,599","$16,832"
2019-06-30,$212,$565,$425,$132,$362,"$1,696","$1,901",-,$288,$461,"$15,333","$17,029","$1,223","$6,153",$397,"$7,082","$8,305",$931,$418,$-755,-,"$8,724","$17,029"
2019-03-31,$259,$561,$451,$141,$362,"$1,774","$1,917",-,$291,$444,"$15,358","$17,132","$1,201","$6,156",$398,"$7,130","$8,331",$931,$543,$-794,-,"$8,801","$17,132"
2018-12-31,$334,$474,$389,$152,$253,"$1,602","$1,857",$362,$294,$312,"$15,647","$17,249","$1,939","$5,419",$275,"$6,264","$8,203",$933,"$1,093","$-1,152",-,"$9,046","$17,249"
2018-09-30,$348,$584,$389,$140,$253,"$1,714","$1,672",$362,$337,$289,"$15,713","$17,427","$1,273","$5,921",$291,"$7,097","$8,370",$936,"$1,439","$-1,552",-,"$9,057","$17,427"
2018-06-30,$901,$514,$414,$146,$253,"$2,228","$1,597",$362,$342,$279,"$15,820","$18,048","$1,022","$6,226",$295,"$7,745","$8,767",$947,"$1,441","$-1,603",-,"$9,281","$18,048"
2018-03-31,$851,$505,$445,$118,-,"$1,919","$1,573",$362,$346,$278,"$15,966","$17,885",$911,"$6,230",$299,"$7,983","$8,894",$946,"$1,365","$-1,786",-,"$8,991","$17,885"
2017-12-31,$824,$410,$383,$98,-,"$1,715","$1,618",-,$308,$971,"$16,344","$18,059","$1,165","$6,232",$276,"$7,995","$9,160",$944,"$1,078","$-1,562",-,"$8,899","$18,059"
2017-09-30,$497,$550,$340,$130,-,"$1,517","$1,534",$33,$352,$874,"$16,885","$18,402","$1,023","$6,444",$689,"$8,334","$9,357",$941,"$1,050","$-1,337",-,"$9,045","$18,402"
2017-06-30,$701,$450,$349,$177,$411,"$2,088","$1,534",$33,$354,$861,"$16,902","$18,990","$1,524","$6,447",$699,"$8,376","$9,900",$941,"$1,154","$-1,379",-,"$9,090","$18,990"
2017-03-31,$455,$482,$386,$142,-,"$1,465","$1,544",$56,$357,$844,"$17,536","$19,001","$1,022","$6,774",$703,"$8,764","$9,786",$939,"$1,364","$-1,428",-,"$9,215","$19,001"
2016-12-31,$676,$474,$358,$114,-,"$1,622","$1,562",$56,$359,$839,"$17,621","$19,243","$1,206","$6,840",$695,"$8,857","$10,063",$936,"$1,421","$-1,459",-,"$9,180","$19,243"
2016-09-30,$769,$417,$368,$150,-,"$3,356","$1,476",$73,$361,$932,"$17,590","$20,946","$3,327","$6,840",$714,"$8,429","$11,756",$935,"$1,101","$-1,110",-,"$9,190","$20,946"
2016-06-30,$485,$416,$387,$132,-,"$3,328","$1,462",$905,$359,"$1,039","$18,661","$21,989","$1,557","$9,354",$722,"$11,002","$12,559",$916,"$1,106","$-1,133",-,"$9,430","$21,989"
2016-03-31,$415,$603,$677,$135,-,"$1,830","$2,763","$1,011",$365,"$1,024","$19,949","$21,779",$984,"$9,149",$311,"$10,514","$11,498",$948,"$1,177","$-1,163",-,"$10,281","$21,779"
2015-12-31,"$1,011",$306,$325,$63,-,"$3,639","$1,233",-,$54,$844,"$9,081","$12,720","$1,325","$5,298",$241,"$6,526","$7,851",$638,"$1,349","$-1,212",-,"$4,869","$12,720"
2015-09-30,"$1,048",$559,$590,$87,-,"$2,502","$2,484",$174,$40,$882,"$10,318","$12,820",$898,"$5,402",$277,"$7,044","$7,942",$639,"$1,449","$-1,313",-,"$4,878","$12,820"
2015-06-30,"$1,121",$549,$603,$82,-,"$2,517","$2,557",$176,$40,$889,"$10,366","$12,883",$919,"$5,402",$275,"$7,039","$7,958",$643,"$1,428","$-1,323",-,"$4,925","$12,883"
2015-03-31,"$1,158",$562,$645,$95,-,"$2,652","$2,524",$183,$40,$884,"$10,357","$13,009",$852,"$5,402",$284,"$7,130","$7,982",$648,"$1,445","$-1,379",-,"$5,027","$13,009"
2014-12-31,"$1,580",$550,$595,$80,-,"$2,805","$2,623",$803,$40,$289,"$10,460","$13,265",$918,"$5,402",$308,"$7,043","$7,961",$656,"$1,508","$-1,393",-,"$5,304","$13,265"
2014-09-30,"$1,620",$606,$578,$97,-,"$3,012","$2,534",$186,$40,$907,"$10,428","$13,440",$957,"$5,402",$318,"$6,627","$7,584",$657,"$1,494",$-857,-,"$5,856","$13,440"
2014-06-30,$845,$627,$596,$106,-,"$3,290","$2,599",$188,$40,"$1,034","$12,416","$15,706","$1,069","$5,402","$1,260","$7,494","$8,563",$733,$495,$-663,-,"$7,143","$15,706"
2014-03-31,$780,$594,$626,$108,-,"$2,315","$2,611",$205,$40,"$1,044","$12,190","$14,505","$1,072","$5,407",$364,"$6,548","$7,620",$731,$344,$-701,-,"$6,885","$14,505"
2013-12-31,$830,$619,$542,$117,-,"$2,326","$2,689",$805,$42,$324,"$12,251","$14,577","$1,128","$5,402",$414,"$6,617","$7,745",$729,$294,$-686,-,"$6,832","$14,577"
2013-09-30,$898,$617,$533,$114,-,"$2,275","$2,709",$206,$42,"$1,227","$13,334","$15,609",$987,"$6,084",$650,"$8,505","$9,492",$728,$379,"$-1,463",-,"$6,117","$15,609"
2013-06-30,$908,$632,$561,$96,-,"$2,341","$2,706",$206,$42,"$2,222","$11,567","$13,908","$1,079","$4,462",$638,"$6,923","$8,002",$722,$350,"$-1,508",-,"$5,906","$13,908"
2013-03-31,$635,$693,$596,$89,-,"$2,202","$2,785",$211,$40,"$1,292","$10,308","$12,510","$1,072","$3,951","$1,309","$7,162","$8,234",$683,$264,"$-1,530",-,"$4,276","$12,510"
2012-12-31,"$1,082",$618,$531,$88,-,"$2,407","$2,872",$828,$40,$400,"$10,185","$12,592","$1,605","$4,393",$551,"$6,874","$8,479",$678,$219,"$-1,558",-,"$4,113","$12,592"
2012-09-30,$602,$601,$512,$83,-,"$1,915","$2,759",$208,$40,"$1,024","$10,423","$12,338","$1,254","$3,951","$1,334","$6,731","$7,985",$676,$169,"$-1,197",-,"$4,353","$12,338"
2012-06-30,$857,$494,$487,$86,-,"$2,024","$2,770",$207,$40,"$1,012","$10,451","$12,475","$1,120","$4,288","$1,349","$7,158","$8,278",$672,$132,"$-1,238",-,"$4,197","$12,475"
2012-03-31,$726,$503,$517,$80,-,"$1,939","$2,829",$208,$40,"$1,471","$10,535","$12,474","$1,046","$4,309","$1,336","$7,223","$8,269",$672,$128,"$-1,214",-,"$4,205","$12,474"
2011-12-31,$950,$490,$476,$68,-,"$2,065","$2,901",$213,$40,"$1,484","$10,569","$12,634",$941,"$4,466","$1,364","$7,426","$8,367",$671,$176,"$-1,179",-,"$4,267","$12,634"
2011-09-30,$969,$467,$468,$81,-,"$2,091","$2,943",$209,$40,"$1,046","$10,744","$12,835",$988,"$4,499","$1,312","$7,048","$8,036",$671,$192,$-655,-,"$4,799","$12,835"
2011-06-30,$877,$533,$513,$115,-,"$2,205","$3,083",$206,$40,"$1,559","$10,834","$13,039","$1,038","$4,510","$1,387","$7,265","$8,303",$673,$116,$-662,-,"$4,736","$13,039"
2011-03-31,"$1,459",$505,$544,$85,-,"$2,748","$3,151",$207,$40,"$1,469","$10,832","$13,580","$1,045","$5,058","$1,380","$7,831","$8,876",$674,$187,$-756,-,"$4,704","$13,580"
2010-12-31,"$1,466",$451,$478,$81,-,"$2,589","$3,217",$210,$40,"$1,407","$10,840","$13,429","$1,074","$5,060","$1,385","$7,741","$8,815",$670,$181,$-791,-,"$4,614","$13,429"
2010-09-30,"$1,366",$558,$479,$87,-,"$2,612","$3,350",$211,$40,"$1,048","$11,441","$14,053","$1,007","$5,100",$982,"$8,430","$9,437",$670,$36,$-643,-,"$4,616","$14,053"
2010-06-30,"$1,842",$532,$472,$91,-,"$3,073","$3,423",$210,$40,"$1,051","$11,635","$14,708",$989,"$5,124",$988,"$9,608","$10,597",$265,"$2,631",$-592,-,"$4,111","$14,708"
2010-03-31,"$2,144",$592,$515,$93,-,"$3,480","$3,539",$210,$40,"$1,059","$11,695","$15,175",$936,"$5,671",$991,"$10,182","$11,118",$264,"$2,628",$-635,-,"$4,057","$15,175"
2009-12-31,"$1,911","$1,118",$447,$82,-,"$3,667","$3,611",$214,$40,"$1,054","$11,583","$15,250",$955,"$5,683","$1,020","$10,241","$11,196",$264,"$2,658",$-664,-,"$4,054","$15,250"
2009-09-30,"$1,671",$987,$498,$87,-,"$3,393","$3,686",$215,$40,"$1,080","$11,972","$15,365","$1,077","$5,554","$1,057","$9,923","$11,000",$264,"$2,844",$-540,-,"$4,365","$15,365"
2009-06-30,"$1,805","$1,023",$530,$92,-,"$3,601","$3,747",$216,$40,"$1,115","$12,241","$15,842","$1,519","$5,609","$1,061","$10,046","$11,565",$264,"$2,855",$-646,-,"$4,277","$15,842"
2009-03-31,"$1,745",$942,$708,$98,-,"$3,643","$3,783",$226,$40,"$1,132","$12,338","$15,981","$1,517","$5,609","$1,115","$10,070","$11,587",$264,"$3,013",$-667,-,"$4,394","$15,981"
2008-12-31,"$2,426",$702,$702,$101,-,"$4,090","$3,869",$232,$43,"$1,129","$12,605","$16,695","$1,722","$5,609","$1,094","$10,126","$11,848",$264,"$3,278",$-495,-,"$4,847","$16,695"
2008-09-30,"$4,797",$658,$712,$113,$21,"$6,465","$4,021",$237,$919,"$1,746","$15,751","$22,216","$3,546","$5,941","$1,206","$11,065","$14,611",$264,"$4,670",$907,-,"$7,605","$22,216"
2008-06-30,$73,$762,$732,$133,-,"$3,093","$4,052",$238,$931,"$1,723","$20,618","$23,711","$2,987","$7,092","$2,008","$13,031","$16,018",$264,"$4,516","$1,160",-,"$7,693","$23,711"
