,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity
2020-12-31,$308.3,"$1,126.6",$198.4,-,$119,"$1,752.3",$140.6,-,"$21,602.1",$425.8,"$22,272.5","$24,024.8","$2,444.4","$9,064.5",$473.6,"$11,100.6","$13,545",$1.1,"$8,546.2",$-147,-,"$10,479.8","$24,024.8"
2020-09-30,$302.1,"$1,066.4",$214.9,-,$122.8,"$1,706.2",$146.6,-,"$21,281.1",$423,"$21,945.8","$23,652","$2,339.9","$9,101.2",$486.1,"$11,151.2","$13,491.1",$1.1,"$8,349.4",$-241.4,-,"$10,160.9","$23,652"
2020-06-30,"$1,870.8",$987.6,$216.6,-,$104.2,"$3,179.2",$129.6,-,"$15,358.4",$382.5,"$15,963.1","$19,142.3","$2,498.6","$5,263.8",$429.9,"$6,764","$9,262.6",$1.1,"$8,168.7",$-284.8,-,"$9,879.7","$19,142.3"
2020-03-31,$999.8,$956.6,$206.2,-,$110.8,"$2,273.4",$133.4,-,"$15,350.5",$380.5,"$15,864.4","$18,137.8","$2,366.1","$4,674.2",$425.1,"$6,180.4","$8,546.5",$1.1,"$8,003.1",$-341,-,"$9,591.3","$18,137.8"
2019-12-31,$709.7,$993.6,$198.6,-,$97.6,"$1,999.5",$139.9,-,"$15,483.1",$390.8,"$16,109.4","$18,108.9","$2,397.4","$4,673.1",$438.4,"$6,219.6","$8,617",$1.1,"$7,818",$-212.8,-,"$9,491.9","$18,108.9"
2019-09-30,$323,$930.3,$205,-,$161.1,"$1,619.4",$142.6,-,"$15,477.5",$488.5,"$16,199.7","$17,819.1","$1,500.9","$6,195.1",$452.1,"$7,746.9","$9,247.8",$1.1,"$7,000.3",$-285.1,-,"$8,571.3","$17,819.1"
2019-06-30,$320.8,$939.1,$203.5,-,$138.9,"$1,602.3",$134.2,-,"$13,600.8",$478.9,"$14,306","$15,908.3","$1,443.2","$4,718.9",$446.3,"$6,114.1","$7,557.3",$1.1,"$6,771",$-243.2,-,"$8,351","$15,908.3"
2019-03-31,$392.5,$842.2,$207.5,-,$143.8,"$1,586",$132.2,-,"$13,132.2",$470.7,"$13,828.1","$15,414.1","$1,444.7","$4,487",$424.5,"$5,832","$7,276.7",$1.1,"$6,569.4",$-214.6,-,"$8,137.4","$15,414.1"
2018-12-31,$364.4,$891.9,$190.8,-,$163.6,"$1,610.7",$128.7,-,"$13,188.9",$269,"$13,638.8","$15,249.5","$1,448.2","$4,940.2",$191.5,"$6,062.8","$7,511",$1.1,"$6,247.7",$-243.3,-,"$7,738.5","$15,249.5"
2018-09-30,$363.4,$896.6,$212.2,-,$135.8,"$1,608",$130.2,-,"$13,288.3",$191.2,"$13,637.1","$15,245.1","$2,119.3","$4,414.3",$198.4,"$5,570.9","$7,690.2",$1.1,"$6,038.4",$-199.6,-,"$7,554.9","$15,245.1"
2018-06-30,$421.8,$897.2,$201.9,-,$130.2,"$1,651.1",$138.6,-,"$13,353.4",$188,"$13,709.9","$15,361","$2,066.4","$4,821.7",$206.3,"$5,991.7","$8,058.1",$1.1,"$5,833.4",$-204.6,-,"$7,302.9","$15,361"
2018-03-31,$366.2,$835,$216.7,-,$84.1,"$1,502",$140.9,-,"$12,307.6",$92.2,"$12,572.1","$14,074.1","$2,047.5","$3,820.7",$220.6,"$4,871.1","$6,918.6",$1,"$5,647.6",$-128.4,-,"$7,155.5","$14,074.1"
2017-12-31,$671.3,$809.7,$204.9,-,$73.5,"$1,759.4",$142.5,-,"$12,295.5",$88.3,"$12,557","$14,316.4","$2,029.4","$4,354.6",$239.2,"$5,423.4","$7,452.8",$1,"$5,464.6",$-186.2,-,"$6,863.6","$14,316.4"
2017-09-30,$605.616,$761.726,$209.306,-,$115.408,"$1,692.056",$141.279,-,"$12,296.64",$84.236,"$12,554.62","$14,246.67","$1,576.778","$4,932.721",$114.819,"$6,210.911","$7,787.689",$1.043,"$5,062.926",$-177.277,-,"$6,458.984","$14,246.67"
2017-06-30,$663.344,$723.306,$199.842,$43.477,$71.142,"$1,701.111",$142.641,-,"$12,258.82",$79.173,"$12,512.18","$14,213.29","$1,498.496","$5,241.103",$114.238,"$6,514.306","$8,012.802",$1.041,"$4,908.492",$-244.812,-,"$6,200.486","$14,213.29"
2017-03-31,$730.666,$693.427,$191.426,$28.1,$69.004,"$1,712.623",$144.113,-,"$12,268.95",$74.066,"$12,517.43","$14,230.05","$1,538.538","$5,439.7",$111.875,"$6,720.726","$8,259.264",$1.039,"$4,764.711",$-294.327,-,"$5,970.79","$14,230.05"
2016-12-31,$757.2,$749.819,$181.952,$31.679,$55.851,"$1,776.501",$141.318,-,"$12,302.98",$73.503,"$12,548.43","$14,324.93","$1,445.272","$5,808.561",$104.024,"$7,090.79","$8,536.062",$1.036,"$4,642.402",$-324.739,-,"$5,788.865","$14,324.93"
2016-09-30,$882.27,$617.115,$197.529,$31.933,$45.964,"$1,774.811",$103.847,-,"$8,510.811",$59.997,"$8,705.317","$10,480.13",$771.74,"$3,087.151",$87.381,"$3,995.881","$4,767.621",$1.033,"$4,495.907",$-248.452,-,"$5,712.507","$10,480.13"
2016-06-30,$622.294,$628.49,$191.39,$62.12,$45.879,"$1,550.173",$104.282,-,"$8,555.063",$57.094,"$8,746.944","$10,297.12",$733.041,"$3,086.263",$92.198,"$4,013.06","$4,746.101",$1.033,"$4,359.258",$-257.506,-,"$5,551.017","$10,297.12"
2016-03-31,$523.033,$635.362,$196.321,$31.124,$46.492,"$1,432.332",$106.212,-,"$8,597.96",$56.65,"$8,792.076","$10,224.41",$779.488,"$3,105.34",$71.92,"$4,003.685","$4,783.173",$1.031,"$4,231.589",$-211.036,-,"$5,441.235","$10,224.41"
2015-12-31,$778.511,$610.313,$189.868,-,$39.355,"$1,618.047",$105.51,-,"$8,353.723",$59.554,"$8,550.318","$10,168.37",$720.128,"$3,264.417",$74.017,"$4,149.29","$4,869.418",$1.028,"$4,110.53",$-212.779,-,"$5,298.947","$10,168.37"
2015-09-30,$700.578,$594.97,$200.82,-,$89.005,"$1,647.879",$105.28,-,"$7,572.554",$75.752,"$7,785.12","$9,432.999",$657.032,"$2,792.067",$85.265,"$3,647.062","$4,304.094",$1.026,"$3,932.195",$-177.472,-,"$5,128.905","$9,432.999"
2015-06-30,$678.571,$589.598,$197.026,-,$63.893,"$1,587.282",$112.374,-,"$7,220.626",$79.215,"$7,446.814","$9,034.096",$654.941,"$2,517.499",$88.01,"$3,359.806","$4,014.747",$1.026,"$3,796.957",$-127.788,-,"$5,019.349","$9,034.096"
