,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity
2020-12-31,$457.599,$492.526,$99.569,-,$142.594,"$1,192.288","$13,762.14",-,$731.257,-,"$15,283.59","$16,475.88",$797.839,"$5,124.862",$456.264,"$8,464.884","$9,262.723",$0.641,"$2,609.669",$2.532,-,"$7,213.156","$16,475.88"
2020-09-30,$20.808,$230.595,$111.95,-,$107.905,$471.258,"$13,355.35",-,$731.257,-,"$14,887.77","$15,359.03",$782.401,"$4,531.779",$457.188,"$7,785.428","$8,567.829",$0.629,"$2,471.014",$-57.589,-,"$6,791.203","$15,359.03"
2020-06-30,$208.064,$236.466,$84.886,-,$72.743,$602.159,"$12,880.85",-,$730.706,-,"$14,268.82","$14,870.98",$702.686,"$4,531.341",$458.101,"$7,706.825","$8,409.511",$0.617,"$2,477.451",$-116.727,-,"$6,461.471","$14,870.98"
2020-03-31,$320.099,$377.817,$68.061,-,$63.584,$829.561,"$12,548.24",-,$730.706,-,"$13,886.84","$14,716.4",$933.39,"$4,328.866",$448.681,"$7,478.594","$8,411.983",$0.612,"$2,430.257",$-112.641,-,"$6,304.415","$14,716.4"
2019-12-31,$189.272,$435.616,$115.259,-,$71.982,$812.129,"$12,250.42",-,$730.706,-,"$13,576","$14,388.13",$845.172,"$4,324.285",$451.178,"$7,415.178","$8,260.35",$0.611,"$2,261.131",$-113.531,-,"$6,127.775","$14,388.13"
2019-09-30,$24.55,$230.571,$130.138,-,$72.772,$458.031,"$11,787.67",-,$730.706,-,"$12,909.59","$13,367.62","$1,209.44","$3,529.452",$473.172,"$6,407.956","$7,617.396",$0.597,"$2,152.015",$-114.583,-,"$5,750.223","$13,367.62"
2019-06-30,$46.163,$285.433,$106.014,-,$65.924,$503.534,"$11,340.6",-,$730.419,-,"$12,377.56","$12,881.1",$901.374,"$3,529.135",$464.855,"$6,337.729","$7,239.102",$0.591,"$2,157.344",$-115.663,-,"$5,641.996","$12,881.1"
2019-03-31,$108.353,$419.612,$78.148,-,$65.068,$671.181,"$10,971.73",-,$730.419,-,"$12,003.77","$12,674.95",$864.139,"$3,528.713",$462.249,"$6,302.71","$7,166.849",$0.585,"$2,138.532",$-116.81,-,"$5,508.101","$12,674.95"
2018-12-31,$218.197,$478.373,$146.552,-,$69.616,$912.738,"$10,698.23",-,$730.419,-,"$11,703.05","$12,615.79","$1,455.498","$3,084.779",$468.825,"$5,812.096","$7,267.594",$0.584,"$1,985.25",$-114.115,-,"$5,348.195","$12,615.79"
2018-09-30,$13.771,$253.295,$165.732,-,$46.055,$478.853,"$10,371.15",-,$730.419,-,"$11,395.58","$11,874.44","$1,915.131","$2,493.665",$466.405,"$5,189.355","$7,104.489",$0.556,"$1,878.116",$-83.647,-,"$4,769.951","$11,874.44"
2018-06-30,$20.93,$253.546,$126.01,-,$52.369,$452.855,"$10,071.86",-,$730.132,-,"$11,054.77","$11,507.62","$1,465.961","$2,618.315",$482.001,"$5,282.111","$6,748.072",$0.556,"$1,871.334",$-76.381,-,"$4,759.552","$11,507.62"
2018-03-31,$71.074,$407.134,$89.265,-,$55.263,$622.736,"$9,761.329",-,$730.132,-,"$10,733.59","$11,356.32","$1,349.127","$2,617.892",$484.746,"$5,285.849","$6,634.976",$0.555,"$1,854.257",$-85.011,-,"$4,721.346","$11,356.32"
2017-12-31,$54.75,$489.217,$163.959,-,$70.984,$778.91,"$9,518.792",-,$730.132,-,"$10,485.81","$11,264.72",$959.41,"$3,067.469",$480.086,"$5,741.69","$6,701.1",$0.555,"$1,729.319",$-106.316,-,"$4,563.62","$11,264.72"
2017-09-30,$26.409,$222.263,$184.653,-,$106.321,$539.646,"$9,259.182",-,$730.132,-,"$10,209.95","$10,749.6","$1,013.443","$3,067.045",$485.42,"$5,837.487","$6,850.93",$0.531,"$1,467.024",$-105.254,-,"$3,898.666","$10,749.6"
2017-06-30,$69.777,$250.224,$151.656,-,$62.725,$534.382,"$8,924.381",-,$729.673,-,"$9,964.393","$10,498.78",$745.659,"$3,066.734",$457.06,"$5,851.406","$6,597.065",$0.53,"$1,480.027",$-104.599,-,"$3,901.71","$10,498.78"
2017-03-31,$45.403,$336.637,$120.026,-,$61.018,$563.084,"$8,738.487",-,$729.673,-,"$9,798.382","$10,361.47","$1,496.072","$2,314.62",$444.848,"$5,030.53","$6,526.602",$0.526,"$1,456.98",$-86.894,-,"$3,834.864","$10,361.47"
2016-12-31,$44.624,$458.813,$163.763,-,$312.232,$979.432,"$8,552.962",-,$729.673,-,"$9,599.723","$10,579.16","$1,949.815","$2,314.199",$430.407,"$4,930.365","$6,880.18",$0.526,"$1,339.826",$-92.654,-,"$3,698.975","$10,579.16"
2016-09-30,$47.534,$215.88,$179.07,-,$239.202,$681.686,"$8,268.606",-,$726.962,$28.616,"$9,329.203","$10,010.89","$1,788.281","$2,188.779",$424.597,"$4,759.549","$6,547.83",$0.52,"$1,262.534",$-188.022,-,"$3,463.059","$10,010.89"
2016-06-30,$66.206,$277.362,$244.841,-,$60.504,$648.913,"$8,053.547",-,$742.702,-,"$9,078.455","$9,727.368","$1,529.8","$2,205.645",$427.332,"$4,730.844","$6,260.644",$0.519,"$1,273.057",$-178.233,-,"$3,466.724","$9,727.368"
2016-03-31,$47.918,$361.582,$190.961,-,$52.451,$652.912,"$7,839.413",-,$742.702,-,"$8,891.015","$9,543.926","$1,227.353","$2,455.559",$426.756,"$4,972.008","$6,199.361",$0.511,"$1,245.418",$-157.239,-,"$3,344.565","$9,543.926"
2015-12-31,$78.903,$456.904,$236.017,-,$91.446,$863.27,"$7,653.287",-,$742.702,-,"$8,691.383","$9,554.653","$1,515.056","$2,455.474",$425.555,"$4,767.488","$6,282.544",$0.51,"$1,132.254",$-102.962,-,"$3,272.109","$9,554.653"
2015-09-30,$28.653,$295.16,$236.603,-,$65.89,$626.306,"$7,430.58",-,$742.702,-,"$8,448.767","$9,075.072","$1,154.823","$2,437.515",$427.553,"$4,725.452","$5,880.275",$0.507,"$1,073.029",$-109.33,-,"$3,194.797","$9,075.072"
2015-06-30,$43.153,$301.743,$213.151,-,$58.602,$616.649,"$7,212.088",-,$742.029,-,"$8,267.84","$8,884.489",$916.577,"$2,455.303",$432.153,"$4,729.657","$5,646.234",$0.507,"$1,092.887",$-62.241,-,"$3,238.255","$8,884.489"
