,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity
2021-02-28,"$12,528","$3,669","$6,693","$1,810",-,"$24,700","$4,958",-,$513,-,"$11,485","$36,185","$8,894","$9,412",-,"$15,360","$24,254",$3,"$2,729",$-446,-,"$11,931","$36,185"
2020-11-30,"$11,812","$3,713","$6,090","$1,992",-,"$23,607","$4,959",-,$493,-,"$11,229","$34,836","$8,871","$9,410",-,"$15,325","$24,196",$3,"$1,730",$-429,-,"$10,640","$34,836"
2020-08-31,"$9,480","$3,813","$6,705","$1,939",-,"$21,937","$4,969",-,$495,-,"$11,321","$33,258","$8,619","$9,408",-,"$15,415","$24,034",$3,$927,$-401,-,"$9,224","$33,258"
2020-05-31,"$8,787","$2,749","$7,367","$1,653",-,"$20,556","$4,866",-,$497,-,"$10,786","$31,342","$8,284","$9,406",-,"$15,003","$23,287",$3,$-191,$-56,-,"$8,055","$31,342"
2020-02-29,"$3,182","$4,473","$5,807","$2,282",-,"$15,744","$4,783",-,$498,-,"$10,476","$26,220","$8,280","$3,463",-,"$8,895","$17,175",$3,"$1,128",$-57,-,"$9,045","$26,220"
2019-11-30,"$3,502","$4,792","$6,199","$1,876",-,"$16,369","$4,668",-,$501,-,"$10,233","$26,602","$8,264","$3,462",-,"$8,987","$17,251",$3,"$1,577",$52,-,"$9,351","$26,602"
2019-08-31,"$3,644","$4,656","$5,835","$2,093",-,"$16,228","$4,615",-,$503,-,"$10,021","$26,249","$8,070","$3,463",-,"$8,979","$17,049",$3,"$1,721",$180,-,"$9,200","$26,249"
2019-05-31,"$4,663","$4,272","$5,622","$1,968",-,"$16,525","$4,744",-,$437,-,"$7,192","$23,717","$7,866","$3,464",-,"$6,811","$14,677",$3,"$1,643",$231,-,"$9,040","$23,717"
2019-02-28,"$4,046","$4,549","$5,415","$1,786",-,"$15,796","$4,688",-,$437,-,"$7,125","$22,921","$7,281","$3,465",-,"$6,679","$13,960",$3,"$1,851",$197,-,"$8,961","$22,921"
2018-11-30,"$4,041","$4,346","$5,388","$1,791",-,"$15,566","$4,588",-,$438,-,"$7,111","$22,677","$7,278","$3,466",-,"$6,670","$13,948",$3,"$1,810",$209,-,"$8,729","$22,677"
2018-08-31,"$4,269","$4,330","$5,227","$1,675",-,"$15,501","$4,487",-,$438,-,"$6,982","$22,483","$6,708","$3,467",-,"$6,783","$13,491",$3,"$2,494",$-30,-,"$8,992","$22,483"
2018-05-31,"$5,245","$3,498","$5,261","$1,130",-,"$15,134","$4,454",-,$439,-,"$7,402","$22,536","$6,040","$3,468",-,"$6,684","$12,724",$3,"$3,517",$-92,-,"$9,812","$22,536"
2018-02-28,"$4,751","$3,792","$5,366","$1,446",-,"$15,355","$4,298",-,$421,-,"$7,197","$22,552","$5,783","$3,469",-,"$6,987","$12,770",$3,"$1,078",$-624,-,"$9,782","$22,552"
2017-11-30,"$6,389","$3,613","$5,326","$1,254",-,"$16,582","$4,117",-,$421,-,"$7,473","$24,055","$6,750","$3,472",-,"$5,547","$12,297",$3,"$3,301",$-587,-,"$11,758","$24,055"
2017-08-31,"$5,519","$3,871","$5,211","$1,591",-,"$16,192","$4,086",-,$422,-,"$7,455","$23,647","$6,056","$3,472",-,"$5,598","$11,654",$3,"$3,759",$-586,-,"$11,993","$23,647"
