,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity
2020-12-31,"$40,771",-,-,-,-,"$281,012","$4,287","$100,445","$14,653","$21,205","$140,590","$421,602","$306,462","$39,871","$15,065","$54,936","$361,398",$7,"$40,088","$3,494",-,"$60,204","$421,602"
2020-09-30,"$45,001",-,-,-,-,"$282,079","$4,333","$99,853","$14,648","$20,970","$139,804","$421,883","$306,759","$42,093","$14,607","$56,700","$363,459",$7,"$37,653","$3,833",-,"$58,424","$421,883"
2020-06-30,"$56,558",-,-,-,-,"$293,523","$4,324","$87,859","$14,645","$20,945","$127,773","$421,296","$305,191","$44,327","$15,733","$60,060","$365,251",$7,"$35,361","$3,981",-,"$56,045","$421,296"
2020-03-31,"$25,300",-,-,-,-,"$276,960","$4,336","$81,423","$14,645","$19,514","$119,918","$396,878","$270,447","$55,282","$14,319","$69,601","$340,048",$7,"$36,552","$3,679",-,"$56,830","$396,878"
2019-12-31,"$13,749",-,-,-,-,"$274,508","$4,378","$79,213","$14,653","$17,613","$115,857","$390,365","$263,450","$55,383","$13,521","$68,904","$332,354",$7,"$40,340","$1,156",-,"$58,011","$390,365"
2019-09-30,"$17,537",-,-,-,-,"$262,727","$4,311","$80,062","$14,624","$17,086","$116,083","$378,810","$257,982","$49,685","$12,908","$62,593","$320,575",$7,"$39,476",$453,-,"$58,235","$378,810"
2019-06-30,"$15,821",-,-,-,-,"$256,521","$4,243","$81,133","$14,545","$17,177","$117,098","$373,619","$255,331","$48,874","$13,647","$62,521","$317,852",$7,"$38,386",$170,-,"$55,767","$373,619"
2019-03-31,"$19,438",-,-,-,-,"$254,918","$4,205","$82,391","$14,546","$17,131","$118,273","$373,191","$255,824","$50,023","$13,863","$63,886","$319,710",$7,"$37,030",$-660,-,"$53,481","$373,191"
2018-12-31,"$13,489",-,-,-,-,"$254,974","$4,191","$82,921","$14,544","$15,908","$117,564","$372,538","$250,574","$58,553","$11,743","$70,296","$320,870",$7,"$35,875","$-1,263",-,"$51,668","$372,538"
2018-09-30,"$11,628",-,-,-,-,"$246,090","$4,149","$82,015","$14,513","$16,142","$116,819","$362,909","$247,970","$51,821","$12,480","$64,301","$312,271",$7,"$34,883","$-1,877",-,"$50,638","$362,909"
2018-06-30,"$13,296",-,-,-,-,"$245,025","$4,095","$84,155","$14,531","$16,183","$118,964","$363,989","$249,228","$52,757","$12,078","$64,835","$314,063",$7,"$33,626","$-1,793",-,"$49,926","$363,989"
2018-03-31,"$14,317",-,-,-,-,"$258,000","$4,055","$70,230","$14,536","$16,036","$104,857","$362,857","$251,856","$50,037","$11,761","$61,798","$313,654",$7,"$31,996","$-1,599",-,"$49,203","$362,857"
2017-12-31,"$14,352",-,-,-,-,"$263,830","$4,033","$66,639","$14,533","$16,658","$101,863","$365,693","$244,691","$59,705","$12,567","$72,272","$316,963",$7,"$30,700",$-926,-,"$48,730","$365,693"
