,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity
2021-01-31,$946,$702,$815,-,$72,"$2,535","$2,329",-,"$7,320",$314,"$9,963","$12,498","$2,801","$4,996",$794,"$6,772","$9,573",$12,"$3,517",$-5,-,"$2,925","$12,498"
2020-10-31,$722,$765,$910,-,$66,"$2,463","$2,352",-,"$7,327",$275,"$9,954","$12,417","$2,906","$4,996",$803,"$6,738","$9,644",$12,"$3,387",$-9,-,"$2,773","$12,417"
2020-07-31,$859,$575,$871,-,$80,"$2,385","$2,368",-,"$7,336",$283,"$9,987","$12,372","$3,075","$4,994",$820,"$6,728","$9,803",$12,"$3,190",$-10,-,"$2,569","$12,372"
2020-04-30,"$1,242",$662,$731,-,$111,"$2,746","$2,340",-,"$7,343",$289,"$9,972","$12,718","$3,269","$5,191",$718,"$6,868","$10,137",$12,"$3,212",$-7,-,"$2,581","$12,718"
2020-01-31,$58,$660,$779,-,$59,"$1,556","$2,336",-,"$7,361",$401,"$10,098","$11,654","$2,536","$4,919",$744,"$6,619","$9,155",$12,"$3,151",$5,-,"$2,499","$11,654"
2019-10-31,$61,$729,$887,-,$61,"$2,053","$2,352",-,"$7,371",$390,"$11,057","$13,110","$3,435","$6,706",$737,"$8,426","$11,861",$12,"$2,050",$-126,-,"$1,249","$13,110"
2019-07-31,$31,$574,$863,-,$71,"$1,967","$2,455",-,"$7,432",$127,"$11,181","$13,148","$3,385","$7,103",$624,"$8,651","$12,036",$12,"$1,993",$-198,-,"$1,112","$13,148"
2019-04-30,$202,$753,$884,-,$102,"$2,161","$2,769",-,"$8,289",$203,"$11,607","$13,768","$3,511","$7,507",$519,"$9,020","$12,531",$12,"$2,107",$-174,-,"$1,237","$13,768"
2019-01-31,$203,$927,"$1,076",-,$89,"$2,295","$3,036",-,"$8,473",$220,"$11,729","$14,024","$3,299","$8,003",$540,"$9,447","$12,746",$12,"$2,130",$-143,-,"$1,278","$14,024"
2018-10-31,$205,$995,"$1,226",-,$95,"$2,521","$3,162",-,"$8,680",$224,"$12,066","$14,587","$3,662","$8,001",$549,"$9,510","$13,172",$12,"$2,295",$-156,-,"$1,415","$14,587"
2018-07-31,$49,$563,$887,-,$71,"$2,296","$2,466",-,"$7,528",$189,"$12,233","$14,529","$3,594","$7,991",$547,"$9,562","$13,156",$12,"$2,224",$-118,-,"$1,373","$14,529"
2018-04-30,$199,$873,"$1,076",-,$181,"$2,329","$3,174",-,"$8,881",$182,"$12,237","$14,566","$3,403","$8,080",$736,"$9,752","$13,155",$12,"$2,236",$-76,-,"$1,411","$14,566"
2018-01-31,$196,$738,$869,-,$125,"$1,928","$2,518",-,"$3,744",$146,"$6,408","$8,336","$3,012","$2,247",$745,"$3,375","$6,387",$12,"$2,734",$-21,-,"$1,949","$8,336"
2017-10-31,$163,$766,"$1,001",-,$66,"$1,996","$2,417",-,"$3,198",$135,"$5,750","$7,746","$2,583","$2,269",$674,"$3,474","$6,057",$12,"$2,555",$-85,-,"$1,689","$7,746"
2017-07-31,$319,$605,$902,-,$74,"$1,900","$2,454",-,"$3,233",$139,"$5,826","$7,726","$2,395","$2,499",$697,"$3,686","$6,081",$12,"$2,385",$-53,-,"$1,645","$7,726"
2017-04-30,$313,$618,$791,-,$68,"$1,790","$2,372",-,"$3,170",$119,"$5,661","$7,451","$2,352","$2,270",$927,"$3,609","$5,961",$12,"$2,173",$-118,-,"$1,490","$7,451"
2017-01-31,$309,$714,$820,-,$53,"$1,896","$2,375",-,"$3,179",$120,"$5,674","$7,570","$2,436","$2,293",$960,"$3,655","$6,091",$12,"$2,102",$-113,-,"$1,479","$7,570"
2016-10-31,$290,$841,$964,-,$51,"$2,146","$2,380",-,"$3,404",$109,"$5,893","$8,039","$2,760","$2,298",$969,"$3,681","$6,441",$12,"$2,112",$-107,-,"$1,598","$8,039"
2016-07-31,$296,$626,$940,-,$46,"$1,908","$2,407",-,"$3,415",$107,"$5,929","$7,837","$2,555","$2,314","$1,039","$3,749","$6,304",$12,"$1,927",$-104,-,"$1,533","$7,837"
2016-04-30,$383,$648,$829,-,$182,"$2,042","$2,371",-,"$3,574",$94,"$6,039","$8,081","$2,377","$2,552",$993,"$4,030","$6,407",$12,"$2,105",$-144,-,"$1,674","$8,081"
2016-01-31,$306,$770,$855,-,$201,"$2,132","$2,340",-,"$3,511",$96,"$5,947","$8,079","$2,566","$2,551",$959,"$3,989","$6,555",$12,"$2,017",$-223,-,"$1,524","$8,079"
2015-10-31,$263,$829,"$1,049",-,$196,"$2,337","$2,340",-,"$3,531",$96,"$5,967","$8,304","$2,904","$2,551",$977,"$3,990","$6,894",$12,"$1,850",$-200,-,"$1,410","$8,304"
2015-07-31,$253,$647,$995,-,$198,"$2,093","$2,347",-,"$3,549",$88,"$5,984","$8,077","$2,806","$2,539",$850,"$3,894","$6,700",$12,"$1,754",$-168,-,"$1,377","$8,077"
2015-04-30,$230,$641,$876,-,$155,"$1,902","$2,292",-,"$3,414",$151,"$5,857","$7,759","$2,323","$2,553",$725,"$3,851","$6,174",$12,"$2,526",$-765,-,"$1,585","$7,759"
2015-01-31,$201,$794,$916,-,$179,"$2,090","$2,257",-,"$3,410",$146,"$5,813","$7,903","$2,850","$2,253",$739,"$3,539","$6,389",$12,"$2,441",$-795,-,"$1,514","$7,903"
2014-10-31,$239,$840,"$1,105",-,$174,"$2,358","$2,286",-,"$3,539",$114,"$5,939","$8,297","$3,168","$2,244",$719,"$3,523","$6,691",$12,"$2,332",$-634,-,"$1,606","$8,297"
2014-07-31,$232,$670,"$1,016",-,$182,"$2,100","$2,318",-,"$3,608",$87,"$6,013","$8,113","$2,989","$2,244",$729,"$3,521","$6,510",$12,"$2,198",$-569,-,"$1,603","$8,113"
2014-04-30,$222,$669,$858,-,$198,"$1,947","$2,263",-,"$3,616",$138,"$6,017","$7,964","$2,817","$2,247",$728,"$3,556","$6,373",$12,"$2,159",$-527,-,"$1,591","$7,964"
2014-01-31,$293,$783,$891,-,$207,"$2,174","$2,241",-,"$3,569",$135,"$5,945","$8,119","$3,189","$2,247",$729,"$3,531","$6,720",$12,"$2,073",$-616,-,"$1,399","$8,119"
2013-10-31,$305,$804,"$1,079",-,$206,"$2,587","$2,283",-,"$3,655",$123,"$6,468","$9,055","$4,104","$2,247",$741,"$3,606","$7,710",$12,"$1,847",$-506,-,"$1,345","$9,055"
2013-07-31,$333,$635,$925,-,$135,"$2,221","$2,260",-,"$3,318",$131,"$6,102","$8,323","$3,282","$2,544",$776,"$3,831","$7,113",$12,"$1,772",$-565,-,"$1,210","$8,323"
2013-04-30,$453,$674,$888,-,$162,"$2,177","$2,356",-,"$3,786",$134,"$6,276","$8,453","$2,604","$2,944","$1,114","$4,536","$7,140",$12,"$2,022",$-709,-,"$1,313","$8,453"
2013-01-31,$410,$799,$886,-,$169,"$2,264","$2,361",-,"$3,827",$141,"$6,329","$8,593","$2,891","$2,940","$1,128","$4,547","$7,438",$12,"$1,841",$-700,-,"$1,155","$8,593"
2012-10-31,$361,$892,$963,-,$185,"$2,401","$2,409",-,"$3,802",$135,"$6,346","$8,747","$3,092","$2,940","$1,157","$4,558","$7,650",$20,"$9,736",$-745,-,"$1,097","$8,747"
2012-07-31,$335,$553,$714,-,$169,"$1,771","$2,127",-,"$2,509",$123,"$4,759","$6,530","$2,070","$2,004","$1,260","$3,562","$5,632",$20,"$9,584",$-776,-,$898,"$6,530"
2012-04-30,$383,$564,$673,-,$147,"$1,767","$2,054",-,"$2,558",$113,"$4,725","$6,492","$1,908","$2,006",$867,"$3,312","$5,220",$20,"$9,550",$-485,-,"$1,272","$6,492"
2012-01-31,$322,$683,$746,-,$167,"$1,918","$2,047",-,"$2,569",$131,"$4,747","$6,665","$2,152","$2,008",$883,"$3,316","$5,468",$20,"$9,466",$-485,-,"$1,197","$6,665"
2011-10-31,$285,$788,$889,-,$161,"$2,123","$2,057",-,"$2,619",$149,"$4,825","$6,948","$2,033","$2,422",$924,"$3,748","$5,781",$20,"$9,355",$-466,-,"$1,167","$6,948"
2011-07-31,$484,$560,$767,-,$152,"$1,963","$2,103",-,"$2,660",$136,"$4,899","$6,862","$1,989","$2,427",$983,"$3,777","$5,766",$20,"$9,185",$-427,-,"$1,096","$6,862"
2011-04-30,$449,$604,$639,-,$150,"$1,842","$2,060",-,"$2,684",$114,"$4,858","$6,700","$1,837","$2,431","$1,009","$3,792","$5,629",$20,"$9,180",$-433,-,"$1,071","$6,700"
2011-01-31,$325,$712,$703,-,$174,"$1,914","$2,018",-,"$2,535",$113,"$4,666","$6,580","$2,415","$1,937",$989,"$3,273","$5,688",$20,"$9,087",$-595,-,$892,"$6,580"
2010-10-31,$291,$805,$838,-,$190,"$2,124","$2,042",-,"$2,538",$114,"$4,694","$6,818","$2,479","$1,946",$989,"$3,235","$5,714",$20,"$8,945",$-613,-,"$1,104","$6,818"
2010-07-31,$254,$512,$724,-,$197,"$1,687","$2,051",-,"$2,428",$110,"$4,589","$6,276","$2,065","$1,945","$1,079","$3,282","$5,347",$20,"$8,760",$-736,-,$929,"$6,276"
2010-04-30,$80,$543,$639,-,$169,"$1,431","$1,995",-,"$2,457",$103,"$4,555","$5,986","$2,114","$1,542",$937,"$2,776","$4,890",$20,"$8,742",$-620,-,"$1,096","$5,986"
2010-01-31,$113,$679,$700,-,$140,"$1,632","$1,969",-,"$2,442",$109,"$4,520","$6,152","$1,633","$2,250",$954,"$3,493","$5,126",$20,"$8,668",$-655,-,"$1,026","$6,152"
2009-10-31,$76,$790,$839,-,$147,"$1,852","$1,985",-,"$2,494",$100,"$4,579","$6,431","$1,984","$2,249",$956,"$3,492","$5,476",$20,"$8,505",$-632,-,$955,"$6,431"
2009-07-31,$51,$528,$824,-,$148,"$1,551","$1,977",-,"$2,423",$105,"$4,505","$6,056","$1,628","$2,246","$1,214","$3,697","$5,325",$20,"$8,288",$-718,-,$731,"$6,056"
2009-04-30,$61,$518,$720,-,$149,"$1,448","$1,812",-,"$2,292",$290,"$4,394","$5,842","$1,633","$1,954","$1,125","$3,079","$4,712",$20,"$8,307",$-434,-,"$1,130","$5,842"
2009-01-31,$80,$658,$751,-,$149,"$1,638","$1,760",-,"$2,189",$324,"$4,273","$5,911","$1,865","$1,957","$1,052","$3,009","$4,874",$20,"$8,221",$-535,-,"$1,037","$5,911"
2008-10-31,$63,$784,$896,-,$173,"$1,916","$1,776",-,"$2,217",$287,"$4,280","$6,196","$2,439","$1,635","$1,051","$2,686","$5,125",$20,"$8,078",$-508,-,"$1,071","$6,196"
2008-07-31,$81,$570,$829,-,$213,"$1,693","$1,939",-,"$2,603",$239,"$4,781","$6,474","$2,403","$1,633","$1,120","$2,753","$5,156",$20,"$7,909",$-136,-,"$1,318","$6,474"
2008-04-30,$50,$655,$666,-,$213,"$1,610","$1,892",-,"$2,624",$381,"$4,897","$6,507","$1,663","$1,767","$1,178","$2,948","$4,611",$20,"$7,900",$19,-,"$1,896","$6,507"
