,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity
2020-12-31,"$2,977",$566,-,-,"$4,117","$7,660",$475,-,"$9,105",$358,"$9,938","$17,979","$4,924","$5,541",$187,"$6,619","$11,543",$2,"$5,628","$-1,368",-,"$6,436","$17,979"
2020-09-30,$794,$504,-,-,"$3,512","$4,810",$435,-,"$8,818",$381,"$9,634","$14,831","$4,161","$3,571",$175,"$4,656","$8,817",$2,"$5,484","$-1,632",-,"$6,014","$14,831"
2020-06-30,$947,$523,-,-,"$3,246","$4,716",$396,-,"$8,703",$339,"$9,438","$14,559","$4,249","$3,482",$162,"$4,553","$8,802",$2,"$5,301","$-1,715",-,"$5,757","$14,559"
2020-03-31,"$1,298",$568,-,-,"$3,404","$5,270",$375,-,"$8,526",$303,"$9,204","$14,798","$5,450","$2,962",$171,"$3,950","$9,400",$2,"$5,140","$-1,909",-,"$5,398","$14,798"
2019-12-31,$653,$422,-,-,"$3,215","$4,290",$384,-,"$8,615",$289,"$9,288","$13,924","$4,227","$2,996",$179,"$4,058","$8,285",$2,"$5,027","$-1,686",-,"$5,639","$13,924"
2019-09-30,$333,$399,$201,-,"$2,566","$3,499",$361,-,"$8,471",$303,"$9,135","$12,980","$3,692","$2,939",$170,"$3,961","$7,653",$2,"$4,901","$-1,833",-,"$5,327","$12,980"
2019-06-30,$622,$415,-,-,"$3,326","$4,363",$390,-,"$8,686",$328,"$9,404","$14,132","$4,531","$3,022",$175,"$4,050","$8,581",$2,"$4,829","$-1,666",-,"$5,551","$14,132"
2019-03-31,$759,$447,-,-,"$3,530","$4,736",$370,-,"$8,709",$310,"$9,389","$14,503","$5,641","$2,328",$180,"$3,368","$9,009",$2,"$4,732","$-1,645",-,"$5,494","$14,503"
2018-12-31,$854,$384,-,-,"$5,132","$6,370",$376,-,"$8,663",$291,"$9,330","$15,700","$6,570","$2,956",$224,"$3,681","$10,251",$2,"$4,558","$-1,530",-,"$5,449","$15,700"
2018-09-30,$578,$356,-,-,"$4,523","$5,457",$371,-,"$8,697",$330,"$9,398","$14,855","$5,799","$3,072",$154,"$3,454","$9,253",$2,"$4,399","$-1,184",-,"$5,602","$14,855"
