,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity
2020-12-31,$6.309,$199.73,-,-,-,$206.039,"$8,204.578",-,-,$371.012,"$8,905.354","$9,111.394",$157.196,"$3,385.051",$334.699,"$3,719.75","$3,876.946",$3.733,$-532.519,$-31.568,-,"$5,234.448","$9,111.394"
2020-09-30,$6.748,$205.026,-,-,-,$211.774,"$7,936.35",-,-,$269.055,"$8,531.251","$8,743.025",$211.392,"$3,146.428",$296.558,"$3,442.986","$3,654.378",$3.715,$-606.182,$-32.457,-,"$5,088.647","$8,743.025"
2020-06-30,$29.87,$208.889,-,-,-,$238.759,"$7,771.52",-,-,$242.015,"$8,328.25","$8,567.009",$206.498,"$3,075.186",$227.909,"$3,303.095","$3,509.593",$3.704,$-590.435,$-33.346,-,"$5,057.416","$8,567.009"
2020-03-31,$187.563,$179.96,-,-,-,$367.523,"$7,661.983",-,-,$228.907,"$8,206.761","$8,574.284",$186.179,"$3,146.611",$214.432,"$3,361.043","$3,547.222",$3.684,$-543.412,$-34.235,-,"$5,027.062","$8,574.284"
2019-12-31,$110.891,$175.3,-,-,-,$396.191,"$7,451.453",-,-,$252.474,"$8,024.371","$8,420.562",$152.063,"$2,914.765",$273.474,"$3,188.239","$3,340.302",$3.68,$-475.992,$-35.036,-,"$5,080.26","$8,420.562"
2019-09-30,$121.233,$168.324,-,-,-,$417.107,"$7,152.469",-,-,$377.799,"$7,845.847","$8,262.954",$184.674,"$2,767.582",$289.426,"$3,057.008","$3,241.682",$3.663,$-476.136,$-42.104,-,"$5,021.272","$8,262.954"
2019-06-30,$8.664,$163.834,-,-,-,$315.048,"$7,148.064",-,-,$234.391,"$7,699.079","$8,014.127",$165.423,"$2,838.975",$307.608,"$3,146.583","$3,312.006",$3.606,$-624.674,$-28.717,-,"$4,702.121","$8,014.127"
2019-03-31,$15.295,$153.801,-,-,-,$406.646,"$7,026.939",-,-,$220.435,"$7,555.834","$7,962.48",$170.772,"$2,826.824",$283.713,"$3,110.537","$3,281.309",$3.594,$-618.123,$-14.018,-,"$4,681.171","$7,962.48"
2018-12-31,$17.901,$164.803,-,-,-,$455.254,"$6,852.943",-,-,$182.028,"$7,348.77","$7,804.024",$387.232,"$2,658.501",$45.048,"$2,703.549","$3,090.781",$3.589,$-585.087,$-4.676,-,"$4,713.243","$7,804.024"
2018-09-30,$133.405,$155.673,-,-,-,$565.822,"$6,586.469",-,-,$367.376,"$7,258.988","$7,824.81",$217.457,"$2,634.176",$248.253,"$2,882.429","$3,099.886",$3.583,$-571.617,-,-,"$4,724.924","$7,824.81"
2018-06-30,$86.339,$129.919,-,-,-,$493.024,"$6,366.076",-,-,$330.657,"$7,009.794","$7,502.818",$187.057,"$2,417.429",$189.362,"$2,606.791","$2,793.848",$3.572,$-552.685,-,-,"$4,708.97","$7,502.818"
2018-03-31,$160.861,$135.897,-,-,-,$683.547,"$6,192.808",-,-,$254.216,"$6,744.127","$7,427.674",$151.739,"$2,496.456",$198.295,"$2,694.751","$2,846.49",$3.57,$-674.92,-,-,"$4,581.184","$7,427.674"
2017-12-31,$67.562,$125.912,-,-,-,$620.131,"$6,154.543",-,-,$320.84,"$6,768.065","$7,388.196",$139.83,"$2,422.891",$251.097,"$2,673.988","$2,813.818",$3.564,$-676.036,-,-,"$4,574.378","$7,388.196"
2017-09-30,$27.315,$121.993,-,-,-,$575.986,"$5,676.39",-,-,$765.204,"$6,721.485","$7,297.471",$178.131,"$2,131.88",$234.085,"$2,365.965","$2,544.096",$3.561,$-488.328,-,-,"$4,753.375","$7,297.471"
2017-06-30,$76.326,$119.678,-,-,-,$619.95,"$5,169.529",-,-,"$1,264.732","$6,697.619","$7,317.569",$153.244,"$2,280.128",$220.741,"$2,500.869","$2,654.113",$3.557,$-585.592,-,-,"$4,663.456","$7,317.569"
2017-03-31,$13.389,$140.173,-,-,-,$153.562,"$6,117.932",-,-,$348.283,"$6,804.948","$6,958.51",$165.692,"$3,080.262",$214.676,"$3,294.938","$3,460.63",$3.556,"$-1,728.17",$0.426,-,"$3,497.88","$6,958.51"
2016-12-31,$12.639,$104.551,-,-,-,$142.65,"$4,840.748",-,-,"$1,529.863","$6,629.353","$6,772.002",$126.995,"$2,908.477",$243.237,"$3,151.714","$3,278.709",$3.548,"$-1,730.423",$0.682,-,"$3,493.293","$6,772.002"
2016-09-30,$110.211,$153.302,-,-,-,$263.513,"$6,000.523",-,-,$262.936,"$6,598.568","$6,862.081",$216.976,"$2,991.051",$145.132,"$3,136.183","$3,353.159",$3.546,"$-1,710.215",$0.938,-,"$3,508.922","$6,862.081"
2016-06-30,$91.7,$154.972,-,-,-,$246.672,"$6,044.417",-,-,$228.464,"$6,618.353","$6,865.025",$190.392,"$3,197.781",$136.643,"$3,334.424","$3,524.816",$3.503,"$-1,758.547",$1.216,-,"$3,340.209","$6,865.025"
2016-03-31,$15.64,$155.294,-,-,-,$170.934,"$5,941.591",-,-,$444.564,"$6,726.026","$6,896.96",$188.558,"$3,381.06",$137.225,"$3,518.285","$3,706.843",$3.459,"$-1,804.765",$1.511,-,"$3,190.117","$6,896.96"
2015-12-31,$22.533,$152.086,-,-,-,$174.619,"$5,912.672",-,-,$461.85,"$6,720.896","$6,895.515",$222.812,"$3,320.141",$147.761,"$3,467.902","$3,690.714",$3.453,"$-1,785.25",$1.806,-,"$3,204.801","$6,895.515"
2015-09-30,$175.874,$162.446,-,-,-,$338.32,"$5,977.284",-,-,$434.225,"$6,801.589","$7,139.909",$231.78,"$3,446.02",$150.666,"$3,596.686","$3,828.466",$3.453,"$-1,677.314",$2.066,-,"$3,311.443","$7,139.909"
2015-06-30,$20.254,$148.433,-,-,-,$168.687,"$5,998.691",-,-,$544.561,"$6,945.834","$7,114.521",$216.18,"$3,460.743",$145.755,"$3,606.498","$3,822.678",$3.451,"$-1,694.574",$2.34,-,"$3,291.843","$7,114.521"
2015-03-31,$17.806,$184.456,-,-,-,$202.262,"$6,033.325",-,-,"$1,083.628","$7,528.242","$7,730.504",$190.253,"$4,444.368",$201.7,"$4,646.068","$4,836.321",$3.45,"$-2,084.81",$2.739,-,"$2,894.183","$7,730.504"
2014-12-31,$17.922,$172.049,-,-,-,$189.971,"$6,203.592",-,-,$934.907,"$7,564.868","$7,754.839",$263.52,"$4,412.639",$198.8,"$4,611.438","$4,874.959",$3.441,"$-2,090.942",$3.026,-,"$2,879.88","$7,754.839"
2014-09-30,$66.132,$194.071,-,-,-,$260.203,"$6,896.127",-,-,$258.102,"$7,623.992","$7,884.195",$276.092,"$4,208.547",$170.346,"$4,378.893","$4,654.985",$3.417,"$-2,029.08",$3.313,-,"$3,229.21","$7,884.195"
2014-06-30,$21.225,$200.299,-,-,-,$221.524,"$6,884.965",-,-,$273.551,"$7,640.979","$7,862.504",$304.998,"$4,133.885",$171.761,"$4,305.646","$4,610.644",$3.381,"$-2,031.957",$3.6,-,"$3,251.86","$7,862.504"
2014-03-31,$19.474,$188.882,-,-,-,$208.356,"$6,828.05",-,-,$239.685,"$7,559.007","$7,767.363",$238.45,"$4,323.21",$189.041,"$4,512.251","$4,750.701",$3.285,"$-2,100.245",$3.832,-,"$3,016.662","$7,767.363"
2013-12-31,$19.275,$163.633,-,-,-,$182.908,"$6,791.221",-,-,$275.256,"$7,569.706","$7,752.614",$264.395,"$4,254.376",$189.214,"$4,443.59","$4,707.985",$3.264,"$-2,062.787",$4.119,-,"$3,044.629","$7,752.614"
2013-09-30,$24.112,$173.297,-,-,-,$197.409,"$6,885.964",-,-,$267.412,"$7,689.43","$7,886.839",$259.526,"$4,435.211",$179.158,"$4,614.369","$4,873.895",$3.253,"$-2,076.299",$3.78,-,"$3,012.944","$7,886.839"
2013-06-30,$21.402,$175.336,-,-,-,$196.738,"$6,891.125",-,-,$233.529,"$7,687.164","$7,883.902",$277.506,"$4,396.777",$167.153,"$4,563.93","$4,841.436",$3.233,"$-2,014.399",$3.95,-,"$3,042.466","$7,883.902"
2013-03-31,$307.167,$170.097,-,-,-,$477.264,"$6,528.076",-,-,$275.204,"$7,324.835","$7,802.099",$234.25,"$4,394.397",$168.871,"$4,563.268","$4,797.518",$3.217,"$-2,020.455",$3.228,-,"$3,004.581","$7,802.099"
2012-12-31,$33.889,$182.34,-,-,-,$216.229,"$6,607.953",-,-,$198.009,"$7,343.872","$7,560.101",$323.178,"$4,446.17",$164.635,"$4,610.805","$4,933.983",$2.794,"$-1,993.206",$2.691,-,"$2,626.118","$7,560.101"
2012-09-30,$113.152,$183.166,-,-,-,$296.318,"$6,209.222",-,-,$176.894,"$6,893.799","$7,190.117",$261.907,"$4,140.145",$163.024,"$4,303.169","$4,565.076",$2.735,"$-1,912.802",$2.177,-,"$2,625.041","$7,190.117"
