,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity
2020-12-31,"$3,300.482",$20.578,$82.381,$154.103,-,"$3,557.544","$13,411.23",-,$598.659,$831.888,"$14,841.77","$18,399.32","$1,913.903","$11,681.23",$450.075,"$12,131.31","$14,045.21",$0.316,$-295.449,$-240.117,-,"$4,354.105","$18,399.32"
2020-09-30,"$2,356.211",$78.496,$81.259,$136.533,-,"$2,652.499","$13,453.43",-,$598.659,$697.446,"$14,749.54","$17,402.04","$2,334.266","$10,465.09",$514.91,"$10,980","$13,314.27",$0.3,$557.41,$-372.004,-,"$4,087.766","$17,402.04"
2020-06-30,"$2,259.949",$74.213,$82.263,$334.243,-,"$2,750.668","$13,488.51",-,$598.659,$690.218,"$14,777.39","$17,528.06","$2,583.855","$10,011.87",$595.307,"$10,607.18","$13,191.03",$0.281,"$1,234.776",$-495.887,-,"$4,337.025","$17,528.06"
2020-03-31,"$1,360.261",$96.277,$85.516,$154.281,-,"$1,696.335","$13,567.58",-,$598.659,$599.939,"$14,766.17","$16,462.51","$2,959.793","$8,432.425",$695.637,"$9,128.062","$12,087.86",$0.239,"$1,950.019",$-579.249,-,"$4,374.654","$16,462.51"
2019-12-31,$252.876,$75.109,$95.427,$306.733,-,$730.145,"$13,135.34",-,"$2,206.456",$612.661,"$15,954.45","$16,684.6","$3,584.39","$6,055.335",$529.295,"$6,584.63","$10,169.02",$0.237,"$3,829.068",$-295.49,-,"$6,515.579","$16,684.6"
2019-09-30,$407.258,$67.698,$94.254,$273.506,-,$842.716,"$12,288.9",-,"$2,206.456",$600.827,"$15,096.18","$15,938.9","$3,399.591","$5,672.626",$593.255,"$6,265.881","$9,665.472",$0.237,"$3,707.771",$-389.633,-,"$6,273.424","$15,938.9"
2019-06-30,$419.925,$75.134,$90.956,$317.549,-,$903.564,"$12,252.05",-,"$2,206.456",$603.902,"$15,062.41","$15,965.98","$3,582.551","$5,743.927",$489.156,"$6,233.083","$9,815.634",$0.237,"$3,257.187",$-179.769,-,"$6,150.343","$15,965.98"
2019-03-31,$304.708,$57.054,$90.101,$316.532,-,$768.395,"$12,181.01",-,"$2,206.456",$605.235,"$14,992.7","$15,761.09","$3,429.42","$5,934.185",$492.186,"$6,426.371","$9,855.791",$0.237,"$3,016.997",$-153.4,-,"$5,905.302","$15,761.09"
2018-12-31,$163.851,$55.249,$90.202,$241.011,-,$550.313,"$12,119.25",-,"$2,206.456",$329.948,"$14,655.66","$15,205.97","$3,150.5","$5,810.873",$281.596,"$6,092.469","$9,242.969",$0.235,"$2,898.84",$-161.647,-,"$5,963.001","$15,205.97"
2018-09-30,$286.461,$46.562,$95.95,$298.435,-,$727.408,"$12,029.14",-,"$2,206.456",$353.118,"$14,588.71","$15,316.12","$3,052.179","$5,875.252",$190.601,"$6,065.853","$9,118.032",$0.235,"$2,744.206",$56.118,-,"$6,198.09","$15,316.12"
