,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity
2020-12-31,"$6,556","$2,793","$11,713",-,"$6,224","$27,286","$9,951","$4,913","$5,413","$1,054","$22,433","$49,719","$18,182","$7,885","$1,391","$11,515","$29,697","$2,824","$19,780","$-2,604",-,"$20,022","$49,719"
2020-09-30,"$6,432","$2,616","$8,762",-,"$4,956","$22,766","$9,816","$4,771","$5,275","$2,167","$22,029","$44,795","$13,907","$7,922","$2,196","$11,547","$25,454","$2,760","$19,311","$-2,749",-,"$19,341","$44,795"
2020-06-30,"$6,248","$2,583","$7,626",-,"$5,554","$22,011","$9,833","$5,239","$5,212","$2,046","$22,330","$44,341","$12,809","$8,632","$2,157","$12,221","$25,030","$2,705","$19,293","$-2,705",-,"$19,311","$44,341"
2020-03-31,"$9,832","$2,437","$8,830",-,"$5,047","$26,146","$9,883","$5,143","$5,194","$2,029","$22,249","$48,395","$17,317","$8,613","$2,071","$12,102","$29,419","$2,690","$19,026","$-2,764",-,"$18,976","$48,395"
2019-12-31,"$5,310","$2,267","$9,170",-,"$4,600","$21,347","$10,106","$5,132","$5,476",$965,"$22,650","$43,997","$13,734","$7,672","$1,333","$11,038","$24,772","$2,655","$18,958","$-2,405",-,"$19,225","$43,997"
2019-09-30,"$5,347","$2,241","$8,075",-,"$3,515","$19,178","$10,101","$5,409","$5,401","$1,715","$22,626","$41,804","$12,020","$7,631","$1,903","$10,889","$22,909","$2,617","$18,651","$-2,395",-,"$18,895","$41,804"
2019-06-30,"$5,234","$2,433","$8,294",-,"$3,587","$19,548","$10,245","$5,457","$5,545","$1,821","$23,068","$42,616","$12,602","$7,701","$1,976","$11,035","$23,637","$2,588","$18,497","$-2,130",-,"$18,979","$42,616"
2019-03-31,"$5,176","$2,515","$8,946",-,"$3,625","$20,262","$10,299","$5,354","$5,459","$1,777","$22,889","$43,151","$13,361","$7,675","$1,906","$10,880","$24,241","$2,584","$18,553","$-2,242",-,"$18,910","$43,151"
2018-12-31,"$6,503","$2,233","$8,813",-,"$3,039","$20,588","$9,953","$5,317","$4,041",$934,"$20,245","$40,833","$11,776","$7,698","$1,247","$10,061","$21,837","$2,560","$18,527","$-2,106",-,"$18,996","$40,833"
2018-09-30,"$5,341","$1,934","$8,483",-,"$3,707","$19,465","$9,885","$5,319","$4,065",$930,"$20,199","$39,664","$11,648","$6,730","$1,275","$9,016","$20,664","$2,541","$18,478","$-2,032",-,"$19,000","$39,664"
2018-06-30,"$5,152","$1,900","$7,953",-,"$3,642","$18,647","$9,948","$5,388","$3,834",$938,"$20,108","$38,755","$11,718","$5,981","$1,289","$8,325","$20,043","$2,489","$18,132","$-1,911",-,"$18,712","$38,755"
