,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity
2020-12-31,"$2,514","$6,522","$3,893",$347,-,"$13,276","$23,716","$13,624","$2,268","$1,837","$41,445","$54,721","$9,518","$14,906","$1,789","$23,680","$33,198",$6,"$16,500",$-789,-,"$21,523","$54,721"
2020-09-30,"$1,462","$5,963","$4,897",$500,-,"$12,822","$23,489","$13,767","$2,274","$1,929","$41,459","$54,281","$10,513","$12,666","$1,896","$21,463","$31,976",$6,"$17,436",$-967,-,"$22,305","$54,281"
2020-06-30,"$1,890","$4,852","$5,136",$621,-,"$12,499","$24,282","$13,628","$2,299","$1,810","$42,019","$54,518","$10,023","$12,663","$1,706","$21,200","$31,223",$6,"$18,631","$-1,148",-,"$23,295","$54,518"
2020-03-31,"$1,221","$4,559","$5,331",$594,-,"$11,705","$24,051","$13,635","$2,305","$1,764","$41,755","$53,460","$10,529","$10,720","$2,085","$19,292","$29,821",$6,"$19,168",$-991,-,"$23,639","$53,460"
2019-12-31,"$1,614","$8,510","$3,776",$495,-,"$14,395","$23,786","$14,571","$4,139","$1,829","$44,325","$58,720","$11,646","$11,216","$2,092","$19,905","$31,551",$6,"$22,064",$-788,-,"$27,169","$58,720"
2019-09-30,"$2,268","$7,086","$5,521",$742,-,"$15,617","$22,954","$14,147","$4,142","$1,881","$43,124","$58,741","$12,083","$11,083","$2,075","$19,566","$31,649",$6,"$21,730",$-871,-,"$27,092","$58,741"
2019-06-30,"$1,819","$6,727","$5,093",$656,-,"$14,295","$22,503","$15,006","$4,141","$1,836","$43,486","$57,781","$11,171","$10,772","$2,093","$19,304","$30,475",$6,"$21,423",$-767,-,"$27,306","$57,781"
2019-03-31,"$1,253","$7,303","$5,344",$915,-,"$14,815","$22,263","$14,786","$4,134","$1,857","$43,040","$57,855","$11,328","$11,268","$2,183","$19,782","$31,110",$6,"$20,408",$-709,-,"$26,745","$57,855"
2018-12-31,"$3,019","$6,173","$3,543",$474,-,"$13,209","$22,018","$14,421","$4,139",$515,"$41,093","$54,302","$8,935","$11,093",$979,"$18,214","$27,149",$6,"$20,489",$-692,-,"$27,153","$54,302"
2018-09-30,$924,"$7,971","$5,544",$875,-,"$15,314","$21,625","$14,311","$4,144",$490,"$40,570","$55,884","$11,974","$11,021",$990,"$18,115","$30,089",$6,"$18,618",$-639,-,"$25,795","$55,884"
2018-06-30,"$1,884","$7,173","$4,901",$621,-,"$14,579","$21,465","$14,177","$4,136",$469,"$40,247","$54,826","$11,732","$11,023","$1,035","$18,134","$29,866",$6,"$17,500",$-680,-,"$24,960","$54,826"
2018-03-31,$842,"$6,124","$4,743",$416,-,"$12,125","$21,500","$13,934","$4,141",$432,"$40,007","$52,132","$9,236","$11,579","$1,019","$18,596","$27,832",$6,"$16,537",$-504,-,"$24,300","$52,132"
2017-12-31,"$3,119","$7,506","$3,395",$370,-,"$14,390","$21,460","$13,941","$4,146",$434,"$39,981","$54,371","$10,107","$10,069",$875,"$16,836","$26,943",$6,"$16,306",$-617,-,"$27,428","$54,371"
2017-09-30,"$1,547","$6,355","$4,455",$578,-,"$12,935","$21,303","$13,899","$4,154",$421,"$39,777","$52,712","$9,905","$9,495",$871,"$18,848","$28,753",$6,"$13,464",$-684,-,"$23,959","$52,712"
2017-06-30,"$2,161","$5,594","$4,245",$456,-,"$12,456","$21,293","$13,507","$4,159",$413,"$39,372","$51,828","$8,874","$9,472",$861,"$19,148","$28,022",$6,"$13,001",$-809,-,"$23,806","$51,828"
2017-03-31,"$1,513","$5,690","$4,387",$580,-,"$12,170","$21,240","$13,359","$4,165",$471,"$39,235","$51,405","$8,730","$9,601",$873,"$18,950","$27,680",$6,"$12,814",$-952,-,"$23,725","$51,405"
2016-12-31,"$2,711","$6,397","$3,150",$422,-,"$12,680","$20,855","$13,534","$4,158",$426,"$38,973","$51,653","$9,463","$9,588",$918,"$18,465","$27,928",$6,"$12,608",$-995,-,"$23,725","$51,653"
2016-09-30,"$2,337","$5,001","$3,905",$721,-,"$11,964","$20,447","$13,277","$4,159",$407,"$38,290","$50,254","$10,100","$7,275",$939,"$15,843","$25,943",$6,"$12,775",$-792,-,"$24,311","$50,254"
2016-06-30,"$2,232","$5,597","$3,993",$821,-,"$12,643","$20,247","$12,936","$4,171",$364,"$37,718","$50,361","$10,400","$7,330",$989,"$15,895","$26,295",$6,"$12,597",$-752,-,"$24,066","$50,361"
2016-03-31,"$1,723","$4,737","$4,108",$648,-,"$11,216","$20,075","$12,449","$4,176",$330,"$37,030","$48,246","$7,419","$8,803",$982,"$17,184","$24,603",$6,"$12,434",$-657,-,"$23,643","$48,246"
2015-12-31,"$3,074","$5,173","$3,477",$532,-,"$12,256","$19,721","$12,143","$4,181",$279,"$36,324","$48,580","$7,531","$8,843",$942,"$17,111","$24,642",$6,"$12,348",$-653,-,"$23,938","$48,580"
2015-09-30,"$4,822","$5,198","$4,388",$641,-,"$15,049","$19,257","$10,601","$4,154",$354,"$34,366","$49,415","$8,875","$8,908",$950,"$16,508","$25,383",$6,"$12,000",$-588,-,"$24,032","$49,415"
