,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity
2020-12-31,"$1,692","$1,274","$1,408",$224,$611,"$5,209","$1,927",$51,"$2,020",$156,"$4,720","$9,929","$1,867","$1,834",$259,"$2,783","$4,650",$4,"$-1,876","$-1,509",-,"$5,279","$9,929"
2020-09-30,"$1,485","$1,382","$1,745",$209,$555,"$5,376","$1,994",$59,"$2,009",$155,"$4,792","$10,168","$1,884","$1,824",$231,"$2,744","$4,628",$4,"$-1,529","$-1,577",-,"$5,540","$10,168"
2020-06-30,"$1,447","$1,502","$1,929",$204,$508,"$5,590","$2,010",$66,"$2,018",$158,"$4,857","$10,447","$1,954","$2,029",$223,"$2,960","$4,914",$4,"$-1,474","$-1,613",-,"$5,533","$10,447"
2020-03-31,"$1,115","$1,879","$2,032",$237,$639,"$5,902","$2,003",$57,"$2,049",$69,"$4,788","$10,690","$2,163","$2,002",$256,"$2,973","$5,136",$4,"$-1,381","$-1,655",-,"$5,554","$10,690"
2019-12-31,"$1,171","$1,855","$2,197",$247,$643,"$6,113","$2,354",$282,"$3,659",$67,"$7,036","$13,149","$2,247","$1,989",$253,"$3,056","$5,303",$4,$690,"$-1,423",-,"$7,846","$13,149"
2019-09-30,"$1,313","$1,799","$2,537",$251,$615,"$6,515","$2,361",$291,"$4,102",$63,"$7,490","$14,005","$2,276","$2,484",$269,"$3,600","$5,876",$4,"$1,094","$-1,524",-,"$8,129","$14,005"
2019-06-30,"$1,121","$1,973","$2,858",-,$814,"$6,766","$2,356",$294,"$4,106",$129,"$7,583","$14,349","$2,221","$2,483",$285,"$3,641","$5,862",$4,"$1,358","$-1,392",-,"$8,487","$14,349"
2019-03-31,"$1,270","$1,793","$3,131",$205,$539,"$6,938","$2,605",$299,"$9,234",$126,"$13,064","$20,002","$2,103","$2,483",$283,"$4,059","$6,162",$4,"$6,766","$-1,413",-,"$13,840","$20,002"
2018-12-31,"$1,427","$2,101","$2,986",$200,$565,"$7,279","$2,797",$301,"$9,284",$124,"$12,517","$19,796","$2,341","$2,482",$298,"$3,566","$5,907",$4,"$6,862","$-1,437",-,"$13,889","$19,796"
2018-09-30,"$1,293","$2,005","$3,177",$263,$483,"$7,221","$2,813",$304,"$9,411",$131,"$12,672","$19,893","$2,276","$2,706",$263,"$3,641","$5,917",$4,"$6,869","$-1,328",-,"$13,976","$19,893"
2018-06-30,"$1,137","$1,967","$3,158",$301,$445,"$7,008","$2,859",$308,"$9,444",$126,"$12,750","$19,758","$2,194","$2,707",$223,"$3,596","$5,790",$4,"$6,888","$-1,298",-,"$13,968","$19,758"
2018-03-31,"$1,236","$2,102","$3,146",$287,$415,"$7,186","$2,926",$312,"$9,432",$141,"$12,824","$20,010","$2,132","$2,707",$335,"$3,727","$5,859",$4,"$6,883","$-1,061",-,"$14,151","$20,010"
2017-12-31,"$1,437","$2,015","$3,003",$267,$495,"$7,217","$3,002",$309,"$9,528",$137,"$12,989","$20,206","$2,354","$2,706",$309,"$3,692","$6,046",$4,"$6,966","$-1,110",-,"$14,160","$20,206"
2017-09-30,"$1,722","$2,060","$3,219",$306,$518,"$7,825","$3,031",$309,"$9,542",$156,"$13,109","$20,934","$2,842","$2,707",$309,"$3,941","$6,783",$4,"$6,999","$-1,109",-,"$14,151","$20,934"
2017-06-30,"$1,530","$2,086","$3,207",$319,$599,"$7,741","$3,052",$306,"$9,567",$151,"$13,146","$20,887","$2,851","$2,708",$307,"$4,014","$6,865",$4,"$7,044","$-1,258",-,"$14,022","$20,887"
2017-03-31,"$1,479","$1,978","$3,254",$380,$653,"$7,744","$3,108",$302,"$9,532",$131,"$13,160","$20,904","$2,852","$2,707",$317,"$4,067","$6,919",$4,"$7,138","$-1,356",-,"$13,985","$20,904"
2016-12-31,"$1,408","$2,083","$3,325",$395,$665,"$7,876","$3,150",$307,"$9,597",$124,"$13,264","$21,140","$3,047","$2,708",$318,"$4,090","$7,137",$4,"$7,285","$-1,452",-,"$14,003","$21,140"
2016-09-30,"$1,510","$1,808","$4,161",$467,$765,"$8,711","$3,261",$311,"$9,641",$135,"$13,483","$22,194","$2,615","$3,210",$326,"$4,691","$7,306",$4,"$8,018","$-1,283",-,"$14,888","$22,194"
2016-06-30,"$1,661","$2,044","$4,287",$422,$790,"$9,204","$3,277",$314,"$10,695",$147,"$14,580","$23,784","$2,947","$3,268",$280,"$4,651","$7,598",$4,"$9,399","$-1,325",-,"$16,186","$23,784"
2016-03-31,"$1,759","$2,212","$4,534",$503,"$1,040","$10,048","$3,303",$324,"$10,803",$132,"$14,706","$24,754","$3,435","$3,372",$275,"$4,886","$8,321",$4,"$9,635","$-1,308",-,"$16,433","$24,754"
2015-12-31,"$2,080","$2,926","$4,678",$491,"$1,250","$11,425","$3,124",$327,"$10,829",$135,"$14,545","$25,970","$3,958","$3,907",$283,"$5,552","$9,510",$4,"$9,927","$-1,553",-,"$16,460","$25,970"
2015-09-30,"$1,846","$3,325","$5,172",$530,"$1,669","$12,933","$3,122",$331,"$12,552",$170,"$16,695","$29,628","$5,193","$3,981",$422,"$6,229","$11,422",$4,"$13,398","$-1,477",-,"$18,206","$29,628"
2015-06-30,"$2,544","$3,476","$5,394",$562,"$1,810","$14,167","$3,250",$327,"$12,764",$182,"$17,058","$31,225","$5,672","$4,154",$418,"$6,548","$12,220",$4,"$13,417","$-1,119",-,"$19,005","$31,225"
2015-03-31,"$3,024","$4,024","$5,378",$569,"$1,926","$15,299","$3,216",$360,"$12,799",$191,"$17,125","$32,424","$6,667","$4,094",$527,"$6,635","$13,302",$4,"$13,306","$-1,318",-,"$19,122","$32,424"
2014-12-31,"$3,536","$4,416","$5,281",$604,"$1,878","$16,162","$3,362",$362,"$12,983",$190,"$17,400","$33,562","$7,374","$3,014",$430,"$5,416","$12,790",$4,"$13,181",$-834,-,"$20,772","$33,562"
