,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity
2020-12-31,"$13,701",-,-,-,-,"$13,701",-,"$556,813",-,"$351,181","$927,021","$940,722","$468,950","$19,718","$371,822","$403,562","$872,512",$6,"$30,749","$30,738",-,"$68,210","$940,722"
2020-09-30,"$20,658",-,-,-,-,"$20,658",-,"$544,182",-,"$328,150","$890,931","$911,589","$464,192","$20,169","$348,227","$380,507","$844,699",$6,"$30,372","$30,001",-,"$66,890","$911,589"
2020-06-30,"$21,149",-,-,-,-,"$21,149",-,"$551,228",-,"$323,343","$894,238","$915,387","$472,126","$20,162","$343,330","$376,753","$848,879",$6,"$29,326","$30,837",-,"$66,508","$915,387"
2020-03-31,"$31,646",-,-,-,-,"$31,646",-,"$527,897",-,"$294,431","$842,066","$873,712","$469,254","$20,149","$312,120","$343,386","$812,640",$6,"$32,176","$22,600",-,"$61,072","$873,712"
2019-12-31,"$16,327",-,-,-,-,"$16,327",-,"$526,090",-,"$334,223","$880,225","$896,552","$447,570","$18,646","$355,239","$385,263","$832,833",$6,"$32,991","$24,039",-,"$63,719","$896,552"
2019-09-30,"$18,289",-,-,-,-,"$18,289",-,"$526,752",-,"$321,101","$867,337","$885,626","$445,759","$19,151","$341,738","$373,553","$819,312",$6,"$32,269","$27,558",-,"$66,314","$885,626"
2019-06-30,"$15,421",-,-,-,-,"$15,421",-,"$515,367",-,"$323,497","$858,404","$873,825","$439,614","$17,841","$342,732","$372,058","$811,672",$6,"$31,263","$23,982",-,"$62,153","$873,825"
2019-03-31,"$14,699",-,-,-,-,"$14,699",-,"$497,636",-,"$317,011","$834,625","$849,324","$430,858","$18,309","$334,676","$363,016","$793,874",$6,"$30,966","$17,218",-,"$55,450","$849,324"
2018-12-31,"$15,353",-,-,-,-,"$15,353",-,"$482,563",-,"$297,104","$799,725","$815,078","$426,635","$17,378","$314,098","$339,412","$766,047",$6,"$30,470","$10,906",-,"$49,031","$815,078"
2018-09-30,"$12,466",-,-,-,-,"$12,466",-,"$468,152",-,"$322,341","$810,282","$822,748","$412,320","$17,421","$338,911","$363,346","$775,666",$6,"$30,005","$9,150",-,"$47,082","$822,748"
2018-06-30,"$14,918",-,-,-,-,"$14,918",-,"$467,754",-,"$317,545","$804,942","$819,860","$411,850","$16,732","$334,798","$359,418","$771,268",$6,"$28,713","$11,655",-,"$48,592","$819,860"
2018-03-31,"$15,676",-,-,-,-,"$15,676",-,"$474,660",-,"$319,692","$814,001","$829,677","$412,444","$18,143","$337,619","$365,058","$777,502",$6,"$28,898","$14,761",-,"$52,175","$829,677"
2017-12-31,"$14,490",-,-,-,-,"$14,490",-,"$473,196",-,"$325,458","$817,646","$832,136","$406,886","$17,172","$343,919","$370,739","$777,625",$6,"$28,671","$17,074",-,"$54,511","$832,136"
2017-09-30,"$14,541",-,-,-,-,"$14,541",-,"$468,169",-,"$319,697","$806,590","$821,131","$403,039","$17,153","$337,865","$367,527","$770,566",$6,"$25,060","$16,598",-,"$50,565","$821,131"
2017-06-30,"$16,605",-,-,-,-,"$16,605",-,"$461,629",-,"$315,641","$795,985","$812,590","$400,039","$17,626","$334,654","$363,911","$763,950",$6,"$23,146","$16,362",-,"$48,640","$812,590"
2017-03-31,"$13,308",-,-,-,-,"$13,308",-,"$454,118",-,"$311,742","$784,057","$797,365","$393,146","$17,893","$328,754","$357,245","$750,391",$6,"$22,983","$14,643",-,"$46,974","$797,365"
2016-12-31,"$14,127",-,-,-,-,"$14,127",-,"$447,444",-,"$304,730","$769,835","$783,962","$387,246","$18,041","$322,175","$350,628","$737,874",$6,"$21,946","$14,621",-,"$46,088","$783,962"
2016-09-30,"$24,728",-,-,-,-,"$24,728",-,"$469,050",-,"$309,112","$795,137","$819,865","$399,712","$18,758","$329,095","$363,179","$762,891",$6,"$21,969","$24,925",-,"$56,974","$819,865"
2016-06-30,"$24,142",-,-,-,-,"$24,142",-,"$455,091",-,"$301,105","$772,348","$796,490","$386,342","$18,986","$320,844","$354,970","$741,312",$6,"$20,451","$24,667",-,"$55,178","$796,490"
2016-03-31,"$22,492",-,-,-,-,"$22,492",-,"$435,600",-,"$298,905","$750,503","$772,995","$375,442","$19,608","$316,552","$348,288","$723,730",$6,"$19,843","$19,066",-,"$49,265","$772,995"
2015-12-31,"$17,612",-,-,-,-,"$17,612",-,"$420,302",-,"$302,623","$739,643","$757,255","$362,384","$19,594","$324,640","$352,948","$715,332",$6,"$18,931","$12,285",-,"$41,923","$757,255"
2015-09-30,"$20,207",-,-,-,-,"$20,207",-,"$420,106",-,"$298,008","$734,320","$754,527","$360,673","$20,329","$321,111","$351,084","$711,757",$6,"$18,515","$13,463",-,"$42,770","$754,527"
2015-06-30,"$17,038",-,-,-,-,"$17,038",-,"$415,061",-,"$314,063","$745,693","$762,731","$355,806","$20,264","$335,130","$364,633","$720,439",$6,"$17,314","$13,404",-,"$42,292","$762,731"
2015-03-31,"$19,119",-,-,-,-,"$19,119",-,"$424,010",-,"$319,844","$759,493","$778,612","$358,996","$19,703","$342,949","$374,042","$733,038",$6,"$16,173","$17,752",-,"$45,574","$778,612"
2014-12-31,"$14,918",-,-,-,-,"$14,918",-,"$423,116",-,"$312,650","$751,737","$766,655","$357,755","$19,831","$336,839","$366,551","$724,306",$6,"$14,888","$16,050",-,"$42,349","$766,655"
2014-09-30,"$17,222",-,-,-,-,"$17,222",-,"$419,950",-,"$310,390","$746,925","$764,147","$359,409","$22,597","$331,155","$362,386","$721,795",$6,"$16,616","$13,501",-,"$42,352","$764,147"
2014-06-30,"$12,160",-,-,-,-,"$12,160",-,"$422,481",-,"$314,227","$753,377","$765,537","$357,568","$23,488","$334,170","$366,162","$723,730",$6,"$16,357","$13,077",-,"$41,807","$765,537"
2014-03-31,"$12,472",-,-,-,-,"$12,472",-,"$411,602",-,"$306,044","$734,263","$746,735","$352,803","$22,565","$325,643","$355,068","$707,871",$6,"$15,517","$10,798",-,"$38,864","$746,735"
2013-12-31,"$11,439",-,-,-,-,"$11,439",-,"$401,262",-,"$302,568","$720,342","$731,781","$346,185","$23,553","$320,740","$349,715","$695,900",$6,"$14,531","$8,681",-,"$35,881","$731,781"
2013-09-30,"$12,650",-,-,-,-,"$12,650",-,"$401,796",-,"$292,452","$710,476","$723,126","$349,868","$23,642","$309,557","$338,142","$688,010",$6,"$15,335","$6,899",-,"$35,116","$723,126"
2013-06-30,"$13,045",-,-,-,-,"$13,045",-,"$396,110",-,"$281,492","$692,570","$705,615","$343,417","$23,642","$297,542","$326,290","$669,707",$6,"$14,486","$8,449",-,"$35,908","$705,615"
