,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity
2020-12-31,$524,"$2,137",$276,-,$402,"$3,339",$604,-,"$7,529",$458,"$9,172","$12,511","$2,907","$4,644",$291,"$5,733","$8,640",-,"$1,328",$-46,-,"$3,871","$12,511"
2020-09-30,$512,"$1,872",$292,-,$523,"$3,199",$577,-,"$7,493",$435,"$9,086","$12,285","$3,398","$4,125",$282,"$5,172","$8,570",-,"$1,180",$-98,-,"$3,715","$12,285"
2020-06-30,$588,"$1,789",$294,-,$381,"$3,052",$569,-,"$7,526",$437,"$9,091","$12,143","$3,429","$4,148",$296,"$5,167","$8,596",-,"$1,065",$-127,-,"$3,547","$12,143"
2020-03-31,$445,"$1,793",-,-,$630,"$2,868",$490,-,"$6,669",$422,"$8,120","$10,988","$4,290","$2,444",$219,"$3,339","$7,629",-,$961,$-185,-,"$3,359","$10,988"
2019-12-31,$668,"$1,734",$72,-,$338,"$2,812",$287,-,"$5,442",$426,"$6,555","$9,367","$2,333","$2,925",$182,"$3,617","$5,950",-,$896,$-70,-,"$3,417","$9,367"
2019-09-30,$635,"$1,775",-,-,$514,"$2,924",$228,-,"$5,460",$404,"$6,486","$9,410","$2,527","$2,939",$203,"$3,633","$6,160",-,$764,$-108,-,"$3,250","$9,410"
2019-06-30,$660,"$1,842",-,-,$412,"$2,914",$216,-,"$5,432",$382,"$6,413","$9,327","$2,246","$2,954",$295,"$3,719","$5,965",-,$652,$-73,-,"$3,362","$9,327"
2019-03-31,$536,"$1,894",-,-,$430,"$2,860",$220,-,"$5,484",$390,"$6,500","$9,360","$2,322","$2,966",$276,"$3,741","$6,063",-,$562,$-35,-,"$3,297","$9,360"
2018-12-31,$327,"$1,877",-,-,$635,"$2,839",$237,-,"$5,512",$182,"$5,931","$8,770","$2,059","$3,052",$178,"$3,400","$5,459",-,$372,$-30,-,"$3,311","$8,770"
2018-09-30,$515,"$1,812",$456,-,$98,"$2,881",$230,-,"$5,583",$214,"$6,027","$8,908","$2,093","$2,985",$141,"$3,358","$5,451",-,$231,$13,-,"$3,457","$8,908"
2018-06-30,$303,"$1,779",$458,-,$99,"$2,639",$221,-,"$5,636",$274,"$6,131","$8,770","$2,015","$2,990",$136,"$3,337","$5,352",-,$133,$23,-,"$3,418","$8,770"
2018-03-31,$215,"$1,914",$506,-,-,"$2,635",$227,-,"$5,782",$269,"$6,278","$8,913","$2,103","$3,007",$148,"$3,376","$5,479",-,$37,$56,-,"$3,434","$8,913"
2017-12-31,$390,"$1,831",-,-,$453,"$2,674",$232,-,"$5,830",$254,"$6,316","$8,990","$2,202","$3,056",$129,"$3,405","$5,607",-,$-7,$33,-,"$3,383","$8,990"
2017-09-30,$287,"$1,797",$487,-,-,"$2,571",$212,-,"$5,901",$239,"$6,352","$8,923","$2,021","$3,043",$215,"$3,595","$5,616",-,$-72,$31,-,"$3,307","$8,923"
2017-06-30,$262,"$1,832",$340,-,-,"$2,434",$215,-,"$5,928",$292,"$6,448","$8,882","$1,910","$3,147",$222,"$3,731","$5,641",-,$-105,$8,-,"$3,241","$8,882"
2017-03-31,$206,"$1,841",$348,-,-,"$2,395",$238,-,"$6,139",$353,"$6,745","$9,140","$1,983","$3,188",$217,"$3,969","$5,952",-,$-154,$8,-,"$3,188","$9,140"
2016-12-31,$376,"$1,657",$348,-,-,"$2,381",$259,-,"$6,211",$265,"$6,751","$9,132","$2,016","$3,225",$204,"$3,969","$5,985",-,$-177,$-4,-,"$3,147","$9,132"
2016-09-30,$449,"$1,677",$430,-,-,"$2,556",$231,-,"$6,517",$260,"$7,023","$9,579","$1,980","$3,428",$174,"$4,469","$6,449",-,$-188,$-6,-,"$3,130","$9,579"
2016-06-30,$670,$924,$223,-,-,"$1,817",$131,-,"$1,228",$218,"$1,584","$3,401",$990,"$1,092",$195,"$1,287","$2,277",-,$-230,$-4,-,"$1,124","$3,401"
2016-03-31,$609,$874,$225,-,$95,"$1,803",$136,-,"$1,231",$214,"$1,588","$3,391","$1,005","$1,089",$195,"$1,284","$2,289",-,$-251,$-6,-,"$1,102","$3,391"
2015-12-31,$656,$921,$216,-,-,"$1,793",$142,-,"$1,232",$195,"$1,577","$3,370","$1,040","$1,079",$149,"$1,262","$2,302",-,$-277,$-8,-,"$1,068","$3,370"
2015-09-30,$635,$844,$250,-,-,"$1,729",$178,-,"$1,233",$155,"$1,573","$3,302","$1,042","$1,142",$164,"$1,306","$2,348",-,$-380,$-11,-,$954,"$3,302"
2015-06-30,$365,$929,$299,-,$99,"$1,692",$178,-,"$1,239",$88,"$1,519","$3,211",$996,"$1,127",$169,"$1,296","$2,292",-,$-406,$-11,-,$919,"$3,211"
2015-03-31,$377,$977,$297,-,-,"$1,651",$308,-,"$1,242",$95,"$1,658","$3,309",$987,"$1,156",$166,"$1,322","$2,309",-,$-419,$-12,-,"$1,000","$3,309"
2015-01-31,$443,$896,$273,-,-,"$1,618",$308,-,"$1,244",$97,"$1,663","$3,281",$951,"$1,164",$168,"$1,332","$2,283",-,$-424,$-11,-,$998,"$3,281"
2014-10-31,$418,"$1,021",$228,-,-,"$1,675",$360,-,"$1,246",$99,"$1,723","$3,398","$1,001","$1,227",$194,"$1,421","$2,422",-,$-453,$-6,-,$976,"$3,398"
2014-07-31,$358,"$1,094",$236,-,-,"$1,713",$372,-,"$1,266",$111,"$1,768","$3,481",$991,"$1,329",$204,"$1,533","$2,524",-,$-463,$-6,-,$957,"$3,481"
2014-04-30,$183,"$1,098",$280,-,-,"$1,571",$480,-,"$1,792",$112,"$2,398","$3,969","$1,004","$1,330",$230,"$1,560","$2,564",-,-,$-6,-,"$1,405","$3,969"
2014-01-31,$430,"$1,082",$256,-,-,"$1,807",$482,-,"$1,786",$72,"$2,355","$4,162","$1,009","$1,331",$227,"$1,558","$2,567",-,$25,$-6,-,"$1,595","$4,162"
2013-10-31,$814,"$1,161",$298,-,-,"$2,286",$473,-,"$1,804",$62,"$2,349","$4,635","$1,240","$1,330",$182,"$1,512","$2,752",-,$150,$-2,-,"$1,883","$4,635"
