,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity
2020-12-31,"$3,619","$2,954","$2,647",-,$759,"$9,979","$9,026","$6,036","$40,377",$292,"$57,831","$67,810","$15,159","$17,276","$2,302","$24,997","$40,156",-,"$28,402","$-10,690",-,"$27,654","$67,810"
2020-09-30,"$2,759","$3,056","$2,840",-,$791,"$9,446","$8,533","$6,488","$39,391",$277,"$56,803","$66,249","$12,685","$18,916","$2,261","$26,536","$39,221",-,"$27,702","$-11,255",-,"$27,028","$66,249"
2020-06-30,"$1,602","$2,610","$2,710",-,"$1,073","$7,995","$8,365","$6,659","$38,874",$285,"$56,199","$64,194","$14,539","$16,004","$2,213","$23,558","$38,097",-,"$27,040","$-11,419",-,"$26,097","$64,194"
2020-03-31,"$1,925","$3,298","$2,441",-,"$1,404","$9,068","$8,054","$6,887","$37,487",$267,"$54,530","$63,598","$17,004","$13,354","$2,261","$20,842","$37,846",-,"$26,961","$-11,625",-,"$25,752","$63,598"
2019-12-31,"$1,291","$2,927","$2,546",-,$866,"$7,630","$8,733","$7,178","$38,805",$359,"$56,885","$64,515","$15,322","$14,207","$2,351","$21,876","$37,198",-,"$26,615","$-10,254",-,"$27,317","$64,515"
2019-09-30,"$1,537","$3,175","$2,742",-,"$1,176","$8,630","$8,316","$7,040","$38,107",$374,"$55,265","$63,895","$17,120","$12,593","$2,345","$19,901","$37,021",-,"$26,345","$-10,717",-,"$26,874","$63,895"
2019-06-30,"$1,248","$2,891","$2,731",-,$966,"$7,836","$8,550","$7,095","$38,644",$412,"$55,737","$63,573","$17,798","$11,764","$2,387","$19,601","$37,399",-,"$25,348","$-10,541",-,"$26,174","$63,573"
2019-03-31,"$1,542","$3,536","$2,620",-,$841,"$8,539","$8,520","$7,004","$38,644",$411,"$55,623","$64,162","$17,721","$12,437","$2,601","$20,532","$38,253",-,"$24,954","$-10,498",-,"$25,909","$64,162"
2018-12-31,"$1,100","$3,006","$2,592",-,$906,"$7,604","$8,482","$7,123","$38,727",$406,"$55,125","$62,729","$16,737","$12,532","$2,623","$20,279","$37,016",-,"$24,491","$-10,630",-,"$25,713","$62,729"
2018-09-30,"$1,373","$3,577","$2,842",-,$930,"$8,722","$8,403","$7,006","$39,036",$344,"$55,196","$63,918","$15,508","$14,852","$2,765","$22,878","$38,386",-,"$24,075","$-10,642",-,"$25,532","$63,918"
2018-06-30,"$1,246","$3,234","$2,683",-,"$1,039","$8,202","$8,384","$6,223","$39,364",$373,"$54,772","$62,974","$14,832","$14,857","$2,819","$22,855","$37,687",-,"$23,305","$-10,526",-,"$25,287","$62,974"
2018-03-31,"$1,130","$3,954","$2,620",-,$666,"$8,370","$8,792","$6,347","$40,111",$422,"$56,133","$64,503","$16,798","$13,180","$2,589","$21,155","$37,953",-,"$23,315","$-9,858",-,"$26,550","$64,503"
2017-12-31,$761,"$3,526","$2,557",-,$676,"$7,520","$8,677","$6,193","$39,724",$366,"$55,437","$62,957","$15,793","$12,972","$2,689","$21,090","$36,883",-,"$22,631","$-9,997",-,"$26,074","$62,957"
