,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity
2020-12-31,"$8,802","$9,254","$9,411",-,"$15,845","$43,376","$14,962",-,"$94,824","$3,967","$118,777","$162,153","$35,848","$31,026","$9,537","$52,453","$88,301","$36,930","$49,423","$-3,734",$-49,"$73,852","$162,153"
2020-09-30,"$10,001","$10,115","$9,843",-,"$13,496","$43,511","$14,730",-,"$95,088","$3,030","$118,888","$162,399","$35,562","$31,246","$9,142","$56,757","$92,319","$36,833","$50,017","$-8,012",$-52,"$70,080","$162,399"
2020-06-30,"$6,975","$9,496","$10,256",-,"$15,412","$42,274","$14,805",-,"$95,272","$2,969","$119,243","$161,517","$35,291","$31,210","$9,394","$57,334","$92,625","$36,735","$49,744","$-8,800",$-56,"$68,892","$161,517"
2020-03-31,"$8,001","$13,104","$11,506",-,"$6,264","$38,875","$12,484",-,"$73,081","$7,568","$100,697","$139,572","$31,502","$43,232","$17,457","$66,135","$97,637","$23,099","$60,826","$-11,788",$-61,"$41,935","$139,572"
2019-12-31,"$4,937","$8,743","$9,047",-,"$7,027","$61,577","$10,322",-,"$61,082","$1,919","$78,038","$139,615","$46,594","$37,701","$7,414","$48,790","$95,384","$23,019","$61,594","$-10,149",$-64,"$44,231","$139,615"
2019-09-30,"$7,341","$13,607","$11,242",-,"$5,626","$37,816","$12,200",-,"$73,727","$7,639","$101,193","$139,009","$35,567","$37,782","$16,774","$60,623","$96,190","$22,873","$61,069","$-10,819",$-67,"$42,819","$139,009"
2019-06-30,"$6,819","$13,695","$10,934",-,"$5,610","$37,058","$12,292",-,"$74,321","$7,574","$101,932","$138,990","$35,422","$37,910","$16,651","$60,591","$96,013","$22,718","$60,548","$-9,892",$-71,"$42,977","$138,990"
2019-03-31,"$6,240","$13,574","$10,474",-,"$5,114","$35,402","$12,210",-,"$74,672","$7,678","$101,978","$137,380","$31,403","$41,004","$17,052","$64,031","$95,434","$22,564","$59,279","$-9,519",$-75,"$41,946","$137,380"
2018-12-31,"$6,152","$14,271","$10,083",-,"$4,997","$35,503","$12,297",-,"$74,536","$7,206","$98,708","$134,211","$31,368","$41,192","$16,914","$62,233","$93,601","$22,514","$57,823","$-9,333",$-76,"$40,610","$134,211"
2018-09-30,"$13,799","$12,550","$9,068",-,"$4,787","$40,204","$10,236",-,"$43,380","$16,275","$74,735","$114,939","$26,504","$38,275","$13,373","$54,185","$80,689","$17,869","$57,706","$-7,723",$-79,"$34,250","$114,939"
2018-06-30,"$11,068","$11,973","$8,979",-,"$4,536","$36,556","$10,115",-,"$43,438","$7,071","$65,013","$101,569","$25,068","$27,246","$13,190","$43,155","$68,223","$17,747","$57,027","$-7,684",$-81,"$33,346","$101,569"
2018-03-31,"$7,667","$11,699","$8,938",-,"$4,437","$32,741","$10,283",-,"$44,334","$7,136","$66,038","$98,779","$24,747","$25,153","$13,405","$41,540","$66,287","$17,641","$55,533","$-6,937",$-84,"$32,492","$98,779"
2017-12-31,"$8,985","$12,595","$9,881",-,"$1,397","$32,858","$10,186",-,"$43,793","$5,988","$64,062","$96,920","$24,391","$24,989","$12,952","$41,108","$65,499","$17,574","$55,242","$-7,525",$-85,"$31,421","$96,920"
2017-09-30,"$8,523","$13,128","$10,083",-,"$1,229","$32,963","$9,763",-,"$43,871","$5,848","$63,389","$96,352","$25,249","$24,063","$11,693","$39,412","$64,661","$17,486","$55,385","$-7,327",$-88,"$31,691","$96,352"
2017-06-30,"$9,345","$12,597","$9,860",-,"$1,027","$32,829","$9,475",-,"$43,468","$5,503","$61,964","$94,793","$23,919","$23,883","$11,181","$40,719","$64,638","$17,372","$54,640","$-7,964",$-90,"$30,155","$94,793"
2017-03-31,"$7,156","$11,840","$9,386",-,$923,"$29,305","$9,255",-,"$43,053","$5,363","$61,068","$90,373","$23,726","$20,898","$10,737","$37,375","$61,101","$17,359","$53,741","$-8,333",$-93,"$29,272","$90,373"
2016-12-31,"$7,157","$11,481","$8,704",-,"$1,208","$28,550","$9,158",-,"$42,743","$6,048","$61,156","$89,706","$21,906","$21,697","$11,026","$38,631","$60,537","$17,285","$52,873","$-8,334",$-95,"$29,169","$89,706"
