,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity
2020-12-31,"$5,830",$449,$963,-,"$1,263","$8,505","$24,281","$3,197","$2,771",$573,"$32,864","$41,369","$3,369","$6,045","$6,003","$14,155","$17,524","$1,287","$4,002",$-216,-,"$23,845","$41,369"
2020-09-30,"$5,141",$324,$983,-,"$1,212","$7,660","$24,333","$3,030","$2,771",$562,"$32,891","$40,551","$2,703","$6,026","$5,811","$14,271","$16,974","$1,292","$3,623",$-245,-,"$23,577","$40,551"
2020-06-30,"$4,118",$255,$961,-,"$1,350","$6,684","$24,676","$3,003","$2,771",$596,"$33,201","$39,885","$2,378","$6,028","$6,235","$14,579","$16,957","$1,291","$2,989",$-247,-,"$22,928","$39,885"
2020-03-31,"$3,884",$220,$971,-,"$1,380","$6,455","$24,952","$2,890","$2,763",$603,"$33,244","$39,699","$1,952","$6,561","$6,109","$15,012","$16,964","$1,290","$2,846",$-252,-,"$22,735","$39,699"
2019-12-31,"$2,480",$373,"$1,014",-,"$2,405","$6,272","$25,276","$3,199","$2,674",$520,"$33,702","$39,974","$2,385","$6,734","$6,031","$15,219","$17,604","$1,298","$2,291",$-265,-,"$22,370","$39,974"
2019-09-30,"$2,869",$383,"$1,102",-,"$1,344","$5,698","$26,197","$3,295","$3,078",$534,"$35,065","$40,763","$2,611","$6,739","$5,964","$15,717","$18,328","$1,317","$2,036",$-265,-,"$22,435","$40,763"
2019-06-30,"$1,851",$330,"$1,147",-,"$1,310","$4,638","$23,377","$3,710","$2,156",$743,"$32,349","$36,987","$2,538","$6,057","$5,561","$14,124","$16,662","$1,317",$-25,$-257,-,"$20,325","$36,987"
2019-03-31,"$3,601",$289,$634,-,$873,"$5,397","$12,264",$336,-,$670,"$15,483","$20,880","$1,815","$3,688","$3,244","$7,594","$9,409",$860,$385,$-269,-,"$11,471","$20,880"
2018-12-31,"$3,445",$254,$630,-,$948,"$5,277","$12,258",$271,$58,$584,"$15,438","$20,715","$1,787","$3,608","$3,196","$7,463","$9,250",$855,$383,$-284,-,"$11,465","$20,715"
2018-09-30,"$3,126",$272,$713,-,$824,"$4,935","$12,209",$331,-,$606,"$15,624","$20,559","$1,051","$4,170","$3,101","$7,934","$8,985",$855,$361,$-150,-,"$11,574","$20,559"
2018-06-30,"$3,183",$234,$697,-,$853,"$4,967","$12,351",$353,-,$610,"$15,688","$20,655","$1,080","$4,108","$3,045","$7,790","$8,870",$857,$592,$-162,-,"$11,785","$20,655"
2018-03-31,"$3,170",$330,$657,-,$781,"$4,938","$12,311",$273,-,$564,"$15,545","$20,483","$1,181","$4,088","$3,063","$7,747","$8,928",$857,$380,$-169,-,"$11,555","$20,483"
2017-12-31,"$3,321",$237,$679,-,$829,"$5,066","$12,338",$280,-,$565,"$15,580","$20,646","$1,398","$4,061","$3,073","$7,729","$9,127",$855,$410,$-292,-,"$11,519","$20,646"
2017-09-30,"$3,045",$247,$692,-,$824,"$4,808","$12,173",$292,-,$479,"$16,028","$20,836","$1,150","$4,046","$2,803","$7,455","$8,605",$853,"$1,051",$-292,-,"$12,231","$20,836"
2017-06-30,"$3,166",$337,$665,-,$930,"$5,098","$12,262",$306,-,$450,"$16,044","$21,142","$1,572","$4,046","$2,870","$7,530","$9,102",$853,$885,$-318,-,"$12,040","$21,142"
