,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity
2020-12-31,"$47,990","$55,053",-,-,-,"$103,043","$172,416","$423,784","$103,196","$71,290","$770,686","$873,729","$325,229",-,"$23,066","$97,164","$422,393",$8,"$444,626","$-4,243",-,"$451,336","$873,729"
2020-09-30,"$26,817","$56,399",-,-,-,"$83,216","$161,539","$415,524","$101,517","$68,150","$746,730","$829,946","$314,537",-,"$28,854","$96,194","$410,731",$8,"$408,791","$-5,190",-,"$419,215","$829,946"
2020-06-30,"$36,074","$54,941",-,-,-,"$91,015","$159,902","$369,201","$101,600","$66,415","$697,118","$788,133","$306,494",-,"$23,116","$84,386","$390,880",$8,"$378,654","$-5,967",-,"$397,253","$788,133"
2020-03-31,"$42,640","$55,617",-,-,-,"$98,257","$158,522","$325,710","$112,352","$65,607","$662,191","$760,448","$301,389",-,"$31,253","$83,824","$385,213",$8,"$352,359","$-6,721",-,"$375,235","$760,448"
2019-12-31,"$64,175","$53,362",-,-,-,"$117,537","$159,276","$363,104","$112,933","$64,879","$700,192","$817,729","$301,084",-,"$21,283","$88,082","$389,166",$8,"$402,493","$-5,243",-,"$428,563","$817,729"
2019-09-30,"$74,776","$55,402",-,-,-,"$130,178","$156,556","$325,070","$112,016","$64,662","$658,304","$788,482","$296,930",-,"$29,605","$89,994","$386,924",$8,"$373,334","$-5,408",-,"$401,558","$788,482"
2019-06-30,"$44,634","$54,389",-,-,-,"$99,023","$154,719","$330,172","$112,301","$63,893","$661,085","$760,108","$292,093",-,"$22,002","$81,624","$373,717",$8,"$356,846","$-4,678",-,"$386,391","$760,108"
2019-03-31,"$26,139","$53,602",-,-,-,"$79,741","$152,995","$330,952","$112,486","$62,550","$658,983","$738,724","$287,258",-,"$22,023","$78,875","$366,133",$8,"$342,773","$-4,727",-,"$372,591","$738,724"
2018-12-31,"$30,361","$51,510",-,-,-,"$81,871","$152,408","$305,784","$112,524","$55,207","$625,923","$707,794","$281,693",-,"$22,226","$73,601","$355,294",$8,"$321,112","$-5,015",-,"$352,500","$707,794"
2018-09-30,"$41,438","$46,361",-,-,-,"$87,799","$165,017","$299,155","$112,953","$71,535","$648,660","$736,459","$281,416",-,"$16,284","$75,624","$357,040",$8,"$346,503","$-3,927",-,"$379,419","$736,459"
2018-06-30,"$64,561","$45,491",-,-,-,"$110,052","$163,229","$256,625","$113,175","$68,851","$601,880","$711,932","$277,010",-,"$16,650","$73,164","$350,174",$8,"$327,963","$-3,808",-,"$361,758","$711,932"
2018-03-31,"$57,881","$44,751",-,-,-,"$102,632","$162,112","$254,946","$113,597","$69,364","$600,019","$702,651","$278,040",-,"$17,841","$73,559","$351,599",$8,"$315,952","$-2,477",-,"$351,052","$702,651"
2017-12-31,"$31,583","$46,671",-,-,-,"$78,254","$148,052","$307,455","$113,776","$54,558","$623,841","$702,095","$276,197",-,"$17,337","$73,944","$350,141",$8,"$255,786","$58,571",-,"$351,954","$702,095"
2017-09-30,"$42,706","$43,245",-,-,-,"$85,951","$156,829","$259,459","$113,856","$65,459","$595,603","$681,554","$270,190",-,"$12,953","$99,512","$369,702",$8,"$224,166","$50,183",-,"$311,852","$681,554"
