,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity
2020-12-31,$730,$534,-,$425,-,"$1,689","$1,235",-,$940,"$1,435","$4,163","$5,852","$1,675","$10,272","$1,796","$12,068","$13,743",-,"$-7,480",$-411,-,"$-7,891","$5,852"
2020-09-30,"$1,110",$522,-,$398,-,"$2,030","$1,229",-,$929,"$1,361","$4,031","$6,061","$1,553","$10,647","$1,780","$12,427","$13,980",$23,"$-7,490",$-452,-,"$-7,919","$6,061"
2020-06-30,"$1,243",$530,-,$625,-,"$2,398","$1,265",-,$946,"$1,313","$4,023","$6,421","$1,475","$11,252","$1,802","$13,054","$14,529",$11,"$-7,631",$-488,-,"$-8,108","$6,421"
2020-03-31,"$1,154",$511,-,$326,-,"$1,991","$1,252",-,$943,"$1,398","$4,094","$6,085","$1,500","$11,059","$1,755","$12,814","$14,314",$15,"$-7,695",$-549,-,"$-8,229","$6,085"
2019-12-31,$605,$584,-,$338,-,"$1,527","$1,170",-,$774,"$1,313","$3,704","$5,231","$1,541","$10,131","$1,575","$11,706","$13,247",-,"$-7,628",$-388,-,"$-8,016","$5,231"
2019-09-30,$691,$527,-,$330,-,"$1,548","$1,151",-,$764,"$1,316","$3,455","$5,003",$987,"$10,491","$1,622","$12,113","$13,100",-,"$-7,669",$-428,-,"$-8,097","$5,003"
2019-06-30,$252,$535,-,$335,-,"$1,122","$1,193",-,$769,"$1,378","$3,552","$4,674","$1,186","$9,869","$1,613","$11,482","$12,668",-,"$-7,614",$-380,-,"$-7,994","$4,674"
2019-03-31,$278,$543,-,$365,-,"$1,186","$1,212",-,$772,"$1,372","$3,558","$4,744","$1,327","$9,736","$1,585","$11,321","$12,648",-,"$-7,580",$-324,-,"$-7,904","$4,744"
2018-12-31,$292,$561,-,$354,-,"$1,207","$1,237",-,$767,$724,"$2,923","$4,130","$1,301","$9,751","$1,004","$10,755","$12,056",-,"$-7,592",$-334,-,"$-7,926","$4,130"
2018-09-30,$198,$528,-,$443,-,"$1,169","$1,378",-,$573,$886,"$2,986","$4,155","$1,194","$9,405","$1,014","$10,419","$11,613",-,"$-7,141",$-317,-,"$-7,458","$4,155"
2018-06-30,$313,$527,-,$363,-,"$1,203","$1,533",-,$592,$787,"$3,123","$4,326",$924,"$9,612","$1,037","$10,649","$11,573",-,"$-6,965",$-282,-,"$-7,247","$4,326"
2018-03-31,$982,$501,-,$406,-,"$1,889","$1,651",-,$619,$490,"$2,947","$4,836","$1,109","$9,419","$1,062","$10,481","$11,590",-,"$-6,539",$-215,-,"$-6,754","$4,836"
2017-12-31,"$1,522",$400,-,$384,$201,"$2,507","$1,594",-,$726,$345,"$2,804","$5,311","$1,512","$9,429",$704,"$10,133","$11,645",-,"$-6,063",$-271,-,"$-6,334","$5,311"
2017-09-30,$980,$358,$15,$465,$181,"$1,999","$1,861",-,$641,$304,"$3,455","$5,454","$1,403","$9,479",$693,"$10,172","$11,575",-,"$-5,817",$-304,-,"$-6,121","$5,454"
2017-06-30,$970,$356,$31,$267,$161,"$1,785","$2,021",-,$687,$340,"$3,811","$5,596","$1,478","$9,474",$746,"$10,220","$11,698",-,"$-5,710",$-392,-,"$-6,102","$5,596"
2017-03-31,$525,$355,$34,$215,$148,"$1,277","$2,084",-,$689,$357,"$3,874","$5,151","$1,558","$8,715",$690,"$9,405","$10,963",-,"$-5,433",$-379,-,"$-5,812","$5,151"
2016-12-31,$725,$370,$37,$236,$137,"$1,505","$2,113",-,$687,$376,"$3,948","$5,453","$1,306","$9,059",$703,"$9,762","$11,068",-,"$-5,157",$-458,-,"$-5,615","$5,453"
2016-09-30,"$2,885",$440,$255,$287,$136,"$4,003","$4,010",$64,$893,$562,"$6,429","$10,432","$2,299","$9,119",$844,"$9,963","$12,262",-,"$-1,572",$-324,-,"$-1,830","$10,432"
2016-06-30,$795,$395,$255,$332,$102,"$1,879","$4,096",$46,$913,$528,"$6,305","$8,184","$2,279","$5,324",$912,"$6,236","$8,515",-,$-123,$-266,-,$-331,"$8,184"
2016-03-31,$934,$418,$210,$279,$122,"$1,963","$4,111",$36,$909,$500,"$6,258","$8,221","$4,648","$2,510",$846,"$3,363","$8,011",$2,$454,$-300,-,$210,"$8,221"
2015-12-31,$313,$324,$40,$133,$103,"$1,687","$2,347",-,$735,$330,"$6,374","$8,061","$3,087","$3,007",$745,"$4,005","$7,092",-,"$1,150",$-239,-,$969,"$8,061"
2015-09-30,$861,$355,$230,$248,$112,"$1,919","$4,263",$53,$961,$547,"$6,387","$8,306","$2,642","$2,651","$1,120","$3,779","$6,421",$8,"$2,079",$-262,-,"$1,885","$8,306"
2015-06-30,$636,$350,$279,$276,$84,"$1,729","$4,372",$39,$978,$554,"$6,565","$8,294","$2,689","$2,831","$1,141","$3,980","$6,669",-,"$1,726",$-157,-,"$1,625","$8,294"
2015-03-31,$675,$373,$276,$259,$103,"$1,783","$4,374",$32,$983,$547,"$6,522","$8,305","$2,290","$3,121","$1,123","$4,252","$6,542",-,"$1,978",$-271,-,"$1,763","$8,305"
2014-12-31,$578,$325,$301,$254,$95,"$1,553","$4,498",$52,"$1,018",$560,"$6,781","$8,334","$2,409","$3,077","$1,235","$4,321","$6,730",-,"$1,737",$-190,-,"$1,604","$8,334"
2014-09-30,"$1,011",$373,$266,$226,$73,"$2,070","$4,480",$58,"$1,508",$561,"$7,107","$9,177","$2,112","$3,315","$1,146","$4,497","$6,609",$7,"$2,462",$36,-,"$2,568","$9,177"
2014-06-30,$831,$352,$282,$231,$57,"$1,882","$4,425",$49,"$1,490",$557,"$6,928","$8,810","$2,153","$3,095","$1,200","$4,331","$6,484",-,"$2,258",$6,-,"$2,326","$8,810"
2014-03-31,$734,$354,$258,$238,$98,"$1,809","$4,378",$40,"$1,514",$563,"$6,896","$8,705","$2,150","$2,949","$1,233","$4,220","$6,370",-,"$2,248",$27,-,"$2,335","$8,705"
2013-12-31,$573,$319,$294,$286,$96,"$1,691","$4,459",$53,"$1,527",$566,"$7,004","$8,695","$2,265","$2,918","$1,244","$4,201","$6,466",-,"$2,102",$64,-,"$2,229","$8,695"
2013-09-30,$753,$348,$300,$233,$80,"$1,830","$4,257",$42,"$1,526",$567,"$6,900","$8,730","$1,989","$2,917","$1,524","$4,481","$6,470",-,"$2,326",$-132,-,"$2,260","$8,730"
2013-06-30,$500,$352,$319,$238,$81,"$1,605","$4,252",$29,"$1,827",$571,"$7,159","$8,764","$1,990","$2,918","$1,512","$4,489","$6,479",-,"$2,324",$-101,-,"$2,285","$8,764"
2013-03-31,$762,$368,$288,$227,$120,"$1,898","$4,258",$31,"$1,719",$571,"$7,047","$8,945","$2,089","$2,924","$1,515","$4,498","$6,587",-,"$2,413",$-120,-,"$2,358","$8,945"
2012-12-31,$776,$301,$313,$272,$136,"$1,925","$4,250",$72,"$1,724",$575,"$7,088","$9,013","$2,279","$2,932","$1,490","$4,481","$6,760",-,"$2,286",$-132,-,"$2,253","$9,013"
2012-09-30,$942,$302,$291,$323,$113,"$2,079","$4,119",$58,"$1,719",$528,"$6,895","$8,974","$2,057","$3,003","$1,575","$4,623","$6,680",-,"$2,450",$-253,-,"$2,294","$8,974"
2012-06-30,$984,$323,$305,$390,$104,"$2,231","$4,102",$42,"$1,743",$512,"$6,946","$9,177","$2,313","$2,995","$1,597","$4,637","$6,950",-,"$2,378",$-243,-,"$2,227","$9,177"
2012-03-31,"$1,099",$341,$291,$427,$139,"$2,425","$4,041",$33,"$1,773",$531,"$6,918","$9,343","$2,391","$3,006","$1,667","$4,673","$7,064",$5,"$2,362",$-225,-,"$2,279","$9,343"
2011-12-31,"$1,198",$286,$273,$338,$114,"$2,321","$4,042",$167,$980,$775,"$6,513","$8,834","$2,450","$2,997","$1,471","$4,468","$6,918",$18,"$2,052",$-247,-,"$1,916","$8,834"
2011-09-30,"$1,236",$281,$186,$466,$106,"$2,351","$3,872",$158,$958,$786,"$6,198","$8,549","$2,267","$2,940","$1,259","$4,199","$6,466",-,"$2,082",$-89,-,"$2,083","$8,549"
2011-06-30,$955,$295,$173,$232,$122,"$1,841","$3,907",$143,"$1,079",$816,"$6,366","$8,207","$1,711","$3,269","$1,339","$4,608","$6,319",-,"$1,907",$-102,-,"$1,888","$8,207"
2011-03-31,"$1,529",$311,$156,$264,$117,"$2,436","$3,852",$135,"$1,077",$507,"$5,990","$8,426","$2,288","$2,918","$1,361","$4,279","$6,567",-,"$1,960",$-177,-,"$1,859","$8,426"
2010-12-31,"$1,426",$256,$189,$269,$112,"$2,313","$3,830",$154,"$1,134",$519,"$6,003","$8,316","$2,448","$2,915","$1,284","$4,199","$6,647",$86,"$1,717",$-227,-,"$1,669","$8,316"
2010-09-30,"$1,274",$249,$149,$313,$109,"$2,175","$3,770",$145,"$1,140",$529,"$5,913","$8,088","$2,301","$2,905","$1,239","$4,144","$6,445",$112,"$1,681",$-237,-,"$1,643","$8,088"
2010-06-30,$530,$260,$138,$340,$89,"$1,464","$3,694",$132,"$1,057",$529,"$5,681","$7,145","$2,213","$2,518","$1,188","$3,706","$5,919",$87,"$1,325",$-263,-,"$1,226","$7,145"
2010-03-31,$444,$303,$113,$303,$96,"$1,404","$3,766",$124,"$1,076",$539,"$5,737","$7,141","$1,596","$3,219","$1,209","$4,428","$6,024",$154,"$1,138",$-249,-,"$1,117","$7,141"
2009-12-31,$353,$239,$122,$314,$99,"$1,208","$3,899",$144,"$1,102",$544,"$5,940","$7,148","$1,653","$3,207","$1,174","$4,381","$6,034",$253,$996,$-224,-,"$1,114","$7,148"
2009-09-30,$424,$241,$116,$287,$84,"$1,206","$3,844",$98,"$1,133",$549,"$5,915","$7,121","$1,534","$3,258","$1,340","$4,598","$6,132",$202,$979,$-279,-,$989,"$7,121"
