,Open,High,Low,Close*,Adj Close**,Volume
"Dec 01, 2020",124.31,153.33,120.37,148.53,148.53,"22,632,900"
"Nov 01, 2020",110.98,124.11,109.27,123.23,123.23,"22,931,400"
"Oct 01, 2020",118.64,134.94,106.75,110.37,110.37,"29,716,000"
"Sep 01, 2020",132.74,134.40,112.61,117.81,117.81,"26,645,000"
"Aug 01, 2020",140.00,141.39,123.06,132.01,132.01,"29,631,700"
"Jul 01, 2020",137.27,151.95,124.24,138.30,138.30,"34,385,500"
"Jun 01, 2020",139.81,146.63,126.88,137.27,137.27,"34,142,400"
"May 01, 2020",105.64,149.69,103.76,139.20,139.20,"39,168,400"
"Apr 01, 2020",96.94,114.98,96.01,107.74,107.74,"43,005,000"
"Mar 01, 2020",103.62,110.48,70.20,101.17,101.17,"68,389,900"
"Feb 01, 2020",115.85,121.82,98.09,102.06,102.06,"31,332,000"
"Jan 01, 2020",107.60,120.44,107.38,115.36,115.36,"23,595,000"
"Dec 01, 2019",105.22,110.28,99.78,106.76,106.76,"22,587,900"
"Nov 01, 2019",88.66,106.00,87.25,105.11,105.11,"34,036,100"
"Oct 01, 2019",77.58,83.47,74.55,81.56,81.56,"25,696,600"
"Sep 01, 2019",78.51,81.41,75.56,76.76,76.76,"23,853,400"
"Aug 01, 2019",80.44,92.79,77.11,79.18,79.18,"38,108,300"
"Jul 01, 2019",78.11,88.65,76.88,80.31,80.31,"30,367,400"
"Jun 01, 2019",72.32,79.32,68.87,76.83,76.83,"30,811,600"
"May 01, 2019",93.64,93.64,72.24,72.48,72.48,"39,392,800"
"Apr 01, 2019",84.59,96.96,82.44,93.42,93.42,"38,182,600"
"Mar 01, 2019",87.41,88.34,79.66,83.97,83.97,"32,326,500"
"Feb 01, 2019",76.69,88.60,76.36,86.79,86.79,"37,669,700"
"Jan 01, 2019",68.58,77.57,65.06,76.57,76.57,"44,596,900"
"Dec 01, 2018",76.23,77.18,64.41,70.43,70.43,"42,267,800"
"Nov 01, 2018",82.20,84.00,64.65,73.84,73.84,"50,080,600"
"Oct 01, 2018",93.00,94.37,76.02,82.18,82.18,"87,865,900"
"Sep 01, 2018",85.10,92.38,81.56,92.27,92.27,"38,178,500"
"Aug 01, 2018",63.23,84.12,63.09,83.76,83.76,"34,064,000"
