,Open,High,Low,Close*,Adj Close**,Volume
"Dec 01, 2020",250.00,251.67,234.37,244.97,244.37,"28,034,400"
"Nov 01, 2020",232.29,252.67,230.22,249.21,248.14,"30,011,400"
"Oct 01, 2020",234.99,236.51,221.41,229.33,228.34,"29,809,700"
"Sep 01, 2020",223.17,241.97,220.36,232.25,231.25,"30,968,100"
"Aug 01, 2020",216.23,227.20,213.63,223.68,222.28,"22,907,100"
"Jul 01, 2020",192.59,219.96,190.50,215.97,214.61,"32,776,800"
"Jun 01, 2020",197.81,201.12,178.66,192.62,191.40,"35,838,300"
"May 01, 2020",175.21,198.77,172.32,197.95,196.24,"30,794,100"
"Apr 01, 2020",146.64,186.54,137.34,178.79,177.24,"42,571,800"
"Mar 01, 2020",174.01,191.62,108.48,153.17,151.85,"70,396,800"
"Feb 01, 2020",186.44,197.46,165.89,172.25,170.32,"33,891,000"
"Jan 01, 2020",195.02,199.98,183.73,185.66,183.59,"36,303,900"
"Dec 01, 2019",193.52,195.02,189.18,194.51,192.34,"21,587,100"
"Nov 01, 2019",191.95,199.00,186.25,194.38,191.83,"30,364,800"
"Oct 01, 2019",183.70,196.33,178.27,190.77,188.28,"35,342,700"
"Sep 01, 2019",175.17,184.69,171.30,183.29,180.89,"26,349,000"
"Aug 01, 2019",171.52,178.91,163.95,175.58,172.91,"30,529,500"
"Jul 01, 2019",153.84,173.25,149.21,171.01,168.41,"37,527,600"
"Jun 01, 2019",139.70,159.71,139.16,152.76,150.44,"34,957,800"
"May 01, 2019",152.00,152.40,139.20,139.82,137.32,"31,239,900"
"Apr 01, 2019",143.94,155.03,143.11,151.61,148.91,"34,299,000"
"Mar 01, 2019",145.38,146.90,136.78,143.57,141.01,"39,298,200"
"Feb 01, 2019",141.00,147.77,137.63,144.40,141.46,"31,489,800"
"Jan 01, 2019",129.79,142.56,123.67,140.51,137.65,"58,907,700"
"Dec 01, 2018",142.52,144.67,121.73,131.15,128.48,"46,449,000"
"Nov 01, 2018",130.89,142.38,130.51,141.36,138.19,"51,201,300"
"Oct 01, 2018",152.95,154.16,118.43,131.16,128.22,"71,255,700"
"Sep 01, 2018",151.40,159.88,151.15,151.74,148.34,"35,223,000"
"Aug 01, 2018",146.27,153.00,144.40,151.86,148.17,"36,877,500"
"Jul 01, 2018",135.25,150.28,133.39,146.91,143.34,"41,438,100"
"Jun 01, 2018",127.23,137.64,127.06,135.86,132.56,"38,597,400"
"May 01, 2018",121.36,131.44,120.79,126.42,123.07,"52,577,700"
"Apr 01, 2018",130.40,134.80,121.79,122.55,119.31,"51,332,100"
"Mar 01, 2018",133.86,140.48,128.23,130.71,127.24,"34,624,200"
"Feb 01, 2018",138.26,138.92,127.16,133.86,130.03,"41,240,100"
"Jan 01, 2018",136.86,145.05,136.59,139.04,135.06,"41,868,600"
"Dec 01, 2017",133.30,138.58,130.42,136.68,132.77,"27,415,500"
"Nov 01, 2017",130.88,134.10,128.04,133.14,129.05,"24,168,300"
"Oct 01, 2017",119.28,132.74,118.50,131.72,127.67,"43,334,100"
"Sep 01, 2017",113.41,121.33,112.09,119.35,115.68,"39,887,400"
"Aug 01, 2017",112.38,114.15,108.89,113.09,109.33,"44,124,000"
"Jul 01, 2017",117.93,120.42,112.38,112.42,108.69,"43,557,000"
"Jun 01, 2017",110.84,120.86,110.58,116.99,113.10,"45,340,800"
"May 01, 2017",111.09,113.21,108.97,110.59,106.65,"32,411,100"
"Apr 01, 2017",103.30,112.67,102.02,111.56,107.58,"32,635,800"
"Mar 01, 2017",103.99,105.55,101.90,103.40,99.71,"34,628,400"
"Feb 01, 2017",100.73,104.58,100.50,102.85,98.91,"31,561,500"
"Jan 01, 2017",90.24,103.33,90.10,101.27,97.39,"65,688,600"
"Dec 01, 2016",89.39,91.16,87.22,89.58,86.15,"48,330,000"
"Nov 01, 2016",81.95,92.50,79.83,89.56,85.86,"64,209,000"
"Oct 01, 2016",91.97,93.02,80.58,81.62,78.25,"74,295,900"
"Sep 01, 2016",94.46,95.79,90.56,92.22,88.41,"45,694,200"
"Aug 01, 2016",98.67,100.96,94.47,94.57,90.40,"42,594,600"
"Jul 01, 2016",98.07,104.16,95.08,99.91,95.51,"46,977,600"
"Jun 01, 2016",96.88,98.66,92.91,97.89,93.58,"45,541,500"
"May 01, 2016",95.11,99.40,94.24,97.03,92.49,"37,689,000"
"Apr 01, 2016",94.24,103.00,93.85,95.77,91.29,"52,913,400"
"Mar 01, 2016",90.65,96.63,90.11,94.89,90.45,"66,225,600"
"Feb 01, 2016",83.33,92.47,80.30,90.17,85.67,"48,795,300"
"Jan 01, 2016",85.77,86.68,78.32,85.22,80.97,"62,915,100"
"Dec 01, 2015",92.36,94.00,84.90,86.53,82.22,"37,767,000"
"Nov 01, 2015",89.47,93.15,86.51,92.02,87.21,"40,676,700"
"Oct 01, 2015",74.25,89.95,73.48,88.94,84.29,"74,163,600"
"Sep 01, 2015",83.94,88.33,72.76,74.26,70.38,"70,110,600"
"Aug 01, 2015",92.77,262.41,82.83,259.37,245.20,"52,491,600"
"Jul 01, 2015",92.05,95.31,83.42,92.59,87.53,"73,472,400"
"Jun 01, 2015",96.31,96.40,91.67,91.67,86.66,"34,826,100"
"May 01, 2015",93.19,98.12,91.34,96.06,90.60,"36,025,200"
"Apr 01, 2015",95.04,97.50,92.39,92.67,87.40,"44,481,900"
"Mar 01, 2015",95.07,97.00,91.95,94.83,89.44,"48,642,900"
"Feb 01, 2015",90.92,97.09,89.48,95.07,89.46,"31,596,900"
"Jan 01, 2015",87.39,92.43,86.37,90.42,85.09,"43,712,700"
"Dec 01, 2014",81.50,88.75,80.76,87.68,82.50,"38,927,700"
"Nov 01, 2014",76.63,83.22,75.73,81.62,76.62,"30,738,600"
"Oct 01, 2014",72.88,76.58,67.34,76.52,71.84,"51,744,300"
