,Open,High,Low,Close*,Adj Close**,Volume
"Dec 01, 2020",14.42,16.74,13.78,15.81,15.51,"199,089,200"
"Nov 01, 2020",9.07,15.44,8.67,13.99,13.72,"224,840,600"
"Oct 01, 2020",9.41,10.59,7.73,8.93,8.76,"232,473,800"
"Sep 01, 2020",10.76,11.07,8.43,9.46,9.16,"221,763,000"
"Aug 01, 2020",10.51,13.25,10.28,10.87,10.31,"152,649,300"
"Jul 01, 2020",11.36,11.80,9.61,10.49,9.95,"183,403,700"
"Jun 01, 2020",10.80,15.76,10.62,11.34,10.66,"217,116,400"
"May 01, 2020",11.92,13.36,10.64,10.81,10.16,"213,155,500"
"Apr 01, 2020",6.57,12.90,6.22,12.47,11.72,"277,769,700"
"Mar 01, 2020",16.53,16.81,4.70,6.91,6.43,"324,168,500"
"Feb 01, 2020",21.70,23.79,14.79,16.24,15.10,"148,009,900"
"Jan 01, 2020",26.21,26.98,21.27,21.72,20.20,"128,539,200"
"Dec 01, 2019",22.15,26.91,21.09,25.97,24.06,"120,517,200"
"Nov 01, 2019",20.57,24.00,20.36,21.89,20.28,"138,099,700"
"Oct 01, 2019",24.20,24.54,19.72,21.46,19.88,"171,724,700"
"Sep 01, 2019",21.44,28.42,21.30,24.06,22.21,"135,588,100"
"Aug 01, 2019",26.50,26.50,21.12,21.99,20.30,"173,241,000"
"Jul 01, 2019",29.12,29.36,24.92,27.00,24.92,"127,696,700"
"Jun 01, 2019",25.33,29.20,24.80,28.52,26.23,"119,572,900"
"May 01, 2019",33.00,33.19,25.12,25.16,23.14,"141,839,200"
"Apr 01, 2019",31.92,35.39,30.41,32.14,29.56,"130,329,000"
"Mar 01, 2019",29.45,32.43,26.59,31.56,28.95,"163,505,600"
"Feb 01, 2019",26.82,32.53,24.30,29.51,27.07,"180,216,700"
"Jan 01, 2019",21.94,27.92,21.76,26.65,24.45,"163,920,800"
"Dec 01, 2018",28.36,29.18,20.37,22.54,20.62,"180,372,300"
"Nov 01, 2018",32.53,34.65,25.87,27.03,24.72,"176,188,800"
"Oct 01, 2018",40.02,40.88,30.36,32.40,29.63,"159,687,800"
"Sep 01, 2018",43.06,43.27,38.69,39.94,36.46,"141,830,100"
"Aug 01, 2018",42.50,44.36,40.07,42.93,39.19,"133,132,500"
"Jul 01, 2018",43.41,46.54,42.79,45.01,41.09,"109,073,200"
"Jun 01, 2018",41.62,44.89,38.47,43.96,40.05,"146,418,300"
"May 01, 2018",36.18,42.89,35.74,41.57,37.88,"169,379,900"
"Apr 01, 2018",31.65,36.71,29.83,36.33,33.10,"160,498,700"
"Mar 01, 2018",30.66,33.35,29.97,31.79,28.91,"181,330,400"
"Feb 01, 2018",41.68,42.35,30.19,30.67,27.89,"192,029,400"
"Jan 01, 2018",41.79,45.16,41.07,41.37,37.63,"97,376,200"
"Dec 01, 2017",38.94,42.60,36.68,41.40,37.59,"89,002,800"
"Nov 01, 2017",37.75,41.47,36.57,38.53,34.99,"117,597,500"
"Oct 01, 2017",36.02,37.04,33.97,36.90,33.51,"86,227,800"
"Sep 01, 2017",31.51,37.45,31.01,36.71,33.21,"89,284,000"
"Aug 01, 2017",33.25,34.28,29.79,31.40,28.41,"97,404,700"
"Jul 01, 2017",32.13,34.14,28.79,33.31,30.14,"106,712,500"
"Jun 01, 2017",34.11,34.82,29.89,31.97,28.87,"136,266,000"
"May 01, 2017",39.47,39.72,33.38,33.98,30.69,"105,918,200"
"Apr 01, 2017",41.70,43.52,38.95,39.49,35.66,"84,848,400"
"Mar 01, 2017",43.95,44.77,38.02,41.72,37.62,"109,523,100"
"Feb 01, 2017",45.98,47.25,42.56,43.36,39.10,"86,705,000"
"Jan 01, 2017",46.82,49.45,44.42,45.54,41.07,"81,865,100"
"Dec 01, 2016",49.51,50.69,45.51,45.67,41.13,"89,010,800"
"Nov 01, 2016",38.47,48.71,36.64,48.33,43.53,"132,271,600"
"Oct 01, 2016",43.96,44.94,37.81,37.89,34.12,"106,033,300"
"Sep 01, 2016",43.18,45.52,37.85,44.11,39.67,"128,740,700"
"Aug 01, 2016",37.74,45.62,35.01,43.33,38.97,"148,657,600"
"Jul 01, 2016",35.98,40.30,35.47,38.28,34.43,"140,031,400"
"Jun 01, 2016",35.37,39.47,32.81,36.25,32.55,"200,482,000"
"May 01, 2016",34.43,37.16,29.60,36.09,32.40,"194,220,200"
"Apr 01, 2016",26.39,37.67,25.55,34.68,31.14,"253,537,800"
"Mar 01, 2016",19.99,28.85,18.56,27.44,24.37,"352,889,900"
"Feb 01, 2016",27.03,28.87,18.07,19.68,17.48,"409,125,500"
"Jan 01, 2016",31.78,32.93,19.69,27.90,24.78,"199,227,500"
"Dec 01, 2015",46.11,46.52,28.00,32.00,28.23,"172,208,400"
"Nov 01, 2015",41.34,48.68,41.00,46.01,40.59,"92,039,900"
"Oct 01, 2015",37.86,46.46,37.20,41.93,36.99,"111,539,800"
"Sep 01, 2015",41.07,42.20,36.01,37.09,32.53,"105,911,200"
"Aug 01, 2015",48.75,51.68,36.63,42.66,37.41,"129,317,900"
"Jul 01, 2015",59.42,59.80,48.21,49.42,43.34,"81,158,100"
"Jun 01, 2015",65.39,65.50,58.77,59.49,51.97,"59,312,200"
"May 01, 2015",67.90,70.48,64.71,65.22,56.98,"64,225,900"
"Apr 01, 2015",60.68,69.16,60.59,68.21,59.59,"69,006,900"
"Mar 01, 2015",61.59,61.98,56.35,60.31,52.47,"79,630,900"
"Feb 01, 2015",61.34,67.08,60.85,61.59,53.58,"82,163,100"
"Jan 01, 2015",60.63,62.57,56.77,60.27,52.43,"82,476,900"
"Dec 01, 2014",58.69,62.24,51.76,61.21,53.03,"109,677,900"
