,Open,High,Low,Close*,Adj Close**,Volume
"Dec 01, 2020",96.19,102.26,91.35,95.43,94.79,"20,720,200"
"Nov 01, 2020",92.51,103.66,92.37,95.89,94.65,"21,344,900"
"Oct 01, 2020",95.61,98.19,90.66,91.67,90.49,"19,655,600"
"Sep 01, 2020",99.42,99.93,90.49,95.59,94.36,"18,927,900"
"Aug 01, 2020",105.61,107.02,98.06,99.82,97.97,"16,520,600"
"Jul 01, 2020",99.75,106.67,97.08,105.99,104.03,"15,728,500"
"Jun 01, 2020",103.19,106.49,95.30,99.58,97.74,"23,731,900"
"May 01, 2020",101.11,103.99,91.28,102.78,100.29,"22,639,100"
"Apr 01, 2020",95.60,111.34,92.33,101.97,99.50,"17,464,700"
"Mar 01, 2020",103.71,113.15,77.92,99.23,96.82,"30,341,000"
"Feb 01, 2020",117.40,121.08,101.73,103.25,100.26,"19,464,900"
"Jan 01, 2020",112.04,117.98,109.42,117.03,113.64,"18,152,900"
"Dec 01, 2019",106.54,112.82,105.13,111.86,108.62,"16,629,400"
"Nov 01, 2019",112.34,112.82,106.09,106.96,103.31,"16,576,000"
"Oct 01, 2019",113.72,114.19,109.16,112.48,108.64,"14,518,700"
"Sep 01, 2019",110.12,115.19,107.14,113.89,110.00,"15,841,600"
"Aug 01, 2019",109.08,111.58,105.70,110.23,105.96,"15,062,900"
"Jul 01, 2019",105.71,110.06,104.18,109.04,104.82,"12,790,800"
"Jun 01, 2019",102.05,108.46,99.97,105.56,101.47,"13,235,100"
"May 01, 2019",102.06,103.48,100.23,101.80,97.36,"18,709,700"
"Apr 01, 2019",102.93,102.97,98.66,102.34,97.88,"14,242,900"
"Mar 01, 2019",99.01,104.07,98.16,102.93,98.44,"16,572,000"
"Feb 01, 2019",97.21,99.59,93.86,98.85,94.04,"52,528,600"
"Jan 01, 2019",92.29,97.90,89.19,97.63,92.88,"13,074,800"
"Dec 01, 2018",95.67,99.80,87.88,92.72,88.21,"20,417,400"
"Nov 01, 2018",93.28,100.76,91.28,95.67,90.53,"17,578,800"
"Oct 01, 2018",93.85,98.40,91.56,93.08,88.08,"9,891,900"
"Sep 01, 2018",92.42,95.22,91.95,93.91,88.86,"7,566,200"
"Aug 01, 2018",91.41,94.85,89.80,92.23,86.81,"7,589,600"
"Jul 01, 2018",90.07,92.99,89.21,91.87,86.47,"6,607,600"
"Jun 01, 2018",89.28,91.13,84.35,90.14,84.84,"10,843,800"
"May 01, 2018",86.81,90.78,84.53,89.21,83.49,"11,501,400"
"Apr 01, 2018",84.31,88.12,82.26,86.89,81.32,"8,519,500"
"Mar 01, 2018",80.54,84.46,78.75,84.24,78.84,"13,347,000"
"Feb 01, 2018",83.06,83.48,76.46,80.49,74.88,"12,773,500"
"Jan 01, 2018",85.93,86.12,79.11,82.90,77.12,"14,734,000"
"Dec 01, 2017",92.45,93.56,84.52,85.89,79.90,"13,277,200"
"Nov 01, 2017",87.52,92.41,86.33,92.29,85.39,"10,624,600"
"Oct 01, 2017",84.07,87.64,83.60,87.24,80.72,"6,326,600"
"Sep 01, 2017",88.45,88.62,83.37,83.84,77.57,"7,155,400"
"Aug 01, 2017",86.94,89.00,86.30,88.04,81.04,"6,840,800"
"Jul 01, 2017",83.38,87.22,82.14,86.76,79.86,"7,181,300"
"Jun 01, 2017",83.29,85.98,82.14,82.95,76.36,"8,780,300"
"May 01, 2017",81.28,83.62,78.55,83.31,76.26,"7,828,200"
"Apr 01, 2017",78.90,82.07,78.42,81.02,74.16,"6,330,500"
"Mar 01, 2017",77.39,80.56,76.09,78.99,72.31,"9,282,400"
"Feb 01, 2017",75.69,78.76,72.58,78.29,71.25,"7,425,600"
"Jan 01, 2017",74.34,76.26,72.54,76.18,69.33,"7,972,100"
"Dec 01, 2016",70.95,75.25,69.57,74.15,67.48,"9,968,400"
"Nov 01, 2016",74.28,74.30,68.51,71.12,64.32,"10,692,900"
"Oct 01, 2016",74.34,74.65,68.93,74.39,67.28,"9,220,800"
"Sep 01, 2016",73.68,77.72,71.61,74.47,67.35,"10,695,500"
"Aug 01, 2016",79.66,80.18,73.25,73.70,66.28,"8,301,200"
"Jul 01, 2016",81.97,81.97,78.39,79.79,71.76,"8,593,800"
"Jun 01, 2016",72.90,81.35,72.42,81.32,73.13,"10,399,500"
"May 01, 2016",72.74,75.10,70.84,72.90,65.18,"13,495,300"
"Apr 01, 2016",73.98,74.86,70.41,72.55,64.87,"11,031,100"
"Mar 01, 2016",69.74,74.60,68.60,74.26,66.39,"15,551,000"
"Feb 01, 2016",69.26,71.90,67.94,69.41,61.68,"23,967,500"
"Jan 01, 2016",63.02,69.22,60.00,69.22,61.51,"12,492,200"
"Dec 01, 2015",62.58,64.79,60.42,63.04,56.02,"11,590,200"
"Nov 01, 2015",63.08,63.77,59.22,62.31,55.00,"11,566,800"
"Oct 01, 2015",58.18,63.46,57.37,63.00,55.61,"14,766,100"
"Sep 01, 2015",54.20,58.33,52.42,58.18,51.35,"12,256,800"
"Aug 01, 2015",55.35,57.96,52.08,54.79,48.03,"13,795,400"
"Jul 01, 2015",51.35,55.72,51.03,55.30,48.48,"9,581,200"
"Jun 01, 2015",54.07,54.48,50.83,51.28,44.96,"12,672,600"
"May 01, 2015",54.21,55.10,52.18,54.02,47.02,"8,206,100"
"Apr 01, 2015",55.18,56.67,53.67,54.00,47.00,"8,470,200"
"Mar 01, 2015",52.94,56.05,51.26,55.30,48.13,"16,206,700"
"Feb 01, 2015",57.38,58.18,52.05,53.04,45.83,"15,216,200"
"Jan 01, 2015",55.92,59.35,54.36,56.91,49.17,"10,503,700"
"Dec 01, 2014",53.71,58.18,52.02,55.74,48.16,"9,798,500"
"Nov 01, 2014",53.11,54.92,52.64,53.70,46.06,"11,184,600"
"Oct 01, 2014",47.63,53.56,47.22,53.00,45.46,"16,330,100"
