,Open,High,Low,Close*,Adj Close**,Volume
"Dec 01, 2020",120.32,125.32,113.72,120.91,120.13,"77,435,100"
"Nov 01, 2020",92.96,121.69,92.27,118.59,117.82,"98,537,200"
"Oct 01, 2020",100.33,107.21,89.11,91.24,90.27,"84,880,900"
"Sep 01, 2020",100.54,109.03,93.71,100.25,99.19,"96,052,700"
"Aug 01, 2020",93.31,105.70,92.44,101.59,100.51,"77,070,200"
"Jul 01, 2020",95.25,97.90,89.58,93.32,91.91,"91,212,900"
"Jun 01, 2020",95.56,115.93,92.45,95.20,93.76,"135,810,800"
"May 01, 2020",88.10,102.46,76.00,95.07,93.64,"128,972,000"
"Apr 01, 2020",80.65,97.85,72.61,91.25,89.38,"164,069,900"
"Mar 01, 2020",111.11,116.40,67.00,85.61,83.85,"227,466,200"
"Feb 01, 2020",130.55,138.04,107.00,109.93,107.67,"73,481,700"
"Jan 01, 2020",124.66,138.13,123.12,129.87,126.77,"71,778,000"
"Dec 01, 2019",120.31,126.33,114.65,124.49,121.51,"63,636,800"
"Nov 01, 2019",118.41,122.43,117.76,120.12,117.25,"46,669,000"
"Oct 01, 2019",118.70,119.98,111.06,117.28,114.04,"70,555,400"
"Sep 01, 2019",119.86,121.63,116.10,118.28,115.01,"78,724,200"
"Aug 01, 2019",123.77,126.74,116.85,120.37,117.04,"72,143,300"
"Jul 01, 2019",125.30,129.34,123.62,124.37,120.56,"73,150,500"
"Jun 01, 2019",114.56,126.40,113.89,123.44,119.66,"57,138,300"
"May 01, 2019",117.47,120.88,114.56,114.71,111.19,"69,606,000"
"Apr 01, 2019",110.29,117.73,109.42,117.23,113.24,"72,221,100"
"Mar 01, 2019",108.40,114.25,106.68,109.30,105.58,"70,700,200"
"Feb 01, 2019",102.41,108.85,102.41,107.74,104.07,"58,842,300"
"Jan 01, 2019",93.91,102.90,93.23,102.70,98.80,"88,543,100"
"Dec 01, 2018",113.99,114.55,89.05,95.32,91.70,"96,451,500"
"Nov 01, 2018",103.26,113.18,102.89,112.27,108.00,"72,184,900"
"Oct 01, 2018",107.81,109.40,100.04,102.73,98.47,"88,321,800"
"Sep 01, 2018",106.35,111.77,104.55,106.49,102.07,"59,450,500"
"Aug 01, 2018",99.90,107.43,98.67,105.98,101.58,"52,885,700"
"Jul 01, 2018",97.40,104.24,97.16,99.52,95.05,"76,267,100"
"Jun 01, 2018",99.34,102.39,95.65,98.00,93.60,"83,248,200"
"May 01, 2018",98.82,103.24,95.51,98.30,93.89,"61,288,200"
"Apr 01, 2018",93.14,102.96,89.96,98.75,93.96,"84,082,200"
"Mar 01, 2018",97.82,99.70,90.41,93.28,88.76,"78,495,700"
"Feb 01, 2018",98.95,102.12,87.54,97.51,92.78,"88,312,400"
"Jan 01, 2018",99.73,102.39,96.35,99.40,94.25,"81,900,600"
"Dec 01, 2017",98.08,100.53,95.85,99.31,94.16,"65,046,400"
"Nov 01, 2017",96.29,98.49,92.78,97.71,92.65,"61,227,900"
"Oct 01, 2017",90.44,96.12,90.04,95.52,90.22,"77,019,400"
"Sep 01, 2017",86.31,90.77,84.02,90.46,85.44,"64,969,800"
"Aug 01, 2017",85.72,87.78,83.97,86.10,81.32,"66,408,400"
"Jul 01, 2017",84.69,86.28,83.33,85.23,80.20,"71,355,200"
"Jun 01, 2017",77.23,85.39,76.95,84.24,79.27,"77,500,300"
"May 01, 2017",79.22,79.66,75.97,76.94,72.40,"66,075,700"
"Apr 01, 2017",79.17,81.40,75.51,79.25,74.27,"77,893,800"
"Mar 01, 2017",81.05,82.00,76.67,79.11,74.14,"98,700,800"
"Feb 01, 2017",76.85,80.49,76.06,80.06,75.03,"65,816,600"
"Jan 01, 2017",74.89,78.02,74.74,76.38,71.27,"103,904,900"
"Dec 01, 2016",72.45,75.74,71.43,74.08,69.13,"75,948,200"
"Nov 01, 2016",66.77,73.18,65.03,72.04,67.22,"99,527,200"
"Oct 01, 2016",63.83,67.93,59.50,66.42,61.67,"116,243,400"
"Sep 01, 2016",65.55,66.71,62.85,64.04,59.46,"95,572,800"
"Aug 01, 2016",64.49,66.28,63.20,65.58,60.89,"77,514,100"
"Jul 01, 2016",60.76,64.97,58.25,64.46,59.85,"90,064,900"
"Jun 01, 2016",65.76,66.60,57.15,60.76,56.13,"121,804,700"
"May 01, 2016",65.58,66.05,62.32,65.76,60.75,"96,794,800"
"Apr 01, 2016",60.98,67.34,58.70,65.43,60.16,"99,858,200"
"Mar 01, 2016",56.03,61.52,55.62,61.40,56.45,"129,864,200"
"Feb 01, 2016",53.41,56.15,50.27,55.58,51.10,"159,711,400"
"Jan 01, 2016",68.09,68.18,52.15,53.50,48.97,"237,308,200"
