,Open,High,Low,Close*,Adj Close**,Volume
"Dec 01, 2020",19.39,23.49,18.91,20.85,20.68,"131,538,100"
"Nov 01, 2020",15.00,20.42,14.80,18.72,18.35,"167,393,000"
"Oct 01, 2020",13.00,14.79,12.13,14.77,14.48,"158,160,600"
"Sep 01, 2020",14.06,15.61,12.96,13.29,13.03,"156,653,300"
"Aug 01, 2020",15.35,17.77,14.12,14.28,13.85,"109,337,000"
"Jul 01, 2020",15.60,17.18,14.57,15.49,15.02,"142,463,700"
"Jun 01, 2020",16.50,19.30,14.07,15.39,14.93,"164,114,800"
"May 01, 2020",13.58,16.73,12.92,16.51,15.83,"109,727,100"
"Apr 01, 2020",10.09,14.92,9.44,13.95,13.37,"151,609,200"
"Mar 01, 2020",16.39,17.40,9.12,10.50,10.07,"236,691,700"
"Feb 01, 2020",21.57,22.59,15.71,16.09,15.42,"137,404,800"
"Jan 01, 2020",25.68,25.99,21.12,21.66,20.60,"119,582,300"
"Dec 01, 2019",22.41,25.90,21.31,25.63,24.37,"99,949,200"
"Nov 01, 2019",21.50,23.05,21.35,22.42,21.15,"79,443,900"
"Oct 01, 2019",23.38,23.39,20.92,21.40,20.18,"148,730,500"
"Sep 01, 2019",21.27,24.73,21.10,23.20,21.88,"252,757,500"
"Aug 01, 2019",24.94,25.79,20.43,21.69,20.30,"97,760,700"
"Jul 01, 2019",24.99,25.95,22.59,25.39,23.76,"97,681,500"
"Jun 01, 2019",21.50,25.35,21.45,24.63,23.05,"87,687,600"
"May 01, 2019",23.95,24.34,1.18,21.41,19.88,"97,949,600"
"Apr 01, 2019",27.92,28.15,1.28,24.02,22.31,"94,188,900"
"Mar 01, 2019",26.58,28.65,25.22,27.72,25.74,"91,689,200"
"Feb 01, 2019",23.52,27.09,1.42,26.38,24.31,"85,259,000"
"Jan 01, 2019",1.50,24.96,1.43,23.57,21.72,"106,787,400"
"Dec 01, 2018",23.34,23.55,1.49,21.50,19.81,"118,057,200"
"Nov 01, 2018",26.91,27.79,1.48,22.82,20.87,"240,472,100"
"Oct 01, 2018",33.91,34.06,25.55,26.69,24.40,"89,917,900"
"Sep 01, 2018",1.68,34.49,1.68,33.83,30.93,"56,232,800"
"Aug 01, 2018",34.24,35.55,1.68,1.68,1.53,"72,226,500"
"Jul 01, 2018",32.83,35.38,30.81,34.58,31.45,"77,919,900"
"Jun 01, 2018",34.98,35.68,32.03,33.03,30.04,"99,358,300"
"May 01, 2018",35.81,37.76,33.82,34.59,31.31,"75,965,100"
"Apr 01, 2018",28.11,36.49,27.18,36.11,32.68,"93,572,900"
"Mar 01, 2018",26.45,31.20,26.33,27.77,25.13,"121,758,400"
"Feb 01, 2018",32.50,33.07,25.53,26.40,23.76,"114,130,700"
"Jan 01, 2018",31.71,37.23,30.72,32.15,28.94,"111,840,300"
"Dec 01, 2017",30.04,33.12,29.83,31.64,28.48,"107,551,000"
"Nov 01, 2017",31.75,34.08,29.62,29.73,26.60,"90,979,400"
"Oct 01, 2017",35.96,37.10,29.62,31.43,28.13,"81,488,500"
"Sep 01, 2017",33.97,38.10,33.73,36.62,32.77,"67,965,100"
"Aug 01, 2017",36.82,36.83,32.43,33.90,30.19,"52,980,900"
"Jul 01, 2017",55.00,57.73,33.44,36.89,22.88,"86,860,500"
"Jun 01, 2017",55.15,57.53,53.21,54.51,33.81,"72,955,600"
"May 01, 2017",59.37,60.77,54.21,55.15,34.11,"57,608,200"
"Apr 01, 2017",59.82,62.20,56.09,59.37,36.72,"45,680,700"
"Mar 01, 2017",60.92,62.24,55.93,59.82,37.00,"57,756,200"
"Feb 01, 2017",63.67,63.78,59.43,60.28,37.18,"47,421,300"
"Jan 01, 2017",65.29,65.80,60.26,63.08,38.91,"50,553,500"
"Dec 01, 2016",64.91,68.59,63.47,64.97,40.08,"65,820,900"
"Nov 01, 2016",55.54,64.72,53.44,64.33,39.56,"82,334,200"
"Oct 01, 2016",50.24,62.16,49.58,55.40,34.07,"110,080,800"
"Sep 01, 2016",49.11,51.35,47.54,50.47,31.04,"77,147,400"
"Aug 01, 2016",47.32,52.83,45.54,49.13,30.10,"76,763,300"
"Jul 01, 2016",45.31,47.98,43.09,47.83,29.31,"61,296,300"
"Jun 01, 2016",45.68,49.95,41.74,45.13,27.65,"77,730,000"
"May 01, 2016",49.44,50.76,43.74,46.38,28.31,"93,663,700"
