,Open,High,Low,Close*,Adj Close**,Volume
"Dec 01, 2020",25.90,28.11,25.79,27.57,27.10,"100,328,800"
"Nov 01, 2020",23.55,27.47,22.67,25.34,24.91,"128,144,600"
"Oct 01, 2020",21.15,24.59,20.52,23.22,22.53,"117,104,200"
"Sep 01, 2020",20.42,22.55,19.32,21.32,20.69,"132,936,100"
"Aug 01, 2020",19.98,22.18,19.38,20.66,20.05,"94,640,900"
"Jul 01, 2020",19.31,20.08,17.28,19.86,19.27,"142,184,700"
"Jun 01, 2020",19.58,24.93,18.47,19.28,18.44,"224,624,500"
"May 01, 2020",17.97,21.17,14.89,19.39,18.55,"153,426,600"
"Apr 01, 2020",14.00,20.07,13.15,18.69,17.88,"183,635,800"
"Mar 01, 2020",24.19,26.04,11.10,14.85,13.98,"256,752,100"
"Feb 01, 2020",28.69,30.47,23.73,24.40,22.97,"89,699,000"
"Jan 01, 2020",30.95,31.02,28.08,28.45,26.78,"107,017,000"
"Dec 01, 2019",30.39,31.64,29.30,30.74,28.72,"87,995,900"
"Nov 01, 2019",29.35,30.89,29.21,30.19,28.20,"83,438,900"
"Oct 01, 2019",27.52,29.67,25.42,29.08,27.16,"126,146,500"
"Sep 01, 2019",26.18,28.66,25.46,27.38,25.35,"104,669,200"
"Aug 01, 2019",29.60,29.74,24.97,26.45,24.49,"117,705,700"
"Jul 01, 2019",28.19,30.20,27.45,29.69,27.49,"115,155,500"
"Jun 01, 2019",26.43,28.39,26.29,27.90,25.61,"143,089,100"
"May 01, 2019",28.80,29.18,26.40,26.50,24.32,"141,462,100"
"Apr 01, 2019",25.57,29.05,25.48,28.82,26.45,"165,113,500"
"Mar 01, 2019",27.80,29.00,24.17,25.22,22.94,"243,951,600"
"Feb 01, 2019",26.95,28.11,26.16,27.58,25.09,"100,130,000"
"Jan 01, 2019",23.17,28.02,23.11,26.82,24.40,"115,893,600"
"Dec 01, 2018",28.24,28.31,22.12,23.53,21.21,"136,369,800"
"Nov 01, 2018",27.16,28.13,26.44,27.93,25.17,"113,714,600"
"Oct 01, 2018",28.10,29.00,24.10,26.99,24.32,"168,604,200"
"Sep 01, 2018",29.73,30.13,27.43,27.92,25.00,"97,622,400"
"Aug 01, 2018",29.81,30.31,29.04,29.43,26.35,"100,249,400"
"Jul 01, 2018",28.63,30.28,28.29,29.59,26.50,"144,850,300"
"Jun 01, 2018",30.89,32.01,28.55,28.70,25.54,"136,492,300"
"May 01, 2018",33.18,34.67,30.00,30.58,27.21,"177,137,800"
"Apr 01, 2018",31.67,34.17,30.45,33.17,29.52,"116,596,800"
"Mar 01, 2018",33.02,34.57,30.89,31.75,28.11,"103,778,200"
"Feb 01, 2018",33.15,34.09,30.53,33.05,29.26,"105,004,700"
"Jan 01, 2018",31.19,33.59,30.18,33.10,29.31,"111,376,400"
"Dec 01, 2017",30.60,31.83,29.59,30.34,26.72,"138,711,700"
"Nov 01, 2017",29.07,31.12,27.38,30.51,26.87,"104,830,900"
"Oct 01, 2017",27.76,29.22,27.60,28.90,25.45,"96,851,800"
"Sep 01, 2017",26.18,28.06,24.66,27.98,24.50,"104,816,500"
"Aug 01, 2017",26.82,27.86,25.98,26.13,22.88,"119,038,400"
"Jul 01, 2017",26.19,27.08,25.42,26.70,23.38,"116,678,000"
"Jun 01, 2017",23.29,26.69,23.20,25.96,22.61,"141,188,400"
"May 01, 2017",24.58,25.16,23.54,23.74,20.67,"128,884,300"
"Apr 01, 2017",25.54,25.76,23.78,24.43,21.27,"118,555,900"
"Mar 01, 2017",27.87,28.97,24.02,25.40,22.00,"143,086,900"
"Feb 01, 2017",26.37,27.82,25.68,27.44,23.76,"109,601,400"
"Jan 01, 2017",27.33,27.69,25.66,26.10,22.60,"139,450,200"
"Dec 01, 2016",26.23,27.88,25.82,26.97,23.24,"128,687,800"
"Nov 01, 2016",21.90,26.63,21.19,26.02,22.42,"181,538,600"
"Oct 01, 2016",20.34,22.07,19.57,21.76,18.75,"183,769,200"
"Sep 01, 2016",20.22,21.11,19.65,20.46,17.52,"152,863,900"
"Aug 01, 2016",19.05,20.22,18.46,20.16,17.26,"115,284,700"
"Jul 01, 2016",17.44,19.10,16.26,18.98,16.25,"116,547,600"
"Jun 01, 2016",18.62,19.34,16.14,17.59,14.94,"190,758,800"
"May 01, 2016",18.35,19.00,17.04,18.87,16.03,"139,168,700"
"Apr 01, 2016",16.39,19.06,16.02,18.31,15.55,"171,799,900"
"Mar 01, 2016",15.39,17.57,15.39,16.69,14.07,"161,911,100"
"Feb 01, 2016",15.77,15.92,13.84,15.26,12.86,"185,436,000"
"Jan 01, 2016",19.48,19.73,14.90,15.80,13.32,"258,629,000"
"Dec 01, 2015",20.80,21.14,19.43,20.10,16.83,"193,347,800"
"Nov 01, 2015",19.16,20.80,19.06,20.67,17.31,"137,690,800"
"Oct 01, 2015",18.85,19.77,18.15,19.05,15.95,"184,946,700"
"Sep 01, 2015",19.42,20.17,18.47,18.91,15.73,"144,311,000"
"Aug 01, 2015",21.07,21.74,18.21,19.94,16.59,"184,391,100"
"Jul 01, 2015",21.04,21.93,20.34,21.07,17.53,"136,965,400"
"Jun 01, 2015",20.24,21.90,19.88,20.82,17.21,"176,594,100"
"May 01, 2015",20.08,20.97,19.88,20.24,16.73,"131,519,000"
"Apr 01, 2015",18.78,20.21,18.63,20.00,16.54,"138,580,400"
"Mar 01, 2015",19.32,19.75,18.66,18.85,15.48,"182,850,100"
"Feb 01, 2015",17.52,19.54,17.41,19.36,15.90,"177,345,400"
"Jan 01, 2015",20.41,20.53,17.14,17.30,14.21,"250,856,400"
"Dec 01, 2014",20.02,20.82,19.23,20.38,16.63,"157,201,400"
"Nov 01, 2014",19.99,20.43,19.70,20.12,16.42,"89,019,000"
"Oct 01, 2014",20.03,20.19,17.65,19.99,16.31,"198,132,400"
