,Open,High,Low,Close*,Adj Close**,Volume
"Dec 01, 2020",68.39,74.64,67.06,68.30,67.85,"155,526,600"
"Nov 01, 2020",56.87,74.06,56.19,67.79,67.34,"227,416,000"
"Oct 01, 2020",58.43,60.80,55.36,56.09,55.25,"149,495,800"
"Sep 01, 2020",62.01,62.04,56.10,58.40,57.52,"200,299,600"
"Aug 01, 2020",63.45,67.30,61.89,62.12,61.19,"141,065,800"
"Jul 01, 2020",64.97,65.80,60.55,62.94,61.52,"142,103,100"
"Jun 01, 2020",65.44,70.64,61.82,64.97,63.50,"174,230,300"
"May 01, 2020",60.79,67.73,58.94,65.57,64.09,"161,907,000"
"Apr 01, 2020",57.75,65.00,54.07,61.55,59.66,"189,379,800"
"Mar 01, 2020",60.67,66.98,52.04,59.33,57.51,"333,417,100"
"Feb 01, 2020",68.40,75.25,57.10,59.18,57.36,"189,303,200"
"Jan 01, 2020",74.65,76.44,67.40,67.82,65.29,"140,469,500"
"Dec 01, 2019",75.22,75.91,72.64,74.29,71.52,"113,459,600"
"Nov 01, 2019",66.86,77.03,66.71,75.27,72.47,"165,836,100"
"Oct 01, 2019",63.20,67.33,60.14,66.39,63.44,"141,771,800"
"Sep 01, 2019",60.44,65.25,59.69,63.07,60.26,"133,868,500"
"Aug 01, 2019",55.80,62.58,53.00,60.92,58.21,"207,792,700"
"Jul 01, 2019",55.10,60.13,54.12,55.87,52.91,"155,570,300"
"Jun 01, 2019",52.54,55.75,52.46,54.49,51.60,"172,384,800"
"May 01, 2019",56.85,57.75,51.72,52.37,49.60,"229,170,300"
"Apr 01, 2019",54.16,54.89,51.77,54.38,51.01,"264,898,900"
"Mar 01, 2019",58.15,58.74,51.93,53.93,50.59,"340,702,800"
"Feb 01, 2019",64.50,70.32,57.56,57.83,54.25,"262,074,100"
"Jan 01, 2019",64.86,69.74,63.14,65.55,61.02,"216,609,800"
"Dec 01, 2018",80.20,80.67,62.06,65.52,61.00,"210,945,000"
"Nov 01, 2018",72.74,82.15,72.26,80.20,74.66,"190,282,900"
"Oct 01, 2018",79.05,80.56,69.17,72.39,66.93,"172,422,800"
"Sep 01, 2018",74.98,79.97,72.82,78.72,72.78,"152,916,000"
"Aug 01, 2018",65.00,75.31,63.23,75.24,69.56,"154,750,500"
"Jul 01, 2018",63.94,70.34,63.71,64.86,59.51,"135,350,200"
"Jun 01, 2018",63.85,72.92,62.66,64.35,59.05,"195,743,300"
"May 01, 2018",69.23,69.75,60.32,63.39,58.17,"199,917,200"
"Apr 01, 2018",62.06,71.08,60.45,69.83,63.59,"176,910,900"
"Mar 01, 2018",67.70,69.56,60.14,62.21,56.65,"177,442,500"
"Feb 01, 2018",78.30,79.20,67.31,67.73,61.68,"177,533,800"
"Jan 01, 2018",73.06,83.88,72.87,78.69,71.21,"183,092,200"
"Dec 01, 2017",75.62,76.59,69.52,72.50,65.61,"221,043,800"
"Nov 01, 2017",68.82,77.79,66.45,76.60,69.32,"177,501,500"
"Oct 01, 2017",81.35,81.61,68.01,68.53,61.61,"209,664,500"
"Sep 01, 2017",77.54,84.00,77.30,81.32,73.11,"104,104,400"
"Aug 01, 2017",79.90,80.30,74.59,77.34,69.53,"112,507,600"
"Jul 01, 2017",80.77,81.34,76.48,79.93,71.40,"91,104,200"
"Jun 01, 2017",76.84,82.15,75.46,80.46,71.87,"152,677,000"
"May 01, 2017",82.44,83.30,75.69,76.83,68.63,"145,781,900"
"Apr 01, 2017",78.38,82.90,76.56,82.44,73.17,"119,165,500"
"Mar 01, 2017",81.10,81.69,77.57,78.50,69.67,"145,650,700"
"Feb 01, 2017",78.65,81.86,74.05,80.58,71.52,"145,440,300"
"Jan 01, 2017",79.58,84.72,77.03,78.81,69.53,"139,763,700"
"Dec 01, 2016",76.62,81.24,76.11,78.91,69.62,"157,497,200"
"Nov 01, 2016",84.34,84.89,69.30,76.89,67.83,"239,348,700"
"Oct 01, 2016",88.79,88.92,82.55,84.10,73.83,"134,074,200"
"Sep 01, 2016",93.56,94.20,88.10,88.99,78.12,"116,764,600"
"Aug 01, 2016",92.58,98.66,92.25,93.40,81.99,"107,359,200"
"Jul 01, 2016",95.88,98.24,92.16,92.72,81.04,"84,647,900"
"Jun 01, 2016",96.46,98.67,91.75,95.74,83.68,"128,145,900"
"May 01, 2016",100.50,106.67,96.20,96.45,84.30,"113,233,400"
"Apr 01, 2016",103.36,105.00,99.87,100.50,87.48,"75,276,300"
"Mar 01, 2016",98.16,104.40,97.58,103.73,90.29,"89,201,000"
"Feb 01, 2016",95.89,98.79,86.50,97.17,84.58,"117,685,300"
"Jan 01, 2016",96.17,97.15,92.35,96.59,83.70,"106,640,900"
"Dec 01, 2015",94.67,99.60,92.37,97.77,84.72,"116,295,400"
"Nov 01, 2015",99.45,101.08,90.10,94.09,81.53,"111,664,700"
