,Open,High,Low,Close*,Adj Close**,Volume
"Dec 01, 2020",183.06,183.54,169.09,173.92,173.49,"19,373,800"
"Nov 01, 2020",150.34,187.67,148.22,179.91,179.05,"29,946,000"
"Oct 01, 2020",149.45,158.92,141.32,147.49,146.78,"20,014,000"
"Sep 01, 2020",154.17,159.06,145.00,148.93,148.21,"26,012,600"
"Aug 01, 2020",155.66,160.39,148.04,153.44,152.29,"21,043,300"
"Jul 01, 2020",153.42,158.08,139.76,150.16,149.03,"21,857,600"
"Jun 01, 2020",158.33,165.13,144.40,153.42,152.27,"30,737,800"
"May 01, 2020",139.13,159.31,125.65,158.67,157.06,"31,862,700"
"Apr 01, 2020",130.46,145.41,121.15,141.25,139.82,"40,777,600"
"Mar 01, 2020",141.57,154.79,112.60,135.26,133.89,"214,101,000"
"Feb 01, 2020",143.03,172.18,137.94,139.86,138.06,"82,117,500"
"Jan 01, 2020",139.11,156.97,135.22,142.61,140.78,"24,741,100"
"Dec 01, 2019",144.41,144.98,134.66,138.32,136.54,"23,846,700"
"Nov 01, 2019",134.02,154.79,133.81,144.64,142.38,"30,265,700"
"Oct 01, 2019",137.44,153.30,128.26,133.00,130.92,"41,874,100"
"Sep 01, 2019",137.59,149.20,131.39,136.66,134.52,"32,108,700"
"Aug 01, 2019",144.73,150.82,133.06,138.27,135.70,"41,708,000"
"Jul 01, 2019",135.00,148.23,132.14,138.95,136.37,"25,345,400"
"Jun 01, 2019",122.28,135.75,122.27,134.39,131.90,"25,461,300"
"May 01, 2019",119.66,135.51,118.65,122.14,119.50,"37,047,000"
"Apr 01, 2019",118.00,120.34,111.71,119.25,116.67,"27,091,700"
"Mar 01, 2019",127.61,128.50,110.52,117.06,114.53,"30,394,300"
"Feb 01, 2019",123.56,137.16,122.46,127.16,124.03,"30,965,000"
"Jan 01, 2019",109.86,129.98,109.16,128.25,125.09,"34,857,100"
"Dec 01, 2018",123.03,127.82,106.11,110.47,107.75,"38,426,200"
"Nov 01, 2018",125.48,135.12,119.00,124.50,121.06,"32,463,200"
"Oct 01, 2018",132.97,138.94,117.19,124.76,121.31,"37,330,600"
"Sep 01, 2018",128.31,136.66,122.49,132.65,128.98,"31,341,100"
"Aug 01, 2018",125.68,131.79,122.63,128.75,124.82,"34,208,500"
"Jul 01, 2018",133.23,139.86,122.92,125.60,121.76,"34,636,900"
"Jun 01, 2018",142.95,151.24,131.43,133.40,129.32,"38,597,000"
"May 01, 2018",155.61,158.25,138.76,141.94,137.28,"40,463,200"
"Apr 01, 2018",140.26,160.84,137.54,156.21,151.08,"33,988,500"
"Mar 01, 2018",149.51,160.87,137.10,140.87,136.24,"37,534,200"
"Feb 01, 2018",164.39,168.00,143.08,149.23,144.01,"35,540,500"
"Jan 01, 2018",156.91,178.86,152.50,168.88,162.97,"36,384,600"
"Dec 01, 2017",147.04,164.29,143.87,155.95,150.50,"33,043,600"
"Nov 01, 2017",138.78,152.39,134.78,147.74,142.25,"50,560,500"
"Oct 01, 2017",153.81,162.61,134.25,137.88,132.75,"50,696,600"
"Sep 01, 2017",149.48,160.78,146.74,153.61,147.90,"35,881,700"
"Aug 01, 2017",163.30,163.45,145.13,149.31,143.43,"37,266,100"
"Jul 01, 2017",165.29,168.87,156.09,161.87,155.49,"27,891,600"
"Jun 01, 2017",162.66,169.29,158.91,164.54,157.78,"36,348,700"
"May 01, 2017",138.32,163.75,137.17,163.09,156.39,"43,482,300"
"Apr 01, 2017",148.38,148.87,133.82,138.29,132.61,"31,802,200"
"Mar 01, 2017",151.30,153.07,143.86,148.26,142.17,"37,647,700"
"Feb 01, 2017",139.70,152.00,137.84,150.13,143.70,"36,427,100"
"Jan 01, 2017",140.40,151.82,134.17,139.15,133.19,"45,333,000"
"Dec 01, 2016",143.44,148.59,136.81,146.25,139.98,"44,268,300"
"Nov 01, 2016",127.17,151.77,126.30,143.81,137.38,"62,582,400"
"Oct 01, 2016",166.22,166.90,114.53,127.17,121.48,"63,389,800"
"Sep 01, 2016",184.72,186.28,163.57,166.75,159.29,"45,505,600"
"Aug 01, 2016",195.20,197.08,181.82,184.62,176.10,"25,935,700"
"Jul 01, 2016",187.02,199.43,185.43,194.56,185.58,"25,032,200"
"Jun 01, 2016",181.72,188.43,171.16,186.65,177.76,"29,884,900"
"May 01, 2016",167.80,185.58,164.39,183.14,174.42,"41,814,100"
"Apr 01, 2016",156.75,179.30,154.33,167.82,159.83,"31,244,700"
"Mar 01, 2016",154.68,167.13,149.60,157.25,149.76,"33,213,900"
"Feb 01, 2016",159.80,160.45,148.29,155.62,147.94,"40,747,200"
"Jan 01, 2016",193.59,196.84,152.22,160.98,153.04,"56,071,800"
"Dec 01, 2015",190.15,202.20,185.92,197.23,187.50,"33,531,400"
"Nov 01, 2015",179.91,191.91,178.80,189.35,179.74,"34,863,900"
"Oct 01, 2015",184.76,196.68,169.00,178.80,169.73,"50,557,100"
"Sep 01, 2015",195.00,208.03,182.66,185.03,175.64,"40,877,400"
"Aug 01, 2015",221.54,224.73,160.10,197.58,187.29,"35,078,900"
"Jul 01, 2015",226.90,236.86,215.60,220.57,209.08,"26,979,100"
"Jun 01, 2015",237.43,239.19,223.00,224.81,212.89,"19,559,500"
"May 01, 2015",224.33,243.61,221.04,237.23,224.65,"20,412,400"
"Apr 01, 2015",226.03,231.90,219.51,223.40,211.55,"21,320,900"
"Mar 01, 2015",228.70,232.69,218.00,226.20,214.20,"19,478,400"
"Feb 01, 2015",212.83,231.55,209.00,228.70,216.35,"22,013,300"
"Jan 01, 2015",209.06,222.93,205.72,212.65,201.16,"20,044,100"
