,Open,High,Low,Close*,Adj Close**,Volume
"Dec 01, 2020",67.42,68.16,62.52,67.55,67.34,"38,246,600"
"Nov 01, 2020",62.19,68.21,61.09,66.94,66.53,"38,009,800"
"Oct 01, 2020",62.87,66.00,58.77,61.28,60.91,"39,389,000"
"Sep 01, 2020",62.52,65.56,58.04,62.42,62.04,"47,799,700"
"Aug 01, 2020",63.02,65.95,61.81,62.90,62.32,"38,368,100"
"Jul 01, 2020",57.00,64.52,55.75,62.74,62.16,"64,921,500"
"Jun 01, 2020",52.45,61.46,52.11,56.86,56.34,"80,022,400"
"May 01, 2020",50.33,54.70,47.20,52.65,51.97,"84,034,600"
"Apr 01, 2020",45.99,51.73,41.26,50.91,50.25,"190,482,800"
"Mar 01, 2020",40.00,50.00,38.00,50.00,49.35,"728,000"
