,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2020-12-31,"$1,102",$922,$180,-,$52,$28,$946,$156,$-39,$117,$-2,$119,-,$119,-,$87,-,$156,215,215,$0.40,$0.40
2020-09-30,$847,$764,$83,-,$49,$6,$807,$40,$-49,$-9,$-13,$4,-,$4,-,$-28,$252,$40,214,214,$-0.13,$-0.13
2020-06-30,"$1,204",$870,$334,-,$51,$-3,$924,$280,$-29,$251,$33,$218,-,$218,-,$190,$519,$280,215,215,$0.89,$0.89
2020-03-31,$971,$767,$204,-,$54,$-3,$824,$147,$-43,$104,$13,$91,-,$91,-,$68,$358,$147,216,217,$0.31,$0.31
2019-12-31,"$1,049",$822,$227,-,$63,$11,$874,$175,$-68,$107,$13,$94,-,$94,-,$55,$387,$175,220,222,$0.27,$0.26
2019-09-30,"$1,038",$810,$228,-,$56,$16,$850,$188,$-55,$133,$19,$114,-,$114,-,$65,$411,$188,219,221,$0.29,$0.29
2019-06-30,"$1,502","$1,003",$499,-,$62,$38,"$1,027",$475,$-53,$422,$102,$320,-,$320,-,$283,$727,$475,221,222,$1.28,$1.28
2019-03-31,"$1,001",$781,$220,-,$58,$3,$836,$165,$-55,$110,$-8,$118,-,$118,-,$90,$353,$165,223,225,$0.40,$0.40
2018-12-31,"$1,132",$890,$242,-,$51,$4,$937,$195,$-54,$141,$46,$95,-,$95,-,$49,$416,$195,233,234,$0.22,$0.21
2018-09-30,"$1,040",$867,$173,-,$53,$16,$904,$136,$-53,$83,$12,$71,-,$71,-,$30,$369,$136,234,235,$0.13,$0.13
2018-06-30,"$1,300",$988,$312,-,$53,$15,"$1,026",$274,$-56,$218,$44,$174,-,$174,-,$148,$515,$274,234,235,$0.63,$0.63
2018-03-31,$957,$767,$190,-,$57,$28,$796,$161,$-56,$105,$17,$88,-,$88,-,$63,$354,$161,234,235,$0.27,$0.27
2017-12-31,"$1,099",$956,$143,-,$51,$13,$994,$105,$-122,$-17,$-520,$503,-,$503,-,$465,$340,$105,234,234,$1.99,$1.99
2017-09-30,$870,$859,$11,-,$45,$-3,$907,$-37,$-78,$-115,$-47,$-68,-,$-68,-,$-87,$189,$-37,233,233,$-0.37,$-0.37
2017-06-30,"$1,124",$951,$173,-,$49,$-16,"$1,016",$108,$-79,$29,$5,$24,-,$24,-,$3,$325,$108,234,234,$0.01,$0.01
2017-03-31,"$1,037",$930,$107,-,$46,$-3,$979,$58,$-80,$-22,$-13,$-9,-,$-9,-,$-23,$263,$58,233,233,$-0.10,$-0.10
2016-12-31,$867,$770,$97,-,$32,$-161,$963,$-96,$-239,$-335,$-47,$-288,-,$-288,-,$-320,$107,$-96,233,233,$-1.37,$-1.37
2016-09-30,$680,$678,$2,-,$44,$-59,$781,$-101,$-30,$-131,$-131,-,-,-,-,$-30,$47,$-101,233,233,$-0.13,$-0.13
2016-06-30,"$1,134",$607,$527,-,$52,$-237,$896,$238,$-60,$178,$95,$83,-,$83,-,$47,$419,$238,233,234,$0.20,$0.20
2016-03-31,"$1,004",$787,$217,-,$45,$-75,$907,$97,$-35,$62,$15,$47,-,$47,-,$26,$243,$97,233,234,$0.11,$0.11
2015-12-31,"$1,115",$835,$280,-,$50,$-93,$978,$137,$-38,$99,$63,$36,-,$36,-,$27,$269,$137,235,236,$0.12,$0.12
2015-09-30,$928,$763,$165,-,$42,$-64,$869,$59,$-35,$24,$20,$4,-,$97,-,$90,$188,$59,233,234,$0.39,$0.39
2015-06-30,"$1,311",$625,$686,-,$38,$-18,$681,$630,$-29,$601,$200,$401,-,$365,-,$352,$734,$630,235,236,$1.50,$1.49
2015-03-31,$954,$538,$416,-,$40,$-9,$587,$367,$-33,$334,$113,$221,-,$236,-,$231,$482,$367,240,241,$0.96,$0.96
2014-12-31,"$1,216.3",$772.5,$443.8,-,$32.6,$7.1,$798,$418.3,$-42.1,$376.2,$132.1,$244.1,-,$251.3,-,$238,$512.8,$418.3,256,257,$1.09,$1.10
2014-09-30,$921.4,$620.3,$301.1,-,$38.2,$-16.3,$674.8,$246.6,$-46.1,$200.5,$70.5,$130,-,$140.6,-,$130.9,$342,$246.6,248,249,$0.53,$0.52
2014-06-30,"$1,472.7",$882.4,$590.3,-,$39.5,$-19.5,$941.4,$531.3,$-51.1,$480.2,$157.2,$323,-,$324.7,-,$312.6,$629.1,$531.3,255,256,$1.22,$1.22
2014-03-31,"$1,132.6",$689.8,$442.8,-,$41.7,$768.7,$-37.2,"$1,169.8",$-39.7,"$1,130.1",$413.2,$716.9,-,$720.4,-,$708.5,"$1,275.1","$1,169.8",274,275,$2.59,$2.58
2013-12-31,"$1,326.3",$732.5,$593.8,-,$45,$16,$761.5,$564.8,$-39.6,$525.2,$187.2,$338,-,$341.4,-,$325.8,$661.6,$564.8,294,296,$1.16,$1.17
2013-09-30,"$1,097",$710.9,$386.1,-,$32.2,$31.5,$711.6,$385.4,$-39.7,$345.7,$109,$236.7,-,$243.9,-,$234.1,$485.5,$385.4,287,288,$0.82,$0.81
2013-06-30,"$1,714.9",$849.7,$865.2,-,$44.5,$13,$881.2,$833.7,$-31,$802.7,$282.9,$519.8,-,$518.1,-,$498.2,$940.3,$833.7,296,298,$1.69,$1.68
2013-03-31,"$1,336.5",$661.4,$675.1,-,$44.3,$-3,$708.7,$627.8,$-91.7,$536.1,$107.4,$428.7,-,$429.4,-,$406.5,$734.9,$627.8,312,314,$1.31,$1.29
2012-12-31,"$1,481.4",$825.2,$656.2,-,$40.2,$0.1,$865.3,$616.1,$-27.9,$588.2,$242.2,$346,-,$355.3,-,$470.7,$717.2,$616.1,320,324,$1.49,$1.48
2012-09-30,"$1,359.4",$657.4,$702,-,$36.5,$1.6,$692.3,$667.1,$-26.9,$640.2,$206,$434.2,-,$458.1,-,$403.3,$766.8,$667.1,314,318,$1.29,$1.27
2012-06-30,"$1,735.6",$692.3,"$1,043.3",-,$41.3,$3,$730.6,"$1,005",$-44.7,$960.3,$309.2,$651.1,-,$678.3,-,$606.3,"$1,120.9","$1,005",322,326,$1.88,$1.86
2012-03-31,"$1,527.6",$815.8,$711.8,-,$33.8,$-6.8,$856.4,$671.2,$-30.4,$640.8,$206.8,$434,-,$431.7,-,$368.4,$774.3,$671.2,328,333,$1.12,$1.11
2011-12-31,"$1,718.4",$853.2,$865.2,-,$36.8,$0.9,$889.3,$829.1,$-32,$797.1,$301.8,$495.3,-,$502.2,-,$438.9,$930.4,$829.1,347,350,$1.33,$1.32
2011-09-30,"$1,403.8",$765.8,$638,-,$30.5,$-24.4,$821.5,$582.3,$-31.7,$550.6,$184.9,$365.7,-,$382.4,-,$330.9,$683.9,$582.3,347,350,$0.95,$0.95
2011-06-30,"$1,801.7",$934.3,$867.4,-,$31.7,$10.3,$957,$844.7,$-29.7,$815,$281,$534,-,$543.8,-,$487.4,$939.5,$844.7,358,361,$1.36,$1.35
2011-03-31,"$1,174",$649,$525,-,$31,$42.5,$639.6,$534.4,$-51.5,$482.9,$158.8,$324.1,-,$332.6,-,$282,$652.9,$534.4,357,361,$0.79,$0.78
2010-12-31,"$1,237.6",$753.7,$483.9,-,$32.8,$-12.4,$802.601,$434.999,$-50,$385,$169.3,$215.7,-,$226.7,-,$200.3,$541.299,$435,324,327,$0.65,$0.64
2010-09-30,$917.1,$747.3,$169.8,-,$28.8,$4.4,$780.3,$136.8,$-57.5,$79.3,$18.9,$60.4,-,$71.2,-,$48.2,$247.2,$136.8,356,360,$0.14,$0.13
2010-06-30,"$1,307.9",$911.1,$396.8,-,$28.3,$-8.8,$957.5,$350.4,$-128.7,$221.7,$89.9,$131.8,-,$136.6,-,$105.1,$500.2,$350.4,337,341,$0.31,$0.31
