,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2020-12-31,"$5,913","$3,298","$2,615",-,"$1,338",-,"$4,697","$1,216",-,"$1,216",$265,$951,-,$951,-,$951,"$1,577","$1,277",714,716,$1.34,$1.33
2020-09-30,"$5,665","$3,310","$2,355",-,"$1,139",-,"$4,512","$1,153",-,"$1,153","$-1,303","$2,456",-,"$2,456",-,"$2,456","$1,508","$1,216",712,714,$3.45,$3.44
2020-06-30,"$5,407","$3,229","$2,178",-,"$1,045",-,"$4,337","$1,070",-,"$1,070",$265,$805,-,$805,-,$805,"$1,422","$1,133",718,720,$1.12,$1.12
2020-03-31,"$5,162","$3,275","$1,887",-,"$1,112",-,"$4,442",$720,-,$720,$154,$566,-,$566,-,$566,"$1,108",$775,724,728,$0.78,$0.78
2019-12-31,"$5,603","$3,315","$2,288",-,"$1,174",-,"$4,545","$1,058",-,"$1,058",$276,$782,-,$782,-,$782,"$1,429","$1,114",742,746,$1.07,$1.07
2019-09-30,"$5,536","$3,357","$2,179",-,"$1,086",-,"$4,500","$1,036",-,"$1,036",$259,$777,-,$777,-,$777,"$1,411","$1,093",740,744,$1.05,$1.04
2019-06-30,"$5,511","$3,293","$2,218",-,"$1,052",-,"$4,402","$1,109",-,"$1,109",$292,$817,-,$817,-,$817,"$1,475","$1,166",745,749,$1.10,$1.09
2019-03-31,"$5,657","$3,298","$2,359",-,"$1,059",-,"$4,415","$1,242",-,"$1,242",$314,$928,-,$928,-,$928,"$1,640","$1,300",751,756,$1.23,$1.23
2018-12-31,"$5,128","$3,239","$1,889",-,"$1,106",-,"$4,404",$724,-,$724,$198,$526,-,$526,-,$526,"$1,096",$783,770,775,$0.69,$0.70
2018-09-30,"$5,577","$3,333","$2,244",-,"$1,045",-,"$4,431","$1,146",-,"$1,146",$301,$845,-,$845,-,$845,"$1,514","$1,199",767,772,$1.10,$1.09
2018-06-30,"$5,589","$3,369","$2,220",-,"$1,035",-,"$4,458","$1,131",-,"$1,131",$299,$832,-,$832,-,$832,"$1,488","$1,185",773,778,$1.08,$1.07
2018-03-31,"$5,464","$3,379","$2,085",-,"$1,047",-,"$4,482",$982,-,$982,$265,$717,-,$717,-,$717,"$1,352","$1,038",779,784,$0.92,$0.91
2017-12-31,"$5,424","$3,328","$2,096",-,"$1,038",-,"$4,424","$1,000",-,"$1,000","$-1,583","$2,583",-,"$2,583",-,"$2,583","$1,342","$1,058",792,798,$3.26,$3.25
2017-09-30,"$5,506","$3,415","$2,091",-,$957,-,"$4,431","$1,075",-,"$1,075",$359,$716,-,$716,-,$716,"$1,405","$1,134",789,795,$0.91,$0.90
2017-06-30,"$5,428","$3,374","$2,054",-,$948,-,"$4,383","$1,045",-,"$1,045",$332,$713,-,$713,-,$713,"$1,389","$1,106",793,799,$0.90,$0.89
2017-03-31,"$5,309","$3,380","$1,929",-,$969,-,"$4,411",$898,-,$898,$306,$592,-,$592,-,$592,"$1,254",$960,802,808,$0.74,$0.73
2016-12-31,"$5,955","$3,599","$2,356",-,"$1,187",-,"$4,802","$1,153",-,"$1,153",$402,$751,-,$751,-,$751,"$1,225","$1,225",823,828,$0.92,$0.92
