,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2020-12-31,"$5,777","$1,567","$4,210",-,"$1,980",$-874,"$5,629",$148,$-393,$-319,$162,$-481,-,$-157,-,$-84,-,$148,-,-,-,-
2020-09-30,"$6,721","$1,890","$4,831",-,"$1,774",$-26,"$4,907","$1,814",$-475,"$1,339",$105,"$1,234",-,"$1,234",-,"$1,265","$3,244","$1,814",735,735,$1.74,$1.74
2020-06-30,"$5,421","$1,408","$4,013",-,"$1,687",$1,"$4,244","$1,177","$-2,385","$-1,208",$-316,$-892,-,$-892,-,$-817,"$2,527","$1,177",735,735,$-1.13,$-1.13
2020-03-31,"$5,949","$1,646","$4,303",-,"$1,684",$-1,"$4,461","$1,488",$-461,"$1,027",$137,$890,-,$890,-,$899,"$2,789","$1,488",734,736,$1.24,$1.24
2019-12-31,"$6,103","$1,774","$4,329",-,"$2,024",$-12,"$4,994","$1,109",$-400,$709,$95,$614,-,$614,-,$660,"$2,454","$1,109",729,729,$0.88,$0.88
2019-09-30,"$6,940","$2,026","$4,914",-,"$1,819",$20,"$5,011","$1,929",$-418,"$1,511",$188,"$1,323",-,"$1,323",-,"$1,327","$3,277","$1,929",729,729,$1.82,$1.82
2019-06-30,"$5,873","$1,717","$4,156",-,"$1,768",$-1,"$4,575","$1,298",$-409,$889,$141,$748,-,$748,-,$820,"$2,543","$1,298",728,728,$1.12,$1.12
2019-03-31,"$6,163","$1,936","$4,227",-,"$1,762",$-3,"$4,790","$1,373",$-385,$988,$95,$893,-,$893,-,$900,"$2,611","$1,373",727,727,$1.24,$1.24
2018-12-31,"$6,115","$1,887","$4,228",-,"$2,197",$-65,"$5,244",$871,$-438,$433,$-1,$434,-,$434,$20,$464,"$2,120",$871,708,708,$0.66,$0.66
2018-09-30,"$6,628","$1,989","$4,639",-,"$1,907",$-114,"$5,049","$1,579",$-349,"$1,230",$168,"$1,062",-,"$1,062",$4,"$1,082","$2,776","$1,579",713,714,$1.51,$1.51
2018-06-30,"$5,643","$1,663","$3,980",-,"$1,859",$-169,"$4,664",$979,$-372,$607,$100,$507,-,$507,$-5,$500,"$2,140",$979,703,704,$0.71,$0.71
