,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2020-12-31,"$7,298","$4,426","$2,872",-,"$1,624",$-48,"$6,149","$1,149",$-208,$941,$344,$597,-,"$1,142",-,"$1,139","$1,452","$1,149","1,431","1,441",$0.79,$0.79
2020-09-30,"$6,665","$3,873","$2,792",-,"$1,484",$-123,"$5,530","$1,135",$-51,"$1,084",$391,$693,-,"$1,122",-,"$1,119","$1,420","$1,135","1,432","1,442",$0.78,$0.78
2020-06-30,"$5,911","$3,580","$2,331",-,"$1,453",$-115,"$5,198",$713,$-54,$659,$341,$318,-,$545,-,$544,$985,$713,"1,431","1,439",$0.38,$0.38
2020-03-31,"$6,707","$4,256","$2,451",-,"$1,537",$-15,"$5,851",$856,$-157,$699,$148,$551,-,$760,-,$753,"$1,112",$856,"1,434","1,445",$0.53,$0.52
2019-12-31,"$6,913","$4,154","$2,759",-,"$1,750",$-59,"$6,007",$906,$-52,$854,$230,$624,-,$789,-,$786,"$1,176",$903,"1,445","1,458",$0.54,$0.53
2019-09-30,"$6,355","$3,839","$2,516",-,"$1,466",$-134,"$5,479",$876,$-192,$684,$-633,"$1,317",-,"$1,431",-,"$1,426","$1,139",$879,"1,445","1,458",$0.99,$0.98
2019-06-30,"$6,062","$3,593","$2,469",-,"$1,427",$-15,"$5,037","$1,025",$-89,$936,$216,$720,-,$804,-,$803,"$1,284","$1,025","1,445","1,458",$0.56,$0.55
2019-03-31,"$6,538","$3,945","$2,593",-,"$1,493",$-20,"$5,502","$1,036",$-63,$973,$189,$784,-,$920,-,$914,"$1,294","$1,036","1,449","1,461",$0.63,$0.63
2018-12-31,"$6,773","$4,224","$2,549",-,"$1,536",$-99,"$5,903",$870,$-103,$767,$111,$656,-,$762,-,$759,"$1,068",$870,"1,472","1,486",$0.52,$0.51
2018-09-30,"$6,288","$3,874","$2,414",-,"$1,508",$-125,"$5,551",$737,$-67,$670,$310,$360,-,"$1,197",-,"$1,194",$943,$737,"1,466","1,480",$0.81,$0.81
2018-06-30,"$6,112","$3,572","$2,540",-,"$1,904",$-111,"$5,631",$481,$-233,$248,$15,$233,-,$320,-,$318,$681,$481,"1,475","1,488",$0.22,$0.21
2018-03-31,"$6,765","$3,916","$2,849",-,"$1,527",$-54,"$5,541","$1,224",$-67,"$1,157",$337,$820,-,"$1,052",-,"$1,046","$1,431","$1,224","1,489","1,505",$0.70,$0.70
2017-12-31,"$6,966","$4,313","$2,653",-,"$1,662",$-118,"$6,136",$830,$-106,$724,$156,$568,-,$727,-,$719,"$1,231","$1,019","1,513","1,531",$0.48,$0.48
2017-09-30,"$6,530","$3,981","$2,549",-,"$1,338",$-182,"$5,359","$1,171",$-9,"$1,162",$272,$890,-,$982,-,$981,"$1,380","$1,171","1,507","1,524",$0.65,$0.64
2017-06-30,"$5,986","$3,672","$2,314",-,"$1,455",$-176,"$5,350",$636,$-119,$517,$84,$433,-,$500,-,$498,$828,$633,"1,519","1,539",$0.33,$0.32
