,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2020-12-31,"$1,673",$601,"$1,072",$451,$365,-,"$1,422",$251,$-6,$245,$34,$211,-,$211,-,$211,$297,$251,290,292,$0.73,$0.72
2020-09-30,"$1,151",$286,$865,$421,$289,-,"$1,002",$149,$-10,$139,$-46,$185,-,$185,-,$185,$189,$149,289,293,$0.64,$0.63
2020-06-30,"$1,459",$288,"$1,171",$438,$257,-,$988,$471,$-3,$468,$103,$365,-,$365,-,$365,$508,$471,288,292,$1.27,$1.25
2020-03-31,"$1,387",$269,"$1,118",$402,$309,-,$986,$401,$13,$414,$-4,$418,-,$418,-,$418,$440,$401,293,295,$1.52,$1.48
2019-12-31,"$1,593",$508,"$1,085",$389,$328,-,"$1,232",$361,$13,$374,$28,$346,-,$346,-,$346,$400,$361,292,294,$1.18,$1.18
2019-09-30,"$1,348",$405,$943,$387,$280,-,"$1,080",$268,$16,$284,$-570,$854,-,$854,-,$854,$303,$268,295,296,$2.89,$2.89
2019-06-30,"$1,209",$187,"$1,022",$381,$220,-,$794,$415,$21,$436,$-985,"$1,421",-,"$1,421",-,"$1,421",$452,$415,297,299,$4.78,$4.75
2019-03-31,"$1,238",$276,$962,$398,$352,-,"$1,042",$196,$23,$219,$10,$209,-,$209,-,$209,$233,$196,303,306,$0.69,$0.69
2018-12-31,"$1,289",$413,$876,$334,$293,-,"$1,047",$242,$23,$265,$3,$262,-,$262,-,$262,$276,$242,302,304,$0.87,$0.86
2018-09-30,"$1,286",$418,$868,$339,$263,-,"$1,028",$258,$18,$276,$21,$255,-,$255,-,$255,$294,$258,305,307,$0.84,$0.83
2018-06-30,"$1,137",$215,$922,$362,$254,-,$837,$300,$19,$319,$26,$293,-,$293,-,$293,$338,$300,306,310,$0.96,$0.95
2018-03-31,"$1,582",$233,"$1,349",$335,$256,-,$829,$753,$1,$754,$147,$607,-,$607,-,$607,$792,$753,308,312,$1.98,$1.95
2017-12-31,"$1,160",$501,$659,$329,$350,-,"$1,181",$-21,$5,$-16,$170,$-186,-,$-186,-,$-186,$13,$-21,308,308,$-0.60,$-0.60
2017-09-30,$959,$389,$570,$331,$278,-,"$1,000",$-41,$3,$-38,$-16,$-22,-,$-22,-,$-22,$-9,$-41,309,309,$-0.07,$-0.07
2017-06-30,"$1,449",$154,"$1,295",$325,$226,-,$706,$743,$6,$749,$105,$644,-,$644,-,$644,$774,$743,309,313,$2.08,$2.06
2017-03-31,"$1,527",$202,"$1,325",$335,$272,-,$810,$717,$-1,$716,$150,$566,-,$566,-,$566,$749,$717,303,314,$1.86,$1.81
2016-12-31,"$1,149",$516,$633,$285,$350,-,"$1,153",$-4,$-2,$-6,$-5,$-1,-,$-1,-,$-1,$45,$-4,303,303,-,-
2016-09-30,$898,$401,$497,$291,$254,-,$947,$-49,$-3,$-52,$-14,$-38,-,$-38,-,$-38,$-4,$-49,301,301,$-0.13,$-0.13
