,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2020-12-31,"$2,947","$1,174","$1,773",-,$775,$-73,"$2,521",$426,$-168,$258,$-30,$288,-,$288,-,$288,$955,$426,527,528,$0.54,$0.55
2020-09-30,"$3,182","$1,046","$2,136",-,$737,$-73,"$2,369",$813,$-167,$646,$43,$603,-,$603,-,$603,"$1,359",$813,526,528,$1.15,$1.14
2020-06-30,"$2,586",$927,"$1,659",-,$696,$-68,"$2,164",$422,$-148,$274,$-13,$287,-,$287,-,$287,$930,$422,527,527,$0.54,$0.54
2020-03-31,"$2,811","$1,091","$1,720",-,$728,$-74,"$2,356",$455,$-166,$289,$-6,$295,-,$295,-,$295,$954,$455,526,527,$0.56,$0.56
2019-12-31,"$2,798","$1,114","$1,684",-,$715,$-73,"$2,348",$450,$-151,$299,$7,$292,-,$292,-,$292,$933,$450,519,520,$0.55,$0.56
2019-09-30,"$3,013","$1,016","$1,997",-,$717,$-75,"$2,255",$758,$-159,$599,$72,$527,-,$527,-,$527,"$1,240",$758,519,521,$1.02,$1.01
2019-06-30,"$2,577",$935,"$1,642",-,$728,$-65,"$2,167",$410,$-148,$262,$24,$238,-,$238,-,$238,$880,$410,516,518,$0.46,$0.46
2019-03-31,"$3,141","$1,403","$1,738",-,$747,$-72,"$2,655",$486,$-146,$340,$25,$315,-,$315,-,$315,$955,$486,515,516,$0.61,$0.61
2018-12-31,"$2,880","$1,263","$1,617",-,$763,$-73,"$2,541",$339,$-130,$209,$-5,$214,-,$214,-,$214,$815,$339,511,511,$0.42,$0.42
2018-09-30,"$3,048","$1,107","$1,941",-,$728,$-77,"$2,352",$696,$-132,$564,$73,$491,-,$491,-,$491,"$1,170",$696,510,511,$0.96,$0.96
2018-06-30,"$2,658","$1,047","$1,611",-,$715,$-69,"$2,208",$450,$-131,$319,$54,$265,-,$265,-,$265,$863,$450,510,510,$0.52,$0.52
2018-03-31,"$2,951","$1,315","$1,636",-,$702,$-71,"$2,471",$480,$-130,$350,$59,$291,-,$291,-,$291,$898,$480,509,509,$0.57,$0.57
2017-12-31,"$2,796","$1,196","$1,600",-,$716,$-66,"$2,355",$441,$-133,$308,$118,$190,-,$190,-,$190,$849,$441,509,509,$0.37,$0.36
2017-09-30,"$3,017","$1,078","$1,939",-,$670,$-74,"$2,193",$824,$-127,$697,$205,$492,-,$492,-,$492,"$1,229",$824,509,509,$0.97,$0.97
2017-06-30,"$2,645","$1,041","$1,604",-,$707,$-65,"$2,179",$466,$-137,$329,$102,$227,-,$227,-,$227,$862,$466,509,509,$0.45,$0.45
2017-03-31,"$2,946","$1,299","$1,647",-,$722,$-68,"$2,454",$492,$-136,$356,$117,$239,-,$239,-,$239,$892,$492,508,509,$0.47,$0.47
2016-12-31,"$2,794.731","$1,236.938","$1,557.793",-,$666.621,$-67.734,"$2,303.236",$491.495,$-154.856,$336.639,$109.541,$227.098,-,$227.098,-,$227.098,$859.258,$491.495,509,509,$0.45,$0.45
2016-09-30,"$3,040.147","$1,113.477","$1,926.67",-,$707.199,$-63.914,"$2,213.093",$827.054,$-130.847,$696.207,$238.412,$457.795,-,$457.795,-,$457.795,"$1,189.301",$827.054,509,510,$0.90,$0.90
2016-06-30,"$2,499.849",$954.371,"$1,545.478",-,$735.447,$-55.916,"$2,068.268",$431.581,$-130.389,$301.192,$104.397,$196.795,-,$196.795,-,$196.795,$789.367,$431.581,509,509,$0.39,$0.39
2016-03-31,"$2,772.273","$1,182.214","$1,590.059",-,$722.733,$-57.436,"$2,282.403",$489.87,$-119.908,$369.962,$128.65,$241.312,-,$241.312,-,$241.312,$838.074,$489.87,509,509,$0.47,$0.47
2015-12-31,"$2,645.335","$1,142.912","$1,502.423",-,$706.469,$-59.277,"$2,204.837",$440.498,$-121.448,$319.05,$110.51,$208.54,-,$208.54,-,$208.54,$764.662,$440.498,508,508,$0.41,$0.41
2015-09-30,"$2,901.312","$1,089","$1,812.312",-,$689.065,$-57.314,"$2,115.5",$785.812,$-120.32,$665.492,$239.029,$426.463,-,$426.463,-,$426.463,"$1,102.542",$785.812,508,508,$0.84,$0.84
2015-06-30,"$2,515.134","$1,039.536","$1,475.598",-,$724.01,$-54.141,"$2,092.289",$422.845,$-116.033,$306.812,$109.881,$196.931,-,$196.931,-,$196.931,$721.482,$422.845,508,508,$0.39,$0.39
2015-03-31,"$2,962.219","$1,432.552","$1,529.667",-,$722.456,$-183.268,"$2,611.374",$350.845,$-115.199,$235.646,$83.58,$152.066,-,$152.066,-,$152.066,$655.314,$350.845,507,507,$0.30,$0.30
2014-12-31,"$2,928.628","$1,469.619","$1,459.009",-,$727.139,$-78.22,"$2,537.379",$391.249,$-107.094,$284.156,$87.817,$196.339,-,$196.339,-,$196.339,$679.108,$391.249,504,504,$0.39,$0.39
2014-09-30,"$2,869.807","$1,187.211","$1,682.596",-,$686.349,$-75.172,"$2,204.127",$665.68,$-101.129,$564.551,$195.969,$368.582,-,$368.582,-,$368.582,$955.841,$665.68,506,506,$0.73,$0.73
2014-06-30,"$2,685.096","$1,259.865","$1,425.231",-,$701.882,$-70.834,"$2,287.888",$397.208,$-97.786,$299.422,$104.258,$195.164,-,$195.164,-,$195.164,$686.94,$397.208,503,503,$0.39,$0.39
2014-03-31,"$3,202.604","$1,700.278","$1,502.326",-,$684.845,$-77.546,"$2,708.612",$493.992,$-97,$396.992,$135.771,$261.221,-,$261.221,-,$261.221,$771.754,$493.992,500,500,$0.52,$0.52
2013-12-31,"$2,730.822","$1,373.896","$1,356.926",-,$706.174,$-68.438,"$2,405.24",$325.582,$-102.227,$223.355,$73.3,$150.055,-,$150.055,-,$150.055,$607.664,$325.582,496,497,$0.30,$0.30
2013-09-30,"$2,822.338","$1,180.331","$1,642.007",-,$680.592,$-67.811,"$2,157.225",$665.113,$-107.012,$558.101,$193.349,$364.752,-,$364.752,-,$364.752,$923.381,$665.113,498,499,$0.73,$0.73
2013-06-30,"$2,578.913","$1,207.69","$1,371.223",-,$664.608,$-60.445,"$2,176.677",$402.236,$-106.486,$295.75,$98.893,$196.857,-,$196.857,-,$196.857,$677.196,$402.236,498,498,$0.40,$0.40
2013-03-31,"$2,782.849","$1,372.829","$1,410.02",-,$642.658,$-64.032,"$2,328.225",$454.624,$-99.62,$355.004,$118.434,$236.57,-,$236.57,-,$236.57,$733.493,$454.624,490,491,$0.48,$0.48
2012-12-31,"$2,551.135","$1,230.815","$1,320.32",-,$702.949,$-69.285,"$2,234.738",$316.397,$-106.117,$210.28,$70.042,$140.238,-,$140.238,-,$140.17,$573.995,$316.397,488,488,$0.28,$0.28
2012-09-30,"$2,724.341","$1,063.82","$1,660.521",-,$632.116,$-68.92,"$2,003.907",$720.434,$-119.442,$600.992,$202.845,$398.147,-,$398.147,$-0.041,$398.106,$991.801,$720.434,488,489,$0.82,$0.81
2012-06-30,"$2,274.668",$950.076,"$1,324.592",-,$633.646,$-58.615,"$1,868.978",$405.69,$-120.814,$284.876,$101.801,$183.075,-,$183.075,$-0.015,$183.06,$658.923,$405.69,488,488,$0.38,$0.38
2012-03-31,"$2,578.079","$1,289.23","$1,288.849",-,$616.308,$-63.707,"$2,197.917",$380.162,$-120.878,$259.284,$75.515,$183.769,-,$183.769,$0.124,$183.893,$637.707,$380.162,487,488,$0.38,$0.38
2011-12-31,"$2,568.41","$1,298.935","$1,269.475",-,$661.868,$-69.303,"$2,224.409",$344.001,$-124.784,$219.217,$78.478,$140.739,-,$140.739,-,$140.509,$567.074,$344.001,485,486,$0.28,$0.28
