,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2020-12-31,"$5,315","$2,583","$2,732",$291,"$1,149",-,"$4,073","$1,242",$-84,"$1,157",$154,"$1,003",-,"$1,003",-,$981,"$1,797","$1,242",291,293,$3.38,$3.35
2020-09-30,"$4,784","$2,578","$2,206",$300,"$1,199",$-378,"$4,529",$255,$-110,$143,$15,$128,-,$128,-,$105,$808,$255,279,282,$0.36,$0.34
2020-06-30,"$3,855","$2,195","$1,660",$262,$980,$15,"$3,496",$359,$-110,$248,$-38,$286,-,$286,-,$277,$893,$359,282,285,$0.98,$0.97
2020-03-31,"$4,253","$2,520","$1,733",$264,"$1,025",-,"$3,884",$369,$-170,$200,$17,$183,-,$183,-,$145,$906,$369,272,275,$0.53,$0.53
2019-12-31,"$4,225","$2,247","$1,978",$270,"$1,121",-,"$3,724",$501,$-108,$394,$117,$277,-,$277,-,$240,"$1,031",$501,271,275,$0.88,$0.87
2019-09-30,"$4,585","$2,318","$2,267",$270,"$1,094",$-593,"$4,473",$112,$-113,$-1,$-164,$163,-,$163,-,$125,$665,$112,270,275,$0.46,$0.45
2019-06-30,"$4,350","$2,276","$2,074",$282,"$1,076",-,"$3,724",$626,$-165,$460,$9,$451,-,$451,-,$413,"$1,200",$626,270,274,$1.53,$1.51
2019-03-31,"$4,195","$2,221","$1,974",$252,"$1,089",$-396,"$4,059",$136,$-133,$3,$-17,$20,-,$20,-,$-18,$699,$136,270,270,$-0.07,$-0.07
2018-12-31,"$4,160","$2,187","$1,973",$258,"$1,073",$335,"$3,274",$886,$-173,$714,$115,$599,-,$599,-,$562,"$1,449",$886,269,274,$2.09,$2.05
2018-09-30,"$4,403","$2,309","$2,094",$277,"$1,101",-,"$3,827",$576,$-162,$415,$550,$-135,-,$-135,-,$-173,"$1,142",$576,258,265,$-0.51,$-0.48
2018-06-30,"$4,278","$2,262","$2,016",$277,"$1,086",-,"$3,767",$511,$136,$647,$53,$594,-,$594,-,$556,"$1,079",$511,268,274,$2.08,$2.03
2018-03-31,"$4,222","$2,616","$1,606",$259,"$1,056",-,"$4,035",$187,$-180,$6,$18,$-12,-,$-12,-,$-50,$740,$187,267,267,$-0.19,$-0.19
2017-12-31,"$3,080","$1,527","$1,553",$191,$773,-,"$2,845",$235,$-130,$105,$241,$-136,-,$-136,-,$-174,$526,$235,230,230,$-0.76,$-0.76
2017-09-30,"$3,167","$1,589","$1,578",$215,$757,$-5,"$2,676",$491,$-162,$326,$-2,$328,-,$328,-,$289,$777,$491,219,224,$1.20,$1.19
2017-06-30,"$3,035","$1,532","$1,503",$186,$719,$-741,"$3,259",$-224,$-181,$-404,$-271,$-133,-,$-133,-,$-165,$55,$-224,221,221,$-0.75,$-0.75
2017-03-31,"$2,969","$1,537","$1,432",$187,$724,-,"$2,524",$445,$-84,$362,$18,$344,-,$344,-,$344,$706,$445,214,218,$1.61,$1.58
2016-12-31,"$2,922","$1,470","$1,452",$182,$709,$336,"$2,112",$810,$-119,$692,$131,$561,-,$561,-,$562,"$1,072",$810,213,218,$2.64,$2.58
2016-09-30,"$3,232","$1,679","$1,553",$252,$797,-,"$3,135",$97,$-88,$10,$-10,$20,-,$20,-,$19,$370,$97,213,218,$0.09,$0.07
2016-06-30,"$3,198","$1,651","$1,547",$207,$728,-,"$2,682",$516,$-93,$422,$32,$390,-,$390,-,$390,$788,$516,213,217,$1.83,$1.80
2016-03-31,"$3,067","$1,584","$1,483",$182,$732,-,"$2,602",$465,$-90,$376,$38,$338,-,$338,-,$338,$745,$465,212,217,$1.59,$1.56
2015-12-31,"$2,986","$1,578","$1,408",$187,$748,-,"$2,634",$352,$-85,$266,$37,$229,-,$229,-,$229,$641,$352,212,216,$1.08,$1.06
2015-09-30,"$3,060","$1,630","$1,430",$196,$757,-,"$2,765",$295,$-105,$190,$8,$182,-,$182,-,$181,$610,$295,203,208,$0.81,$0.78
2015-06-30,"$3,120","$1,946","$1,174",$178,$751,-,"$2,983",$137,$-98,$39,$-23,$62,-,$62,-,$62,$436,$137,210,215,$0.30,$0.29
2015-03-31,"$2,051","$1,005","$1,046",$129,$511,-,"$1,758",$293,$-68,$225,$9,$216,-,$216,-,$216,$431,$293,196,200,$1.10,$1.08
2014-12-31,"$2,051","$1,006","$1,045",$129,$544,-,"$1,702",$349,$-64,$285,$50,$235,-,$235,-,$236,$488,$349,193,197,$1.22,$1.20
2014-09-30,"$2,202","$1,100","$1,102",$140,$561,-,"$1,801",$401,$-24,$377,$76,$301,-,$301,-,$301,$550,$401,193,198,$1.56,$1.52
2014-06-30,"$2,157","$1,046","$1,111",$137,$528,-,"$1,711",$446,$-23,$423,$97,$326,-,$326,-,$326,$587,$446,193,197,$1.69,$1.65
2014-03-31,"$2,072","$1,019","$1,053",$147,$525,-,"$1,691",$381,$-18,$363,$76,$287,-,$287,-,$287,$511,$381,194,197,$1.48,$1.45
2013-12-31,"$2,015",$980,"$1,035",$126,$531,-,"$1,637",$378,$-19,$359,$88,$271,-,$271,-,$271,$520,$378,194,198,$1.40,$1.37
2013-09-30,"$2,101","$1,014","$1,087",$133,$877,-,"$2,024",$77,$-16,$60,$-30,$90,-,$91,$-1,$90,$219,$77,195,199,$0.48,$0.45
2013-06-30,"$2,053",$993,"$1,060",$121,$534,-,"$1,648",$405,$-26,$379,$87,$292,-,$292,$10,$302,$544,$405,195,199,$1.55,$1.52
2013-03-31,"$2,000",$982,"$1,018",$122,$515,-,"$1,619",$381,$-21,$360,$84,$276,-,$276,-,$276,$517,$381,195,198,$1.42,$1.39
2012-12-31,"$1,900",$894,"$1,006",$118,$496,-,"$1,508",$392,$-26,$366,$95,$271,-,$270,$355,$625,$521,$392,196,200,$3.18,$3.13
2012-09-30,"$1,966.789",$965.956,"$1,000.833",$128.033,$483.905,-,"$1,577.894",$388.895,$-27.403,$361.492,$87.741,$273.751,-,$274.751,$14.365,$289.116,$516.336,$388.895,205,209,$1.43,$1.40
2012-06-30,"$1,980.53",$947.395,"$1,033.135",$114.987,$469.13,-,"$1,531.512",$449.018,$-30.477,$418.541,$106.96,$311.581,-,$311.581,$15.285,$326.866,$571.858,$449.018,202,205,$1.62,$1.59
2012-03-31,"$1,928.961",$941.184,$987.777,$116.753,$487.694,-,"$1,545.631",$383.33,$-13.805,$369.525,$94.401,$275.124,-,$275.124,$15.909,$291.033,$511.123,$383.33,206,210,$1.41,$1.39
2011-12-31,"$1,831.72",$900.465,$931.255,$112.227,$482.271,-,"$1,494.963",$336.757,$-14.315,$322.442,$73.898,$248.544,-,$248.544,$14.441,$262.985,$469.683,$336.757,214,218,$1.23,$1.21
2011-09-30,"$1,868.083",$916.328,$951.755,$121.228,$466.136,-,"$1,503.692",$364.391,$-19.173,$346.218,$92.096,$254.122,-,$254.122,$45.864,$299.986,$493.629,$364.391,221,226,$1.38,$1.35
2011-06-30,"$1,951.889",$922.652,"$1,029.237",$114.078,$467.968,-,"$1,504.698",$447.191,$-12.021,$435.17,$113.63,$321.54,-,$321.54,$21.518,$343.058,$566.556,$447.191,219,224,$1.57,$1.53
2011-03-31,"$1,922.023",$920.589,"$1,001.434",$119.152,$441.942,-,"$1,481.683",$440.34,$-11.879,$428.461,$117.399,$311.062,-,$311.062,$0.957,$312.019,$562.545,$440.34,221,225,$1.41,$1.38
2010-12-31,"$1,842.005",$865.431,$976.574,$115.542,$447.954,-,"$1,428.927",$413.078,$-4.927,$408.151,$93.875,$314.276,-,$314.276,$1.661,$315.937,$536.27,$413.078,228,233,$1.39,$1.36
2010-09-30,"$1,625.246",$786.058,$839.188,$115.376,$407.715,-,"$1,309.15",$316.097,$3.601,$319.699,$88.142,$231.557,-,$231.557,$165.138,$396.695,$428.944,$316.097,234,240,$1.71,$1.66
2010-06-30,"$1,830.911",$883.434,$947.477,$108.047,$416.468,-,"$1,407.949",$422.962,$-9.589,$413.373,$119.213,$294.16,-,$294.16,$12.748,$306.908,$552.519,$422.962,233,238,$1.32,$1.29
2010-03-31,"$1,799.409",$864.492,$934.917,$100.193,$421.076,-,"$1,385.761",$413.648,$-3.097,$410.551,$125.517,$285.034,-,$285.034,$12.597,$297.631,$538.909,$413.648,235,241,$1.26,$1.24
2009-12-31,"$1,868.818",$894.324,$974.494,$99.151,$445.673,-,"$1,439.148",$429.67,$-6.552,$423.118,$119.025,$304.093,-,$304.093,$12.283,$316.376,$553.421,$429.67,237,243,$1.33,$1.30
